iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,0.24904007775011222,0.0,False,True,0.0,logei,0.0,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,,1.1754030797677335,0.0,False,True,,logei,0.0,False,True,0.24904007775011222,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,0.24904007775011222,2.8058608644056156,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,1.1880648068824795,0.0,False,True,0.0,logei,0.0,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,-0.26232363504763334,0.0,False,True,0.0,logei,0.0,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,,-0.3085779726034354,0.0,False,True,,logei,0.0,False,True,-0.26232363504763334,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.9328586533493686,0.9882749005563143,-0.3359215642870814,-0.3359215642870814,-0.3359215642870814,0.0,False,True,0.0,logei,0.21281440003076568,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.390822506442809,16.62372086047219,1.866836135273248,2.7706201434120317,1.1880648068824795,1.866836135273248,hartmann_3
7,0.0,0.731228134677661,0.7563197991008337,1.7596923335556411,1.7596923335556411,1.7596923335556411,0.0,False,True,0.0,logei,0.23769899999024346,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7596923335556411,1.2952086086000865,17.918929469072275,1.2952086086000865,2.559847067010325,1.7596923335556411,1.2952086086000865,hartmann_3
8,0.0,0.7431761091747446,0.3883070336357861,0.14216343202313705,0.14216343202313705,0.14216343202313705,0.0,False,True,0.0,logei,0.25617359997704625,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7596923335556411,2.9127375101325907,20.831666979204865,1.2952086086000865,2.603958372400608,1.7596923335556411,1.2952086086000865,hartmann_3
9,0.0,0.677132769163355,0.8207899806126205,2.4670844930027034,,2.4670844930027034,0.0,False,True,,logei,0.2659548000083305,False,True,-0.26232363504763334,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4670844930027034,0.5878164491530242,21.41948342835789,0.5878164491530242,2.3799426031508766,1.7596923335556411,1.2952086086000865,hartmann_3
10,0.0,0.8061820395562443,0.758083739661748,1.3015549184146102,1.3015549184146102,1.3015549184146102,0.0,False,True,0.0,logei,0.32930729998042807,False,False,,7,416399ab-bf32-4daa-882d-c6abc3bb42fc,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4670844930027034,1.7533460237411174,23.172829452099005,0.5878164491530242,2.3172829452099006,1.7596923335556411,1.2952086086000865,hartmann_3
