iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,logei,0.0,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,logei,0.0,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,logei,0.0,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,logei,0.0,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,,0.28104361833347785,0.0,False,True,,logei,0.0,False,True,-0.9871025361789454,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,0.8685070911450855,0.8230229979763947,1.0,0.08511782747967674,0.08511782747967674,0.08511782747967674,0.0,False,True,0.0,logei,0.2831352999783121,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.969783114676051,18.515492827935656,1.3170331398431838,3.0859154713226093,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.7930967498117489,0.6692307654503026,0.9153858708193285,2.078761419880487,2.078761419880487,2.078761419880487,0.0,False,True,0.0,logei,0.2937474999926053,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.078761419880487,0.9761395222752407,19.491632350210896,0.9761395222752407,2.784518907172985,2.078761419880487,0.9761395222752407,hartmann_3
8,0.7034497487414911,0.6277992637539801,0.8113771423460558,2.4549254149610156,2.4549254149610156,2.4549254149610156,0.0,False,True,0.0,logei,0.26637440000195056,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4549254149610156,0.599975527194712,20.091607877405607,0.599975527194712,2.511450984675701,2.4549254149610156,0.599975527194712,hartmann_3
9,0.6000086587329506,0.5807545762939899,0.9537674658565644,1.966638132127355,1.966638132127355,1.966638132127355,0.0,False,True,0.0,logei,0.16273069998715073,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4549254149610156,1.0882628100283727,21.17987068743398,0.599975527194712,2.353318965270442,2.4549254149610156,0.599975527194712,hartmann_3
10,1.0,0.6178655235386983,0.7620771219308574,1.7314967998870512,1.7314967998870512,1.7314967998870512,0.0,False,True,0.0,logei,0.2135361999971792,False,False,,9,c3ee2e85-22cd-4fd4-a46a-1f49e80d114f,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4549254149610156,1.3234041422686764,22.503274829702654,0.599975527194712,2.2503274829702655,2.4549254149610156,0.599975527194712,hartmann_3
