iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,0.3071663307112894,0.0,False,True,0.0,logei,0.0,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.8703311095386822,-0.8703311095386822,0.0,False,True,0.0,logei,0.0,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,-0.2909134329371896,0.0,False,True,0.0,logei,0.0,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,-0.8973733195280779,0.0,False,True,0.0,logei,0.0,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,1.6562044985234257,0.0,False,True,0.0,logei,0.0,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.021810692361633813,0.928442718616904,0.855511631403891,0.21461312772382057,0.21461312772382057,0.21461312772382057,0.0,False,True,0.0,logei,0.24365670001134276,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.840287814431907,18.210039557979776,1.398696443632302,3.0350065929966292,1.6562044985234257,1.398696443632302,hartmann_3
7,0.7506542121060205,0.8715328629578878,0.9006645692138276,0.4225753728302658,0.4225753728302658,0.4225753728302658,0.0,False,True,0.0,logei,0.1972617999999784,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.6323255693254617,20.84236512730524,1.398696443632302,2.977480732472177,1.6562044985234257,1.398696443632302,hartmann_3
8,0.3551414547406143,0.7027689800282086,0.7600202775887723,1.844612684375698,,1.844612684375698,0.0,False,True,,logei,0.29475050000473857,False,True,-0.7544475742183836,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.844612684375698,1.2102882577800296,22.052653385085268,1.2102882577800296,2.7565816731356585,1.6562044985234257,1.398696443632302,hartmann_3
9,0.602101312402504,0.6771066736428496,0.9043532727157326,2.208877552672546,2.208877552672546,2.208877552672546,0.0,False,True,0.0,logei,0.23164910002378747,False,False,,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.208877552672546,0.8460233894831815,22.89867677456845,0.8460233894831815,2.5442974193964947,2.208877552672546,0.8460233894831815,hartmann_3
10,0.6089156341349938,0.5932868655332965,1.0,1.1163909871692872,,1.1163909871692872,0.0,False,True,,logei,0.3312840000144206,False,True,-0.6385640388980851,10,09a0b82d-4b1b-4259-a401-215094bc18c7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.208877552672546,1.9385099549864404,24.83718672955489,0.8460233894831815,2.483718672955489,2.208877552672546,0.8460233894831815,hartmann_3
