iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,0.3071663307112894,0.0,False,True,0.0,ucb,0.0,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.8703311095386822,-0.8703311095386822,0.0,False,True,0.0,ucb,0.0,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,-0.2909134329371896,0.0,False,True,0.0,ucb,0.0,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,-0.8973733195280779,0.0,False,True,0.0,ucb,0.0,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,1.6562044985234257,0.0,False,True,0.0,ucb,0.0,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.0,1.0,0.9456454634916407,-0.47168883448026333,-0.47168883448026333,-0.47168883448026333,0.0,False,True,0.0,ucb,0.2721486000227742,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.526589776635991,18.896341520183864,1.398696443632302,3.1493902533639773,1.6562044985234257,1.398696443632302,hartmann_3
7,0.782726213516791,0.9498054016286678,0.9285460695140523,-0.2283255235808469,-0.2283255235808469,-0.2283255235808469,0.0,False,True,0.0,ucb,0.24916540004778653,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.2832264657365746,22.17956798592044,1.398696443632302,3.1685097122743486,1.6562044985234257,1.398696443632302,hartmann_3
8,0.0,0.6639932303662553,0.7279637867639168,1.8722655865531022,1.8722655865531022,1.8722655865531022,0.0,False,True,0.0,ucb,0.22186629998032004,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.8722655865531022,1.1826353556026254,23.362203341523063,1.1826353556026254,2.920275417690383,1.8722655865531022,1.1826353556026254,hartmann_3
9,0.0,0.5576916180270352,0.930373389713258,2.4421812807157273,2.4421812807157273,2.4421812807157273,0.0,False,True,0.0,ucb,0.2092992000398226,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4421812807157273,0.6127196614400003,23.974923002963063,0.6127196614400003,2.6638803336625627,2.4421812807157273,0.6127196614400003,hartmann_3
10,1.0,0.5443808334816755,0.8856678719955468,2.5980694642828768,,2.5980694642828768,0.0,False,True,,ucb,0.16422609996516258,False,True,-0.6311457445036308,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,0.45683147787285083,24.431754480835913,0.45683147787285083,2.443175448083591,2.4421812807157273,0.6127196614400003,hartmann_3
11,0.15428153474379838,0.6774682845366656,1.0,0.9519797930908277,0.9519797930908277,0.9519797930908277,0.0,False,True,0.0,ucb,0.17822489998070523,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,2.1029211490649,26.534675629900814,0.45683147787285083,2.412243239081892,2.4421812807157273,0.6127196614400003,hartmann_3
12,0.0,0.39922288104220427,0.7851980847215988,1.9925433441258213,1.9925433441258213,1.9925433441258213,0.0,False,True,0.0,ucb,0.258888799988199,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,1.0623575980299063,27.59703322793072,0.45683147787285083,2.2997527689942268,2.4421812807157273,0.6127196614400003,hartmann_3
13,0.5246566167011357,0.48595483326352584,1.0,1.0146583443665822,1.0146583443665822,1.0146583443665822,0.0,False,True,0.0,ucb,0.27478530001826584,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,2.0402425977891454,29.637275825719865,0.45683147787285083,2.2797904481322973,2.4421812807157273,0.6127196614400003,hartmann_3
14,0.45828950898958026,0.9077948087233007,1.0,-0.29800097674980164,-0.29800097674980164,-0.29800097674980164,0.0,False,True,0.0,ucb,0.23159109998960048,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,3.352901918905529,32.99017774462539,0.45683147787285083,2.3564412674732425,2.4421812807157273,0.6127196614400003,hartmann_3
15,0.0,0.28409769193032397,0.9547747133264735,0.43000021543386263,,0.43000021543386263,0.0,False,True,,ucb,0.31573510001180694,False,True,-0.4022136913880786,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,2.624900726721865,35.61507847134726,0.45683147787285083,2.374338564756484,2.4421812807157273,0.6127196614400003,hartmann_3
16,0.06335616562202616,0.5196218272169738,0.7444605389064649,2.136093743849271,2.136093743849271,2.136093743849271,0.0,False,True,0.0,ucb,0.2472330000018701,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5980694642828768,0.9188071983064567,36.53388566965371,0.45683147787285083,2.283367854353357,2.4421812807157273,0.6127196614400003,hartmann_3
17,0.0,0.4796216053303979,0.8888026362051968,2.690095435535468,2.690095435535468,2.690095435535468,0.0,False,True,0.0,ucb,0.20903699996415526,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.690095435535468,0.36480550662025957,36.89869117627397,0.36480550662025957,2.1705112456631745,2.690095435535468,0.36480550662025957,hartmann_3
18,0.0,0.5094097635122574,0.8555242657619496,2.9673891870516504,,2.9673891870516504,0.0,False,True,,ucb,0.2249677999643609,False,True,-0.33273854829589394,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,0.08751175510407716,36.986202931378045,0.08751175510407716,2.054789051743225,2.690095435535468,0.36480550662025957,hartmann_3
19,0.0,0.596964026695461,0.658942065291847,1.3382617167438215,,1.3382617167438215,0.0,False,True,,ucb,0.25223430001642555,False,True,-0.33273854829589394,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.716639225411906,38.70284215678995,0.08751175510407716,2.036991692462629,2.690095435535468,0.36480550662025957,hartmann_3
20,0.3224781956264773,0.5613947639608968,0.8089930865431442,2.8443103820628646,2.8443103820628646,2.8443103820628646,0.0,False,True,0.0,ucb,0.1935576000250876,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,0.21059056009286303,38.91343271688281,0.08751175510407716,1.9456716358441404,2.8443103820628646,0.21059056009286303,hartmann_3
21,0.41893707320710866,0.4912407610902794,0.7721480447282281,2.3465401253222997,,2.3465401253222997,0.0,False,True,,ucb,0.1387121999869123,False,True,-0.29800097674980164,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,0.7083608168334279,39.621793533716236,0.08751175510407716,1.8867520730341065,2.8443103820628646,0.21059056009286303,hartmann_3
22,0.0,0.6584342671475003,0.8682396260057655,2.662112571922345,,2.662112571922345,0.0,False,True,,ucb,0.13834709994262084,False,True,-0.29800097674980164,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,0.39278837023338253,40.01458190394962,0.08751175510407716,1.8188446319977098,2.8443103820628646,0.21059056009286303,hartmann_3
23,0.0,0.0,0.4753702842108565,-0.8066905755455823,-0.8066905755455823,-0.8066905755455823,0.0,False,True,0.0,ucb,0.13324230001308024,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,3.86159151770131,43.87617342165093,0.08751175510407716,1.9076597139848233,2.8443103820628646,0.21059056009286303,hartmann_3
24,0.0,0.5247834787931978,1.0,1.156471736652351,1.156471736652351,1.156471736652351,0.0,False,True,0.0,ucb,0.17008439998608083,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.8984292055033767,45.77460262715431,0.08751175510407716,1.9072751094647629,2.8443103820628646,0.21059056009286303,hartmann_3
25,0.0,0.5289101712447238,1.0,1.1635871783848195,,1.1635871783848195,0.0,False,True,,ucb,0.24643959995592013,False,True,-0.4022136913880786,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.891313763770908,47.66591639092522,0.08751175510407716,1.9066366556370087,2.8443103820628646,0.21059056009286303,hartmann_3
26,0.30234683894811465,0.4776694004248357,0.7379199534930414,1.9101777999241818,,1.9101777999241818,0.0,False,True,,ucb,0.17790539999259636,False,True,-0.4022136913880786,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.1447231422315458,48.81063953315677,0.08751175510407716,1.8773322897367988,2.8443103820628646,0.21059056009286303,hartmann_3
27,0.0,0.6594824045733341,0.7250528996609769,1.8611390203312956,1.8611390203312956,1.8611390203312956,0.0,False,True,0.0,ucb,0.2081204999703914,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.193761921824432,50.0044014549812,0.08751175510407716,1.8520148687030074,2.8443103820628646,0.21059056009286303,hartmann_3
28,0.0,0.7659575482059336,0.7014388468308456,1.5527519203220692,1.5527519203220692,1.5527519203220692,0.0,False,True,0.0,ucb,0.1802250999608077,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.5021490218336584,51.50655047681486,0.08751175510407716,1.8395196598862449,2.8443103820628646,0.21059056009286303,hartmann_3
29,0.0,1.0,0.6367725457054795,1.2201557973230803,1.2201557973230803,1.2201557973230803,0.0,False,True,0.0,ucb,0.1750643999548629,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.8347451448326473,53.341295621647504,0.08751175510407716,1.8393550214361207,2.8443103820628646,0.21059056009286303,hartmann_3
30,0.0,1.0,0.6847767705851592,0.7497721736300779,0.7497721736300779,0.7497721736300779,0.0,False,True,0.0,ucb,0.18670610000845045,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,2.3051287685256496,55.64642439017315,0.08751175510407716,1.8548808130057717,2.8443103820628646,0.21059056009286303,hartmann_3
31,0.0,0.7471064067447327,0.7523996269729681,1.6563792687882817,1.6563792687882817,1.6563792687882817,0.0,False,True,0.0,ucb,0.1446384000009857,False,False,,10,392279a8-4870-405a-aee1-40e74c50dfe8,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9673891870516504,1.398521673367446,57.0449460635406,0.08751175510407716,1.8401595504367936,2.8443103820628646,0.21059056009286303,hartmann_3
