iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,True,0.0,logei,0.0,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,,-0.6314564796850167,0.0,False,True,,logei,0.0,False,True,-0.5371018995290565,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.7389082132097465,-0.7389082132097465,0.0,False,True,0.0,logei,0.0,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,True,0.0,logei,0.0,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,True,0.0,logei,0.0,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.16501355622812064,0.08842492938142753,0.7353751043950614,-0.473156847230121,-0.473156847230121,-0.473156847230121,0.0,False,True,0.0,logei,1.6285878000198863,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.5280577893858487,20.565447467184043,2.7877030591884653,3.427574577864007,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.14697409823466687,0.22346268629198407,1.0,-0.3000724995268241,-0.3000724995268241,-0.3000724995268241,0.0,False,True,0.0,logei,0.31871569994837046,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.3549734416825516,23.920420908866596,2.7877030591884653,3.4172029869809424,0.26719788296726216,2.7877030591884653,hartmann_3
8,0.2060415531863656,0.2174824105067826,0.7680559649883281,0.3659857811206227,0.3659857811206227,0.3659857811206227,0.0,False,True,0.0,logei,0.38157359999604523,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3659857811206227,2.688915161035105,26.6093360699017,2.688915161035105,3.3261670087377126,0.3659857811206227,2.688915161035105,hartmann_3
9,0.447902998102206,0.21758840987320177,0.7582177000284376,0.32461946289722987,0.32461946289722987,0.32461946289722987,0.0,False,True,0.0,logei,0.2704735000152141,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3659857811206227,2.7302814792584975,29.3396175491602,2.688915161035105,3.2599575054622445,0.3659857811206227,2.688915161035105,hartmann_3
10,0.05188242782068855,0.3220087735039519,0.7622513143218833,1.1875278904475943,1.1875278904475943,1.1875278904475943,0.0,False,True,0.0,logei,0.25749119999818504,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1875278904475943,1.8673730517081333,31.20699060086833,1.8673730517081333,3.120699060086833,1.1875278904475943,1.8673730517081333,hartmann_3
11,0.0,0.38006643395635353,0.7790067698010096,1.7913884540626877,1.7913884540626877,1.7913884540626877,0.0,False,True,0.0,logei,0.227669500047341,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7913884540626877,1.26351248809304,32.47050308896137,1.26351248809304,2.9518639171783065,1.7913884540626877,1.26351248809304,hartmann_3
12,0.0,0.4847451157870203,0.8040785586294432,2.676943426452725,2.676943426452725,2.676943426452725,0.0,False,True,0.0,logei,0.33186019997810945,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.676943426452725,0.3779575157030024,32.848460604664375,0.3779575157030024,2.7373717170553644,2.676943426452725,0.3779575157030024,hartmann_3
13,0.01735364611171333,0.6108581188731027,0.8216030857901008,2.8451363635453384,2.8451363635453384,2.8451363635453384,0.0,False,True,0.0,logei,0.33947869995608926,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8451363635453384,0.20976457861038922,33.058225183274764,0.20976457861038922,2.5429403987134434,2.8451363635453384,0.20976457861038922,hartmann_3
14,1.0,0.5720378493750696,0.8361411573300587,2.6260977439481743,2.6260977439481743,2.6260977439481743,0.0,False,True,0.0,logei,0.37626230000751093,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8451363635453384,0.4288031982075533,33.48702838148232,0.20976457861038922,2.3919305986773085,2.8451363635453384,0.20976457861038922,hartmann_3
15,0.0,0.6069797408319992,0.7653653268461807,2.365372910923853,2.365372910923853,2.365372910923853,0.0,False,True,0.0,logei,0.35520479996921495,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8451363635453384,0.6895280312318746,34.17655641271419,0.20976457861038922,2.278437094180946,2.8451363635453384,0.20976457861038922,hartmann_3
16,0.0,0.5690873487338395,0.8672787047907465,3.0204703704814957,3.0204703704814957,3.0204703704814957,0.0,False,True,0.0,logei,0.22527549997903407,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0204703704814957,0.03443057167423191,34.21098698438843,0.03443057167423191,2.1381866865242767,3.0204703704814957,0.03443057167423191,hartmann_3
17,0.0,0.5725183738695976,0.8779847602225602,2.9746708941146323,2.9746708941146323,2.9746708941146323,0.0,False,True,0.0,logei,0.2492760000168346,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0204703704814957,0.08023004804109535,34.29121703242952,0.03443057167423191,2.0171304136723247,3.0204703704814957,0.03443057167423191,hartmann_3
18,0.0,1.0,1.0,-0.6369908231132015,,-0.6369908231132015,0.0,False,True,,logei,0.18499059998430312,False,True,-0.3000724995268241,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0204703704814957,3.691891765268929,37.98310879769845,0.03443057167423191,2.1101727109832473,3.0204703704814957,0.03443057167423191,hartmann_3
19,1.0,1.0,0.0,-0.987339742589853,,-0.987339742589853,0.0,False,True,,logei,0.1998475000145845,False,True,-0.3000724995268241,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0204703704814957,4.042240684745581,42.02534948244403,0.03443057167423191,2.2118604990760016,3.0204703704814957,0.03443057167423191,hartmann_3
20,0.0,0.5584255760491654,0.8614043349797171,3.039389806604822,3.039389806604822,3.039389806604822,0.0,False,True,0.0,logei,0.2009896999807097,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.039389806604822,0.015511135550905664,42.04086061799494,0.015511135550905664,2.102043030899747,3.039389806604822,0.015511135550905664,hartmann_3
21,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,-0.9549860660082171,0.0,False,True,0.0,logei,0.18287980003515258,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.039389806604822,4.009887008163945,46.05074762615888,0.015511135550905664,2.192892744102804,3.039389806604822,0.015511135550905664,hartmann_3
22,0.0,0.5558126555414062,0.8606471057524253,3.0407637112427857,3.0407637112427857,3.0407637112427857,0.0,False,True,0.0,logei,0.24965990002965555,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0407637112427857,0.014137230912941945,46.064884857071824,0.014137230912941945,2.093858402594174,3.0407637112427857,0.014137230912941945,hartmann_3
23,1.0,0.0,0.4190319308304009,-0.8446245804491036,,-0.8446245804491036,0.0,False,True,,logei,0.34065820003161207,False,True,-0.3693062386081428,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0407637112427857,3.899525522604831,49.96441037967666,0.014137230912941945,2.1723656686815938,3.0407637112427857,0.014137230912941945,hartmann_3
24,0.0,0.5540794590802057,0.8603067988631756,3.0411062067222097,3.0411062067222097,3.0411062067222097,0.0,False,True,0.0,logei,0.37565890001133084,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0411062067222097,0.013794735433517946,49.97820511511018,0.013794735433517946,2.0824252131295906,3.0411062067222097,0.013794735433517946,hartmann_3
25,0.0,0.5510463351940347,0.8591327111437097,3.0419090588624287,3.0419090588624287,3.0419090588624287,0.0,False,True,0.0,logei,0.3853296000161208,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,0.012991883293298923,49.991196998403474,0.012991883293298923,1.999647879936139,3.0419090588624287,0.012991883293298923,hartmann_3
26,0.0,1.0,0.6899364532890044,0.6984375125590184,0.6984375125590184,0.6984375125590184,0.0,False,True,0.0,logei,0.27786679996643215,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,2.356463429596709,52.34766042800018,0.012991883293298923,2.0133715549230837,3.0419090588624287,0.012991883293298923,hartmann_3
27,0.0,0.5419948096929778,0.8602648279959496,3.0337960150958945,3.0337960150958945,3.0337960150958945,0.0,False,True,0.0,logei,0.36090309999417514,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,0.021104927059833134,52.36876535506001,0.012991883293298923,1.9395839020392598,3.0419090588624287,0.012991883293298923,hartmann_3
28,1.0,0.5024920838783486,0.9070659556692893,2.3327612818298773,2.3327612818298773,2.3327612818298773,0.0,False,True,0.0,logei,0.3726817999850027,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,0.7221396603258503,53.090905015385864,0.012991883293298923,1.896103750549495,3.0419090588624287,0.012991883293298923,hartmann_3
29,0.0,0.6902752028160715,0.20678213264085865,-0.9066506564719832,,-0.9066506564719832,0.0,False,True,,logei,0.4432479999959469,False,True,-0.19359875434852963,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,3.961551598627711,57.05245661401358,0.012991883293298923,1.9673260901383993,3.0419090588624287,0.012991883293298923,hartmann_3
30,1.0,0.40300335054801567,0.44172594891779726,-0.8608510751905539,,-0.8608510751905539,0.0,False,True,,logei,0.36965219996636733,False,True,-0.19359875434852963,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0419090588624287,3.9157520173462816,60.96820863135986,0.012991883293298923,2.0322736210453285,3.0419090588624287,0.012991883293298923,hartmann_3
31,0.0,0.5475090021024317,0.8566334922865841,3.042713051715705,3.042713051715705,3.042713051715705,0.0,False,True,0.0,logei,0.33093880000524223,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.042713051715705,0.012187890440022553,60.98039652179988,0.012187890440022553,1.967109565219351,3.042713051715705,0.012187890440022553,hartmann_3
32,0.0,0.6953193540882493,0.0,-0.9842854739813397,,-0.9842854739813397,0.0,False,True,,logei,0.36155689996667206,False,True,-0.15810750595576478,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.042713051715705,4.039186416137067,65.01958293793695,0.012187890440022553,2.0318619668105296,3.042713051715705,0.012187890440022553,hartmann_3
33,1.0,1.0,0.8269090270235516,-0.4719308342508986,-0.4719308342508986,-0.4719308342508986,0.0,False,True,0.0,logei,0.43366630002856255,False,False,,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.042713051715705,3.526831776406626,68.54641471434357,0.012187890440022553,2.0771640822528354,3.042713051715705,0.012187890440022553,hartmann_3
34,1.0,1.0,0.5502124191655181,-0.7165253980753256,,-0.7165253980753256,0.0,False,True,,logei,0.3066876000375487,False,True,-0.3000724995268241,8,793a74ea-1565-4344-ba14-498981ba694a,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.042713051715705,3.771426340231053,72.31784105457463,0.012187890440022553,2.1269953251345477,3.042713051715705,0.012187890440022553,hartmann_3
