iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,,-0.5371018995290565,0.0,False,True,,ucb,0.0,False,True,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,,-0.6314564796850167,0.0,False,True,,ucb,0.0,False,True,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,,-0.7389082132097465,0.0,False,True,,ucb,0.0,False,True,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,True,0.0,ucb,0.0,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,True,0.0,ucb,0.0,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.0,0.5866424504327749,1.0,1.1882326984041924,1.1882326984041924,1.1882326984041924,0.0,False,True,0.0,ucb,0.2265178000088781,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1882326984041924,1.8666682437515352,18.90405792154973,1.8666682437515352,3.150676320258288,1.1882326984041924,1.8666682437515352,hartmann_3
7,0.0,0.8918250622197694,1.0,-0.20735892958716254,,-0.20735892958716254,0.0,False,True,,ucb,0.16760320001048967,False,True,-0.12261625756300014,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1882326984041924,3.26225987174289,22.16631779329262,1.8666682437515352,3.1666168276132316,1.1882326984041924,1.8666682437515352,hartmann_3
8,0.42455563814923974,0.550229216099587,1.0,1.1608306207429548,,1.1608306207429548,0.0,False,True,,ucb,0.20281980000436306,False,True,-0.12261625756300014,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1882326984041924,1.8940703214127728,24.060388114705393,1.8666682437515352,3.007548514338174,1.1882326984041924,1.8666682437515352,hartmann_3
9,0.0,0.4706448947746698,0.9900703117562493,1.1786136415687003,1.1786136415687003,1.1786136415687003,0.0,False,True,0.0,ucb,0.32182720000855625,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1882326984041924,1.8762873005870273,25.93667541529242,1.8666682437515352,2.88185282392138,1.1882326984041924,1.8666682437515352,hartmann_3
10,0.0,0.5365861107398001,0.48720212576636684,0.010514493554010854,,0.010514493554010854,0.0,False,True,,ucb,0.307243799965363,False,True,-0.12261625756300014,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1882326984041924,3.044386448601717,28.981061863894137,1.8666682437515352,2.8981061863894135,1.1882326984041924,1.8666682437515352,hartmann_3
11,0.08089358416400562,0.5454585300531845,0.8730977360026371,3.0057827536589525,3.0057827536589525,3.0057827536589525,0.0,False,True,0.0,ucb,0.2721441999892704,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.04911818849677507,29.03018005239091,0.04911818849677507,2.639107277490083,3.0057827536589525,0.04911818849677507,hartmann_3
12,0.12017139010873856,0.5822010071396391,0.9543797952201779,2.0432059458863536,2.0432059458863536,2.0432059458863536,0.0,False,True,0.0,ucb,0.3979098999989219,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,1.011694996269374,30.041875048660284,0.04911818849677507,2.503489587388357,3.0057827536589525,0.04911818849677507,hartmann_3
13,0.1370056360805489,0.6659991999611686,0.8221702165290705,2.563223923030668,,2.563223923030668,0.0,False,True,,ucb,0.2638876000419259,False,True,0.26719788296726216,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.49167701912505946,30.533552067785344,0.04911818849677507,2.3487347744450267,3.0057827536589525,0.04911818849677507,hartmann_3
14,0.16366941768789245,0.5134624466160501,0.8401563325706358,2.9781649744862113,2.9781649744862113,2.9781649744862113,0.0,False,True,0.0,ucb,0.23046400002203882,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.07673596766951629,30.61028803545486,0.04911818849677507,2.186449145389633,3.0057827536589525,0.04911818849677507,hartmann_3
15,0.039627545381249386,0.4983636177842518,0.7850700676439467,2.560789291621857,,2.560789291621857,0.0,False,True,,ucb,0.2588670000550337,False,True,0.44948103468754996,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.4941116505338705,31.10439968598873,0.04911818849677507,2.073626645732582,3.0057827536589525,0.04911818849677507,hartmann_3
16,0.18489865242850037,0.4777627006888881,0.8926083043368434,2.651652412290111,2.651652412290111,2.651652412290111,0.0,False,True,0.0,ucb,0.18917289999080822,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.40324852986561677,31.50764821585435,0.04911818849677507,1.9692280134908968,3.0057827536589525,0.04911818849677507,hartmann_3
17,0.24232354705931003,0.5480601724154406,0.8727425313241184,2.999901121216596,2.999901121216596,2.999901121216596,0.0,False,True,0.0,ucb,0.2662887999904342,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.054999820939131805,31.56264803679348,0.04911818849677507,1.856626355105499,3.0057827536589525,0.04911818849677507,hartmann_3
18,0.35041793598732046,0.4944728378508779,0.8245721150192005,2.831321702700794,,2.831321702700794,0.0,False,True,,ucb,0.23749430000316352,False,True,0.814047338128125,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.22357923945493363,31.786227276248415,0.04911818849677507,1.7659015153471342,3.0057827536589525,0.04911818849677507,hartmann_3
19,0.15528857603358748,0.5296616274738931,0.8949788663424069,2.835381382293096,2.835381382293096,2.835381382293096,0.0,False,True,0.0,ucb,0.3343387999921106,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.21951955986263139,32.005746836111044,0.04911818849677507,1.6845129913742654,3.0057827536589525,0.04911818849677507,hartmann_3
20,0.06550675873523065,0.4379349390724078,0.8533218199712689,2.5736544309242566,2.5736544309242566,2.5736544309242566,0.0,False,True,0.0,ucb,0.37415200000396,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.481246511231471,32.48699334734251,0.04911818849677507,1.6243496673671256,3.0057827536589525,0.04911818849677507,hartmann_3
21,0.16454833506307323,0.5038714887848755,0.8632740024863514,2.9405728963160516,2.9405728963160516,2.9405728963160516,0.0,False,True,0.0,ucb,0.38087429996812716,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.11432804583967604,32.60132139318219,0.04911818849677507,1.5524438758658186,3.0057827536589525,0.04911818849677507,hartmann_3
22,0.21967780624052763,0.6410742635291019,0.9035005913572733,2.5547123824249915,2.5547123824249915,2.5547123824249915,0.0,False,True,0.0,ucb,0.2584286000346765,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0057827536589525,0.5001885597307361,33.10150995291293,0.04911818849677507,1.5046140887687693,3.0057827536589525,0.04911818849677507,hartmann_3
23,0.15473689389788592,0.5444934962921378,0.869829881773308,3.017193531066386,3.017193531066386,3.017193531066386,0.0,False,True,0.0,ucb,0.3706808999995701,False,False,,8,e602b925-0223-49bc-a857-f42bf030e2b9,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.017193531066386,0.03770741108934139,33.13921736400227,0.03770741108934139,1.4408355375653161,3.017193531066386,0.03770741108934139,hartmann_3
