iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,True,0.0,ucb,0.0,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,,-0.6314564796850167,0.0,False,True,,ucb,0.0,False,True,-0.5371018995290565,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,,-0.7389082132097465,0.0,False,True,,ucb,0.0,False,True,-0.5371018995290565,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,True,0.0,ucb,0.0,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,True,0.0,ucb,0.0,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.5528673747005597,0.0,0.696321207443097,-0.7805471205202029,-0.7805471205202029,-0.7805471205202029,0.0,False,True,0.0,ucb,0.3198413000209257,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.8354480626759306,20.872837740474125,2.7877030591884653,3.478806290079021,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.06045157488958294,0.2591405602074168,0.8534133568131297,0.8226868519759096,0.8226868519759096,0.8226868519759096,0.0,False,True,0.0,ucb,0.31863369996426627,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.8226868519759096,2.232214090179818,23.10505183065394,2.232214090179818,3.3007216900934204,0.8226868519759096,2.232214090179818,hartmann_3
8,0.019153035616391253,0.3823708753220533,1.0,0.5726964627039713,0.5726964627039713,0.5726964627039713,0.0,False,True,0.0,ucb,0.4764549999963492,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.8226868519759096,2.4822044794517564,25.587256310105698,2.232214090179818,3.198407038763212,0.8226868519759096,2.232214090179818,hartmann_3
9,0.0,0.509685320467795,0.7519783376808868,2.1952886747251905,2.1952886747251905,2.1952886747251905,0.0,False,True,0.0,ucb,0.30488840001635253,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1952886747251905,0.8596122674305371,26.446868577536236,0.8596122674305371,2.9385409530595816,2.1952886747251905,0.8596122674305371,hartmann_3
10,0.0,0.6989060948624176,0.7711842346414766,2.025737202391751,2.025737202391751,2.025737202391751,0.0,False,True,0.0,ucb,0.19459590001497418,False,False,,8,ada89aa4-ab2d-47d3-ac29-145483ecfc73,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.1952886747251905,1.0291637397639768,27.476032317300213,0.8596122674305371,2.747603231730021,2.1952886747251905,0.8596122674305371,hartmann_3
