iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,logei,0.0,False,False,,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,,1.7378678023125438,0.0,False,True,,logei,0.0,False,True,-0.39422817498468915,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,-0.39422817498468915,3.4491291171404166,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,,-0.9871025361789454,0.0,False,True,,logei,0.0,False,True,-0.39422817498468915,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,-0.39422817498468915,3.4491291171404166,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,logei,0.0,False,False,,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,-0.39422817498468915,3.4491291171404166,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,,0.28104361833347785,0.0,False,True,,logei,0.0,False,True,-0.9087857119633538,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,-0.39422817498468915,3.4491291171404166,hartmann_3
6,0.925032628928222,1.0,1.0,-0.6682954333149844,,-0.6682954333149844,0.0,False,True,,logei,0.31399410002632067,False,True,-0.9087857119633538,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.723196375470712,19.26890608873032,1.3170331398431838,3.21148434812172,-0.39422817498468915,3.4491291171404166,hartmann_3
7,0.82039758561978,0.5900686165387705,0.8543994623422065,2.7468759680298893,,2.7468759680298893,0.0,False,True,,logei,0.2968197999871336,False,True,-0.9087857119633538,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7468759680298893,0.3080249741258383,19.576931062856158,0.3080249741258383,2.7967044375508796,-0.39422817498468915,3.4491291171404166,hartmann_3
8,0.888452417350544,0.7624293732696462,0.8942126664266884,1.4060351569846754,1.4060351569846754,1.4060351569846754,0.0,False,True,0.0,logei,0.34874490002403036,False,False,,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7468759680298893,1.6488657851710522,21.22579684802721,0.3080249741258383,2.653224606003401,1.4060351569846754,1.6488657851710522,hartmann_3
9,0.9278535468298803,0.7752826411752299,0.8873491489498968,1.2894107568132578,1.2894107568132578,1.2894107568132578,0.0,False,True,0.0,logei,0.40882090001832694,False,False,,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7468759680298893,1.7654901853424698,22.991287033369677,0.3080249741258383,2.554587448152186,1.4060351569846754,1.6488657851710522,hartmann_3
10,0.7507449011624556,0.7716143098924942,0.9083209083094124,1.3052036664756983,1.3052036664756983,1.3052036664756983,0.0,False,True,0.0,logei,0.4310690999845974,False,False,,9,997a4dc8-532c-4fed-bf25-eb0a7506dd15,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7468759680298893,1.7496972756800293,24.740984309049708,0.3080249741258383,2.474098430904971,1.4060351569846754,1.6488657851710522,hartmann_3
