iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,True,0.0,logei,0.0,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.31376576698332603,-0.31376576698332603,0.0,False,True,0.0,logei,0.0,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.4727011274378231,-0.4727011274378231,0.0,False,True,0.0,logei,0.0,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,True,0.0,logei,0.0,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,,-0.6066610395455705,0.0,False,True,,logei,0.0,False,True,-0.6166682040543563,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.5084698110974889,0.5900767150420907,0.44460128206650773,0.44460128206650773,0.44460128206650773,0.0,False,True,0.0,logei,0.26028570003109053,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.61029966008922,19.380806445631215,2.541106878898007,3.2301344076052025,0.5137940632577207,2.541106878898007,hartmann_3
7,0.14560318981250603,0.620499021543501,1.0,1.1364478253362968,1.1364478253362968,1.1364478253362968,0.0,False,True,0.0,logei,0.3152777999639511,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1364478253362968,1.9184531168194308,21.299259562450647,1.9184531168194308,3.0427513660643783,1.1364478253362968,1.9184531168194308,hartmann_3
8,0.21520845501333452,0.764472874826643,1.0,0.5032711719182529,0.5032711719182529,0.5032711719182529,0.0,False,True,0.0,logei,0.19244630000321195,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1364478253362968,2.551629770237475,23.850889332688123,1.9184531168194308,2.9813611665860154,1.1364478253362968,1.9184531168194308,hartmann_3
9,0.30844508168890145,0.6017719052841525,1.0,1.1582983171240646,1.1582983171240646,1.1582983171240646,0.0,False,True,0.0,logei,0.2542339999927208,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1582983171240646,1.896602625031663,25.747491957719784,1.896602625031663,2.860832439746643,1.1582983171240646,1.896602625031663,hartmann_3
10,0.3523703288339698,0.6394153569417746,0.6360250987052013,1.183587523864148,1.183587523864148,1.183587523864148,0.0,False,True,0.0,logei,0.26421510003274307,False,False,,11,d62c4942-0c33-46ba-834c-d71a2bc0c0e2,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.183587523864148,1.8713134182915796,27.618805376011363,1.8713134182915796,2.761880537601136,1.183587523864148,1.8713134182915796,hartmann_3
