iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,ucb,0.0,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,ucb,0.0,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,ucb,0.0,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,ucb,0.0,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,0.28104361833347785,0.0,False,True,0.0,ucb,0.0,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.18967489637748017,1.0,-0.48752401219659425,,-0.48752401219659425,0.0,False,True,,ucb,0.19556510000256822,False,True,-0.9244490768064721,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.542424954352322,19.088134667611925,1.3170331398431838,3.181355777935321,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.9894800731663785,0.8839611589789849,1.0,-0.24367275224749688,-0.24367275224749688,-0.24367275224749688,0.0,False,True,0.0,ucb,0.26540910004405305,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.2985736944032245,22.38670836201515,1.3170331398431838,3.1981011945735927,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.020771525648213166,0.6496640925594106,1.0,1.0575773256238858,,1.0575773256238858,0.0,False,True,,ucb,0.3234039999661036,False,True,-0.9087857119633538,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.9973236165318418,24.38403197854699,1.3170331398431838,3.0480039973183737,1.7378678023125438,1.3170331398431838,hartmann_3
9,0.9028564428986305,0.6599503052521086,1.0,0.879262064447542,0.879262064447542,0.879262064447542,0.0,False,True,0.0,ucb,0.3506953000323847,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.1756388777081854,26.559670856255174,1.3170331398431838,2.9510745395839084,1.7378678023125438,1.3170331398431838,hartmann_3
10,0.7034046705687571,0.7010498944353405,0.633767486996063,0.3956743425965481,0.3956743425965481,0.3956743425965481,0.0,False,True,0.0,ucb,0.34113260003505275,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.6592265995591795,29.218897455814353,1.3170331398431838,2.9218897455814354,1.7378678023125438,1.3170331398431838,hartmann_3
11,0.6134988261422569,0.7217902388164044,1.0,0.6870167447100839,0.6870167447100839,0.6870167447100839,0.0,False,True,0.0,ucb,0.2613607000093907,False,False,,9,86772e62-fa77-444f-ad4f-ad69757eb7c6,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.367884197445644,31.586781653259997,1.3170331398431838,2.871525604841818,1.7378678023125438,1.3170331398431838,hartmann_3
