iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,0.24904007775011222,0.0,False,True,0.0,ucb,0.0,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,1.1754030797677335,0.0,False,True,0.0,ucb,0.0,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,1.1880648068824795,0.0,False,True,0.0,ucb,0.0,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,-0.26232363504763334,0.0,False,True,0.0,ucb,0.0,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,,-0.3085779726034354,0.0,False,True,,ucb,0.0,False,True,-0.26232363504763334,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,1.0,1.0,-0.6369908231132015,,-0.6369908231132015,0.0,False,True,,ucb,0.15774819999933243,False,True,-0.26232363504763334,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.691891765268929,16.924790119298308,1.866836135273248,2.8207983532163845,1.1880648068824795,1.866836135273248,hartmann_3
7,0.0,0.06446271986572664,0.790333338137188,-0.5183935852363402,-0.5183935852363402,-0.5183935852363402,0.0,False,True,0.0,ucb,0.3802465000189841,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.5732945273920675,20.498084646690376,1.866836135273248,2.9282978066700536,1.1880648068824795,1.866836135273248,hartmann_3
8,0.0,0.7515085041478383,0.6657965863746629,1.653790677153517,1.653790677153517,1.653790677153517,0.0,False,True,0.0,ucb,0.4238494000164792,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.653790677153517,1.4011102650022107,21.899194911692586,1.4011102650022107,2.7373993639615732,1.653790677153517,1.4011102650022107,hartmann_3
9,0.0,0.6909188704482923,0.9051089092157744,2.210288790177835,2.210288790177835,2.210288790177835,0.0,False,True,0.0,ucb,0.2858474000240676,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.210288790177835,0.8446121519778926,22.743807063670477,0.8446121519778926,2.5270896737411643,2.210288790177835,0.8446121519778926,hartmann_3
10,1.0,0.6868334132867369,1.0,0.746411602087239,0.746411602087239,0.746411602087239,0.0,False,True,0.0,ucb,0.25016779999714345,False,False,,7,69aaf573-1f68-40ff-92d7-5114e777c084,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.210288790177835,2.3084893400684887,25.052296403738964,0.8446121519778926,2.5052296403738965,2.210288790177835,0.8446121519778926,hartmann_3
