iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,5.712182745272452,True,6.338980671176027,logei,0.0,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,1.7813704942012685,True,2.326021492501129,logei,0.0,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.6267979259035751,8.593961889195512,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,1.8693356175745477,True,2.1518143279378714,logei,0.0,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.6267979259035751,8.593961889195512,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-2.3596067696407044,True,-1.7069471934649803,logei,0.0,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.6267979259035751,8.593961889195512,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,-1.8389446470310515,True,-3.154045406603672,logei,0.0,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,-0.6267979259035751,8.593961889195512,hartmann_6
6,1.0,0.5163038788031827,0.9614284529966766,0.38045470046732416,0.8914951318798277,0.0,-0.66895613371491,-3.760531108524453,True,-3.091574974809543,logei,0.37756049999734387,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.636120097006847,49.26342636463639,6.652063203719317,8.21057106077273,-0.6267979259035751,8.593961889195512,hartmann_6
7,0.9470257303182931,0.2620132328840903,0.8994678147194105,0.2246616171893187,0.41726191348940866,0.19325882034460728,-0.5452356507731492,4.591468090305801,True,5.13670374107895,logei,0.4266010000137612,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.512399614065087,57.77582597870148,6.652063203719317,8.253689425528782,-0.6267979259035751,8.593961889195512,hartmann_6
8,0.9852516048983553,0.1460413713725201,0.9845077455679548,0.11228124958197139,0.17657533469492126,0.22695044191746355,-0.5858162729866768,0.046710797329305276,True,0.6325270703159821,logei,0.466226699994877,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.552980236278614,66.32880621498009,6.652063203719317,8.291100776872511,-0.6267979259035751,8.593961889195512,hartmann_6
9,1.0,0.37293139200713404,0.7130011331916332,0.37763911112215465,0.4840611952462338,0.0,-0.6576801390184306,5.322967838836576,True,5.980647977855007,logei,0.5257954000262544,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.624844102310368,74.95365031729045,6.652063203719317,8.328183368587828,-0.6267979259035751,8.593961889195512,hartmann_6
10,1.0,0.9669550700632655,0.773976617546963,0.0,0.5197188958276506,0.5472978672656379,-0.654758602752569,-4.194642004017514,True,-3.5398834012649454,logei,0.6445811999728903,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.621922566044507,83.57557288333496,6.652063203719317,8.357557288333496,-0.6267979259035751,8.593961889195512,hartmann_6
11,0.9973646643389085,0.1318118508761587,0.7004398148004738,0.3325492961410619,0.48282539999538404,0.0,-0.6547478122195938,-4.669010189867468,True,-4.014262377647874,logei,0.4088036000030115,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.621911775511531,92.19748465884649,6.652063203719317,8.38158951444059,-0.6267979259035751,8.593961889195512,hartmann_6
12,0.9461643419920254,0.22712379247305464,0.8696513549255569,0.03391260054920968,0.5438648563237806,0.17509382641669347,-0.6423494558381053,2.136662979929148,True,2.779012435767253,logei,0.5318120999727398,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.609513419130042,100.80699807797653,6.652063203719317,8.40058317316471,-0.6267979259035751,8.593961889195512,hartmann_6
13,0.9637354944594986,0.2665619315915183,0.7713829462261417,0.17170523981382968,0.5642746008221422,0.08749914316953797,-0.6513411554583823,-3.80798642834454,True,-3.1566452728861574,logei,0.4765439999755472,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.618505118750319,109.42550319672685,6.652063203719317,8.417346399748219,-0.6267979259035751,8.593961889195512,hartmann_6
14,0.9494708671960252,0.218734098216588,0.8732491401086764,0.1858593230765163,0.4561561995315865,0.17350893977099022,-0.5809025496225888,2.454231960598301,True,3.0351345102208898,logei,0.9129779999493621,False,1.6667,10,f126c43f-6585-40fb-ab9e-97852f767ce5,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.548066512914525,117.97356970964138,6.652063203719317,8.42668355068867,-0.6267979259035751,8.593961889195512,hartmann_6
