iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.04111385411386355,2.0557202444637697,True,2.0146063903499063,qnei,0.0,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.04111385411386355,7.926050109178074,7.926050109178074,7.926050109178074,7.926050109178074,0.04111385411386355,7.926050109178074,hartmann_6
2,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.6815256660977724,-0.6392830286761184,True,-1.3208086947738908,qnei,0.0,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.6815256660977724,7.285638297194165,15.21168840637224,7.285638297194165,7.60584420318612,0.04111385411386355,7.926050109178074,hartmann_6
3,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.25592050515822606,0.5909028517654116,3.8396825017826863,3.7225947127278807,True,-0.11708778905480566,qnei,0.0,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,4.127481461509251,19.33916986788149,4.127481461509251,6.446389955960497,3.8396825017826863,4.127481461509251,hartmann_6
4,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,-0.17355647012026845,4.248240263113034,True,4.421796733233302,qnei,0.0,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.140720433412206,27.479890301293697,4.127481461509251,6.869972575323424,-0.17355647012026845,8.140720433412206,hartmann_6
5,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.8281451526339255,0.8747696684529221,True,0.046624515818996626,qnei,0.0,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.139018810658012,34.61890911195171,4.127481461509251,6.923781822390342,-0.17355647012026845,8.140720433412206,hartmann_6
6,0.4086270761029263,0.9233520810470328,1.0,0.6890545842880305,0.5566800243499468,0.6172293063277671,-0.576034507737806,-0.3656577834945155,True,0.21037672424329046,qnei,0.32911789999343455,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.543198471029744,43.16210758298145,4.127481461509251,7.193684597163575,-0.17355647012026845,8.140720433412206,hartmann_6
7,0.41023533658175876,0.32290478594137845,0.9004279485748019,0.19168728882152655,0.23593839579717724,0.4138786865011974,1.3639840461852215,-1.2284352227758253,True,-2.592419268961047,qnei,0.3444471000111662,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.603179917106716,49.765287500088164,4.127481461509251,7.10932678572688,-0.17355647012026845,8.140720433412206,hartmann_6
8,0.6700633593196569,0.7223171606089097,0.887277637087832,0.11513884862999767,0.3990681773908855,0.22492882620708177,-0.4054220738425638,-1.3122784523065048,True,-0.906856378463941,qnei,0.8879721999983303,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.3725860371345,58.13787353722266,4.127481461509251,7.2672341921528325,-0.17355647012026845,8.140720433412206,hartmann_6
9,0.5841157348277277,0.6237345704747519,0.9187360788405964,0.1609569688700916,0.36290585011191817,0.30291592017597146,-0.08052476029986981,0.26396774105962,True,0.34449250135948983,qnei,0.6200379999936558,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.047688723591808,66.18556226081446,4.127481461509251,7.353951362312718,-0.17355647012026845,8.140720433412206,hartmann_6
10,0.17966919542760051,0.13425009790282474,1.0,0.41791169320659877,0.07045201698389218,0.788030660874016,0.9238903688192631,2.803095153256274,True,1.8792047844370106,qnei,0.7003299000207335,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,7.043273594472674,73.22883585528714,4.127481461509251,7.322883585528714,-0.17355647012026845,8.140720433412206,hartmann_6
11,0.6152810451194053,0.6594892402275165,0.9073218483335745,0.1443250935726832,0.3760199874184807,0.27463063162077506,-0.21945596963607353,0.6986576251132937,True,0.9181135947493672,qnei,0.4748993000248447,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.18661993292801,81.41545578821516,4.127481461509251,7.401405071655923,-0.17355647012026845,8.140720433412206,hartmann_6
12,0.20436830034843984,0.1719873380997542,0.9410785771171737,0.42481002413448515,0.13646279180781334,0.6863410352952073,1.9282411513418682,3.6508247775930593,True,1.722583626251191,qnei,0.4508856000029482,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,6.038922811950069,87.45437860016523,4.127481461509251,7.287864883347102,-0.17355647012026845,8.140720433412206,hartmann_6
13,0.1849879813410819,0.18537413117321405,0.9826689646648179,0.7891751923874855,0.10634137774472405,0.5948038514421691,-0.38514152624581854,-1.992819812855171,True,-1.6076782866093526,qnei,0.7068820000276901,False,1.6667,8,c2da0f16-44a2-41a2-8a00-f25b87c2f2c0,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.8396825017826863,8.352305489537756,95.80668408970298,4.127481461509251,7.369744929977153,-0.17355647012026845,8.140720433412206,hartmann_6
