iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.9985386736058162,True,0.4272364436553422,logei,0.0,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.5946664364800456,True,0.21540586129632083,logei,0.0,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,-0.8494633031205268,True,-0.20816427593062792,logei,0.0,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.8518385898877406,True,-0.3935247537032095,logei,0.0,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.2861619454313111,True,-0.024285519788570742,logei,0.0,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.571302229950474,6.395861733341463,hartmann_6
6,0.0,0.0,1.0,0.2876753530541305,0.0,1.0,-0.09706487185526387,-0.4897065022533255,True,-0.39264163039806166,logei,0.4647675000014715,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.064228835147201,45.738651244627235,6.395861733341463,7.623108540771206,1.571302229950474,6.395861733341463,hartmann_6
7,0.1388207327542167,0.5818752687682531,0.5570204542699728,0.40299515472945163,0.5063828527601281,0.4449102684590841,1.1470677196439847,1.0515873752955263,True,-0.09548034434845842,logei,0.3468801999697462,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.820096243647953,52.55874748827519,6.395861733341463,7.508392498325027,1.571302229950474,6.395861733341463,hartmann_6
8,0.23590684215690966,0.5004939334567617,0.33964190475490263,0.0,0.06581703874537141,1.0,-0.2170051086116927,0.4488101480098851,True,0.6658152566215778,logei,0.3060535000404343,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.18416907190363,60.74291656017882,6.395861733341463,7.5928645700223525,1.571302229950474,6.395861733341463,hartmann_6
9,0.15444367947314397,0.5523450529844633,0.7207557707821302,0.0,0.20886395177343958,0.8910746303484799,2.029505005432237,2.538219127011959,True,0.5087141215797217,logei,0.33725179999601096,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.029505005432237,5.9376589578597,66.68057551803852,5.9376589578597,7.4089528353376135,2.029505005432237,5.9376589578597,hartmann_6
10,0.05146080872783501,0.5911335159059976,0.8373114617414327,0.0,0.2315750276798432,0.8937101843373898,1.7112443269656528,2.181005461403793,True,0.46976113443814005,logei,0.3793825000175275,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.029505005432237,6.255919636326285,72.9364951543648,5.9376589578597,7.29364951543648,2.029505005432237,5.9376589578597,hartmann_6
11,0.22162933028555923,0.5509451984558963,0.789302394345931,0.0,0.06251651315062223,0.7646220511437332,1.1077418041812521,2.171969999046288,True,1.064228194865036,logei,0.35935779998544604,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.029505005432237,6.859422159110685,79.79591731347548,5.9376589578597,7.254174301225044,2.029505005432237,5.9376589578597,hartmann_6
12,0.2285925704367092,0.5419082708128329,0.7603091790710216,0.0,0.5454099287080105,1.0,0.21712723602485434,-0.757966344811883,True,-0.9750935808367374,logei,0.379902399959974,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.029505005432237,7.750036727267083,87.54595404074257,5.9376589578597,7.295496170061881,2.029505005432237,5.9376589578597,hartmann_6
13,0.2418745981937907,0.5939474116533526,0.68375202268785,0.16133067631090572,0.198093209098151,0.45574533505494413,1.38986514712476,1.7367552468044802,True,0.3468900996797202,logei,0.37798089999705553,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.029505005432237,6.577298816167177,94.12325285690974,5.9376589578597,7.240250219762288,2.029505005432237,5.9376589578597,hartmann_6
14,0.5878969797237192,0.5392124772385394,0.7983722104568228,0.0,0.16458867224492935,1.0,2.1007943501694877,0.768680326091485,True,-1.3321140240780027,logei,0.4510154000017792,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1007943501694877,5.866369613122449,99.98962247003219,5.866369613122449,7.1421158907165845,2.029505005432237,5.9376589578597,hartmann_6
15,0.18317780053578978,0.6600804022405318,0.7460978423639533,0.0,0.17263279278173632,0.8130313256465695,1.0567448005299402,0.8110459348360338,True,-0.24569886569390642,logei,0.4494533000397496,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1007943501694877,6.910419162761997,106.90004163279418,5.866369613122449,7.126669442186279,2.029505005432237,5.9376589578597,hartmann_6
16,0.01435664317400312,0.5378500663999749,0.8003148749090034,0.022476239084819136,0.1672565094900479,0.788853836366803,1.748943804464832,1.559229820960625,True,-0.18971398350420698,logei,0.34786839998560026,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1007943501694877,6.218220158827105,113.1182617916213,5.866369613122449,7.069891361976331,2.029505005432237,5.9376589578597,hartmann_6
17,0.1593380692763432,0.5453995154493636,0.8131424621083128,0.2848942351317025,0.18128449533387614,0.8902447653528908,3.0917457705761815,3.156761671884639,True,0.06501590130845747,logei,0.4257247999776155,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,4.875418192715756,117.99367998433705,4.875418192715756,6.940804704961003,3.0917457705761815,4.875418192715756,hartmann_6
18,0.15902986511449,0.5352287853483841,0.9365852714333388,0.3795315185642693,0.18693120571986696,0.5618688470805056,1.2150656131106226,1.2400220743582842,True,0.0249564612476616,logei,0.4995002999785356,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,6.752098350181314,124.74577833451836,4.875418192715756,6.930321018584354,3.0917457705761815,4.875418192715756,hartmann_6
19,0.18562121479310012,0.5399325825804872,0.9361479663936941,0.33461987841196605,0.14587068641004935,0.9439603880971488,2.2779050730639563,2.0534446424451294,True,-0.22446043061882692,logei,0.38725989998783916,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,5.689258890227981,130.43503722474634,4.875418192715756,6.865001959197175,3.0917457705761815,4.875418192715756,hartmann_6
20,0.17945253700199246,0.5535610290292285,0.730382044901923,0.3270371462985739,0.17450105364909319,1.0,2.4983041973971942,3.252208271448093,True,0.7539040740508987,logei,0.2957432000548579,False,1.6667,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,5.468859765894743,135.90389699064107,4.875418192715756,6.795194849532054,2.4983041973971942,5.468859765894743,hartmann_6
21,0.23070258827194648,0.5225370882851899,0.7342342025162149,0.30585726896894616,0.17990207614489553,0.958592100827725,3.057866206136985,2.8788943405949965,True,-0.17897186554198852,logei,0.3012200999655761,False,0.3333,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,3.0003000300030003,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,4.9092977571549525,140.81319474779602,4.875418192715756,6.705390226085525,2.4983041973971942,5.468859765894743,hartmann_6
22,0.11153790609771103,0.5637894581940092,0.7495192384502909,0.37642138010866616,0.22603378776982136,1.0,2.410266389219088,2.4529068656248247,True,0.04264047640573665,logei,0.3976531000225805,False,0.3333,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,3.0003000300030003,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,5.556897574072849,146.37009232186887,4.875418192715756,6.653186014630403,2.4983041973971942,5.468859765894743,hartmann_6
23,0.1636226361070372,0.54849286111533,0.7428169908513428,0.20635788263795085,0.14296304237938906,1.0,2.4818397416808637,2.6408110586000992,True,0.1589713169192355,logei,0.5733459999901243,False,0.3333,11,fb2d6f23-8104-48c5-b53b-b8cc3e06ff6a,gaussian,1.0,0,exact,value,learned,3.0003000300030003,"x0,x1,x2,x3,x4,x5",7.967163963291937,3.0917457705761815,5.485324221611073,151.85541654347995,4.875418192715756,6.602409414933911,2.4983041973971942,5.468859765894743,hartmann_6
