iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.4854939545796482,True,-0.48490383473424203,logei,0.0,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.002254542035228522,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-1.7262648461268526,True,-0.8221581801401321,logei,0.0,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.0019088177889479562,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-1.0005901198454061,9.048311286534384,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-3.032134529181918,True,-2.549947209712555,logei,0.0,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,6.439594846606399,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-1.0005901198454061,9.048311286534384,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-1.110546395094851,True,-0.13217862882399334,logei,0.0,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.0003741021921318826,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.9783677662708578,9.026088932959835,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,1.0810885836931965,True,1.2703116203566718,logei,0.0,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.13553147736313434,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,0.20824742800174095,3.141592653589793,0.2292973705188206,3.141592653589793,0.9559627629515232,0.33092611917259146,-0.6888236135639716,True,-1.019749732736563,logei,0.1954610000248067,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.3128250652860553,"x0,x1,x2,x3,x4",8.047721166688978,0.33092611917259146,7.716795047516387,51.509875789197096,7.716795047516387,8.584979298199515,-0.1892230366634753,8.236944203352454,michalewicz
7,1.0761446099307896,2.9164685384551583,1.2758594456342796,3.141592653589793,1.928601448998968,0.8008360874010931,1.4175381489696801,True,0.616702061568587,logei,0.25883210002211854,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.5585461981868233,"x0,x1,x2,x3,x4",8.047721166688978,0.8008360874010931,7.246885079287885,58.75676086848498,7.246885079287885,8.393822981212141,0.8008360874010931,7.246885079287885,michalewicz
8,0.8236514723998828,2.759550038917256,1.7482720701301226,3.141592653589793,1.482201975683922,-0.45189983885755336,-1.7410080602549511,True,-1.289108221397398,logei,0.22596160002285615,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.9830584831272059,"x0,x1,x2,x3,x4",8.047721166688978,0.8008360874010931,8.499621005546532,67.25638187403152,7.246885079287885,8.40704773425394,0.8008360874010931,7.246885079287885,michalewicz
9,2.1366979207101764,3.141592653589793,0.9968202371065844,3.141592653589793,3.141592653589793,0.3987834535019402,-0.5001448955076984,True,-0.8989283490096386,logei,0.24634319997858256,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,1.6158773649953586,"x0,x1,x2,x3,x4",8.047721166688978,0.8008360874010931,7.648937713187038,74.90531958721856,7.246885079287885,8.322813287468728,0.8008360874010931,7.246885079287885,michalewicz
10,0.2819183043567089,3.141592653589793,1.0517413506001525,3.141592653589793,2.8308589283270575,-0.9485883625396674,-0.17076061607319615,True,0.7778277464664712,logei,0.2616554999840446,False,10,7cd12288-53fe-4df5-a7b3-1d42ebe0f47b,gaussian,1.0,0,exact,value,self_report,0.050349910329619975,"x0,x1,x2,x3,x4",8.047721166688978,0.8008360874010931,8.996309529228645,83.9016291164472,7.246885079287885,8.390162911644719,0.8008360874010931,7.246885079287885,michalewicz
