iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,4.4691940246031585,True,4.411721830184293,qnei,0.0,False,0,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-3.3146171766484898,True,-2.0980772626740096,qnei,0.0,False,1,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-2.063965286200461,True,-0.7249697929567376,qnei,0.0,False,2,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-7.500431481307103,True,-6.400586382888506,qnei,0.0,False,3,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-4.976132978220886,True,-3.821689352570316,qnei,0.0,False,4,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,600.0,-411.84252192288596,258.15676122986355,345.995417327552,204.81588019245442,520.1887068263698,-1.173910395852985,1.1692673407760836,True,2.3431777366290687,qnei,0.7183644000324421,False,0,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9277662115119556,22.449397226675313,2.6963836212401056,3.7415662044458853,0.057472194418865245,2.6963836212401056,griewank
7,365.9389220172478,-205.94059950515546,-329.9720700681452,314.96802056823236,-93.78993599992678,538.0893478318978,0.14176854914015058,-1.7052212210772768,True,-1.8469897702174274,qnei,1.0389615999883972,False,1,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.14176854914015058,2.61208726651882,25.061484493194133,2.61208726651882,3.5802120704563047,0.057472194418865245,2.6963836212401056,griewank
8,335.3443889569128,-227.14602702596957,140.99564974155598,421.47837355028,419.3918999661027,286.3862471154532,0.3865107551649405,-0.4448668539803913,True,-0.8313776091453318,qnei,0.6726951000164263,False,2,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3865107551649405,2.3673450604940305,27.428829553688164,2.3673450604940305,3.4286036942110205,0.057472194418865245,2.6963836212401056,griewank
9,400.4069379407083,-133.72126764639796,135.29582964854137,263.9264483065841,327.96030578464695,579.9758970917683,0.038087933400707964,-3.8969899757790274,True,-3.935077909179735,qnei,0.8412950999918394,False,3,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3865107551649405,2.715767882258263,30.144597435946427,2.3673450604940305,3.3493997151051587,0.057472194418865245,2.6963836212401056,griewank
10,486.3315353834766,-296.8560119681446,131.7810937945073,329.8727399565541,213.2409493681771,526.5256636670158,-0.20359388451310034,-4.77806911749421,True,-4.57447523298111,qnei,1.0532724999939092,False,4,9,c37ed1f4-bf94-494d-a0a6-09afe752adda,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3865107551649405,2.957449700172071,33.1020471361185,2.3673450604940305,3.31020471361185,0.057472194418865245,2.6963836212401056,griewank
