iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,0.21902819162197737,True,0.3992361268614259,logei,0.0,False,0,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,0.6225411144148421,True,-0.4665966643208401,logei,0.0,False,1,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,-0.20784892498829632,True,-0.9447829448220705,logei,0.0,False,2,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,1.279155241124382,True,0.6589969393913635,logei,0.0,False,3,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,0.6201583017330186,2.133697513925952,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,0.8341149376130639,True,0.14025827526477685,logei,0.0,False,4,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,0.6201583017330186,2.133697513925952,griewank
6,280.7297848145497,320.75030264815666,542.8899857575378,-531.7576995355564,-124.7860981717767,-366.2352280217121,-0.7181184703178639,-0.07627938748396951,True,0.6418390828338945,logei,0.8035162000451237,False,0,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,3.4719742859768346,14.281374536860376,1.6647180369232886,2.3802290894767295,0.6201583017330186,2.133697513925952,griewank
7,79.15333371483236,121.28399289662602,404.7347306781434,-365.73985801966205,-172.9983044431939,-240.3478247469107,1.1940299184384984,0.960393043478734,True,-0.23363687495976437,logei,0.7642205999582075,False,1,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,1.5598258972204724,15.841200434080848,1.5598258972204724,2.263028633440121,0.6201583017330186,2.133697513925952,griewank
8,-6.999859377036639,164.66667359362282,600.0,-510.2299760197368,-91.65042984294733,-51.453621316831004,0.23704637679867205,-0.39454844577545667,True,-0.6315948225741287,logei,1.124839800002519,False,2,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.5168094388602986,18.358009872941146,1.5598258972204724,2.2947512341176433,0.6201583017330186,2.133697513925952,griewank
9,48.56469632305001,281.23312839357226,600.0,-504.83651035326693,-19.997785370881658,-276.7733284347524,-0.20310517760022467,0.8152721925919083,True,1.018377370192133,logei,1.044102399959229,False,3,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.9569609932591954,21.31497086620034,1.5598258972204724,2.3683300962444824,0.6201583017330186,2.133697513925952,griewank
10,341.5320933918654,100.51620714834063,537.0222299678071,-384.99709619796073,-348.15945807053845,-246.3421524464282,-0.09583721483763322,-0.09201636639309645,True,0.00382084844453677,logei,1.2370738000026904,False,4,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.849693030496604,24.164663896696943,1.5598258972204724,2.4164663896696945,0.6201583017330186,2.133697513925952,griewank
11,118.51631945967857,157.67693024300053,490.8497280519359,-337.3164328343946,-161.87353982207918,-363.7178091141575,0.6384761517019809,0.718669793830669,True,0.08019364212868807,logei,1.1719506999943405,False,0,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.1153796639569897,26.280043560653933,1.5598258972204724,2.3890948691503575,0.6201583017330186,2.133697513925952,griewank
12,143.89453299596602,438.3126604288802,533.8619845387553,-600.0,108.41348805162895,-232.73885219731378,-0.7750270203993364,-0.8367579861350212,True,-0.06173096573568482,logei,1.2005766999791376,False,1,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,3.5288828360583073,29.80892639671224,1.5598258972204724,2.4840771997260203,0.6201583017330186,2.133697513925952,griewank
13,46.28125266685041,177.8610279826527,587.2902911811001,-458.8484272061027,-140.3793267166513,-287.66928574543965,0.10415994860640558,-0.9192660948983757,True,-1.0234260435047813,logei,1.0039612999535166,False,2,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.649695867052565,32.45862226376481,1.5598258972204724,2.4968170972126775,0.6201583017330186,2.133697513925952,griewank
14,135.48977684445245,183.1228943514914,467.81176750131,-468.04934281291634,-153.57591324451417,-177.60274488658865,0.6656502989128226,1.2312958761516333,True,0.5656455772388107,logei,1.6354107999941334,False,3,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.0882055167461484,34.54682778051096,1.5598258972204724,2.467630555750783,0.6201583017330186,2.133697513925952,griewank
15,130.2410802301572,199.07794178986063,493.26959748916624,-481.34196078472814,-130.42810589636943,-158.50342707624614,0.5563614734155287,0.6971632012202755,True,0.14080172780474687,logei,1.3172151999897324,False,4,8,6f472221-a66b-4b0f-b0d3-32ef621b2ff8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1940299184384984,2.1974943422434423,36.744322122754404,1.5598258972204724,2.449621474850294,0.6201583017330186,2.133697513925952,griewank
