iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.20274266202416,True,-0.20215254217875378,logei,0.0,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.6020502086214001,True,0.3020564573653204,logei,0.0,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.20707797619664498,True,0.27510934327271824,logei,0.0,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-1.0610513959065524,True,-0.08268362963569464,logei,0.0,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,0.3395324713496054,True,0.5287555080130807,logei,0.0,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,0.0,1.8898268365535815,0.0,3.141592653589793,3.141592653589793,-1.0456938927158135,-1.0682426631428608,True,-0.022548770427047282,logei,0.5710864000138827,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.093415059404792,52.8864958010855,8.236944203352454,8.814415966847584,-0.1892230366634753,8.236944203352454,michalewicz
7,1.1068849655258406,2.657809890805801,1.317134907672791,2.9702507846528756,1.480662449596087,1.44516168565994,1.3719675714014015,True,-0.07319411425853861,logei,0.5453543000039645,False,1.3719675714014015,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,6.602559481029038,59.48905528211454,6.602559481029038,8.498436468873505,1.44516168565994,6.602559481029038,michalewicz
8,1.4410446495350178,2.6045298745735064,1.0865878386686043,3.141592653589793,1.3048057437569598,-0.6269204059209924,-0.47675286377743,True,0.15016754214356243,logei,0.3889387000235729,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,8.674641572609971,68.16369685472452,6.602559481029038,8.520462106840565,1.44516168565994,6.602559481029038,michalewicz
9,1.0098137736409698,2.7541749859762175,1.7949938193493473,2.8109921981341612,1.4830356105811207,-0.4139381866899084,-0.27970032582999066,True,0.13423786085991773,logei,0.43776970001636073,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,8.461659353378886,76.62535620810341,6.602559481029038,8.513928467567046,1.44516168565994,6.602559481029038,michalewicz
10,0.998164878021212,2.6470126339113276,1.2365810923153058,2.95932014490002,1.5522195485944497,1.3311061115020735,1.171834274054119,True,-0.15927183744795448,logei,0.5331594999879599,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,6.716615055186905,83.34197126329032,6.602559481029038,8.334197126329032,1.44516168565994,6.602559481029038,michalewicz
11,0.9872588008326916,2.8829543475723063,1.390569650106245,3.141592653589793,1.2018708973312253,-0.1502330032362019,-0.5000888397752524,True,-0.3498558365390505,logei,0.39121010003145784,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,8.19795416992518,91.5399254332155,6.602559481029038,8.321811403019591,1.44516168565994,6.602559481029038,michalewicz
12,0.428782599055442,2.9218961907055956,1.3219276397300255,3.1087922535726333,1.485875878834885,0.6568368577420942,0.4094770325902952,True,-0.247359825151799,logei,0.7466944999760017,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,7.390884308946884,98.93080974216238,6.602559481029038,8.244234145180199,1.44516168565994,6.602559481029038,michalewicz
13,1.1971818084272745,2.608046677968539,1.3083535351133266,2.415673242972692,1.4953166774543578,1.1689016507282022,1.014173032279279,True,-0.15472861844892316,logei,0.539693399972748,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,6.878819515960776,105.80962925812315,6.602559481029038,8.139202250624859,1.44516168565994,6.602559481029038,michalewicz
14,1.192242284387711,3.141592653589793,1.3115692626134234,3.141592653589793,1.50496662408575,0.7282096668468064,0.8628713124427058,True,0.13466164559589933,logei,0.4295535999699496,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,7.3195114998421715,113.12914075796533,6.602559481029038,8.080652911283238,1.44516168565994,6.602559481029038,michalewicz
15,1.0844163714457438,2.3181191785366826,1.3243093813368438,3.141592653589793,1.4937955217490542,0.6357967720125889,0.8033508060745158,True,0.16755403406192693,logei,0.43668959999922663,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.44516168565994,7.411924394676389,120.54106515264172,6.602559481029038,8.036071010176114,1.44516168565994,6.602559481029038,michalewicz
16,1.0895789432822398,2.746601461362604,1.2891180354100285,3.141592653589793,1.492416996703316,1.4950533949949398,1.6812350396406908,True,0.18618164464575093,logei,0.9536313999560662,False,1.94516168565994,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.4950533949949398,6.552667771694038,127.09373292433575,6.552667771694038,7.943358307770985,1.4950533949949398,6.552667771694038,michalewicz
17,1.360725472678942,2.717363353961421,1.2835060921199117,3.141592653589793,1.9298064261575973,1.6061618352988005,1.5230812868549175,True,-0.08308054844388302,logei,0.759858199977316,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.6061618352988005,6.441559331390177,133.53529225572592,6.441559331390177,7.85501719151329,1.4950533949949398,6.552667771694038,michalewicz
18,1.3426949740678904,2.757345592315887,1.3538314587593434,3.141592653589793,1.6623953682898702,1.6448152135116154,1.324093709734262,True,-0.3207215037773534,logei,0.3501298000337556,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.6448152135116154,6.402905953177363,139.9381982089033,6.402905953177363,7.774344344939071,1.4950533949949398,6.552667771694038,michalewicz
19,1.6586854876403583,2.7926713813657704,1.193684734201852,3.141592653589793,1.8658543321209127,0.4619021315238468,0.9072075137517709,True,0.4453053822279241,logei,0.43350460001965985,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.6448152135116154,7.585819035165131,147.52401724406843,6.402905953177363,7.764421960214128,1.4950533949949398,6.552667771694038,michalewicz
20,1.2948301663930226,2.7305398587085006,1.4665453193871762,3.141592653589793,1.9330873257613386,-0.11709052170768607,0.05414804969699864,True,0.1712385714046847,logei,0.38957050000317395,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.6448152135116154,8.164811688396664,155.6888289324651,6.402905953177363,7.784441446623255,1.4950533949949398,6.552667771694038,michalewicz
21,1.5419342189264782,2.765307048173853,1.2842801970525346,3.141592653589793,1.6137876203009511,1.4325216923955524,1.3801027815853741,True,-0.05241891081017824,logei,0.6848422999610193,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.6448152135116154,6.615199474293426,162.30402840675853,6.402905953177363,7.728763257464692,1.4950533949949398,6.552667771694038,michalewicz
22,1.13018615835605,2.783508229651709,1.290756235580876,3.141592653589793,1.7195500823894776,3.141443665460296,1.9950533949949398,True,-1.1463902704653561,logei,0.5757189000141807,False,1.9950533949949398,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.141443665460296,4.906277501228683,167.21030590798722,4.906277501228683,7.6004684503630555,3.141443665460296,4.906277501228683,michalewicz
23,1.0550918575921142,2.8852397185868117,1.278666057021895,3.141592653589793,1.800431790364195,1.055956950682589,1.2762325059734525,True,0.2202755552908635,logei,0.8639263999648392,False,3.641443665460296,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.141443665460296,6.9917642160063895,174.20207012399362,4.906277501228683,7.5740030488692875,3.141443665460296,4.906277501228683,michalewicz
24,1.1851058488660047,2.646156860659993,1.2949474158215777,3.141592653589793,1.7095091674371599,3.128287228345138,3.334868364251981,True,0.20658113590684302,logei,0.6929683999624103,False,3.641443665460296,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.141443665460296,4.91943393834384,179.12150406233746,4.906277501228683,7.463396002597395,3.128287228345138,4.91943393834384,michalewicz
25,1.133417033442427,2.5605741811960616,1.3007154782927528,3.141592653589793,1.740230582149785,2.5352506945075137,2.477322217076237,True,-0.057928477431276715,logei,0.7003112999955192,False,3.628287228345138,10,2fe06751-d872-42ce-85ef-f86d11a65643,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.141443665460296,5.512470472181464,184.63397453451893,4.906277501228683,7.385358981380757,3.128287228345138,4.91943393834384,michalewicz
