iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.7810217762197618,1.35322264304878,0.29554163896501395,1.0935241585145612,1.9525282291163992,1.0498099877481248,1.14010069395403,True,0.09029070620590507,qnei,0.0,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,6.9979111789408535,6.9979111789408535,6.9979111789408535,6.9979111789408535,1.0498099877481248,6.9979111789408535,michalewicz
2,0.06803119891226696,2.747738653145473,2.683075734046846,0.13918579884353247,2.5208798020259726,-0.3719736222287135,-0.7089781199645364,True,-0.3370044977358229,qnei,0.0,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.419694788917692,15.417605967858545,6.9979111789408535,7.708802983929273,1.0498099877481248,6.9979111789408535,michalewicz
3,0.5805511217460231,2.1853669807067946,0.48694766199052414,2.1727875444745957,3.0116370011546216,-0.9518672868863691,-2.4901894256224018,True,-1.5383221387360326,qnei,0.0,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.999588453575347,24.41719442143389,6.9979111789408535,8.13906480714463,1.0498099877481248,6.9979111789408535,michalewicz
4,3.094421601411468,2.0838035379467184,0.5139273689657942,1.2406483883056343,0.8733477177783547,-0.2602254195277925,-0.6097151834776174,True,-0.34948976394982495,qnei,0.0,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.30794658621677,32.72514100765066,6.9979111789408535,8.181285251912666,1.0498099877481248,6.9979111789408535,michalewicz
5,3.0023248939496,0.9404202523791471,1.7626753647304763,1.279775818725991,0.4358254544461649,-0.9377791379946203,-2.039677232739878,True,-1.101898094745258,qnei,0.0,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.9855003046836,41.71064131233426,6.9979111789408535,8.342128262466852,1.0498099877481248,6.9979111789408535,michalewicz
6,2.051399469472956,1.9504208609637754,0.0,0.8215657753512764,1.9604325270110827,-0.044415639160617686,-1.065338085854341,True,-1.0209224466937235,qnei,0.3733207999612205,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.092136805849597,49.80277811818386,6.9979111789408535,8.30046301969731,1.0498099877481248,6.9979111789408535,michalewicz
7,1.5402594176232205,1.2076679198798823,0.0,0.805065307119076,2.3228779579718974,-1.0249791297344997,-0.5972662559226527,True,0.42771287381184697,qnei,0.4072479999740608,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,9.072700296423477,58.875478414607336,6.9979111789408535,8.410782630658192,1.0498099877481248,6.9979111789408535,michalewicz
8,1.4066416144447285,0.6748865937590439,0.35166798280800726,1.0805157764736972,2.157482504872269,0.7482775636333626,0.7421068127969667,True,-0.006170750836395955,qnei,0.40978980000363663,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,7.299443603055615,66.17492201766295,6.9979111789408535,8.271865252207869,1.0498099877481248,6.9979111789408535,michalewicz
9,2.0237659443649068,0.7337087331760141,0.2288802740714063,1.262775581533135,1.98978901723732,0.0010084789211775936,0.5433998268778347,True,0.5423913479566571,qnei,0.744214899954386,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,8.046712687767801,74.22163470543074,6.9979111789408535,8.246848300603416,1.0498099877481248,6.9979111789408535,michalewicz
10,1.2366552484022295,1.767874578467039,0.29158820941428965,1.014820309391913,1.3170427828594455,0.09256288641553334,-0.5026480130769364,True,-0.5952108994924697,qnei,0.411045299959369,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,7.955158280273445,82.1767929857042,6.9979111789408535,8.21767929857042,1.0498099877481248,6.9979111789408535,michalewicz
11,2.1178989837715205,1.87330069803478,0.39433647943232303,0.8911310522165304,1.9469956959741692,0.3674545565554397,-0.9506463999775485,True,-1.3181009565329882,qnei,0.38497760001337156,False,1.3719675714014015,16,b1237d34-3a84-4e76-8b0f-4ccfae87446c,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.0498099877481248,7.680266610133539,89.85705959583774,6.9979111789408535,8.168823599621613,1.0498099877481248,6.9979111789408535,michalewicz
