iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.610611089877697,1.133947396864223,2.2077206398053764,2.7021428613623573,2.0147582862628113,0.48009294711250716,-0.7760962372434094,True,-1.2561891843559165,qnei,0.0,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.48009294711250716,7.567628219576471,7.567628219576471,7.567628219576471,7.567628219576471,0.48009294711250716,7.567628219576471,michalewicz
2,1.7227338283068327,2.3948782479568886,2.250368002162659,1.4676539252730305,1.7984327946764174,0.5378045699635504,1.3719675714014015,True,0.834163001437851,qnei,0.0,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.509916596725428,15.077544816301899,7.509916596725428,7.538772408150949,0.5378045699635504,7.509916596725428,michalewicz
3,2.344640843672661,0.19969194140107663,2.032221023557436,2.3123917127435627,1.2527378584078905,-0.045475629604510806,0.171666402756741,True,0.2171420323612518,qnei,0.0,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.093196796293489,23.170741612595386,7.509916596725428,7.723580537531795,0.5378045699635504,7.509916596725428,michalewicz
4,1.5933609112890657,0.7185470439066468,2.0426452619563613,3.0513795089602027,0.9384348325022042,0.12877083208889636,-0.40881958407177443,True,-0.5375904161606708,qnei,0.0,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.918950334600082,31.08969194719547,7.509916596725428,7.772422986798867,0.5378045699635504,7.509916596725428,michalewicz
5,1.454025807471142,2.8010876781533485,1.7322769453008051,1.3240705312849692,2.0994972974696244,-0.7481159318014947,-0.9074249795213748,True,-0.15930904771988008,qnei,0.0,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.795837098490473,39.88552904568594,7.509916596725428,7.977105809137188,0.5378045699635504,7.509916596725428,michalewicz
6,1.6264894216229873,2.5338228582978504,2.3977423320155826,1.263349263195421,1.680978599523543,0.38342383313739187,0.4280445291936047,True,0.04462069605621283,qnei,0.38631039997562766,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.664297333551587,47.54982637923753,7.509916596725428,7.924971063206255,0.5378045699635504,7.509916596725428,michalewicz
7,1.7990647134138797,2.2820873265154575,2.265666371047915,1.5689917931698307,1.802142942469187,0.2903088247883466,1.3719675714014015,True,1.081658746613055,qnei,0.34135559998685494,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.757412341900632,55.30723872113816,7.509916596725428,7.901034103019738,0.5378045699635504,7.509916596725428,michalewicz
8,1.7655435610312378,2.3470435115734936,1.4712700394184124,1.8861899080825395,2.3335189986743323,0.4692646959155233,-1.2941808608343763,True,-1.7634455567498997,qnei,0.3359193000360392,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.578456470773455,62.885695191911616,7.509916596725428,7.860711898988952,0.5378045699635504,7.509916596725428,michalewicz
9,1.7770638840488377,1.7631937992070055,2.163603991372992,1.5331762149511257,1.5196494982324977,0.24353558331892308,0.08567675344141965,True,-0.15785882987750344,qnei,0.2503742999979295,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.804185583370055,70.68988077528167,7.509916596725428,7.854431197253518,0.5378045699635504,7.509916596725428,michalewicz
10,2.273403484545497,2.3818566204112748,2.210224117671575,2.336795371965838,2.4274907497495586,1.8714810437386855,1.3719675714014015,True,-0.49951347233728405,qnei,0.3344939000089653,False,1.3719675714014015,14,aba9875d-4d9d-404c-a9d7-b75a0ac459dd,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8714810437386855,6.176240122950293,76.86612089823196,6.176240122950293,7.686612089823195,0.5378045699635504,7.509916596725428,michalewicz
