iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.610611089877697,1.133947396864223,2.2077206398053764,2.7021428613623573,2.0147582862628113,0.48009294711250716,0.1693251797232629,True,-0.3107677673892443,qnei,0.0,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.48009294711250716,7.567628219576471,7.567628219576471,7.567628219576471,7.567628219576471,0.48009294711250716,7.567628219576471,michalewicz
2,1.7227338283068327,2.3948782479568886,2.250368002162659,1.4676539252730305,1.7984327946764174,0.5378045699635504,0.7752271020031762,True,0.23742253203962582,qnei,0.0,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.509916596725428,15.077544816301899,7.509916596725428,7.538772408150949,0.5378045699635504,7.509916596725428,michalewicz
3,2.344640843672661,0.19969194140107663,2.032221023557436,2.3123917127435627,1.2527378584078905,-0.045475629604510806,0.05686039999347864,True,0.10233602959798944,qnei,0.0,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.093196796293489,23.170741612595386,7.509916596725428,7.723580537531795,0.5378045699635504,7.509916596725428,michalewicz
4,1.5933609112890657,0.7185470439066468,2.0426452619563613,3.0513795089602027,0.9384348325022042,0.12877083208889636,-0.0021932898428448644,True,-0.13096412193174123,qnei,0.0,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,7.918950334600082,31.08969194719547,7.509916596725428,7.772422986798867,0.5378045699635504,7.509916596725428,michalewicz
5,1.454025807471142,2.8010876781533485,1.7322769453008051,1.3240705312849692,2.0994972974696244,-0.7481159318014947,-0.5571187706162326,True,0.1909971611852621,qnei,0.0,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.795837098490473,39.88552904568594,7.509916596725428,7.977105809137188,0.5378045699635504,7.509916596725428,michalewicz
6,1.4399054937133136,2.7429650065136477,2.3507989029284486,0.8480423661603541,1.6186837704040686,-0.1952390167693565,0.0634937574018627,True,0.2587327741712192,qnei,0.3783413000055589,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.242960183458335,48.12848922914428,7.509916596725428,8.021414871524046,0.5378045699635504,7.509916596725428,michalewicz
7,1.7272545133694448,2.3535289314599064,2.539773253059751,1.2663781865057584,1.5775129133597092,-0.8351667700392825,-1.1812412494164242,True,-0.34607447937714164,qnei,0.26916969998274,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,8.882887936728261,57.01137716587254,7.509916596725428,8.144482452267505,0.5378045699635504,7.509916596725428,michalewicz
8,3.141592653589793,0.0,0.2893566891771009,3.141592653589793,3.141592653589793,-1.0539382319151993,-0.8102407367119594,True,0.2436974952032399,qnei,0.1790093999588862,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.5378045699635504,9.101659398604177,66.11303656447672,7.509916596725428,8.26412957055959,0.5378045699635504,7.509916596725428,michalewicz
9,1.4586847774378835,2.5918676267172716,2.1756536921390186,1.1437503136987446,1.6824946259649733,3.057955403002653,1.3719675714014015,True,-1.6859878316012513,qnei,0.4531714000040665,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.057955403002653,4.989765763686325,71.10280232816304,4.989765763686325,7.900311369795893,3.057955403002653,4.989765763686325,michalewicz
10,1.1653384956796773,3.112028667341121,2.1219079566773735,0.4798043068415992,1.6892368026230833,0.6698623363746374,0.7642854913474343,True,0.09442315497279685,qnei,0.4647188000380993,False,1.3719675714014015,14,4a46ae7e-ed6b-4d78-bf1c-a98e501602c3,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,3.057955403002653,7.377858830314341,78.48066115847737,4.989765763686325,7.848066115847738,3.057955403002653,4.989765763686325,michalewicz
