iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.1763174756223735,2.5629650436462046,1.0819857401287178,0.1408632833493882,1.795725743509246,1.047624585320122,-0.43618924190545205,True,-1.483813827225574,qnei,0.0,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,7.000096581368856,7.000096581368856,7.000096581368856,7.000096581368856,1.047624585320122,7.000096581368856,michalewicz
2,0.4594435582159584,2.258086877202601,1.0849694560741114,1.4357382395122844,3.0659992973849173,-0.8362310091797951,-1.7106225137298579,True,-0.8743915045500628,qnei,0.0,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,8.883952175868773,15.884048757237629,7.000096581368856,7.9420243786188145,1.047624585320122,7.000096581368856,michalewicz
3,2.455047931878609,2.650844607373506,1.7439432709116038,2.9581907551630526,0.057572259519858435,0.10410042566998944,-1.7969869596048418,True,-1.9010873852748311,qnei,0.0,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,7.9436207410189885,23.82766949825662,7.000096581368856,7.942556499418873,1.047624585320122,7.000096581368856,michalewicz
4,2.793453626440149,1.2244623879663883,0.7280330833017493,1.6788489784599532,2.9678320393331945,-0.7311692674251729,0.24694718783631664,True,0.9781164552614895,qnei,0.0,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,8.778890434114151,32.60655993237077,7.000096581368856,8.151639983092693,-0.7311692674251729,8.778890434114151,michalewicz
5,1.039861861572689,2.8545176274043156,1.4681655606362487,3.0388241357675696,2.400889876721968,-0.8389032971794825,-0.8388747934701272,True,2.850370935536528e-05,qnei,0.0,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,8.886624463868461,41.49318439623923,7.000096581368856,8.298636879247846,-0.7311692674251729,8.778890434114151,michalewicz
6,2.7553960566629105,2.572399572390189,1.0312941120672041,1.9142058250022116,2.9095236670059474,0.8796352086693787,0.8335140247194875,True,-0.046121183949891176,qnei,0.38055840000743046,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,7.168085958019599,48.66127035425883,7.000096581368856,8.110211725709805,0.8796352086693787,7.168085958019599,michalewicz
7,2.9242771206190907,3.1217046938048028,1.7374883357494926,2.9140296484318875,3.049023397482476,-0.7404045598585685,-0.6872523801828921,True,0.053152179675676314,qnei,0.31756090000271797,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,8.788125726547547,57.44939608080638,7.000096581368856,8.20705658297234,0.8796352086693787,7.168085958019599,michalewicz
8,2.7863990782975696,3.141592653589793,1.276069026741023,1.5767620702211713,2.7224636468034813,0.7999259138189063,-0.2741940177744766,True,-1.074119931593383,qnei,0.41916869999840856,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,7.2477952528700715,64.69719133367646,7.000096581368856,8.087148916709557,0.8796352086693787,7.168085958019599,michalewicz
9,2.7681950354415816,2.1945403218403756,0.8200641804419896,2.0829869701071617,3.0759417872670864,-1.0528117072778662,-0.7134493469829737,True,0.33936236029489253,qnei,0.2600226000067778,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,9.100532873966845,73.7977242076433,7.000096581368856,8.199747134182589,0.8796352086693787,7.168085958019599,michalewicz
10,2.6702423692495225,0.39897184193240987,0.8596025798011089,1.4619923549257179,2.3669333316104537,-1.0494620050867787,-0.6314492474272391,True,0.4180127576595396,qnei,0.3158727000118233,False,1.3719675714014015,15,751e6e8a-1068-4eb5-b83d-afb8d82c7737,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.047624585320122,9.097183171775757,82.89490737941905,7.000096581368856,8.289490737941906,0.8796352086693787,7.168085958019599,michalewicz
