iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,False,0.0,logei,0.0,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.6314564796850167,-0.6314564796850167,0.0,False,False,0.0,logei,0.0,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.7389082132097465,-0.7389082132097465,0.0,False,False,0.0,logei,0.0,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,False,0.0,logei,0.0,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,False,0.0,logei,0.0,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.08478005272377434,0.0,1.0,-0.8916692624400224,-0.8916692624400224,-0.8916692624400224,0.0,False,False,0.0,logei,9.522175499994773,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.94657020459575,20.983959882393947,2.7877030591884653,3.4973266470656577,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.5443733984791422,0.0,0.36800499846097334,-0.3720617259581797,-0.3720617259581797,-0.3720617259581797,0.0,False,False,0.0,logei,2.430138399999123,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.4269626681139074,24.410922550507856,2.7877030591884653,3.4872746500725507,0.26719788296726216,2.7877030591884653,hartmann_3
8,0.0,0.1831836861698476,1.0,-0.4708529987157764,-0.4708529987157764,-0.4708529987157764,0.0,False,False,0.0,logei,1.9545752000412904,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.525753940871504,27.93667649137936,2.7877030591884653,3.49208456142242,0.26719788296726216,2.7877030591884653,hartmann_3
9,0.0,0.042335096394121294,0.43037946845662073,-0.6813861612346949,-0.6813861612346949,-0.6813861612346949,0.0,False,False,0.0,logei,2.80617999995593,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7362871033904224,31.672963594769783,2.7877030591884653,3.5192181771966426,0.26719788296726216,2.7877030591884653,hartmann_3
10,0.11177044135603503,0.4443020690007512,0.7378025757163763,1.7853210848070025,1.7853210848070025,1.7853210848070025,0.0,False,False,0.0,logei,6.837507700023707,False,8,51448773-3b30-4f3c-977d-2bdf875edb45,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7853210848070025,1.2695798573487251,32.94254345211851,1.2695798573487251,3.2942543452118507,1.7853210848070025,1.2695798573487251,hartmann_3
