iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.8125477333023334,0.9486069004847877,0.8878428451225968,0.6126035949952959,0.6500831424556127,0.936776722698131,0.5026326522827873,0.9106142091913831,0.8985347143760232,4.484763888888883,4.484763888888883,False,0.0,qucb,0.0,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,4.484763888888883,0.8858638888889425,0.8858638888889425,0.8858638888889425,0.8858638888889425,ehmi
2,0.7339674764218604,0.6515162134096568,0.6392128060503867,0.6274347938270624,0.7225381529413233,0.7522741294789766,0.7767486760372462,0.9977501417171963,0.8963309596068765,4.673020833333341,4.673020833333341,False,0.0,qucb,0.0,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,4.673020833333341,0.6976069444444848,1.5834708333334273,0.6976069444444848,0.7917354166667137,ehmi
3,0.8110896147205813,0.9944800738409425,0.6076543491177995,0.5801060169289223,0.8062698021365153,0.5219710039806917,0.5178401393867981,0.7574444101356852,0.7331030126626445,4.690464880952379,4.690464880952379,False,0.0,qucb,0.0,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,4.690464880952379,0.680162896825447,2.2636337301588743,0.680162896825447,0.7545445767196247,ehmi
4,0.9585838865964261,0.8146131272455053,0.7570588232997569,0.7484367176967521,0.6237574610136654,0.505897012771253,0.5962010719926554,0.8460160604409196,0.6003033619934977,4.918383333333334,4.918383333333334,False,0.0,qucb,0.0,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,4.918383333333334,0.4522444444444922,2.7158781746033664,0.4522444444444922,0.6789695436508416,ehmi
5,0.6847681553011034,0.5018671210260379,0.9150238649008728,0.5772305405307199,0.6337996522818927,0.9401660769904143,0.7548954049342116,0.9235751231829347,0.8198585834712631,4.479745833333344,4.479745833333344,False,0.0,qucb,0.0,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,4.918383333333334,0.890881944444482,3.6067601190478484,0.4522444444444922,0.7213520238095696,ehmi
6,1.0,0.5281546588247085,0.6389206386753119,0.8986881628314454,0.5492896824274933,0.5,0.8539039374025789,1.0,0.6055847174705419,5.163548611111118,5.163548611111118,False,0.0,qucb,0.5656177999917418,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.163548611111118,0.20707916666670823,3.8138392857145567,0.20707916666670823,0.6356398809524261,ehmi
7,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,5.368908333333379,5.368908333333379,False,0.0,qucb,0.5617951999884099,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.368908333333379,0.0017194444444470491,3.8155587301590037,0.0017194444444470491,0.5450798185941433,ehmi
8,0.5449940067484182,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,4.3332708333333505,4.3332708333333505,False,0.0,qucb,0.5465603999327868,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.368908333333379,1.0373569444444755,4.852915674603479,0.0017194444444470491,0.6066144593254349,ehmi
9,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,5.399944444444501,5.399944444444501,False,0.0,qucb,0.44332920003216714,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.399944444444501,0.0,4.852915674603479,0.0,0.5392128527337199,ehmi
10,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,5.026094444444464,5.026094444444464,False,0.0,qucb,0.6277131999377161,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.399944444444501,0.344533333333362,5.197449007936841,0.0,0.5197449007936841,ehmi
11,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,5.400000000000057,5.949645104810157,True,0.5496451048100999,qucb,0.6317515999544412,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.197449007936841,0.0,0.47249536435789463,ehmi
12,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5.389574208430458,6.364683292145341,True,0.975109083714883,qucb,0.9115434000268579,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.197449007936841,0.0,0.43312075066140343,ehmi
13,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,5.396321491702797,5.917528547291543,True,0.521207055588746,qucb,0.5238389999140054,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.197449007936841,0.0,0.39980376984129545,ehmi
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.3736513888889315,5.152089818926169,True,-0.22156156996276277,qucb,0.876413100049831,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.197449007936841,0.0,0.3712463577097744,ehmi
15,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,5.345962207468478,6.018699132699993,True,0.6727369252315151,qucb,0.8648676000302657,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.024665570309347906,5.222114578246189,0.0,0.3481409718830793,ehmi
16,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,5.391736708430471,6.114049516981665,True,0.7223128085511947,qucb,0.7516114000463858,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.222114578246189,0.0,0.3263821611403868,ehmi
17,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,5.361418556674831,5.989994922825895,True,0.6285763661510642,qucb,0.7121061000507325,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.009209221102994825,5.231323799349184,0.0,0.3077249293734814,ehmi
18,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,5.380478077478091,5.40350008127505,True,0.023022003796959484,qucb,0.8429588000290096,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.231323799349184,0.0,0.29062909996384356,ehmi
19,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8445218330320016,5.372141837098117,4.825783034072181,True,-0.5463588030259365,qucb,0.47763179999310523,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0,5.231323799349184,0.0,0.2753328315446939,ehmi
20,0.7701640156759948,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5.114021891534409,4.756579960268897,True,-0.3574419312655123,qucb,0.6560910000698641,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.25660588624341685,5.487929685592601,0.0,0.27439648427963004,ehmi
21,1.0,1.0,0.5,1.0,0.7382874633873623,1.0,1.0,0.5,0.5,5.276111111111129,5.610701782140636,True,0.3345906710295068,qucb,0.6234689000993967,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.09451666666669656,5.582446352259297,0.0,0.26583077867901417,ehmi
22,1.0,1.0,0.5,0.5,0.7371322695848618,1.0,1.0,1.0,0.5,5.3386706730768845,5.308896453935413,True,-0.029774219141471492,qucb,0.7204550999449566,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.031957104700941485,5.614403456960239,0.0,0.2552001571345563,ehmi
23,0.906762770642842,1.0,0.5,1.0,0.7365752658331572,1.0,1.0,1.0,0.5,5.34055274470902,5.20280565668693,True,-0.13774708802209035,qucb,0.589957799995318,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.030075033068805546,5.644478490029044,0.0,0.24541210826213236,ehmi
24,1.0,1.0,0.5,0.7659230306801067,1.0,1.0,1.0,1.0,1.0,5.154200368844119,6.44534395798132,True,1.291143589137201,qucb,0.6087341000093147,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.21642740893370682,5.860905898962751,0.0,0.2442044124567813,ehmi
25,1.0,1.0,0.6291130322860987,0.7789120453805458,1.0,1.0,1.0,1.0,1.0,5.012315277777756,5.485826120815498,True,0.47351084303774166,qucb,1.0078961999388412,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.35831250000006953,6.219218398962821,0.0,0.24876873595851282,ehmi
26,0.9473488624668029,1.0,0.5,0.8229011579869084,1.0,1.0,1.0,1.0,1.0,5.16678624847375,5.585340630679523,True,0.4185543822057734,qucb,0.7982339001027867,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.20384152930407584,6.4230599282668965,0.0,0.2470407664718037,ehmi
27,1.0,1.0,0.5,1.0,0.733623221241181,1.0,0.5,1.0,0.5534295038739939,5.368757346357376,4.899618793212163,True,-0.4691385531452132,qucb,0.7993102000327781,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.0018704314204498473,6.424930359687346,0.0,0.23796038369212394,ehmi
28,1.0,1.0,0.5,0.8259829556042521,1.0,1.0,1.0,1.0,0.9760905876622988,5.193775964082226,5.377619028687203,True,0.1838430646049768,qucb,0.8605385000118986,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.17685181369559988,6.601782173382946,0.0,0.23577793476367664,ehmi
29,0.9978429796969044,1.0,0.5887707736889886,1.0,0.7340055177101202,1.0,1.0,1.0,0.5,5.277004563492086,5.155168255149587,True,-0.12183630834249837,qucb,0.7791339999530464,7,32937b8d-8a26-4961-96b4-31dca54a8f77,bias,0.5,10,extra_trees,composite,5.370627777777826,5.400000000000057,0.09362321428574027,6.6954053876686865,0.0,0.23087604785064436,ehmi
