iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,objective_true_Trust,objective_observed_Trust,objective_true_Understanding,objective_observed_Understanding,objective_true_PerceivedSafety,objective_observed_PerceivedSafety,objective_true_Aesthetics,objective_observed_Aesthetics,objective_true_Acceptance,objective_observed_Acceptance,error_applied,error_magnitude_l2,error_magnitude_Trust,error_magnitude_Understanding,error_magnitude_PerceivedSafety,error_magnitude_Aesthetics,error_magnitude_Acceptance,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9351246019850423,0.6434086045437777,0.8015740750257809,0.8887670414600894,0.8580373148017826,0.9576900602452538,0.9301968245914423,0.9591188145243812,0.5132938672337986,3635.1722897786676,3635.1722897786676,4.811111111111111,4.811111111111111,3.929215277777778,3.929215277777778,2.7620138888888883,2.7620138888888883,6.768888888888889,6.768888888888889,6.799236111111111,6.799236111111111,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3635.1722897786676,1763.960874442926,3527.921748885852,1763.960874442926,3527.921748885852,ehmi
2,0.7186240000647544,0.742472163488644,0.5325770986850538,0.5028130253396965,0.9153107184856285,0.9916511221430877,0.8923049263363398,0.6578017449891366,0.8526668522947269,3635.1722897786676,3635.1722897786676,4.099474206349208,4.099474206349208,3.590995370370368,3.590995370370368,1.5437500000000002,1.5437500000000002,6.375611111111112,6.375611111111112,6.128541666666665,6.128541666666665,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3635.1722897786676,1763.960874442926,7055.843497771704,1763.960874442926,3527.921748885852,ehmi
3,0.6495905365991234,0.8703742414378743,0.6398736098741435,0.8912954576640657,0.9938703734472883,0.9931192746401192,0.9414312834983378,0.956405025891959,0.8541034570515862,3635.1722897786676,3635.1722897786676,4.57326388888889,4.57326388888889,3.8909374999999993,3.8909374999999993,2.3949305555555553,2.3949305555555553,6.308194444444445,6.308194444444445,6.247277777777775,6.247277777777775,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3635.1722897786676,1763.960874442926,10583.765246657556,1763.960874442926,3527.921748885852,ehmi
4,0.7772484386317544,0.9616191040351103,0.5448653899271563,0.6850657725700038,0.8029694717546314,0.7388649484593428,0.8964289402486141,0.5975431967395233,0.5311267487083318,3635.1722897786676,3635.1722897786676,4.347823412698412,4.347823412698412,3.753923611111112,3.753923611111112,2.0811805555555556,2.0811805555555556,6.578194444444444,6.578194444444444,6.296083333333334,6.296083333333334,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3635.1722897786676,1763.960874442926,14111.686995543409,1763.960874442926,3527.921748885852,ehmi
5,0.5632592036199591,0.9813907924585814,0.5663872686147152,0.6130491636815857,0.6885281854781093,0.811710820670398,0.8910480653346513,0.5393244468846405,0.9656187265715176,3635.1722897786676,3635.1722897786676,4.2993135964912295,4.2993135964912295,3.6112847222222215,3.6112847222222215,2.363826388888889,2.363826388888889,6.510416666666666,6.510416666666666,6.300041666666666,6.300041666666666,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,0.0,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3635.1722897786676,1763.960874442926,17639.60874442926,1763.960874442926,3527.921748885852,ehmi
6,1.0,0.6539811278372627,0.86460952044733,1.0,0.8741740690733392,0.7856047794985057,0.9659674544235057,1.0,0.5,3945.62952842605,3945.62952842605,4.857944444444443,4.857944444444443,3.9929374999999983,3.9929374999999983,2.8890833333333332,2.8890833333333332,6.92111111111111,6.92111111111111,6.854097222222221,6.854097222222221,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,2.8444933999562636,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,3945.62952842605,1453.5036357955437,20546.616016020347,1453.5036357955437,3424.436002670058,ehmi
7,1.0,0.671081636008669,0.9099414247918156,1.0,0.7591720891965256,0.5794008717550088,0.7689143380600417,1.0,0.5,4074.942649332591,4074.942649332591,4.467916666666667,4.467916666666667,4.127972222222222,4.127972222222222,2.5022569444444445,2.5022569444444445,6.849999999999999,6.849999999999999,6.690277777777778,6.690277777777778,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,2.6716837000567466,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4074.942649332591,1324.1905148890028,23194.997045798355,1324.1905148890028,3313.571006542622,ehmi
8,1.0,0.5,0.9181720425279999,1.0,0.9784669800743476,1.0,1.0,1.0,0.5,4371.801268493667,4371.801268493667,4.681208333333336,4.681208333333336,4.415812499999999,4.415812499999999,2.705756944444445,2.705756944444445,6.535416666666666,6.535416666666666,6.68736111111111,6.68736111111111,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,3.5551518000429496,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4371.801268493667,1027.331895727927,25249.660837254207,1027.331895727927,3156.207604656776,ehmi
9,1.0,0.5,0.8013707144790194,1.0,0.8444187523762393,0.5974904737967932,0.9674903087734247,1.0,0.5,4556.400146963849,4556.400146963849,4.901875,4.901875,4.387208333333332,4.387208333333332,2.8177638888888885,2.8177638888888885,6.972222222222223,6.972222222222223,6.926111111111112,6.926111111111112,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,4.374262000084855,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4556.400146963849,842.7330172577449,26935.1268717697,842.7330172577449,2992.791874641078,ehmi
10,1.0,0.5,1.0,1.0,0.8509611904125115,0.5792265652069662,0.9408128852708528,1.0,0.8661819006654179,4556.400146963849,4556.400146963849,4.104097222222222,4.104097222222222,4.071388888888886,4.071388888888886,2.0206597222222222,2.0206597222222222,6.686583333333333,6.686583333333333,6.414722222222222,6.414722222222222,False,0.0,0.0,0.0,0.0,0.0,0.0,qehvi,4.880358099937439,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4556.400146963849,842.7330172577449,28620.59290628519,842.7330172577449,2862.059290628519,ehmi
11,1.0,1.0,0.7839335192759708,1.0,0.8873154326213636,0.5,1.0,1.0,0.5,4814.343710547269,6138.036363994353,4.943333333333333,3.8045088330361576,4.570416666666667,5.992330771401836,2.914743055555556,1.7355958677344723,6.939444444444445,6.548735040189053,6.874722222222223,7.806750983106497,True,2.3938422053170876,-1.1388245002971757,1.4219141047351689,-1.1791471878210835,-0.39070940425539163,0.9320287608842739,qehvi,4.738178599975072,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4814.343710547269,584.7894536743242,29790.17181363384,584.7894536743242,2708.197437603076,ehmi
12,1.0,1.0,0.7650440178531105,1.0,0.9292574681288341,0.5,0.9795466502641225,1.0,0.8555009328651405,4814.343710547269,6719.014538300424,4.762972222222223,4.065027042406243,4.257673611111115,3.16938098528896,2.674291666666666,2.916482393094473,6.750208333333334,8.101391541495813,6.606027777777778,7.7325272505532805,True,2.1965568022699995,-0.6979451798159806,-1.0882926258221552,0.2421907264278073,1.351183208162479,1.1264994727755022,qehvi,4.169621400069445,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,4814.343710547269,584.7894536743242,30959.75072098249,584.7894536743242,2579.979226748541,ehmi
13,1.0,1.0,0.6314567085037379,1.0,0.9286869239984282,0.9599080047098456,0.6348510447598211,1.0,0.5,5293.51875843462,10536.531283791755,4.978749999999999,6.23260742242867,4.877361111111111,6.594296393634465,2.9804166666666667,1.5602286479711036,6.953333333333332,7.609049928600651,6.937986111111113,7.690483538904974,True,2.7446631561531905,1.2538574224286705,1.7169352825233541,-1.420188018695563,0.655716595267319,0.7524974277938621,qehvi,5.992946800077334,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5293.51875843462,105.6144057869733,31170.97953255644,105.6144057869733,2397.7676563504956,ehmi
14,1.0,1.0,0.6424261094383823,1.0,0.5090771741027618,1.0,0.5912742923783705,1.0,0.5,5293.51875843462,10693.847111070614,4.965138888888888,4.482193116503435,4.8491388888888896,5.250852153040274,2.971458333333333,2.5161597800539,6.950833333333334,7.1760362338700405,6.913194444444445,7.524267079318887,True,1.0129328950039218,-0.4829457723854537,0.4017132641513842,-0.45529855327943286,0.22520290053670677,0.6110726348744422,qehvi,6.247117899940349,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5293.51875843462,105.6144057869733,31382.20834413039,105.6144057869733,2241.586310295028,ehmi
15,1.0,1.0,0.6399570579480812,1.0,0.955016223944002,0.5332082036793755,0.6453406616807787,1.0,0.8163738409108001,5293.51875843462,10695.578323524896,4.751124999999999,4.121665528452843,4.321527777777778,2.1169997566818552,2.8482986111111113,2.9253778811266318,6.715319444444446,6.129941994192803,6.545694444444444,6.457577863402918,True,2.369079046190991,-0.6294594715471555,-2.2045280210959226,0.07707927001552041,-0.5853774502516429,-0.08811658104152642,qehvi,6.894458300084807,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5293.51875843462,105.6144057869733,31593.43715570434,105.6144057869733,2106.2291437136228,ehmi
16,1.0,1.0,0.7886939531257533,1.0,1.0,1.0,0.6159497943407592,1.0,0.5,5293.51875843462,11518.84269875398,4.896319444444443,4.198942118535339,4.7782638888888895,3.6331789162090797,2.932215277777778,3.736664376711459,6.848055555555553,6.576987571643283,6.872152777777777,8.609780196177871,True,2.3531935702790165,-0.697377325909105,-1.1450849726798098,0.8044490989336812,-0.27106798391227055,1.7376274184000942,qehvi,8.369593000039458,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5293.51875843462,105.6144057869733,31804.66596727829,105.6144057869733,1987.7916229548932,ehmi
17,1.0,1.0,0.6784029660050035,1.0,1.0,1.0,0.5890108587839399,1.0,0.5,5312.9299193990955,11634.313193454538,4.958402777777778,2.5968189568577267,4.890590277777776,5.809767293085205,2.9655555555555555,3.119658490899337,6.936805555555555,6.122419054780643,6.94201388888889,7.137331689887245,True,2.673403572118065,-2.361583820920051,0.9191770153074286,0.15410293534378156,-0.8143865007749116,0.19531780099835533,qehvi,11.586558099952526,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5312.9299193990955,86.20324482249816,31977.07245692329,86.20324482249816,1881.0042621719583,ehmi
18,1.0,1.0,0.7886607424032724,1.0,1.0,0.5973771616378721,0.8498398623187354,1.0,0.5024867794395048,5312.9299193990955,11699.477188804318,4.835944444444444,3.190141680326435,4.5685069444444455,4.4547832527084035,2.8810347222222217,1.9431836276959369,6.925277777777779,6.352485651678427,6.898611111111111,8.634168805849876,True,2.6346566803728066,-1.6458027641180097,-0.1137236917360418,-0.9378510945262848,-0.5727921260993518,1.7355576947387652,qehvi,27.013433299958706,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5312.9299193990955,86.20324482249816,32149.47894656829,86.20324482249816,1786.0821636982384,ehmi
19,1.0,1.0,0.5884126793901012,1.0,0.9271213032470779,1.0,0.641718099143475,1.0,0.5,5362.299221226411,12829.096943390334,4.986527777777778,6.990096183297345,4.878326388888888,4.943109690695698,2.9788888888888887,1.7698917031614143,6.9925,7.778300412065913,6.968055555555557,7.692162548607893,True,2.573318995359188,2.003568405519567,0.06478330180680958,-1.2089971857274744,0.7858004120659128,0.7241069930523365,qehvi,20.127372699906118,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5362.299221226411,36.83394299518295,32223.146832558654,36.83394299518295,1695.9550964504554,ehmi
20,1.0,0.8891236974525626,0.6385076009862976,1.0,0.8871279440187678,1.0,0.6484973539082399,1.0,0.5,5363.271284487204,16002.08624659412,4.987430555555556,7.4027953367067765,4.417881944444445,4.818565766277238,2.961736111111111,3.712198433514584,6.969305555555555,8.436602848727093,6.94263888888889,7.8952602102278275,True,3.1013185868061823,2.4153647811512204,0.40068382183279244,0.7504623224034728,1.467297293171538,0.9526213213389376,qehvi,32.9872130000731,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.271284487204,35.86187973438973,32294.87059202743,35.86187973438973,1614.7435296013714,ehmi
21,1.0,0.9181456297174926,0.6232146551029112,1.0,0.8767093049170851,0.938832152957964,0.6667172581621038,1.0,0.5,5363.271284487204,16002.08624659412,4.97486111111111,4.76127354497026,4.450243055555555,3.908321431772868,2.942638888888889,1.277533026152306,6.9688888888888885,6.602695265440967,6.934166666666667,6.20956888416772,True,1.9419103854476099,-0.21358756614084978,-0.5419216237826869,-1.665105862736583,-0.36619362344792167,-0.7245977824989465,qehvi,17.50315280002542,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.271284487204,35.86187973438973,32366.594351496205,35.86187973438973,1541.2663976902954,ehmi
22,1.0,0.999680798457109,0.64378109673166,1.0,0.9046907451762611,0.9482107909785094,0.6987453040265686,1.0,0.5,5363.271284487204,17193.24140871218,4.9705555555555545,6.219148818618962,4.799791666666666,6.664503055913971,2.948854166666667,3.4537166426479926,6.941666666666666,8.19926749582897,6.887083333333333,7.268851566002163,True,2.649212458523236,1.2485932630634067,1.864711389247305,0.5048624759813254,1.2576008291623033,0.38176823266882987,qehvi,20.659542000037618,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.271284487204,35.86187973438973,32438.31811096498,35.86187973438973,1474.4690050438628,ehmi
23,1.0,0.8765101051211766,0.7880505187986864,1.0,0.8961318649589083,1.0,0.6456046757475309,1.0,0.5,5363.271284487204,17193.24140871218,4.937430555555555,5.021890404986985,3.9403680555555556,5.738040745387745,2.9213194444444444,2.865713484089406,6.916944444444443,6.618724704906327,6.887708333333333,6.58566119952612,True,1.8498702854126883,0.08445984943143003,1.7976726898321898,-0.05560596035503862,-0.2982197395381154,-0.30204713380721365,qehvi,22.309592699981295,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.271284487204,35.86187973438973,32510.041870433757,35.86187973438973,1413.4800813232068,ehmi
24,1.0,0.8788866356118097,0.6448841304564895,1.0,0.9037590476443476,1.0,0.6760176011183974,1.0,0.5,5363.713623508872,17193.24140871218,4.987847222222222,3.628808121946792,4.37620138888889,5.908192848976826,2.9577222222222224,2.2477291680384592,6.96125,5.572804858537211,6.93388888888889,7.26837403626219,True,2.5957148286192706,-1.3590391002754303,1.5319914600879359,-0.7099930541837634,-1.3884451414627894,0.33448514737330004,qehvi,23.510434800060466,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.713623508872,35.419540712721755,32580.880951859202,35.419540712721755,1357.5367063274668,ehmi
25,1.0,1.0,0.6479806597647971,1.0,1.0,0.8021318249945057,0.689888857276868,1.0,0.5,5363.713623508872,18638.386602047336,4.937430555555554,4.629674123447194,4.770972222222221,4.747110780615185,2.9539583333333335,5.5515103058335855,6.892222222222221,8.148582134056165,6.89576388888889,6.50993997077996,True,2.927432315799616,-0.30775643210835973,-0.023861441607035544,2.597551972500252,1.256359911833943,-0.3858239181089301,qehvi,13.146773100015707,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.713623508872,35.419540712721755,32651.720033284648,35.419540712721755,1306.0688013313859,ehmi
26,1.0,1.0,0.7821643308500354,1.0,0.9048624771146475,0.8051014525904664,0.6967551302702103,1.0,0.5,5363.713623508872,19006.19839484491,4.932305555555556,5.079133544948094,4.686145833333331,5.562436979965083,2.8949652777777777,4.959699711215545,6.889027777777777,6.318425512643342,6.84576388888889,7.033955849038724,True,2.3267092795618893,0.1468279893925382,0.876291146631752,2.064734433437767,-0.5706022651344342,0.18819196014983408,qehvi,15.013969400082715,9,a96c94ff-4113-49d6-a372-e5e73da564c1,bias,1.0,10,extra_trees,multi_objective,5399.133164221594,5363.713623508872,35.419540712721755,32722.559114710093,35.419540712721755,1258.5599659503882,ehmi
