delta_verticalPosition,delta_verticalWidth,delta_horizontalWidth,delta_r,delta_g,delta_b,delta_a,delta_blinkFrequency,delta_volume,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns,delta_Trajectory,delta_TrajectoryAlpha,delta_TrajectorySize,delta_EgoTrajectory,delta_EgoTrajectoryAlpha,delta_EgoTrajectorySize,delta_PedestrianIntention,delta_PedestrianIntentionSize,delta_SemanticSegmentation,delta_SemanticSegmentationAlpha,delta_CarStatus,delta_CarStatusAlpha,delta_CoveredArea,delta_CoveredAreaAlpha,delta_CoveredAreaSize,delta_OccludedCars
0.0,0.07378658275576888,0.0,0.0,-0.00202676503167587,0.0,0.038481355338528256,-0.053749820061820164,0.0,0.09908796817291025,20.0,5.333847222222251,0.036780555555575134,8.779923412700317,0.17559846825400632,6.037309920636167,greedy,composite,0.5,20,50,7,5e2cd328-3777-417c-972c-2bb76ce5937b,bias,extra_trees,False,0.01,2.0,20.02530969993677,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0004652563900121587,0.0,-0.011155510283739734,0.0006590713359130307,0.0,0.01118464341071687,40.0,5.348222222222259,0.02240555555556689,6.861509722223341,0.13723019444446682,5.655358531747044,greedy,composite,0.5,40,50,7,b603c7f8-c77d-479b-9786-5faaf68f54fa,bias,extra_trees,False,0.01,2.0,34.50465329992585,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,-0.014549887212578994,-0.08718588105332914,0.047701120803325336,0.017646175410248044,0.0,0.03964989400808394,-0.0033362034476137614,-0.0021495077759070558,0.10948847536348998,10.0,5.2903333333333515,0.08029444444447442,26.178055555557833,0.5235611111111567,7.681427976192104,greedy,composite,1.0,10,50,7,9282f0dd-58c7-4bc1-969b-968dbe8a296b,bias,extra_trees,False,0.01,2.0,15.207532699918374,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.07378658275576888,0.0,0.0,-0.00202676503167587,0.0,0.038481355338528256,-0.053749820061820164,0.0,0.09908796817291025,20.0,5.333847222222251,0.036780555555575134,8.954984920636946,0.17909969841273893,6.037309920636167,greedy,composite,1.0,20,50,7,94f3da89-e5e7-4652-b006-4945ad9de99c,bias,extra_trees,False,0.01,2.0,20.090323799988255,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0004652563900121587,0.0,-0.011155510283739734,0.0006590713359130307,0.0,0.01118464341071687,40.0,5.362006944444486,0.008620833333339739,6.798936309524915,0.1359787261904983,5.538188392858114,greedy,composite,1.0,40,50,7,a405d194-8998-4f0c-b4af-55ad62d6e6a0,bias,extra_trees,False,0.01,2.0,35.59265869995579,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,-0.014549887212578994,-0.08718588105332914,0.047701120803325336,0.017646175410248044,0.0,0.03964989400808394,-0.0033362034476137614,-0.0021495077759070558,0.10948847536348998,10.0,5.2903333333333515,0.08029444444447442,32.26983284534758,0.6453966569069516,7.681427976192104,greedy,composite,5.0,10,50,7,0a3e2031-ea93-4f91-9b3f-595bde88831d,bias,extra_trees,False,0.01,2.0,18.73684550006874,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.07378658275576888,0.0,0.0,-0.00202676503167587,0.0,0.038481355338528256,-0.053749820061820164,0.0,0.09908796817291025,20.0,5.334493055555582,0.03613472222224434,16.21778750000189,0.3243557500000378,6.023424503969555,greedy,composite,5.0,20,50,7,ed4f1e90-d2ca-488f-af4c-eaddc686add9,bias,extra_trees,False,0.01,2.0,19.522957999957725,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0004652563900121587,0.0,-0.011155510283739734,0.0006590713359130307,0.0,0.01118464341071687,40.0,5.348222222222259,0.02240555555556689,6.797680357143969,0.13595360714287938,5.655358531747044,greedy,composite,5.0,40,50,7,2e7daca3-faf8-4d2a-b72e-7af32566d9a6,bias,extra_trees,False,0.01,2.0,35.27601929998491,5.370627777777826,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.397861111111168,0.0,17.541641381488986,0.35083282762977974,7.201446726191259,logei,composite,0.0,10,50,8,ea356d58-e5af-4258-9047-35b9bd84d4f5,none,extra_trees,True,0.01,2.0,56.656529400032014,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.397861111111168,0.0,17.541641381488986,0.35083282762977974,7.201446726191259,logei,composite,0.0,20,50,8,ea356d58-e5af-4258-9047-35b9bd84d4f5,none,extra_trees,True,0.01,2.0,56.656529400032014,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,17.541641381488986,0.35083282762977974,7.201446726191259,logei,composite,0.0,40,50,8,ea356d58-e5af-4258-9047-35b9bd84d4f5,none,extra_trees,True,0.01,2.0,56.656529400032014,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.383963293650825,0.0,16.670112877335637,0.3334022575467127,7.495978273810852,logei,composite,0.05,10,50,8,a3f0aac5-7f57-4b1f-ab9b-581609010766,gaussian,extra_trees,False,0.01,2.0,49.9247478999896,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.379121428571459,0.0,15.498088887436438,0.30996177774872874,7.201446726191259,logei,composite,0.05,20,50,8,11ec87d4-cebc-42ea-93b5-b21c04772cde,gaussian,extra_trees,False,0.01,2.0,60.510860699927434,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,17.270960496383086,0.34541920992766173,7.201446726191259,logei,composite,0.05,40,50,8,973b7dcb-8a6c-4a48-9e8d-11be50487d26,gaussian,extra_trees,False,0.01,2.0,56.610560100059956,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.384638888888939,0.0,18.98636317495452,0.37972726349909036,6.746296127946794,logei,composite,0.5,10,50,8,e20acc8c-b5c1-4dcd-a193-c78d962ba52c,gaussian,extra_trees,False,0.01,2.0,21.447095299954526,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.392947243266028,0.0,22.247808070336873,0.44495616140673744,7.201446726191259,logei,composite,0.5,20,50,8,c10700a7-1494-431e-b47e-286e7a35dd84,gaussian,extra_trees,False,0.01,2.0,44.16385500004981,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,16.148604047970203,0.32297208095940405,7.201446726191259,logei,composite,0.5,40,50,8,3f92b10c-c33b-47df-8afd-717d2e9a7bcb,gaussian,extra_trees,False,0.01,2.0,53.18481119989883,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.337787259499778,0.0379835738336034,26.310614858456642,0.5262122971691329,8.919971678092177,logei,composite,1.0,10,50,8,25495c89-dead-465a-8c8a-23a908101384,gaussian,extra_trees,False,0.01,2.0,31.426781799993478,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.379121428571459,0.0,24.150285153670293,0.48300570307340585,7.201446726191259,logei,composite,1.0,20,50,8,4f338cd6-f256-4d25-8d5c-50119aaaaa23,gaussian,extra_trees,False,0.01,2.0,45.07870900002308,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,20.293328081825713,0.40586656163651424,7.201446726191259,logei,composite,1.0,40,50,8,b47f20c2-3e69-4211-84a6-c62eabc31e4b,gaussian,extra_trees,False,0.01,2.0,57.449051399948075,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.38060105218859,0.0,21.565315198163297,0.43130630396326597,6.702776951058794,logei,composite,5.0,10,50,8,2176e7f0-1aff-4730-b4ae-1c133a261a15,gaussian,extra_trees,False,0.01,2.0,35.224981499952264,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.388814544252085,0.0,21.034740318412943,0.42069480636825884,7.201446726191259,logei,composite,5.0,20,50,8,88472112-b4e8-42f2-a040-72f625014a98,gaussian,extra_trees,False,0.01,2.0,35.34558880003169,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,20.744473811077732,0.41488947622155464,7.201446726191259,logei,composite,5.0,40,50,8,612cef48-c93f-4da6-b11e-f56058a755f0,gaussian,extra_trees,False,0.01,2.0,52.3128784999717,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.398847222222279,0.0,17.07515405398285,0.341503081079657,6.859485085979467,logei,composite,0.05,10,50,8,d52095da-8fed-4077-bc86-64299fc9b10b,bias,extra_trees,False,0.01,2.0,51.999533800059,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.398847222222279,0.0,18.118026633949228,0.36236053267898455,7.201446726191259,logei,composite,0.05,20,50,8,0f5e0eae-8ecc-4317-8792-03b681b5658b,bias,extra_trees,False,0.01,2.0,51.43862509995233,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,17.077338129860703,0.34154676259721406,7.201446726191259,logei,composite,0.05,40,50,8,cb089d0c-dfda-4097-966f-9afe3ec7fd54,bias,extra_trees,False,0.01,2.0,55.885743199964054,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.379121428571459,0.0,15.139633037267897,0.30279266074535793,7.190081018519281,logei,composite,0.5,10,50,8,19f181d5-5b77-4db0-9b1f-ca0d756df3cd,bias,extra_trees,False,0.01,2.0,30.505263400031254,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.379121428571459,0.0,24.924464649887508,0.49848929299775013,7.201446726191259,logei,composite,0.5,20,50,8,168cdb29-ea8d-4987-81d0-2f57fe7befc8,bias,extra_trees,False,0.01,2.0,34.95201389992144,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,15.975839783299813,0.3195167956659963,7.201446726191259,logei,composite,0.5,40,50,8,35946004-e84c-4e88-90ef-0b1b8f8043ca,bias,extra_trees,False,0.01,2.0,56.45330409996677,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.374950192400239,0.0008206409331421582,24.241958572381467,0.48483917144762934,7.559827639491167,logei,composite,1.0,10,50,8,5ef00794-60df-467d-ba60-a6df65cf13a3,bias,extra_trees,False,0.01,2.0,32.070498000015505,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.379121428571459,0.0,23.47491515908157,0.4694983031816314,7.201446726191259,logei,composite,1.0,20,50,8,53372bdf-63a4-48de-8219-0bf5d1c12fc2,bias,extra_trees,False,0.01,2.0,29.75790899991989,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,20.07907033885552,0.4015814067771104,7.201446726191259,logei,composite,1.0,40,50,8,74922ef1-9c47-4a75-99ec-e213524ffd4f,bias,extra_trees,False,0.01,2.0,53.02097029995639,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04371936891293471,0.0,0.0,0.0,0.26860644664373656,0.27214115160467695,10.0,5.383963293650825,0.0,30.76746603763887,0.6153493207527774,6.991850165344658,logei,composite,5.0,10,50,8,1c56fc44-7503-43bd-8312-ff01b43222f2,bias,extra_trees,False,0.01,2.0,38.70071710005868,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.0,-0.04511046838596933,0.03660401548248282,0.0,0.0,-0.2625059706619285,0.5,0.0,0.5677007952615574,20.0,5.379121428571459,0.0,24.084423645734002,0.48168847291468003,7.201446726191259,logei,composite,5.0,20,50,8,500bb79b-4c5a-4817-9b0f-69e7a5b4c975,bias,extra_trees,False,0.01,2.0,55.83602789998986,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.03720594759511775,-0.5,0.23046552507989015,0.3190167230948774,0.5,0.0,0.5,0.0,0.5,1.0753001024834852,40.0,5.397861111111168,0.0,16.88153482298248,0.3376306964596496,7.201446726191259,logei,composite,5.0,40,50,8,d20ee57a-e4fa-44a1-995d-33b3a4a53452,bias,extra_trees,False,0.01,2.0,65.13727399997879,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.3975277777778325,0.0,15.550642590506822,0.31101285181013644,10.768057553448841,logpi,composite,0.0,10,50,8,a711baed-0016-48e5-a4f9-b811b2c6461d,none,extra_trees,True,0.01,2.0,65.67019299999811,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.3975277777778325,0.0,15.550642590506822,0.31101285181013644,10.768057553448841,logpi,composite,0.0,20,50,8,a711baed-0016-48e5-a4f9-b811b2c6461d,none,extra_trees,True,0.01,2.0,65.67019299999811,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.3975277777778325,0.0,15.550642590506822,0.31101285181013644,10.768057553448841,logpi,composite,0.0,40,50,8,a711baed-0016-48e5-a4f9-b811b2c6461d,none,extra_trees,True,0.01,2.0,65.67019299999811,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.399988095238152,0.0,18.645504053349732,0.37291008106699464,11.459558897244008,logpi,composite,0.05,10,50,8,2e45c65d-d90c-4101-94c5-10f6166c81c9,gaussian,extra_trees,False,0.01,2.0,52.244277699966915,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.368831117724915,0.006939715608465846,16.0951868635949,0.321903737271898,10.7518826030521,logpi,composite,0.05,20,50,8,abf40060-b6c2-4eab-a30f-f5fef1bb83a4,gaussian,extra_trees,False,0.01,2.0,51.29896400007419,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.380479166666713,0.0,15.737824522926301,0.31475649045852605,10.842997819201608,logpi,composite,0.05,40,50,8,9b5cd044-5c18-4f37-9da8-883e5003eacb,gaussian,extra_trees,False,0.01,2.0,61.8399360999465,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.28111111111111,0.09465972222227137,31.103461579109347,0.622069231582187,17.465201291424954,logpi,composite,0.5,10,50,8,f3b7f06c-7cc0-4272-a971-8a3cff186140,gaussian,extra_trees,False,0.01,2.0,29.95128260005731,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.373158333333378,0.0026125000000032372,22.165978755730944,0.4433195751146189,10.384480458090577,logpi,composite,0.5,20,50,8,4044ecfc-fc72-4c29-a26b-a85b9a518077,gaussian,extra_trees,False,0.01,2.0,40.952055700006895,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.390186970899512,0.0,15.998071056716643,0.31996142113433285,10.9367759938049,logpi,composite,0.5,40,50,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,extra_trees,False,0.01,2.0,54.670307200052775,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.38986388888894,0.0,41.73051616253784,0.8346103232507568,10.335647819201462,logpi,composite,1.0,10,50,8,b0d3b8e8-569a-46bb-8c9c-e2c2d4d01566,gaussian,extra_trees,False,0.01,2.0,39.41060750000179,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.394944444444499,0.0,18.87748081200793,0.37754961624015865,9.96677698586819,logpi,composite,1.0,20,50,8,fb8dd524-86da-47bd-b22b-a2bc447024c2,gaussian,extra_trees,False,0.01,2.0,40.98404900007881,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.338972222222268,0.03679861111111293,16.39252941710622,0.32785058834212444,11.07695268031273,logpi,composite,1.0,40,50,8,92645215-11cd-48e6-ac4f-14ea98039b93,gaussian,extra_trees,False,0.01,2.0,58.84656370000448,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.39908333333339,0.0,23.62836496604856,0.47256729932097125,9.619301985868084,logpi,composite,5.0,10,50,8,af0e9e7f-ce85-4945-a2a5-75e2dc2375d3,gaussian,extra_trees,False,0.01,2.0,28.545217200065963,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.376014914021179,0.0,22.674302234566913,0.45348604469133824,10.154499208090456,logpi,composite,5.0,20,50,8,056a779e-0679-420d-b2c6-cb3db7ebcb59,gaussian,extra_trees,False,0.01,2.0,39.429187300032936,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.34452361111114,0.031247222222241078,16.78456103086295,0.335691220617259,11.040868652535062,logpi,composite,5.0,40,50,8,206b0e80-b1c8-461d-b623-2d19b509a5df,gaussian,extra_trees,False,0.01,2.0,63.888735799933784,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
-0.04005104444011942,0.0,-0.05066580657779818,0.011282141564781467,0.007978130031264574,0.010835909764863705,0.0018318796359464429,-0.02651652321578646,-0.02480205882079556,0.0761648753865141,10.0,5.400000000000057,0.0,16.105895479516086,0.3221179095903217,12.077915998013726,logpi,composite,0.05,10,50,8,14ca68d9-1312-4e76-92ce-4f715fb736b7,bias,extra_trees,False,0.01,2.0,52.640056999982335,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.021364072993134475,0.0,-0.2591837683290038,0.0,0.005509087563966619,-0.08774511162850607,0.046555284402052144,0.0,0.04311440213541473,0.28175956100515087,20.0,5.396333333333388,0.0,14.075803746711614,0.28151607493423225,9.924907541423732,logpi,composite,0.05,20,50,8,d37922f4-209a-49f7-86ad-e7519a423579,bias,extra_trees,False,0.01,2.0,54.92668879998382,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
0.0,0.025236764199788486,0.09483680663591465,0.16049555757959288,0.0,0.0,0.0,0.0,0.06477506667328503,0.1989611706476581,40.0,5.338972222222268,0.03679861111111293,16.317396943561292,0.3263479388712258,11.07695268031273,logpi,composite,0.05,40,50,8,cc5f7259-ef38-46a3-bec1-0d5748fce02f,bias,extra_trees,False,0.01,2.0,60.663093400071375,5.375770833333381,ehmi,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",,,,,,,,,,,,,,,,
