delta_x0,delta_x1,delta_x2,delta_x3,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.8653158187449614,0.7320839070956247,130.4242971790572,2.608485943581144,0.7320839070956247,62.52001667629955,62.52001667629955,0.0,logei,composite,0.0,0,50,7,34cdf96b-bcf0-42f3-8943-57953b06ec0c,none,gradient_boosting,True,0.01,2.0,14.4113393999869,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.9132761793793263,0.6841235464612598,112.08204277030767,2.2416408554061533,0.8057065890974813,74.59886812300495,77.22097766808473,0.0,logei,composite,0.198663,0,50,7,b9cc0bc3-acfb-4140-88c2-433a2c5d70cc,gaussian,gradient_boosting,False,0.01,2.0,16.065320199995767,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,1.8666484937731866,1.7307512320673994,149.22973062188828,2.984594612437766,2.377027654689776,106.50878076632637,129.7076655371033,0.0,logei,composite,0.79465,0,50,7,47479567-0df7-41c9-9733-8e076ecd0a19,gaussian,gradient_boosting,False,0.01,2.0,12.744554199976847,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,0.9405855093972366,2.6568142164433493,195.58385010153987,3.9116770020307974,3.690745048321102,132.6893471670074,181.11269583021343,0.0,logei,composite,3.973251,0,50,7,0accb816-8ead-4f6b-ad44-79198bd76407,gaussian,gradient_boosting,False,0.01,2.0,12.243902099959087,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.791255026296727,0.806144699543859,154.24672104024137,3.0849344208048275,0.806144699543859,92.89248053694493,92.89248053694493,0.0,qnei,composite,0.0,0,50,7,6ef4a60b-224f-4cc9-8ffa-af354540e227,none,gradient_boosting,True,0.01,2.0,11.276442000002135,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.3869215418822627,1.2104781839583234,147.81143237796388,2.9562286475592776,1.2104781839583234,90.58455004293474,92.30048953187786,0.0,qnei,composite,0.198663,0,50,7,9cc607f9-dd35-490d-8ac2-62bbc47a0bf7,gaussian,gradient_boosting,False,0.01,2.0,16.026005299994722,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,1.9342710123280473,1.6631287135125388,158.7333650955812,3.174667301911624,2.3065798049732344,101.34564250246437,119.92052264414092,0.0,qnei,composite,0.79465,0,50,7,07e8dab4-52e6-4c8b-8d82-10e6bca5ff78,gaussian,gradient_boosting,False,0.01,2.0,13.637465799984057,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.482919143822609,1.1144805820179773,191.71891153745878,3.8343782307491754,4.428371497745935,111.56125780288062,197.5177532497192,0.0,qnei,composite,3.973251,0,50,7,609e944c-df59-4e33-af25-d6f98987911e,gaussian,gradient_boosting,False,0.01,2.0,16.09898259997135,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,3.155614984012276,0.44178474182831007,106.35216318568328,2.1270432637136656,0.44178474182831007,59.41966163526639,59.41966163526639,0.0,ucb,composite,0.0,0,50,7,e8904b66-f991-4f11-a43d-c47435340c76,none,gradient_boosting,True,0.01,2.0,15.682831700018141,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.1356052177292,1.4617945081113861,159.04367277090543,3.1808734554181086,1.4617945081113861,112.16342629766345,118.01651378474818,0.0,ucb,composite,0.198663,0,50,7,8ce7bb38-2505-4d0e-9685-df0a1ea5e59b,gaussian,gradient_boosting,False,0.01,2.0,13.509161700028926,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.4275293233339528,1.1698704025066333,146.61426995813906,2.9322853991627813,1.520723643118878,95.0092299643648,108.20815533079866,0.0,ucb,composite,0.79465,0,50,7,56849482-2e40-46b0-926c-642eb8524ed5,gaussian,gradient_boosting,False,0.01,2.0,13.532790399971418,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.498416822662295,1.0989829031782912,162.143189431994,3.24286378863988,1.5385708110353362,85.85324214357215,161.17724926931447,0.0,ucb,composite,3.973251,0,50,7,e44bf21e-f4f5-46af-8106-378290164cf6,gaussian,gradient_boosting,False,0.01,2.0,12.148199999995995,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,3.1319192437377037,0.4654804821028824,135.25339452044605,2.705067890408921,0.4654804821028824,73.2934280106541,73.2934280106541,0.0,ei,composite,0.0,0,50,7,8dbf33ed-c2e0-41ce-b0e0-862a51b55029,none,gradient_boosting,True,0.01,2.0,13.44134479999775,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.470737643280202,1.126662082560384,138.3217344982387,2.766434689964774,1.236614242112529,96.88914872767597,98.57942671157176,0.0,ei,composite,0.198663,0,50,7,20754f06-1206-45b3-8d77-f9804680617c,gaussian,gradient_boosting,False,0.01,2.0,13.143429899995681,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.163673466303061,1.4337262595375253,135.42154947762555,2.708430989552511,1.610736043395735,87.98246402122865,89.61294309175234,0.0,ei,composite,0.79465,0,50,7,23b40f23-e9ef-4b2c-9c48-a2e781944242,gaussian,gradient_boosting,False,0.01,2.0,12.556630299950484,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,1.9604224985792782,1.636977227261308,160.57282362722842,3.2114564725445685,2.199944850439543,96.39707763854751,128.06395901337604,0.0,ei,composite,3.973251,0,50,7,0155186f-e48f-40fb-b9af-7652375345f2,gaussian,gradient_boosting,False,0.01,2.0,11.694290300016291,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.147511562477395,1.449888163363191,162.3717496363631,3.247434992727262,1.449888163363191,101.14531635319412,101.14531635319412,0.0,random,composite,0.0,0,50,7,ea9540fd-c458-4d3f-acba-e33c63af59d6,none,gradient_boosting,True,0.01,2.0,0.03858509997371584,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.147511562477395,1.449888163363191,162.3717496363631,3.247434992727262,1.449888163363191,101.14531635319412,101.14531635319412,0.0,random,composite,0.198663,0,50,7,d4f003a7-9e8a-47b2-8b8a-88b41f34014b,gaussian,gradient_boosting,False,0.01,2.0,0.04451029998017475,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.147511562477395,1.449888163363191,162.3717496363631,3.247434992727262,1.7919780378338437,101.14531635319412,104.06821973870547,0.0,random,composite,0.79465,0,50,7,25988f93-7510-47d5-a6c3-c588ae5eb123,gaussian,gradient_boosting,False,0.01,2.0,0.05162209999980405,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,2.147511562477395,1.449888163363191,162.3717496363631,3.247434992727262,1.449888163363191,101.14531635319412,174.26537283401103,0.0,random,composite,3.973251,0,50,7,f3062d7c-6ea0-4655-91ee-9fe358e924cc,gaussian,gradient_boosting,False,0.01,2.0,0.03376770002068952,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
-324.92918169344154,-23.66035557331361,-770.4203856796188,596.0212283921744,1027.096714485386,0.0,1.7830474277370916,1.8143522981034945,178.15408509031192,3.5630817018062384,1.8143522981034945,95.16174108204329,95.16174108204329,0.0,sobol,composite,0.0,0,50,7,d45d4bb6-ef51-4ae2-8913-654afb425b8d,none,gradient_boosting,True,0.01,2.0,0.04927570000290871,3.597399725840586,iso_schwefel,"x0,x1,x2,x3"
