run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4
7cdbaad8-87b0-4bf4-88a8-4b26ecc4adc1,michalewicz,value,logei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,3.409690555775156,6.135428533312928,1.9122926333760504,281.3436296382291,5.626872592764582,210.06823913839168,4.287106921191667,1.9122926333760504,210.06823913839168,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
1a6e7568-950d-4136-88c2-0d6429122778,michalewicz,value,logei,10,exact,False,noise-self_report_conf-r0.6,gaussian,0.25,0,50,0,1,2,3.409690555775156,5.610684406102076,2.437036760586902,307.1165902052797,6.142331804105595,247.32364440475803,5.047421314382817,2.437036760586902,247.32364440475803,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
d194d97e-ffbd-42f4-a9bf-45e47fd2df21,michalewicz,value,logei,10,exact,False,noise-self_report_conf-r0.6,gaussian,1.0,0,50,0,1,2,3.409690555775156,4.3507860309890205,3.696935135699958,370.03398305045073,7.400679661009015,297.87755874487624,6.07913385193625,4.333414824343546,335.120149437332,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926
9a7c9980-db80-45c0-907b-90d01e4d80de,michalewicz,value,logei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,4.57017014560389,6.943381340611266,1.1043398260777124,272.176711754828,5.44353423509656,216.81620869307747,4.424820585573009,1.1043398260777124,216.81620869307747,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
f031044d-de84-44aa-95c8-320f5bab8b73,michalewicz,value,logei,11,exact,False,noise-self_report_conf-r0.6,gaussian,0.25,0,50,0,1,2,4.57017014560389,5.715250374934309,2.3324707917546696,267.1073902778439,5.342147805556878,204.81253070276907,4.179847565362634,2.3324707917546696,206.1583742626143,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
84ba8949-39a4-4fc6-8966-5bf6c2e5e034,michalewicz,value,logei,11,exact,False,noise-self_report_conf-r0.6,gaussian,1.0,0,50,0,1,2,4.57017014560389,2.4239359489624226,5.623785217726556,371.4642312745231,7.429284625490461,301.6177177733033,6.155463628026598,5.623785217726556,323.9112791954489,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305
60194312-d57b-4f4a-93c9-7d2940f27c6b,michalewicz,value,logei,7,exact,True,noise-self_report,none,0.0,0,50,0,1,2,3.462243739646996,5.786398530718482,2.2613226359704965,297.83053987386484,5.956610797477297,233.2745736452572,4.760705584597085,2.2613226359704965,233.2745736452572,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729
382fe009-6843-4502-afbf-eed13af2a4c2,michalewicz,value,logei,7,exact,False,noise-self_report_conf-r0.6,gaussian,0.25,0,50,0,1,2,3.462243739646996,4.32971471049768,3.718006456191298,324.04431756006176,6.480886351201235,233.9125372461633,4.7737252499217,3.718006456191298,233.9125372461633,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729
cb2ee778-d959-49a3-b2ab-875fbc25bae3,michalewicz,value,logei,7,exact,False,noise-self_report_conf-r0.6,gaussian,1.0,0,50,0,1,2,3.462243739646996,4.760701159005056,3.287020007683922,329.59736509946794,6.591947301989359,264.88673980503137,5.405851832755742,4.981126989985843,299.97053244724987,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729
0620bb42-b119-4e6a-9b36-533e64aaf6e8,michalewicz,value,logei,8,exact,True,noise-self_report,none,0.0,0,50,0,1,2,3.023551846861266,4.118180336203655,3.929540830485323,324.2991108137284,6.485982216274567,236.76292665900382,4.83189646242865,3.929540830485323,236.76292665900382,"x0,x1,x2,x3,x4",0.20141545304255803,-1.7259752023470254,0.16976558677362275,-2.141294910814377,-1.2281461384073296
