iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.9074924208726179,0.7981171212206741,0.22520718999059186,1.1475011022927686,1.0758940284685816,True,-0.07160707382418696,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.1475011022927686,1.2811827601410948,1.2811827601410948,1.2811827601410948,1.2811827601410948,1.1475011022927686,1.2811827601410948,provoice
2,0.30016628491122543,0.8861981008566358,0.10473877410901726,0.8212284183827663,1.3970932539682483,1.2361592805100763,True,-0.16093397345817206,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.3970932539682483,1.031590608465615,2.3127733686067096,1.031590608465615,1.1563866843033548,1.3970932539682483,1.031590608465615,provoice
3,0.7970694287520462,0.5211414575593487,0.3727291841373822,0.2784256121007733,1.075859788359788,1.084274336184993,True,0.008414547825204899,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.3970932539682483,1.3528240740740753,3.665597442680785,1.031590608465615,1.2218658142269283,1.3970932539682483,1.031590608465615,provoice
4,0.2548695876541246,0.500568675294382,0.554093433062158,0.5534973520744925,0.855528419111755,0.8358970490016027,True,-0.01963137011015237,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.3970932539682483,1.5731554433221082,5.238752886002893,1.031590608465615,1.3096882215007233,1.3970932539682483,1.031590608465615,provoice
5,0.9955002834343927,0.8133957272923777,0.6599613064970464,0.9889601476818849,1.3097294946768632,1.325286923846015,True,0.015557429169151815,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.3970932539682483,1.1189543677570002,6.3577072537598935,1.031590608465615,1.2715414507519787,1.3097294946768632,1.1189543677570002,provoice
6,0.5485772847656868,1.0,0.1,0.9949055666346945,1.6818862433862316,1.7628539499004623,True,0.08096770651423069,qnei,0.39230370000586845,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.6818862433862316,0.7467976190476318,7.104504872807525,0.7467976190476318,1.184084145467921,1.6818862433862316,0.7467976190476318,provoice
7,0.5485772847656868,1.0,0.1,0.9949055666346945,1.6818862433862316,1.5918159952822908,True,-0.09007024810394082,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.6818862433862316,0.7467976190476318,7.851302491855157,0.7467976190476318,1.121614641693594,1.6818862433862316,0.7467976190476318,provoice
8,0.6360686277694728,0.5280833849590636,0.1,1.0,1.56678902116401,1.4677737293105806,True,-0.0990152918534295,qnei,0.2860013000026811,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.6818862433862316,0.8618948412698533,8.71319733312501,0.7467976190476318,1.0891496666406262,1.6818862433862316,0.7467976190476318,provoice
9,0.6360686277694728,0.5280833849590636,0.1,1.0,1.56678902116401,1.5916271325524103,True,0.024838111388400197,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.6818862433862316,0.8618948412698533,9.575092174394863,0.7467976190476318,1.063899130488318,1.6818862433862316,0.7467976190476318,provoice
10,0.4614601772074009,1.0,0.6926717583226566,1.0,1.7242159391534395,1.700511981550295,True,-0.023703957603144588,qnei,0.33766920000198297,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.7242159391534395,0.7044679232804238,10.279560097675287,0.7044679232804238,1.0279560097675287,1.7242159391534395,0.7044679232804238,provoice
11,0.4614601772074009,1.0,0.6926717583226566,1.0,1.7242159391534395,1.6523306961098783,True,-0.07188524304356125,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.7242159391534395,0.7044679232804238,10.98402802095571,0.7044679232804238,0.9985480019050645,1.6818862433862316,0.7467976190476318,provoice
12,0.29002606078721044,1.0,0.1,1.0,1.7557175925925848,1.785860851179499,True,0.030143258586914357,qnei,0.3813325000082841,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.7557175925925848,0.6729662698412786,11.65699429079699,0.6729662698412786,0.9714161908997491,1.7557175925925848,0.6729662698412786,provoice
13,0.29002606078721044,1.0,0.1,1.0,1.7557175925925848,1.8444148472757067,True,0.08869725468312195,qnei,0.0,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.7557175925925848,0.6729662698412786,12.329960560638268,0.6729662698412786,0.9484585046644821,1.7557175925925848,0.6729662698412786,provoice
14,0.0,1.0,0.1,1.0,1.6656124338624194,1.6246290632900913,True,-0.04098337057232815,qnei,0.28055229999881703,False,7,f5a844ae-e30e-4a4b-8d7c-8c17925ca434,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4286838624338634,1.7557175925925848,0.7630714285714439,13.093031989209711,0.6729662698412786,0.9352165706578365,1.7557175925925848,0.6729662698412786,provoice
