iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.3581354881787998,0.6428333350464057,0.7775340829201788,0.990679803992304,0.990679803992304,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,0.990679803992304,1.412060936748436,1.412060936748436,1.412060936748436,1.412060936748436,0.990679803992304,1.412060936748436,provoice
2,0.7160746296035653,0.9238421084414568,0.8743542842645962,0.9182376290487624,1.1847974617974615,1.1847974617974615,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.2179432789432785,2.6300042156917147,1.2179432789432785,1.3150021078458574,1.1847974617974615,1.2179432789432785,provoice
3,0.026587734467597213,0.4935232001165578,0.5364498942795592,0.06515419737010752,0.7344762752679413,0.7344762752679413,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.6682644654727987,4.298268681164513,1.2179432789432785,1.4327562270548377,1.1847974617974615,1.2179432789432785,provoice
4,0.005626050679392924,0.8475592932741313,0.984972019857558,0.7846098526726796,1.177625841750842,1.177625841750842,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.1847974617974615,1.225114898989898,5.5233835801544116,1.2179432789432785,1.3808458950386029,1.1847974617974615,1.2179432789432785,provoice
5,0.31560348997827314,0.7348003341305084,0.3692629658784221,0.7407484828757487,1.2034191468253967,1.2034191468253967,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.2034191468253967,1.1993215939153432,6.7227051740697545,1.1993215939153432,1.3445410348139508,1.2034191468253967,1.1993215939153432,provoice
6,0.025403193287399504,0.8783191756134913,0.1,0.8914154651138027,1.5437340067340009,1.5437340067340009,False,0.0,logei,0.872810999993817,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.5437340067340009,0.8590067340067391,7.581711908076493,0.8590067340067391,1.2636186513460823,1.5437340067340009,0.8590067340067391,provoice
7,0.025403193287399504,0.8783191756134913,0.1,0.8914154651138027,1.5437340067340009,1.5437340067340009,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.5437340067340009,0.8590067340067391,8.440718642083233,0.8590067340067391,1.2058169488690333,1.5437340067340009,0.8590067340067391,provoice
8,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,logei,0.2511222000030102,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,9.245189541554142,0.804470899470908,1.1556486926942677,1.598269841269832,0.804470899470908,provoice
9,1.0,1.0,0.1,1.0,1.598269841269832,1.598269841269832,False,0.0,logei,0.0,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.804470899470908,10.04966044102505,0.804470899470908,1.1166289378916723,1.598269841269832,0.804470899470908,provoice
10,1.0,0.1,0.1,1.0,1.4241666666666697,1.4241666666666697,False,0.0,logei,0.3138062999933027,False,9,59b73437-4e2b-4634-ab05-a882e9001204,none,0.0,0,extra_trees,composite,learned,1e-06,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.40274074074074,1.598269841269832,0.9785740740740703,11.02823451509912,0.804470899470908,1.102823451509912,1.598269841269832,0.804470899470908,provoice
