iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.48766973094116706,0.1846664429153721,0.3480795504359955,1.2147364117364108,1.1498783602242668,True,-0.06485805151214397,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.2147364117364108,1.2172091010841017,1.2172091010841017,1.2172091010841017,1.2172091010841017,1.2147364117364108,1.2172091010841017,provoice
2,0.6215090383806794,0.11948950286443948,0.8871691401509839,0.8540495315269422,1.746613603988606,1.7220940823103486,True,-0.02451952167825744,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,0.6853319088319065,1.9025410099160083,0.6853319088319065,0.9512705049580041,1.746613603988606,0.6853319088319065,provoice
3,0.044304215788284806,0.8221788665793137,0.26631564533816376,0.6956239148985941,1.4538055555555498,1.3976253586379064,True,-0.05618019691764342,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,0.9781399572649627,2.8806809671809708,0.6853319088319065,0.9602269890603236,1.746613603988606,0.6853319088319065,provoice
4,0.1550002548656667,0.7224577803849399,0.9627704479579783,0.9849849877499477,1.3121435185185195,1.4135084839856265,True,0.10136496546710694,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,1.119801994301993,4.000482961482964,0.6853319088319065,1.000120740370741,1.746613603988606,0.6853319088319065,provoice
5,0.6632952669932003,0.24722934609001326,0.4554195825481029,0.27799521264490146,1.1579193376068382,1.228204853026766,True,0.07028551541992778,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,1.2740261752136743,5.274509136696638,0.6853319088319065,1.0549018273393276,1.746613603988606,0.6853319088319065,provoice
6,0.8693612395387623,0.1,1.0,0.9346778426794086,1.4191422720797704,1.512189500081663,True,0.09304722800189258,qnei,0.2569690000091214,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,1.0128032407407421,6.28731237743738,0.6853319088319065,1.0478853962395633,1.746613603988606,0.6853319088319065,provoice
7,0.8693612395387623,0.1,1.0,0.9346778426794086,1.4191422720797704,1.368512556940054,True,-0.05062971513971637,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,1.0128032407407421,7.300115618178122,0.6853319088319065,1.0428736597397317,1.746613603988606,0.6853319088319065,provoice
8,0.5077667783415262,0.1,0.9723279919516028,0.8933559975400877,1.738016381766383,1.6068073641206544,True,-0.13120901764572857,qnei,0.2793713999999454,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,0.6939291310541296,7.994044749232252,0.6853319088319065,0.9992555936540315,1.746613603988606,0.6853319088319065,provoice
9,0.5077667783415262,0.1,0.9723279919516028,0.8933559975400877,1.738016381766383,1.7643528978980763,True,0.0263365161316933,qnei,0.0,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.746613603988606,0.6939291310541296,8.687973880286382,0.6853319088319065,0.9653304311429314,1.746613603988606,0.6853319088319065,provoice
10,0.5231451276362986,0.1,0.5265839726311797,0.8589285693275154,1.91615510399562,1.9275914195932657,True,0.011436315597645796,qnei,0.3590206999942893,False,16,5380de7e-eb4a-4e94-bc27-eae8dff0060b,gaussian,0.074591,0,extra_trees,composite,learned,0.005563817281000001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4319455128205125,1.91615510399562,0.5157904088248926,9.203764289111275,0.5157904088248926,0.9203764289111275,1.91615510399562,0.5157904088248926,provoice
