iteration,InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6927433679651523,0.8342354002024518,0.409966082013571,0.04483817569041881,1.0445122955747959,0.8603310708436546,True,-0.1841812247311413,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.0445122955747959,1.3623104557479566,1.3623104557479566,1.3623104557479566,1.3623104557479566,1.0445122955747959,1.3623104557479566,provoice
2,0.571597257033731,0.2316208840512378,0.7468942391879241,0.34535650407583973,0.6177366622574962,0.9658372282245329,True,0.34810056596703665,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.0445122955747959,1.7890860890652562,3.151396544813213,1.3623104557479566,1.5756982724066064,0.6177366622574962,1.7890860890652562,provoice
3,0.4570096756088713,0.9783440986511578,0.8033194249948276,0.8437900452639759,1.531560978835974,1.5012868250860398,True,-0.03027415374993425,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.531560978835974,0.8752617724867784,4.026658317299991,0.8752617724867784,1.342219439099997,1.531560978835974,0.8752617724867784,provoice
4,0.5551143840748602,0.9474592263273038,0.11649323743759882,0.8891839058918612,1.6644591043173618,1.3844676330091867,True,-0.27999147130817503,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.7423636470053907,4.769021964305382,0.7423636470053907,1.1922554910763454,1.531560978835974,0.8752617724867784,provoice
5,0.3897584833499136,0.30856611509543264,0.5809548045280248,0.9446902786527566,1.4728606913338618,1.203870922551788,True,-0.2689897687820737,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.9339620599888907,5.702984024294272,0.7423636470053907,1.1405968048588544,1.531560978835974,0.8752617724867784,provoice
6,0.15637379996778858,1.0,1.0,0.931971215064119,1.1116786223036215,1.2315557074815535,True,0.11987708517793205,qnei,0.3976075000100536,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,1.295144129019131,6.998128153313403,0.7423636470053907,1.1663546922189005,1.531560978835974,0.8752617724867784,provoice
7,0.15637379996778858,1.0,1.0,0.931971215064119,1.1116786223036215,1.1034909622050795,True,-0.008187660098541993,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,1.295144129019131,8.293272282332534,0.7423636470053907,1.184753183190362,1.531560978835974,0.8752617724867784,provoice
8,0.5661159398547304,1.0,1.0,0.9106337036894327,1.1957958384208385,0.7395501756150198,True,-0.4562456628058187,qnei,0.24681609999970533,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,1.211026912901914,9.504299195234449,0.7423636470053907,1.188037399404306,1.531560978835974,0.8752617724867784,provoice
9,0.5661159398547304,1.0,1.0,0.9106337036894327,1.1957958384208385,0.7911747352118812,True,-0.4046211032089573,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,1.211026912901914,10.715326108136363,0.7423636470053907,1.1905917897929292,1.531560978835974,0.8752617724867784,provoice
10,0.38989431092221427,1.0,0.7548851752167803,0.9067374557945901,1.5881299595447347,1.9039289884246073,True,0.31579902887987266,qnei,0.27428869999130256,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8186927917780178,11.534018899914381,0.7423636470053907,1.153401889991438,1.5881299595447347,0.8186927917780178,provoice
11,0.38989431092221427,1.0,0.7548851752167803,0.9067374557945901,1.5881299595447347,1.458946068425687,True,-0.1291838911190477,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8186927917780178,12.352711691692399,0.7423636470053907,1.1229737901538543,1.5881299595447347,0.8186927917780178,provoice
12,0.19409301378505145,1.0,0.7340883905794675,0.807415549218908,1.509359126984122,1.4479269147635978,True,-0.061432212220524196,qnei,0.32903490000171587,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8974636243386305,13.25017531603103,0.7423636470053907,1.1041812763359191,1.5881299595447347,0.8186927917780178,provoice
13,0.19409301378505145,1.0,0.7340883905794675,0.807415549218908,1.509359126984122,1.8177428884359799,True,0.30838376145185786,qnei,0.0,False,15,24aea21a-a5d3-4f2a-9346-e9679f671627,gaussian,0.298364,0,extra_trees,composite,learned,0.08902107649600001,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",2.4068227513227525,1.6644591043173618,0.8974636243386305,14.14763894036966,0.7423636470053907,1.0882799184899739,1.5881299595447347,0.8186927917780178,provoice
