iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,0.6286520689813629,0.6286520689813629,0.6286520689813629,0.0,False,False,0.0,qnei,0.0,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6214033969187057,0.6286520689813629,0.6214033969187057,branin
2,6.014983576233575,0.28689008371944547,0.31569466412453523,0.31569466412453523,0.31569466412453523,0.0,False,False,0.0,qnei,0.0,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.9343608017755334,1.5557641986942392,0.6214033969187057,0.7778820993471196,0.6286520689813629,0.6214033969187057,branin
3,1.4792608457745593,9.282110229603695,-0.6232490171577227,-0.6232490171577227,-0.6232490171577227,0.0,False,False,0.0,qnei,0.0,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.8733044830577914,3.429068681752031,0.6214033969187057,1.1430228939173437,0.6286520689813629,0.6214033969187057,branin
4,0.7042057615419683,1.2977394939929798,-0.19576267605595013,-0.19576267605595013,-0.19576267605595013,0.0,False,False,0.0,qnei,0.0,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.4458181419560188,4.874886823708049,0.6214033969187057,1.2187217059270123,0.6286520689813629,0.6214033969187057,branin
5,9.48328453291775,6.218835927963829,0.5961916848094132,0.5961916848094132,0.5961916848094132,0.0,False,False,0.0,qnei,0.0,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.6538637810906555,5.528750604798705,0.6214033969187057,1.105750120959741,0.6286520689813629,0.6214033969187057,branin
6,4.734986530782286,5.260939371950502,0.05198127113069331,0.05198127113069331,0.05198127113069331,0.0,False,False,0.0,qnei,0.7586508000385948,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.1980741947693754,6.72682479956808,0.6214033969187057,1.12113746659468,0.6286520689813629,0.6214033969187057,branin
7,0.0,5.476544038190869,0.3178523933981977,0.3178523933981977,0.3178523933981977,0.0,False,False,0.0,qnei,1.188752399990335,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,0.932203072501871,7.6590278720699505,0.6214033969187057,1.0941468388671358,0.6286520689813629,0.6214033969187057,branin
8,10.0,7.509721263038983,0.20404679192980044,0.20404679192980044,0.20404679192980044,0.0,False,False,0.0,qnei,1.2158607000019401,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.6286520689813629,1.0460086739702683,8.705036546040219,0.6214033969187057,1.0881295682550274,0.6286520689813629,0.6214033969187057,branin
9,9.562208529403657,5.047003284538535,0.9575968968250013,0.9575968968250013,0.9575968968250013,0.0,False,False,0.0,qnei,0.8130571999936365,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.9575968968250013,0.2924585690750674,8.997495115115287,0.2924585690750674,0.9997216794572541,0.9575968968250013,0.2924585690750674,branin
10,9.435342072905584,3.9809093935775763,1.142780306971576,1.142780306971576,1.142780306971576,0.0,False,False,0.0,qnei,1.1624707000446506,False,11,13890193-5391-4b9d-a1cc-2432d9b22ae6,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.142780306971576,0.1072751589284926,9.10477027404378,0.1072751589284926,0.910477027404378,1.142780306971576,0.1072751589284926,branin
