delta_x0,delta_x1,delta_x2,delta_x3,delta_x4,delta_x5,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.3278534464193017,1.7333745821473912,172.38482514183588,3.4476965028367177,2.4385428623119125,107.16617368213093,142.13836219314086,0.0,ucb,composite,0.974611,0,50,10,29710f9c-58c8-48af-a509-5de014b29a10,gaussian,gradient_boosting,False,0.01,2.0,16.798534800007474,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,314.6725611815514,6.293451223631028,6.757507619233827,114.4505153026475,334.10329746910696,0.0,ucb,composite,4.873055,0,50,10,9f8d60fa-3475-41cf-8c48-abe5eafe87a6,gaussian,gradient_boosting,False,0.01,2.0,20.08527649997268,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,3.18165241691325,0.879575611653443,110.74255194798299,2.21485103895966,0.879575611653443,82.80097997866771,82.80097997866771,0.0,ei,composite,0.0,0,50,10,341e00c4-8b86-4487-9152-98ff300555be,none,gradient_boosting,True,0.01,2.0,15.89613000000827,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.685832116892418,1.3753959116742749,130.52082265993164,2.6104164531986327,1.4211767769077595,86.68796031486508,91.7592509990519,0.0,ei,composite,0.243653,0,50,10,28520171-ad7e-4af0-bee5-fc74d4545e42,gaussian,gradient_boosting,False,0.01,2.0,15.507317999959923,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.7971029744038116,1.2641250541628812,132.74308155215232,2.654861631043046,1.760515049274081,81.59074408095098,142.7000438885074,0.0,ei,composite,0.974611,0,50,10,048840e5-66a0-4c26-ab56-e79790b42fbb,gaussian,gradient_boosting,False,0.01,2.0,15.341964199964423,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,218.60745010161827,4.372149002032366,3.9765801429730567,114.4505153026475,184.51650826205255,0.0,ei,composite,4.873055,0,50,10,9ed483fa-7c11-4700-b970-a3e07f63d62e,gaussian,gradient_boosting,False,0.01,2.0,16.890584100037813,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.1291750026787404,1.9320530258879525,194.87831403163005,3.897566280632601,1.9320530258879525,103.70916278652835,103.70916278652835,0.0,random,composite,0.0,0,50,10,a997bdcf-fb15-4ee8-a854-bf0f3fe0ec92,none,gradient_boosting,True,0.01,2.0,0.049695099995005876,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.1291750026787404,1.9320530258879525,194.87831403163005,3.897566280632601,1.945335074238773,103.70916278652835,103.71580381070376,0.0,random,composite,0.243653,0,50,10,6808656b-806e-4cb9-88ce-e22e1f85e7e7,gaussian,gradient_boosting,False,0.01,2.0,0.04078569996636361,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.1291750026787404,1.9320530258879525,194.87831403163005,3.897566280632601,1.9320530258879525,103.70916278652835,103.70916278652835,0.0,random,composite,0.974611,0,50,10,c0186c75-1b41-4304-8ebc-c1412529dbc7,gaussian,gradient_boosting,False,0.01,2.0,0.05178489995887503,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,2.1291750026787404,1.9320530258879525,194.87831403163005,3.897566280632601,4.0595301786885125,103.70916278652835,142.41548881514368,0.0,random,composite,4.873055,0,50,10,e445f0fb-8235-4cd0-9b22-5429c8b15d86,gaussian,gradient_boosting,False,0.01,2.0,0.04617079999297857,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,201.3543547563826,4.027087095127652,2.18479073214958,114.4505153026475,114.4505153026475,0.0,sobol,composite,0.0,0,50,10,e96dfac3-9dad-4f1a-85c4-f6f014e3e434,none,gradient_boosting,True,0.01,2.0,0.04984260001219809,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,201.3543547563826,4.027087095127652,2.18479073214958,114.4505153026475,114.4505153026475,0.0,sobol,composite,0.243653,0,50,10,c7fe566f-7bee-40bd-8a9a-e601462fd2a6,gaussian,gradient_boosting,False,0.01,2.0,0.0702630000305362,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,201.3543547563826,4.027087095127652,3.397228404190327,114.4505153026475,160.80049862687,0.0,sobol,composite,0.974611,0,50,10,c55224bc-9a7d-4b2f-b502-4766f73a9e7b,gaussian,gradient_boosting,False,0.01,2.0,0.06801630003610626,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-320.35827581741296,760.8790970797585,-483.52306544346493,969.1726564456152,375.03394793788016,242.75485014128327,1433.2609662752625,0.0,1.8764372964171128,2.18479073214958,201.3543547563826,4.027087095127652,3.1806640157504384,114.4505153026475,225.26956515583106,0.0,sobol,composite,4.873055,0,50,10,5e707574-97f3-4e18-ae46-c6fa8cde3a5f,gaussian,gradient_boosting,False,0.01,2.0,0.0605770000256598,4.061228028566693,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.0658186359218766,0.5650413099959342,132.57562564744705,2.651512512948941,0.5650413099959342,96.46222964474761,96.46222964474761,0.0,logei,composite,0.0,0,50,7,95050706-fd4e-4d93-b628-ac37334d23df,none,gradient_boosting,True,0.01,2.0,17.169530700019095,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.0345988856310044,0.5962610602868064,102.86559750284258,2.0573119500568513,0.5962610602868064,73.58876090932786,76.3793036732658,0.0,logei,composite,0.243653,0,50,7,f428772c-104d-4227-9ed4-b4a9a78f2766,gaussian,gradient_boosting,False,0.01,2.0,17.668964600015897,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.8784471400853362,1.7524128058324746,128.60678031605238,2.5721356063210474,2.6561925685627683,100.14812380731577,128.27210212963172,0.0,logei,composite,0.974611,0,50,7,63dd3332-67e0-44a0-8aa3-8f500f0b41fd,gaussian,gradient_boosting,False,0.01,2.0,18.248415299982298,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.2433577194053718,2.387502226512439,260.47444322756195,5.209488864551239,2.6262641146230745,119.81649049346844,133.57865921158086,0.0,logei,composite,4.873055,0,50,7,f33155a4-9726-4c0f-aa07-dc64ac6cedec,gaussian,gradient_boosting,False,0.01,2.0,13.470890800002962,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.9333110185475852,1.6975489273702256,143.0040566723985,2.8600811334479697,1.6975489273702256,96.503142045942,96.503142045942,0.0,qnei,composite,0.0,0,50,7,5591fbd1-e4c6-47c0-b485-fab22f771d74,none,gradient_boosting,True,0.01,2.0,15.363609399995767,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.4825899961662468,1.148269949751564,137.19997393557233,2.7439994787114466,1.244872129023205,74.09675000926681,75.89882033163158,0.0,qnei,composite,0.243653,0,50,7,e739c3cd-152b-42b0-9b0d-488035179b3c,gaussian,gradient_boosting,False,0.01,2.0,13.026817800011486,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.067485257846618,0.563374688071193,121.65675219675732,2.4331350439351467,1.1088021362440554,62.11035444649301,87.53120870532713,0.0,qnei,composite,0.974611,0,50,7,09130221-3913-4809-be8c-28eeb6bd9271,gaussian,gradient_boosting,False,0.01,2.0,15.323301399999764,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.0871469309537116,1.5437130149640992,181.51559033335934,3.6303118066671867,3.179812435282174,118.55901157151744,157.08419124754795,0.0,qnei,composite,4.873055,0,50,7,9d9b8978-5f74-4ecd-ad9b-432365f8f27e,gaussian,gradient_boosting,False,0.01,2.0,24.685204899986275,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.009428338536228,0.6214316073815827,88.71548766066243,1.7743097532132486,0.6214316073815827,54.72349674409185,54.72349674409185,0.0,ucb,composite,0.0,0,50,7,d4ac4197-f94d-4d33-be4a-e46600cac9c7,none,gradient_boosting,True,0.01,2.0,17.71785800001817,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.0449023794435863,0.5859575664742245,140.67281979300733,2.813456395860147,0.6541012848256851,92.04281769379243,93.88795510228097,0.0,ucb,composite,0.243653,0,50,7,c6f9e48c-77e5-4fea-a76f-9b87b5b677ef,gaussian,gradient_boosting,False,0.01,2.0,15.675896999950055,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.361259877773633,1.269600068144178,177.24509344446852,3.5449018688893705,1.6958645434439106,90.03407357393769,115.45876763266591,0.0,ucb,composite,0.974611,0,50,7,6e1a8fb0-633b-472b-82cf-2434797798e9,gaussian,gradient_boosting,False,0.01,2.0,18.901792499993462,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.600415562552909,1.0304443833649017,191.5839239335895,3.83167847867179,2.0918898003644046,71.08268266665849,137.4100489967739,0.0,ucb,composite,4.873055,0,50,7,333cfa76-ae8b-4be9-a4ac-4c02329b5479,gaussian,gradient_boosting,False,0.01,2.0,20.12541609996697,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,3.1074613146914514,0.5233986312263594,117.92904941215221,2.358580988243044,0.5233986312263594,80.89758474062117,80.89758474062117,0.0,ei,composite,0.0,0,50,7,d8dd280b-8fb6-482d-80fa-f130c71f5c3f,none,gradient_boosting,True,0.01,2.0,17.521048700029496,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.1334083932296983,1.4974515526881125,138.45758348467336,2.7691516696934673,1.4974515526881125,99.65204505952131,102.62972252628627,0.0,ei,composite,0.243653,0,50,7,b2f9bf9f-a489-4330-afb8-4799ddf4266c,gaussian,gradient_boosting,False,0.01,2.0,14.712049399968237,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.097100686442029,1.5337592594757816,140.8345779934707,2.816691559869414,1.9790130729945619,96.22012351621439,118.48309079150627,0.0,ei,composite,0.974611,0,50,7,3d904441-2c8f-4ad6-acbe-960b72f20730,gaussian,gradient_boosting,False,0.01,2.0,16.664584700018167,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.6169668118056482,2.0138931341121626,187.28867372174426,3.7457734744348854,2.346995818731492,104.48294970965624,118.87027466410485,0.0,ei,composite,4.873055,0,50,7,83622bc3-0ac6-4122-9150-fb5ad8d6970b,gaussian,gradient_boosting,False,0.01,2.0,14.911349299945869,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.1140055924039265,1.5168543535138843,178.97447279636384,3.579489455927277,1.5168543535138843,86.86727118342603,86.86727118342603,0.0,random,composite,0.0,0,50,7,82d14b39-6de5-4fbb-b1e8-6607d8414573,none,gradient_boosting,True,0.01,2.0,0.04695829999400303,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.1140055924039265,1.5168543535138843,178.97447279636384,3.579489455927277,1.5168543535138843,86.86727118342603,89.62445866906647,0.0,random,composite,0.243653,0,50,7,da44d58b-3980-4c3d-8ec8-feca4c3ecfff,gaussian,gradient_boosting,False,0.01,2.0,0.050516100018285215,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.1140055924039265,1.5168543535138843,178.97447279636384,3.579489455927277,2.0875539312293787,86.86727118342603,143.92627601154436,0.0,random,composite,0.974611,0,50,7,1c8d096c-1055-4eff-84fd-f08ef8f9cb0d,gaussian,gradient_boosting,False,0.01,2.0,0.053446499980054796,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,2.1140055924039265,1.5168543535138843,178.97447279636384,3.579489455927277,4.386252513504428,86.86727118342603,212.18119667153482,0.0,random,composite,4.873055,0,50,7,35ced3f2-a9a7-4207-97e4-e5e2680cccbb,gaussian,gradient_boosting,False,0.01,2.0,0.055726999999023974,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.4707919078351526,2.1600680380826582,178.17473364817155,3.563494672963431,2.1600680380826582,109.86039851001817,109.86039851001817,0.0,sobol,composite,0.0,0,50,7,381e6caa-d470-4755-8896-d9f684e02509,none,gradient_boosting,True,0.01,2.0,0.03973780001979321,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.4707919078351526,2.1600680380826582,178.17473364817155,3.563494672963431,2.1600680380826582,109.86039851001817,109.86039851001817,0.0,sobol,composite,0.243653,0,50,7,99f0d968-ac7a-4372-b67d-9bf3c2f0ccdf,gaussian,gradient_boosting,False,0.01,2.0,0.06784820003667846,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.4707919078351526,2.1600680380826582,178.17473364817155,3.563494672963431,2.8234050648147195,109.86039851001817,135.4657528352644,0.0,sobol,composite,0.974611,0,50,7,9cc9043b-3f66-47fb-be81-4209b4d90046,gaussian,gradient_boosting,False,0.01,2.0,0.04726309998659417,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-743.7961944469107,-91.18245910417102,25.660486208223347,291.2733154237547,3.439370289705721,-714.1533999545863,1075.6730602218613,0.0,1.4707919078351526,2.1600680380826582,178.17473364817155,3.563494672963431,3.0261833820267006,109.86039851001817,157.06289541295016,0.0,sobol,composite,4.873055,0,50,7,733f7c42-e702-4b2b-a5ec-696b89ed1cea,gaussian,gradient_boosting,False,0.01,2.0,0.059377399971708655,3.630859945917811,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,2.392099397145376,1.1570547645262024,106.47904190195221,2.129580838039044,1.1570547645262024,92.04136311947548,92.04136311947548,0.0,logei,composite,0.0,0,50,11,bb60dab3-c263-48b2-96d6-16d7ecbda9ef,none,gradient_boosting,True,0.01,2.0,18.10762310004793,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,1.5516049241518024,1.997549237519776,157.0169956972298,3.1403399139445956,2.500844994726706,126.93919317634077,141.5880204242537,0.0,logei,composite,0.243653,0,50,11,4b8e5a94-cdfa-40f8-b904-d27d0a6cab07,gaussian,gradient_boosting,False,0.01,2.0,20.96387900004629,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,1.5818598205073888,1.9672943411641897,172.5951456817609,3.4519029136352177,2.6925803718587846,116.1285005962487,154.78948184126688,0.0,logei,composite,0.974611,0,50,11,a0bc8f3e-d03f-4a8b-9cdc-594253cd6878,gaussian,gradient_boosting,False,0.01,2.0,15.002928200003225,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,2.109943932743053,1.4392102289285256,158.37933176284503,3.1675866352569004,2.39370389817459,89.51898874773346,123.74183705667049,0.0,logei,composite,4.873055,0,50,11,3c3f3e78-e693-4759-a98d-2bf1e8b1c870,gaussian,gradient_boosting,False,0.01,2.0,14.011371599975973,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,2.9165001518729787,0.6326540097985998,113.59851233081177,2.2719702466162355,0.6326540097985998,66.06724104266452,66.06724104266452,0.0,qnei,composite,0.0,0,50,11,018a30f3-02b7-4aee-bd79-3409c755e333,none,gradient_boosting,True,0.01,2.0,14.909829800017178,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,2.903355921488427,0.6457982401831517,115.78404722104008,2.3156809444208015,0.6457982401831517,80.95214891060118,82.43447822721242,0.0,qnei,composite,0.243653,0,50,11,ff334968-866a-404a-aaab-13e997f9aadd,gaussian,gradient_boosting,False,0.01,2.0,14.346144900016952,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,1.801784793953726,1.7473693677178526,143.0268916034148,2.8605378320682964,1.9088476799456833,98.8942186769637,110.52032934862989,0.0,qnei,composite,0.974611,0,50,11,c7703ede-f0bf-4ac3-9d50-b52c20296804,gaussian,gradient_boosting,False,0.01,2.0,24.03012700000545,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,1.0734003952564894,2.475753766415089,227.04780672081802,4.54095613441636,4.001221069894544,125.84737073609838,202.4286035699522,0.0,qnei,composite,4.873055,0,50,11,02013a35-536b-4ca8-bcee-b9f450377995,gaussian,gradient_boosting,False,0.01,2.0,23.34355729998788,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
-69.77955193800335,-443.40469564898035,416.1961148021012,711.8335013093259,265.280446982802,-500.1852013885283,1096.3402760066645,0.0,3.0392963634921246,0.5098577981794539,102.6475220185054,2.052950440370108,0.5098577981794539,66.82770192534805,66.82770192534805,0.0,ucb,composite,0.0,0,50,11,a5267682-cbfc-447d-bd58-5390bda10d3a,none,gradient_boosting,True,0.01,2.0,14.640137399954256,3.5491541616715785,iso_griewank,"x0,x1,x2,x3,x4,x5"
