iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.7703902018726272,True,-0.15008501727883228,qnei,0.0,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-5.294328089481639,True,-4.815806087974791,qnei,0.0,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.6203051845937949,8.587469147885733,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,2.792294522871439,True,3.3335928216847015,qnei,0.0,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.5412982988132623,8.5084622621052,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.4077477418644061,True,0.2587701077353606,qnei,0.0,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.5412982988132623,8.5084622621052,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,-0.7809200284281261,True,-0.25962420226120475,qnei,0.0,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.5412982988132623,8.5084622621052,hartmann_6
6,0.0,1.0,1.0,0.8856345275757049,0.7934364884826078,0.7035218096142118,-0.6718937770087041,-0.33025933933160384,True,0.3416344376771003,qnei,1.2870178999728523,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.639057740300641,51.30281671744092,8.445685964798786,8.55046945290682,-0.5412982988132623,8.5084622621052,hartmann_6
7,0.0,0.7079005502290274,1.0,0.7923773465597399,0.11907369179656069,0.8806807862565572,0.006941573265551027,-0.10572861936025736,True,-0.1126701926258084,qnei,1.531124000030104,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.006941573265551027,7.960222390026386,59.26303910746731,7.960222390026386,8.4661484439239,-0.5412982988132623,8.5084622621052,hartmann_6
8,0.0,0.8937237427577088,1.0,0.7677756779961008,0.3606119607723855,0.5539579305617334,-0.6172899733482485,-0.8669663271756406,True,-0.24967635382739206,qnei,1.7384604000253603,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.006941573265551027,8.584453936640186,67.8474930441075,7.960222390026386,8.480936630513437,-0.5412982988132623,8.5084622621052,hartmann_6
9,0.009815773800644018,0.8178649073482483,0.9708694680393889,0.8302009206179358,0.41053913278019116,0.8537140061582372,-0.5016094634907664,-0.24947598160818196,True,0.25213348188258444,qnei,2.316364199970849,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.006941573265551027,8.468773426782704,76.3162664708902,7.960222390026386,8.479585163432244,-0.5412982988132623,8.5084622621052,hartmann_6
10,0.009628343005695096,0.7453923377005865,0.983289681796021,0.744130053621281,0.0939445082120512,0.7175020967212754,-0.38891789085342715,-6.477514941507562,True,-6.088597050654135,qnei,2.311977199977264,False,9,1acec786-2030-4aca-b652-c8c3c92e6578,spike,0.25,0,exact,value,learned,3.8125,"x0,x1,x2,x3,x4,x5",7.967163963291937,0.006941573265551027,8.356081854145364,84.67234832503556,7.960222390026386,8.467234832503555,-0.5412982988132623,8.5084622621052,hartmann_6
