iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,0.8872794804849488,0.0,False,True,0.0,ucb,0.0,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,1.9750695397946674,1.9750695397946674,-0.9325116878672203,3.439073298003009,True,True,0.0,ucb,0.0,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,6.072651626894311,13.23309331309834,6.072651626894311,6.61654665654917,-0.9325116878672203,8.9802328545562,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,-0.7958972106852543,-0.7958972106852543,0.8650715343080728,2.5532106855332226,True,True,0.0,ucb,0.0,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,8.843618377374233,22.07671169047257,6.072651626894311,7.358903896824191,-0.9325116878672203,8.9802328545562,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,-0.5338488802671408,-0.5338488802671408,1.1832821562984503,1.4258152983382149,True,True,0.0,ucb,0.0,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,8.58157004695612,30.65828173742869,6.072651626894311,7.664570434357173,-0.9325116878672203,8.9802328545562,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-1.0534488952834662,-1.0534488952834662,-0.6877722785634273,2.942764161990139,True,True,0.0,ucb,0.0,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,9.101170061972445,39.759451799401134,6.072651626894311,7.951890359880227,-0.9325116878672203,8.9802328545562,michalewicz
6,0.8097588712455706,0.0,0.0,3.141592653589793,3.141592653589793,-1.0539382319151693,-1.0539382319151693,-1.0539382319151693,0.0,False,True,0.0,ucb,0.47747080004774034,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,9.101659398604149,48.86111119800528,6.072651626894311,8.143518533000881,-0.9325116878672203,8.9802328545562,michalewicz
7,3.141592653589793,0.0,0.0,3.141592653589793,0.9653399368491833,0.42431314224475736,0.42431314224475736,0.42431314224475736,0.0,False,True,0.0,ucb,0.4611847000196576,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,7.623408024444221,56.48451922244951,6.072651626894311,8.069217031778502,-0.9325116878672203,8.9802328545562,michalewicz
8,3.141592653589793,0.0,0.06525019623643931,3.141592653589793,2.5433064400863605,-1.0488736188721088,-1.0488736188721088,-1.0488736188721088,0.0,False,True,0.0,ucb,0.5357470000162721,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,9.096594785561088,65.58111400801059,6.072651626894311,8.197639251001323,-0.9325116878672203,8.9802328545562,michalewicz
9,3.0017452911724583,0.0,0.15177986822072687,3.0630734631640864,1.742266386628881,0.6070471422952703,0.6070471422952703,0.6070471422952703,0.0,False,True,0.0,ucb,0.5569180999882519,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.9750695397946674,7.440674024393708,73.02178803240429,6.072651626894311,8.113532003600476,-0.9325116878672203,8.9802328545562,michalewicz
10,2.8111210327476615,0.1896785582734915,0.4556105252246018,2.9128398817694268,1.0553058828228055,2.8066185584721564,2.8066185584721564,0.3709059135998195,2.1198090622323065,True,True,0.0,ucb,0.4825950999511406,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,5.241102608216822,78.26289064062111,5.241102608216822,7.826289064062111,0.3709059135998195,7.676815253089159,michalewicz
11,0.0,0.0,0.5146187082103606,2.5756097560111457,1.1527719561130683,-0.9507732132983653,-0.9507732132983653,-0.9507732132983653,0.0,False,True,0.0,ucb,0.5025535000022501,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.998494379987344,87.26138502060846,5.241102608216822,7.932853183691678,0.3709059135998195,7.676815253089159,michalewicz
12,3.141592653589793,1.320946468143146,0.5028158731088308,2.5637136590441783,0.9074141792084198,-0.007298055890734177,-0.007298055890734177,-0.007298055890734177,0.0,False,True,0.0,ucb,0.5422269999980927,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.055019222579713,95.31640424318817,5.241102608216822,7.943033686932348,0.3709059135998195,7.676815253089159,michalewicz
13,3.141592653589793,0.05129180747268638,0.6601172945759931,3.1058186347559995,0.9019295634537191,-0.3502326611563714,-0.3502326611563714,-0.3502326611563714,0.0,False,True,0.0,ucb,0.5601235999492928,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.397953827845349,103.71435807103353,5.241102608216822,7.9780275439256565,0.3709059135998195,7.676815253089159,michalewicz
14,2.790976739919687,2.6292045811920546,0.0,2.830293173232487,1.9955664257531327,-0.6987312576950537,-0.6987312576950537,-0.6987312576950537,0.0,False,True,0.0,ucb,0.709391999989748,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.746452424384032,112.46081049541756,5.241102608216822,8.032915035386969,0.3709059135998195,7.676815253089159,michalewicz
15,2.769432232555392,0.0,0.3446957597955838,3.141592653589793,2.1702097100948063,-0.6215471450987062,-0.6215471450987062,-0.6215471450987062,0.0,False,True,0.0,ucb,0.5553144000004977,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.669268311787684,121.13007880720525,5.241102608216822,8.075338587147018,0.3709059135998195,7.676815253089159,michalewicz
16,1.4822174673454813,0.2936668985625867,0.10467716631206095,2.886139457264207,1.3899765531430035,-0.12156826424242408,-0.12156826424242408,-0.9504585818848071,2.807666708294022,True,True,0.0,ucb,0.6990245999768376,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,8.169289430931402,129.29936823813665,5.241102608216822,8.08121051488354,0.3709059135998195,7.676815253089159,michalewicz
17,2.999067694631035,0.27167967504670204,0.16974783646342528,2.861535018352443,1.5130480344465624,-1.0367169372360492,-1.0367169372360492,-1.0367169372360492,0.0,False,True,0.0,ucb,0.6371941999532282,False,11,c22956cc-3d75-4b5d-bd90-4b96af30d4cb,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.8066185584721564,9.084438103925027,138.3838063420617,5.241102608216822,8.140223902474217,0.3709059135998195,7.676815253089159,michalewicz
