iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0005901198454061,-1.0005901198454061,0.0,False,True,0.0,qnei,0.0,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9041066659867205,-0.9041066659867205,0.0,False,True,0.0,qnei,0.0,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.4821873194693632,-0.4821873194693632,0.0,False,True,0.0,qnei,0.0,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.40650684415192473,-0.40650684415192473,-0.9783677662708578,4.399427114489868,True,True,0.0,qnei,0.0,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.40650684415192473,8.454228010840904,34.98427561620933,8.454228010840904,8.746068904052333,-0.9783677662708578,9.026088932959835,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1892230366634753,-0.1892230366634753,0.0,False,True,0.0,qnei,0.0,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.22121981956178,8.236944203352454,8.644243963912356,-0.1892230366634753,8.236944203352454,michalewicz
6,0.3654943640995429,3.141592653589793,0.28423985067240926,3.141592653589793,1.3765520187031683,0.46216762804977624,0.46216762804977624,-1.0539382319151993,3.6418509081373176,True,True,0.0,qnei,0.5972733999369666,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.46216762804977624,7.585553538639202,50.806773358200985,7.585553538639202,8.467795559700164,-1.0539382319151993,9.101659398604177,michalewicz
7,0.0,3.141592653589793,0.0,3.141592653589793,1.0433308217685822,0.23643230230474538,0.23643230230474538,0.23643230230474538,0.0,False,True,0.0,qnei,0.43467520002741367,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.46216762804977624,7.811288864384233,58.618062222585216,7.585553538639202,8.374008888940745,-1.0539382319151993,9.101659398604177,michalewicz
8,0.7550239330667569,3.141592653589793,0.0454968295668166,3.141592653589793,1.8127036440362962,-0.9398008708051806,-0.9398008708051806,-0.9398008708051806,0.0,False,True,0.0,qnei,0.5746427999110892,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.46216762804977624,8.98752203749416,67.60558426007938,7.585553538639202,8.450698032509923,-1.0539382319151993,9.101659398604177,michalewicz
9,0.3068344075728077,2.8310695910017913,0.6907920633518739,3.0779324908989576,1.2537104067390943,-0.9294491769802224,-0.9294491769802224,-0.9294491769802224,0.0,False,True,0.0,qnei,0.4170671000611037,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.46216762804977624,8.9771703436692,76.58275460374858,7.585553538639202,8.509194955972065,-1.0539382319151993,9.101659398604177,michalewicz
10,0.38927997556666427,3.141592653589793,0.17593821211073793,3.141592653589793,1.4176686632107351,-1.0539382319151993,-1.0539382319151993,-1.0539382319151993,0.0,False,True,0.0,qnei,0.7434550999896601,False,10,58c76faa-5b94-47c2-bf6f-f0a99ce00298,misclick,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.46216762804977624,9.101659398604177,85.68441400235275,7.585553538639202,8.568441400235276,-1.0539382319151993,9.101659398604177,michalewicz
