User_ID;Run;Phase;value;x0;x1
8;1;sampling;-1.1895608655163459;373.55272910498456;363.8297752904284
8;2;sampling;0.2968781155868103;318.4879603551664;-244.278925909528
8;3;sampling;-0.8496799626567437;-432.9477552963365;457.18095917676885
8;4;sampling;-2.613967546590675;116.5226916322323;-509.3061082866691
8;5;sampling;-0.7718774214070265;420.2569503394179;496.43875864325673
8;6;optimization;1.002693662354128;498.10781394535655;508.8263184748145
8;7;optimization;-1.6888738771798781;509.8717615194024;512.0
8;8;optimization;3.433036792360599;492.4443159712593;507.3083054126184
8;9;optimization;0.727116009264678;486.6987197415082;505.83526079536654
8;10;optimization;1.3757216329793571;485.2670538294325;505.7552876036268
8;11;optimization;2.7181201489016633;486.9489246901383;481.0776090216172
8;12;optimization;0.2431639216829129;487.1652902742284;512.0
8;13;optimization;1.5839831224603804;488.8978314689389;500.9496217586538
8;14;optimization;1.519376498597909;479.3961263258552;512.0
8;15;optimization;1.8130678108193534;489.12170750971455;498.5449539671801
8;16;optimization;1.2611377609061052;492.6841968827662;512.0
8;17;optimization;1.8048294409531869;492.4312323454616;512.0
8;18;optimization;2.679379504452627;492.2386762481633;511.8738878494647
8;19;optimization;1.6517163259254186;492.108436404914;490.14213979539454
8;20;optimization;1.9177197294263721;491.7052320977796;512.0
