dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
branin,value,qnei,0.5,1.55,0.013233585713437213,4.003418727933674,-0.7872437919857153,5,8
branin,value,logei,0.5,1.45,0.02381119734575485,4.504310152349197,0.07081535565174335,3,8
