User_ID;Run;Phase;value;x0;x1;x2;x3;x4
2;1;sampling;-0.8312232916084947;0.7879882749341351;2.974312090051685;0.5947675292449087;0.5632605778212793;1.0992094678263715
2;2;sampling;-1.2730876465309109;0.7242666866362815;2.1062674201255325;0.3615325414586752;2.815838943774293;2.695896440327424
2;3;sampling;-1.039420386453889;0.0088813835489474;1.701066115823227;0.3356831774996913;0.8103894034005851;1.3097175385636273
2;4;sampling;-0.052635616230139015;1.4250770759641458;1.4707258909124643;2.913879653542342;0.8129533534900553;0.5902745058821421
2;5;sampling;0.8267746799846183;2.106470779444628;2.973890364201269;2.899095866946855;2.765386933082001;0.2021793815302868
2;6;optimization;0.6879810491783492;2.545376935348291;0.8082298753316706;3.141592653589793;1.1391068881923028;0.0
2;7;optimization;-1.8336586400777866;2.822212734022221;3.0524282399592955;3.141592653589793;0.0;1.6071347421497064
2;8;optimization;1.5439920243622032;0.3197630722078203;1.5883004401862604;3.141592653589793;3.141592653589793;0.0
2;9;optimization;0.5892458694175909;3.141592653589793;1.6388127808631805;0.0;3.141592653589793;0.0
2;10;optimization;-0.30974076019665175;0.0;0.0;3.141592653589793;3.141592653589793;0.5930959354413557
2;11;optimization;-1.3760934010831596;0.0438315506276989;1.9389339635105207;3.141592653589793;2.2322651883592344;0.0
2;12;optimization;-1.7526149374077538;0.8363602395368891;2.340558654562785;3.141592653589793;3.129286947090952;0.0
2;13;optimization;-0.6417247255223336;0.3350932412807965;1.3582702882182474;3.141592653589793;2.9974540520025306;0.1443621051626962
2;14;optimization;-0.24064005767225705;1.4631405005589773;1.5815574773883114;3.141592653589793;2.1420794518688293;0.0
2;15;optimization;1.6714156606459307;2.7910119527781942;1.574647533798123;3.141592653589793;3.141592653589793;0.563243074015513
2;16;optimization;1.1598469601527595;0.0;1.570534659147068;3.141592653589793;2.492344881249149;3.141592653589793
2;17;optimization;-0.03262582379022749;0.0;1.554520892321818;0.0;2.575492829603208;3.141592653589793
2;18;optimization;-0.7486801001443856;0.0;1.6167552310339404;3.141592653589793;2.2490335216726454;3.141592653589793
2;19;optimization;0.6649277469490678;0.0667846570806526;1.5435922931057593;3.141592653589793;2.6011475298927227;2.8849241206975385
2;20;optimization;1.3829917103614355;2.649269681706377;0.0;0.0;3.141592653589793;0.0
