iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.5820935417574096,0.038563732574348975,True,-0.5435298091830606,qnei,0.0,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,2.3754062398245077,2.3754062398245077,2.3754062398245077,2.3754062398245077,0.5820935417574096,2.3754062398245077,moving_peaks
2,0.7160746296035653,0.9153801204905075,0.8603936491828846,0.9182376290487624,-1.7533142604314562,4.8559847071031275,True,6.609298967534584,qnei,0.0,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.710814042013373,7.086220281837881,2.3754062398245077,3.5431101409189405,-1.7533142604314562,4.710814042013373,moving_peaks
3,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.2079070575845398,1.593081406187417,True,1.8009884637719569,qnei,0.0,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.165406839166457,10.251627121004338,2.3754062398245077,3.4172090403347792,-1.7533142604314562,4.710814042013373,moving_peaks
4,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,-1.237839174948896,2.8148294893567765,True,4.052668664305672,qnei,0.0,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.195338956530813,14.446966077535151,2.3754062398245077,3.611741519383788,-1.7533142604314562,4.710814042013373,moving_peaks
5,0.31560348997827314,0.7053337045894538,0.2991810731982467,0.7407484828757487,0.5047849674529105,-1.0697129679318818,True,-1.5744979353847923,qnei,0.0,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,2.4527148141290067,16.899680891664158,2.3754062398245077,3.3799361783328314,-1.7533142604314562,4.710814042013373,moving_peaks
6,0.9201483954511153,1.0,0.9725443522604423,1.0,-3.388586521280767,-3.735969357418434,True,-0.34738283613766674,qnei,0.3860038000275381,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,6.346086302862684,23.24576719452684,2.3754062398245077,3.8742945324211404,-1.7533142604314562,4.710814042013373,moving_peaks
7,0.6628599182654047,0.7856476296767279,0.7786969157143874,0.8654459164563251,-1.0338842559349564,1.8157056595593235,True,2.84958991549428,qnei,0.5069009999861009,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.9913840375168737,27.237151232043715,2.3754062398245077,3.8910216045776735,-1.7533142604314562,4.710814042013373,moving_peaks
8,0.7436129910107175,1.0,1.0,1.0,-2.6325328960838785,-0.7725843447448211,True,1.8599485513390575,qnei,0.5034332000068389,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,5.590032677665796,32.82718390970951,2.3754062398245077,4.103397988713689,-1.7533142604314562,4.710814042013373,moving_peaks
9,0.6164722258365676,0.9719162637976166,0.8661165209024804,0.9139348276199367,-1.4103803591753692,-1.1403662819507514,True,0.2700140772246178,qnei,0.6195824000169523,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.367880140757286,37.1950640504668,2.3754062398245077,4.132784894496311,-1.7533142604314562,4.710814042013373,moving_peaks
10,0.740509325108636,0.8982870156829924,0.8585228397664312,0.9189683191729532,-1.8479650313129368,-10.125150331171229,True,-8.277185299858292,qnei,0.6182140000164509,False,2.0,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,12.5,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.805464812894854,42.00052886336165,2.3754062398245077,4.200052886336165,-1.7533142604314562,4.710814042013373,moving_peaks
11,0.0,0.0,1.0,1.0,-1.9572170301732452,4.823717323199231,True,6.780934353372476,qnei,0.1460619000135921,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.914716811755163,46.915245675116815,2.3754062398245077,4.265022334101529,-1.7533142604314562,4.710814042013373,moving_peaks
12,0.0,0.0,1.0,0.0,-1.9572170301732459,-2.817710021044225,True,-0.8604929908709791,qnei,0.1457253000116907,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.914716811755163,51.82996248687198,2.3754062398245077,4.3191635405726645,-1.7533142604314562,4.710814042013373,moving_peaks
13,1.0,0.0,0.0,0.0,-1.954075519353437,-7.633105672614453,True,-5.6790301532610155,qnei,0.22011160000693053,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.911575300935354,56.74153778780733,2.3754062398245077,4.364733675985179,-1.7533142604314562,4.710814042013373,moving_peaks
14,0.0,0.0,0.26358966491562114,1.0,-3.074343677141109,1.694604182066327,True,4.768947859207436,qnei,0.23272029997315258,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,6.031843458723026,62.773381246530356,2.3754062398245077,4.4838129461807394,-1.7533142604314562,4.710814042013373,moving_peaks
15,0.0,1.0,1.0,0.2224103843008823,-2.27687928252805,-10.124181341979924,True,-7.847302059451874,qnei,0.2934711999841966,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,5.234379064109968,68.00776031064032,2.3754062398245077,4.533850687376021,-1.7533142604314562,4.710814042013373,moving_peaks
16,0.1705075738599692,0.0,0.8163369625817425,0.8314965486811031,-0.7116623889378304,1.4192105407909188,True,2.130872929728749,qnei,0.27573799999663606,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.6691621705197477,71.67692248116006,2.3754062398245077,4.479807655072504,-1.7533142604314562,4.710814042013373,moving_peaks
17,0.0,0.9681298617557086,0.8128974288799508,1.0,-0.646019546878276,-0.6983199572068932,True,-0.05230041032861721,qnei,0.274139900051523,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.603519328460193,75.28044180962026,2.3754062398245077,4.428261282918839,-1.7533142604314562,4.710814042013373,moving_peaks
18,0.0,0.3586603629825162,1.0,1.0,-0.41325359588336685,-1.6253093196802233,True,-1.2120557237968566,qnei,0.2877566999522969,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.370753377465284,78.65119518708553,2.3754062398245077,4.3695108437269745,-1.7533142604314562,4.710814042013373,moving_peaks
19,1.0,0.0,1.0,1.0,-1.6378417652245416,-3.8115967257686654,True,-2.173754960544124,qnei,0.3541473000077531,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.595341546806459,83.24653673389199,2.3754062398245077,4.3813966702048415,-1.7533142604314562,4.710814042013373,moving_peaks
20,0.4568974077043065,0.43336633848283956,1.0,0.4591152356862621,0.8622632399024714,0.5943632397527462,True,-0.26790000014972526,qnei,0.39563169999746606,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,2.095236541679446,85.34177327557143,2.095236541679446,4.267088663778571,-1.7533142604314562,4.710814042013373,moving_peaks
21,0.0,0.24916778610487406,0.0,0.5230300835156105,-3.3029635776721817,-3.550014806762027,True,-0.24705122908984523,qnei,0.2373531999764964,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,6.260463359254099,91.60223663482553,2.095236541679446,4.362011268325025,-1.7533142604314562,4.710814042013373,moving_peaks
22,1.0,0.5872131613307645,1.0,0.5833974954948036,-2.151291735128076,2.8740798199660254,True,5.025371555094101,qnei,0.3636877000099048,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,5.108791516709993,96.71102815153553,2.095236541679446,4.395955825069797,-1.7533142604314562,4.710814042013373,moving_peaks
23,1.0,0.5269963234781033,1.0,0.08748206166009574,-2.446903137137951,-5.8419450264915085,True,-3.3950418893535574,qnei,0.44346719997702166,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,5.404402918719868,102.1154310702554,2.095236541679446,4.4398013508806695,-1.7533142604314562,4.710814042013373,moving_peaks
24,0.3940046047436788,0.5734519972091283,1.0,0.6888543292051513,-0.06418332129380652,-0.4341635166711333,True,-0.36998019537732674,qnei,0.3318293000338599,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,3.021683102875724,105.13711417313112,2.095236541679446,4.38071309054713,-1.7533142604314562,4.710814042013373,moving_peaks
25,1.0,0.6116051614808747,0.0,0.5641438418596729,-0.42479334872274943,7.093773346734549,True,7.518566695457299,qnei,0.34885459998622537,False,0.75,9,7c65c5ef-0ab7-4dc6-bb68-2b27ef0c29cc,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1,x2,x3",2.9574997815819173,0.8622632399024714,3.382293130304667,108.51940730343578,2.095236541679446,4.3407762921374315,-0.42479334872274943,3.382293130304667,moving_peaks
