arm,group,family,what,reference_dir,reference_acqs,arm_acqs,error_model,pooled_over_acquisitions,scope,acquisition,jitter_std,jitter_iteration,n_landscapes,n_pairs,delta_deployed,delta_deployed_lo,delta_deployed_hi,price_deployed,price_deployed_lo,price_deployed_hi,std_deployed,std_deployed_lo,std_deployed_hi,std_clean_deployed,std_clean_deployed_lo,std_clean_deployed_hi,arm_deployed,arm_deployed_lo,arm_deployed_hi,cost_deployed,cost_deployed_lo,cost_deployed_hi,delta_search,delta_search_lo,delta_search_hi,price_search,price_search_lo,price_search_hi,std_search,std_search_lo,std_search_hi,std_clean_search,std_clean_search_lo,std_clean_search_hi,arm_search,arm_search_lo,arm_search_hi,cost_search,cost_search_lo,cost_search_hi,delta_selection,delta_selection_lo,delta_selection_hi,price_selection,price_selection_lo,price_selection_hi,std_selection,std_selection_lo,std_selection_hi,std_clean_selection,std_clean_selection_lo,std_clean_selection_hi,arm_selection,arm_selection_lo,arm_selection_hi,cost_selection,cost_selection_lo,cost_selection_hi,delta_deployed_wilcoxon_p,delta_search_wilcoxon_p,delta_selection_wilcoxon_p,price_deployed_wilcoxon_p,price_search_wilcoxon_p,price_selection_wilcoxon_p,identity_max_abs_err,min_run_selection_arm_noisy,min_run_selection_std_noisy,max_abs_run_selection_std_clean,max_abs_run_selection_arm_clean,selection_lowered_ci,search_raised_ci,masking_ci,masking_point,conc_delta_gap10,conc_delta_gap10_lo,conc_delta_gap10_hi,conc_delta_n_near_top,conc_delta_n_near_top_lo,conc_delta_n_near_top_hi,conc_std_gap10,conc_std_gap10_lo,conc_std_gap10_hi,conc_std_n_near_top,conc_std_n_near_top_lo,conc_std_n_near_top_hi
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,0.05,0.0,20,100,0.06255032382627042,0.01851571541799699,0.10934633633809462,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.12395193118335786,0.0541105476773305,0.20070256220525265,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.18650225500962828,0.0900107597738019,0.28928964298233856,0.01303829176835172,-0.012858326756787759,0.04404545669934665,0.06053697506118586,0.01667781009105474,0.10666787204342947,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.1202209383973569,0.05022533287204081,0.19862086856750846,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.18075791345854278,0.08306845091188726,0.28471426310257825,0.009307298982350755,-0.01597220807965706,0.040337055244290376,0.0020133487650845446,-0.0007481473405299974,0.0053082755873596335,0.0,0.0,0.0,0.0037309927860009625,0.0018114299751232068,0.005940023597597184,0.0,0.0,0.0,0.005744341551085506,0.00185433600130055,0.01050174557430668,0.0037309927860009625,0.0018114299751232068,0.005940023597597184,0.00860742903798411,0.03947435091450279,0.5097974849608639,0.0019187660162923678,0.0019187660162923678,1.0,5.984795992119984e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,0.05,20.0,20,100,0.07432702559205065,0.031872294215937944,0.11652497613892393,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.11056834135777986,0.0496659799710858,0.18309379063770675,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.1848953669498305,0.08768585404283821,0.2874858480139056,-0.0003452980572262912,-0.01250411918008199,0.009596546746895104,0.07593591574466586,0.03388231554784972,0.11800467263404037,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.10602538779367321,0.044037367541696223,0.17931740058755424,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.1819613035383391,0.08388566366635865,0.2848516173885196,-0.004888251621332933,-0.016736846013994094,0.004170097904078131,-0.001608890152615203,-0.0030583032801584737,-0.0003703188405178404,0.0,0.0,0.0,0.004542953564106638,0.0018326931409825423,0.007672529577457134,0.0,0.0,0.0,0.0029340634114914353,0.000969706962730175,0.005459957699642128,0.004542953564106638,0.0018326931409825423,0.007672529577457134,0.013870680857770913,0.0041838683298923394,0.046826465481518996,0.0019187660162923678,0.0019187660162923678,1.0,7.155734338404329e-17,0.0,0.0,0.0,0.0,True,True,True,True,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,0.25,0.0,20,100,0.05488584895879991,0.017670777334953397,0.0952767853204704,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.16021828346657627,0.08831941827528814,0.2454643040870523,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.21510413242537618,0.12426901765536587,0.31366034754906696,0.04930464405157013,0.027744265195751083,0.07247682177893712,0.04714505353007635,0.00830883590117133,0.0903360957817564,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.1364889936947254,0.06544096088544787,0.22334441121053833,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.18363404722480176,0.08663989614874966,0.2883262184651321,0.02557535427971926,0.002889235152923476,0.051332399750710814,0.00774079542872355,-0.0076578451230077775,0.027342277781830415,0.0,0.0,0.0,0.023729289771850882,0.014717950354665069,0.033547946993737664,0.0,0.0,0.0,0.031470085200574434,0.017379359473207998,0.05001341183312188,0.023729289771850882,0.014717950354665069,0.033547946993737664,0.01959328479398985,0.12392922503869737,0.44450890263539566,0.0019187660162923678,0.0019187660162923678,1.0,5.898059818321144e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,0.25,20.0,20,100,0.05977419882579439,0.018738480126308712,0.09835328825361038,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.14807699730550103,0.08267387447189728,0.2228460513130075,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.20785119613129543,0.11182100740041209,0.31135445204033985,0.037163357890494846,0.01541276212921828,0.06140143841403858,0.055461511351569716,0.014599659367546706,0.09429241688522894,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.12865155968185737,0.06172603981336469,0.20514629875526286,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.18411307103342708,0.08499824894724137,0.28944471696346863,0.017737920266851216,-0.002126908477546605,0.04257669471803773,0.004312687474224676,-0.005107406731558043,0.015156869261912956,0.0,0.0,0.0,0.019425437623643637,0.012180014045049044,0.02743154669145863,0.0,0.0,0.0,0.023738125097868316,0.012293263247382677,0.03741601401017551,0.019425437623643637,0.012180014045049044,0.02743154669145863,0.007398655365388617,0.009882125340139674,0.7771175732880233,0.0019187660162923678,0.0019187660162923678,1.0,7.806255641895632e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,1.0,0.0,20,100,0.1303859774516808,0.05245116288365785,0.21170590712428955,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.36715684656635816,0.2831713262797626,0.4522575855211353,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.49754282401803895,0.38300479917836344,0.6113454731859969,0.256243207151352,0.2072844743357233,0.30305551623802157,0.04163401708711856,-0.01015853651855552,0.09974681560189588,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.23202358327766914,0.15488744380004718,0.31905819775062566,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.2736576003647877,0.1603010875353004,0.3952070158002813,0.12110994386266298,0.08716369617038326,0.15421879775622233,0.0887519603645622,0.02816409521392151,0.15898616492514547,0.0,0.0,0.0,0.135133263288689,0.09563330658099929,0.17569491613937355,0.0,0.0,0.0,0.22388522365325123,0.15815322341276758,0.29561372160403127,0.135133263288689,0.09563330658099929,0.17569491613937355,0.009435653686523438,0.47490501403808594,0.01068878173828125,0.0019187660162923678,0.0019187660162923678,1.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,1.0,20.0,20,100,0.14208720339122732,0.07324551386311606,0.22189687964440963,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.2305970564680893,0.15458346566172598,0.3079474118970675,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.3726842598593165,0.2485707404749746,0.4998616207087952,0.11968341705308312,0.08796616738964386,0.15033860016477266,0.09731841258560738,0.04128782535284557,0.15718136174020408,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.13520018388002003,0.06675437684164565,0.20893206266451383,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.2325185964656274,0.12141051509966794,0.34803825703576696,0.024286544465013882,0.00963967261417783,0.04399146497736334,0.04476879080561996,0.017680905153900327,0.08026753833971705,0.0,0.0,0.0,0.09539687258806921,0.06915570063760293,0.12041824122750232,0.0,0.0,0.0,0.14016566339368922,0.0975285390309223,0.18715697095847197,0.09539687258806921,0.06915570063760293,0.12041824122750232,0.0019440584341867799,0.0041838683298923394,0.007013002905356987,0.0019187660162923678,0.0019187660162923678,1.0,1.1796119636642288e-16,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,5.0,0.0,20,100,0.1886957124785426,0.051548603812523394,0.34329259190159805,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.7547087306962615,0.6561832487358831,0.8458448844850347,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.9434044431748043,0.8037182061200417,1.1024893401855462,0.6437950912812554,0.5507828920843318,0.7395414796631241,-0.02956941038027953,-0.0808758683386777,0.025426576224910822,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.38405314982965966,0.28032830969521705,0.4935935679390079,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.3544837394493801,0.24680966273176896,0.4680512529017671,0.2731395104146535,0.20211462020912033,0.3473128063282396,0.21826512285882216,0.10008908951892491,0.3503735480330081,0.0,0.0,0.0,0.370655580866602,0.29888731618433007,0.4484234935856179,0.0,0.0,0.0,0.5889207037254242,0.4634263554888985,0.7320409470280175,0.370655580866602,0.29888731618433007,0.4484234935856179,0.023950576782226562,0.21616744995117188,0.001689910888671875,0.0019187660162923678,0.0019187660162923678,1.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-ts,acquisition-side,Thompson sampling,"Thompson sampling, against LogEI",output-boba,logei,ts,gaussian,True,cell,all,5.0,20.0,20,100,0.3584860516751741,0.0829154716321969,0.5592808797851067,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.6378863965659849,0.45251779178026597,0.8543617388786869,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.9963724482411589,0.8630051253504236,1.1443082796805253,0.5269727571509787,0.36299761795224256,0.7444486902302814,0.10733752044005498,0.049373279228486444,0.17955618729251158,0.08055043286428512,0.03597926516902117,0.12772627442222798,0.1845438422498075,0.09258161567604381,0.2861096842327055,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.29188136268986253,0.16657746713918542,0.42255978057568394,0.07363020283480134,0.036430436553157315,0.11532049074751277,0.2511485312351191,-0.01886023037830924,0.45802327213018085,0.0,0.0,0.0,0.45334255431617737,0.29398563901433333,0.6751939987028797,0.0,0.0,0.0,0.7044910855512965,0.5449110818877074,0.859406373163705,0.45334255431617737,0.29398563901433333,0.6751939987028797,0.0007076263427734375,0.0019309899357579097,0.0014324188232421875,0.0019187660162923678,0.0019187660162923678,1.0,2.7755575615628914e-16,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,pooled,all,,,20,1600,0.054460469543502886,0.023803721257611363,0.08171151868885694,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.3211840808830041,0.2529152919749031,0.39537841051674555,0.11861344752116706,0.05063681817175974,0.195526845834259,0.37564455042650696,0.2953807501232361,0.46268858921972833,0.20257063336183698,0.18001415713101437,0.2252171808984636,0.07626023960441383,0.05745502016266073,0.09603076247143318,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.21147321832975435,0.1382028987025823,0.29634371308908336,0.11861344752116706,0.05063681817175974,0.195526845834259,0.2877334579341681,0.20237606130283767,0.38424163686450497,0.09285977080858723,0.07149610359911375,0.11571382836110998,-0.021799770060910946,-0.039808626993860986,-0.0069677280363532705,0.0,0.0,0.0,0.10971086255324976,0.0890949280142311,0.1317955832489043,0.0,0.0,0.0,0.08791109249233883,0.07299286430194586,0.10203663531766202,0.10971086255324976,0.0890949280142311,0.1317955832489043,0.001689910888671875,1.9073486328125e-06,0.017181396484375,0.026183648097068732,0.026183648097068732,1.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,True,True,True,True,-0.018920396430379915,-0.029572924529939485,-0.008182198834575573,5.376875000000001,4.0074375,6.902125,0.09288142294234031,0.07383726762560329,0.11118223558285478,15.451249999999998,12.568734375000004,18.53759375
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,0.05,0.0,20,200,0.10151648121967813,0.07005202196595908,0.14034878098805106,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.1399141813712351,0.06926658243342415,0.21771644195717066,0.11861344752116706,0.05063681817175974,0.195526845834259,0.24143066259091323,0.15762027725725572,0.3364396170849215,0.02130073385006805,0.005192472023901359,0.04085828839159366,0.10084316481144473,0.06973432378583741,0.14012345032933127,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.13545829000809853,0.06415253881906056,0.21403023990250516,0.11861344752116706,0.05063681817175974,0.195526845834259,0.23630145481954323,0.1514575699993128,0.3326427448462312,0.016844842486931435,0.0008680585763961336,0.036184573464970324,0.0006733164082334186,-0.0006123328534325215,0.0018941251738646395,0.0,0.0,0.0,0.004455891363136618,0.0026370183527324406,0.00632020633618887,0.0,0.0,0.0,0.005129207771370036,0.00327636179515781,0.0072021173283064515,0.004455891363136618,0.0026370183527324406,0.00632020633618887,1.9073486328125e-06,1.9073486328125e-06,0.1262141495490598,0.026183648097068732,0.026183648097068732,1.0,8.847089727481716e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,0.05,20.0,20,200,0.0573587031406513,0.025522506469320957,0.09382086487200425,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.12270388643486445,0.05783023857839859,0.19766659472568168,0.11861344752116706,0.05063681817175974,0.195526845834259,0.18006258957551574,0.09334162162343757,0.28128498738615987,0.004090438913697368,-0.0019037030757525642,0.009464808360737695,0.05698533373874357,0.025268670336371216,0.09313300369420496,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.11842836954654734,0.05324060231490889,0.19352217801919444,0.11861344752116706,0.05063681817175974,0.195526845834259,0.1754137032852909,0.08830580430996554,0.2771103329870849,-0.00018507797461976322,-0.00532285838191287,0.00446052624933516,0.0003733694019077337,-0.001157428918654743,0.001821780645570921,0.0,0.0,0.0,0.0042755168883171265,0.002247524807022113,0.006433988272407302,0.0,0.0,0.0,0.00464888629022486,0.00292403417312086,0.006423340206069818,0.0042755168883171265,0.002247524807022113,0.006433988272407302,0.0010088325774685678,0.00045523094731939626,0.6164914109936318,0.026183648097068732,0.026183648097068732,1.0,7.96346495690603e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,0.25,0.0,20,200,0.12369424764527623,0.09261206322477278,0.15521407866762776,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.23656055714277385,0.17055345104039185,0.313549030743058,0.11861344752116706,0.05063681817175974,0.195526845834259,0.3602548047880501,0.28382949001364094,0.4407199362955546,0.11794710962160682,0.09091974193043438,0.14537602090328142,0.12837926435507116,0.09646982285957989,0.15983465535704855,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.20845658435790818,0.14171107912488698,0.28756810993013476,0.11861344752116706,0.05063681817175974,0.195526845834259,0.33683584871297934,0.25642329056810537,0.4223301157565154,0.08984313683674111,0.06482639250698255,0.11590317003542852,-0.004685016709794957,-0.011425792162101002,0.0021927854269213494,0.0,0.0,0.0,0.028103972784865695,0.0190633990147354,0.03768721983123764,0.0,0.0,0.0,0.02341895607507074,0.016133805232947815,0.030891060057444606,0.028103972784865695,0.0190633990147354,0.03768721983123764,1.9073486328125e-06,1.9073486328125e-06,0.14290618896484375,0.026183648097068732,0.026183648097068732,1.0,1.222980050563649e-16,0.0,0.0,0.0,0.0,False,True,False,True,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,0.25,20.0,20,200,0.06798581963434815,0.04014861477546554,0.09728185330653318,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.16530448974321013,0.0946106112602607,0.2448631954451812,0.11861344752116706,0.05063681817175974,0.195526845834259,0.2332903093775583,0.14060997346026793,0.33359051879896756,0.046691042222043046,0.029662901614099107,0.06452077741005748,0.06528223545329523,0.038464055652757755,0.09409276513087202,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.14690852414486402,0.07512717301349353,0.22782832401305664,0.11861344752116706,0.05063681817175974,0.195526845834259,0.21219075959815928,0.12060214779805087,0.31423695108719474,0.028295076623696923,0.012464298530435425,0.046076960206147745,0.002703584181052913,-0.003593275290952281,0.009631796800385816,0.0,0.0,0.0,0.018395965598346116,0.012970718091081076,0.024016406479914952,0.0,0.0,0.0,0.021099549779399023,0.014278285393540799,0.028603278375026145,0.018395965598346116,0.012970718091081076,0.024016406479914952,0.0003223419189453125,0.0001678466796875,0.7841262817382812,0.026183648097068732,0.026183648097068732,1.0,8.782037597132586e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,1.0,0.0,20,200,0.09070663857544593,0.049626822386271835,0.13213308055361975,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.4272993010282978,0.3525706897478204,0.50578940604251,0.11861344752116706,0.05063681817175974,0.195526845834259,0.5180059396037436,0.4412919873253403,0.5912687331162534,0.3086858535071307,0.26754292021629034,0.35252287502837604,0.08997924600357306,0.05978670169879234,0.12236314554076837,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.30776177845314645,0.22651974082197313,0.39650291552417144,0.11861344752116706,0.05063681817175974,0.195526845834259,0.3977410244567196,0.30735399667810803,0.4890101375235745,0.18914833093197952,0.14895049650660802,0.23251751121158795,0.000727392571872891,-0.021355154794289122,0.020185567883668855,0.0,0.0,0.0,0.11953752257515118,0.09048776671590843,0.15088773111109574,0.0,0.0,0.0,0.12026491514702409,0.0910625826989617,0.14968598977068895,0.11953752257515118,0.09048776671590843,0.15088773111109574,0.000209808349609375,1.9073486328125e-06,0.49800872802734375,0.026183648097068732,0.026183648097068732,1.0,9.367506770274758e-17,0.0,0.0,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,1.0,20.0,20,200,0.037859631076505515,0.007148379319978578,0.07210238242267593,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.2431574367753509,0.15816003215343175,0.3284155983220636,0.11861344752116706,0.05063681817175974,0.195526845834259,0.2810170678518564,0.19085263643982317,0.3826010457694261,0.12454398925418383,0.09640203860252801,0.15174122623567013,0.06281675461245942,0.038830572794509764,0.08912448860622367,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.1667836360411798,0.0884913144609098,0.2550083870748539,0.11861344752116706,0.05063681817175974,0.195526845834259,0.22960039065363924,0.14031288469543593,0.33242604681406707,0.04817018852001273,0.028688084916440572,0.06979138714728701,-0.02495712353595391,-0.03637474281353068,-0.01323363572151712,0.0,0.0,0.0,0.07637380073417108,0.056403774723203494,0.09622748982001668,0.0,0.0,0.0,0.051416677198217166,0.039195465577230026,0.06400882317793673,0.07637380073417108,0.056403774723203494,0.09622748982001668,0.082550048828125,0.000133514404296875,0.0010166168212890625,0.026183648097068732,0.026183648097068732,1.0,5.204170427930421e-17,0.0,0.0,0.0,0.0,True,True,True,True,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,5.0,0.0,20,200,0.0005325478306851761,-0.05260270936756165,0.05279810729401161,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.7408766744880642,0.6451527980849947,0.8255937495825656,0.11861344752116706,0.05063681817175974,0.195526845834259,0.7414092223187494,0.6502107681151928,0.8190240233557877,0.6222632269668971,0.5410244912432769,0.7062702497633334,0.05774041304429635,0.03617154253388947,0.07889831702840759,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.4094897871832817,0.3104127263160145,0.5105484025979686,0.11861344752116706,0.05063681817175974,0.195526845834259,0.46723020022757816,0.3642578559018052,0.5676066177586314,0.29087633966211457,0.22423181711777285,0.3588626432152962,-0.05720786521361117,-0.10881797422869346,-0.007643032596771367,0.0,0.0,0.0,0.3313868873047825,0.2772942063743037,0.38722187832451166,0.0,0.0,0.0,0.2741790220911713,0.21216470998655548,0.3344138470009679,0.3313868873047825,0.2772942063743037,0.38722187832451166,0.8408222198486328,0.0003223419189453125,0.069580078125,0.026183648097068732,0.026183648097068732,1.0,9.71445146547012e-17,0.0,0.0,0.0,0.0,True,True,True,True,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,cell,all,5.0,20.0,20,200,-0.04397031277456739,-0.16295276740366446,0.044023336069370735,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.49365612008023624,0.36679875638951936,0.6296266946888934,0.11861344752116706,0.05063681817175974,0.195526845834259,0.4496858073056688,0.33871223027533165,0.5544066748909182,0.37504267255906926,0.27961436304288184,0.49108790376179223,0.04805550481642707,0.02894643732238414,0.0681157392784068,0.027994953719334005,0.002878859880415963,0.06398164045280362,0.1984987769030085,0.1048655177435624,0.3032706160524102,0.11861344752116706,0.05063681817175974,0.195526845834259,0.2465542817194355,0.14750854103814373,0.35788815905925203,0.0798853293818414,0.04491021301449858,0.11771971966467604,-0.09202581759099446,-0.20350491329431042,-0.013927217170607535,0.0,0.0,0.0,0.29515734317722786,0.2061881421860882,0.4115403145234187,0.0,0.0,0.0,0.20313152558623332,0.15690588238136494,0.24510261888266727,0.29515734317722786,0.2061881421860882,0.4115403145234187,0.8694877624511719,0.000133514404296875,0.03623390197753906,0.026183648097068732,0.026183648097068732,1.0,1.3877787807814457e-16,0.0,0.0,0.0,0.0,True,True,True,False,,,,,,,,,,,,
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,acquisition,logei,,,20,800,-0.012367734319799857,-0.047860185220423436,0.015670531750263523,0.01379587686445056,-0.007403773150452993,0.03776117138895286,0.31664557295123863,0.24802414408630796,0.388180942364647,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.30427783863143876,0.2312410268171437,0.38063315479710075,0.20573193353623243,0.17391585231665205,0.23904589202364288,0.009417766220966624,-0.002758446828971058,0.021795996446850714,0.01379587686445056,-0.007403773150452993,0.03776117138895286,0.17840095485059612,0.10687106143183324,0.26164413746744203,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.18781872107156278,0.11273046938677046,0.27524295609599564,0.06748731543558999,0.045737097052560384,0.09149387028113919,-0.021785500540766493,-0.051802150680081566,0.0017372050346224988,0.0,0.0,0.0,0.13824461810064245,0.10763400689262718,0.1732093949894268,0.0,0.0,0.0,0.11645911755987597,0.09736676960319665,0.13507236969256775,0.13824461810064245,0.10763400689262718,0.1732093949894268,0.8408222198486328,0.082550048828125,0.20244979858398438,0.13372989286451814,0.13372989286451814,1.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,False,False,False,False,-0.022304482183113334,-0.032643837009095934,-0.01134155250210279,1.7462500000000003,1.0349687500000002,2.502749999999999,0.11641566288929917,0.08718309804888855,0.14515420200407567,12.588750000000001,9.47121875,15.876406250000002
q-inclcb,acquisition-side,LCB incumbent,a lower-confidence-bound incumbent instead of the posterior mean,output-boba,"logei,logpi","logei,logpi",gaussian,False,acquisition,logpi,,,20,800,0.12128867340680563,0.08868013645735455,0.15658993968825985,0.04219403057421743,0.006958401759505596,0.09589530403178553,0.32572258881476956,0.25051049224330285,0.40829166213030466,0.126313255627328,0.05401965686015167,0.20678553520197726,0.4470112622215752,0.3487253913926805,0.5499105852687246,0.19940933318744153,0.17632329263681432,0.22756813888712255,0.14310271298786104,0.10937823746190602,0.17817678024589062,0.04219403057421743,0.006958401759505596,0.09589530403178553,0.24454548180891247,0.16752194090068095,0.33423308913277416,0.126313255627328,0.05401965686015167,0.20678553520197726,0.3876481947967735,0.2826951990344105,0.49769119796835454,0.1182322261815845,0.09306302429436766,0.14732813649203058,-0.021814039581055385,-0.031200159104028898,-0.012460090147458417,0.0,0.0,0.0,0.08117710700585708,0.06752243198163531,0.09367161441075353,0.0,0.0,0.0,0.05936306742480167,0.04659308231358673,0.073318773572829,0.08117710700585708,0.06752243198163531,0.09367161441075353,5.7220458984375e-06,1.9073486328125e-06,0.000850677490234375,0.01306396083306817,0.01306396083306817,1.0,1.1449174941446927e-16,0.0,0.0,0.0,0.0,True,True,True,True,-0.01553631067764651,-0.02991632745182294,-0.0017771898635868932,9.0075,6.3936874999999995,11.873124999999998,0.06934718299538142,0.05900771683739573,0.07919005766064097,18.31375,15.463593750000001,21.331656249999998
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,pooled,all,,,20,1200,0.037234093611025844,0.014460543710437446,0.05847153815466846,0.03952087817182829,0.014618666549130546,0.07009593623283121,0.39228833617544656,0.32162092478990295,0.4663929885334621,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.4295224297864724,0.36157615594277426,0.5030207092311263,0.2766290885627335,0.24683374273594091,0.30574602845745713,-0.019487498115209365,-0.03722459004177213,-0.0021854431032888137,0.03952087817182829,0.014618666549130546,0.07009593623283121,0.2377110986299782,0.15980983744188096,0.3264384610874233,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.21822360051476877,0.1336570203991472,0.3177137569949501,0.12205185101726508,0.09407194572786627,0.1499561920651933,0.05672159172623522,0.03830620408508485,0.07604564599258949,0.0,0.0,0.0,0.1545772375454684,0.1259901855924883,0.1837469953518779,0.0,0.0,0.0,0.2112988292717036,0.17515938904924758,0.2449339559018728,0.1545772375454684,0.1259901855924883,0.1837469953518779,0.005580902099609375,0.03623390197753906,1.9073486328125e-06,0.000133514404296875,0.000133514404296875,1.0,9.020562075079397e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
