estimand,rule,reference,error_model,group,cell,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,bootstrap_draws_kept,recovered_lo,recovered_hi,wilcoxon_p,recovered_cond_lo,recovered_cond_hi,n_landscapes_rule_better,n_landscapes_rule_worse,n_runs,share_runs_same_design,share_runs_rule_better,share_runs_rule_worse,wilcoxon_p_fdr
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,both_onsets,0.25,,1,800.0,0.05918047043779313,0.007254987235644522,0.0006064669112568829,0.12259090172780088,1.0,,,,0.0598230486570055,0.23848869465099104,1.0,0.0,800.0,0.12625,0.4875,0.3525,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,both_onsets,1.0,,1,800.0,0.18780085226118398,0.023271652291622563,0.0006064669112568829,0.12391664900038643,1.0,,,,0.06169573648982371,0.2092606631760894,1.0,0.0,800.0,0.1125,0.47875,0.35,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,both_onsets,5.0,,1,800.0,0.44262186936380765,0.02138907137958318,0.0006064669112568829,0.04832357562974977,1.0,,,,-0.026762976989839607,0.13129728979903021,1.0,0.0,800.0,0.14375,0.41125,0.35125,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,pooled_std_ge_0.25,,0.0,1,1200.0,0.33418904267685273,0.02984951409358133,0.0006064669112568828,0.08931924833467565,1.0,,,,0.03303234272520424,0.16095147896348252,1.0,0.0,1200.0,0.11416666666666667,0.49,0.3591666666666667,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,pooled_std_ge_0.25,,20.0,1,1200.0,0.1255464186983371,0.004760959844318874,0.0006064669112568828,0.03792190883404255,1.0,,,,-0.11308499072218854,0.15729775390330034,1.0,0.0,1200.0,0.14083333333333334,0.42833333333333334,0.3433333333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:steering_law,pooled_std_ge_0.25,,,1,2400.0,0.22986773068759492,0.01730523696895009,0.0006064669112568828,0.07528345504253932,1.0,,,,0.02473760324690371,0.13913342173258708,1.0,0.0,2400.0,0.1275,0.45916666666666667,0.35125,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,0.05,0.0,1,400.0,0.02296835366939559,-0.05597008010653731,0.050107034508341364,-2.43683465137143,1.0,,,,,,0.0,1.0,400.0,0.2925,0.165,0.54,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,0.05,20.0,1,400.0,0.012739047218288502,-0.046517521899641534,0.050107034508341364,-3.6515699410282263,1.0,,,,,,0.0,1.0,400.0,0.34,0.1475,0.495,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,0.25,0.0,1,400.0,0.07491950234504158,-0.04503397192025932,0.050107034508341364,-0.601098118789624,1.0,,,,-1.4444897046897387,-0.24177352391596113,0.0,1.0,400.0,0.2525,0.275,0.46,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,0.25,20.0,1,400.0,0.044452420354617495,-0.03615440598540831,0.050107034508341364,-0.8133281764409657,1.0,,,,-1.9744188556925961,-0.35106826981389316,0.0,1.0,400.0,0.2925,0.275,0.425,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,1.0,0.0,1,400.0,0.25798014702035543,-0.029986354300997276,0.050107034508341364,-0.11623512369977547,1.0,,,,-0.25702154406130473,-0.017177058336281196,0.0,1.0,400.0,0.1875,0.34,0.4275,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,1.0,20.0,1,400.0,0.15774459163580368,-0.03327287128334633,0.050107034508341364,-0.2109287610960749,1.0,,,,-0.4048423373834095,-0.07630911769817635,0.0,1.0,400.0,0.21,0.3275,0.45,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,5.0,0.0,1,400.0,0.5369913271742325,-0.014113733436573184,0.050107034508341364,-0.026282982093663934,1.0,,,,-0.08601536193107558,0.03555019296174036,0.0,1.0,400.0,0.13,0.405,0.435,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,condition,5.0,20.0,1,400.0,0.4553747497084316,-0.045680623479482985,0.050107034508341364,-0.10031435319751804,1.0,,,,-0.188560890870521,-0.02749829866907699,0.0,1.0,400.0,0.1825,0.3025,0.4425,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,both_onsets,0.05,,1,800.0,0.017853700443842102,-0.051243801003089395,0.050107034508341364,-2.8702061605813394,1.0,,,,,,0.0,1.0,800.0,0.31625,0.15625,0.5175,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,both_onsets,0.25,,1,800.0,0.05968596134982951,-0.04059418895283379,0.050107034508341364,-0.6801295989002235,1.0,,,,-1.4531165589155852,-0.29666115699904716,0.0,1.0,800.0,0.2725,0.275,0.4425,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,both_onsets,1.0,,1,800.0,0.20786236932807955,-0.03162961279217169,0.050107034508341364,-0.15216613230386639,1.0,,,,-0.27114096664975224,-0.06588964227556161,0.0,1.0,800.0,0.19875,0.33375,0.43875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,both_onsets,5.0,,1,800.0,0.49618303844133205,-0.029897178458028084,0.050107034508341364,-0.06025433386829301,1.0,,,,-0.10757715756474903,-0.017837262292323585,0.0,1.0,800.0,0.15625,0.35375,0.43875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,pooled_std_ge_0.25,,0.0,1,1200.0,0.2899636588465432,-0.029711353219276537,0.050107034508341364,-0.10246578256553387,1.0,,,,-0.18222185760328083,-0.04456152050780697,0.0,1.0,1200.0,0.19,0.34,0.44083333333333335,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,pooled_std_ge_0.25,,20.0,1,1200.0,0.21919058723295093,-0.03836930024941254,0.050107034508341364,-0.1750499450445584,1.0,,,,-0.26043914815525004,-0.10641193611066165,0.0,1.0,1200.0,0.22833333333333333,0.3016666666666667,0.43916666666666665,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:schwefel,pooled_std_ge_0.25,,,1,2400.0,0.254577123039747,-0.03404032673434465,0.050107034508341364,-0.13371321950649098,1.0,,,,-0.19306815519108184,-0.08084778304246579,0.0,1.0,2400.0,0.20916666666666667,0.32083333333333336,0.44,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,0.05,0.0,1,400.0,0.02441101395445689,0.0019318845268817067,0.0063565395346582764,0.07913987229231782,1.0,,,,-0.057589116985731006,0.21355545567729128,1.0,0.0,400.0,0.2625,0.41,0.3275,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,0.05,20.0,1,400.0,0.018775200528185817,0.0021626109375037957,0.0063565395346582764,0.11518443886962636,1.0,,,,-0.09526671802861217,0.27267800345835264,1.0,0.0,400.0,0.265,0.45,0.285,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,0.25,0.0,1,400.0,0.09708107243901332,0.02069741669524032,0.0063565395346582764,0.21319723994852358,1.0,,,,0.0721070149263745,0.3546586173990953,1.0,0.0,400.0,0.1875,0.475,0.3375,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,0.25,20.0,1,400.0,0.07257240212831616,0.011171941900398052,0.0063565395346582764,0.1539420161488496,1.0,,,,0.021562015657290285,0.2602810208596683,1.0,0.0,400.0,0.2125,0.4675,0.32,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,1.0,0.0,1,400.0,0.24621765100930681,0.034397763582688146,0.0063565395346582764,0.13970470208648014,1.0,,,,0.02526447712994249,0.2625592614405697,1.0,0.0,400.0,0.1325,0.5,0.365,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,1.0,20.0,1,400.0,0.1854287848202258,0.01942831051606375,0.0063565395346582764,0.10477505169922569,1.0,,,,-0.0031715722613601914,0.21004516415986757,1.0,0.0,400.0,0.1725,0.455,0.37,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,5.0,0.0,1,400.0,0.6659333388596984,0.0964601510285149,0.0063565395346582764,0.1448495598578787,1.0,,,,-0.07090028529902136,0.3191519081105444,1.0,0.0,400.0,0.1625,0.455,0.375,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,condition,5.0,20.0,1,400.0,0.5427250866009218,-0.009573003260756607,0.0063565395346582764,-0.017638770525077747,1.0,,,,-0.35098584575324376,0.20751315297431508,0.0,1.0,400.0,0.19,0.3625,0.405,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,both_onsets,0.05,,1,800.0,0.021593107241321352,0.0020472477321927494,0.0063565395346582764,0.09481024242194575,1.0,,,,-0.04102901962586061,0.21510823099848267,1.0,0.0,800.0,0.26375,0.43,0.30625,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,both_onsets,0.25,,1,800.0,0.08482673728366473,0.01593467929781918,0.0063565395346582764,0.18784972531164126,1.0,,,,0.10871352571410188,0.2674502875033279,1.0,0.0,800.0,0.2,0.47125,0.32875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,both_onsets,1.0,,1,800.0,0.21582321791476627,0.02691303704937592,0.0063565395346582764,0.12469945221558378,1.0,,,,0.03847981060624894,0.21037280681507947,1.0,0.0,800.0,0.1525,0.4775,0.3675,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,both_onsets,5.0,,1,800.0,0.6043292127303102,0.043443573883879205,0.0063565395346582764,0.07188726437301397,1.0,,,,-0.10433140168778798,0.22028680176924736,1.0,0.0,800.0,0.17625,0.40875,0.39,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,pooled_std_ge_0.25,,0.0,1,1200.0,0.33641068743600616,0.05051844376881448,0.0063565395346582764,0.15016896209168257,1.0,,,,0.011722846612737026,0.281916597553118,1.0,0.0,1200.0,0.16083333333333333,0.4766666666666667,0.3591666666666667,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,pooled_std_ge_0.25,,20.0,1,1200.0,0.2669087578498212,0.007009083051901732,0.0063565395346582764,0.026260221314451812,1.0,,,,-0.18873148284264574,0.18965003210398143,1.0,0.0,1200.0,0.19166666666666668,0.42833333333333334,0.365,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:powell,pooled_std_ge_0.25,,,1,2400.0,0.3016597226429137,0.02876376341035808,0.0063565395346582764,0.09535168685548008,1.0,,,,-0.02490744441447272,0.20111219482884188,1.0,0.0,2400.0,0.17625,0.4525,0.3620833333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,0.05,0.0,1,400.0,0.03064272380509775,-0.03696479828067567,0.03067572166771204,-1.2063156825022903,1.0,,,,,,0.0,1.0,400.0,0.325,0.345,0.33,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,0.05,20.0,1,400.0,0.010696876161819469,-0.038791548238359286,0.03067572166771204,-3.6264370692463075,1.0,,,,,,0.0,1.0,400.0,0.31,0.2925,0.3875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,0.25,0.0,1,400.0,0.07863395405477891,-0.02160848882226296,0.03067572166771204,-0.27479845166134975,1.0,,,,-1.2372442148507978,-0.060810378042562084,0.0,1.0,400.0,0.185,0.425,0.385,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,0.25,20.0,1,400.0,0.06060804908715389,-0.0232087499179936,0.03067572166771204,-0.3829318096779456,1.0,,,,-1.4627557871883812,-0.05493677152080456,0.0,1.0,400.0,0.2025,0.4325,0.355,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,1.0,0.0,1,400.0,0.21177371553427876,-0.01189322718614122,0.03067572166771204,-0.05616007234956465,1.0,,,,-0.29166722705859766,0.07048148701336258,0.0,1.0,400.0,0.1175,0.4725,0.41,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,1.0,20.0,1,400.0,0.1573313786635016,-0.02023058710684028,0.03067572166771204,-0.12858583760401165,1.0,,,,-0.5361866824253079,0.09444114145453977,0.0,1.0,400.0,0.115,0.465,0.41,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,5.0,0.0,1,400.0,0.5981265519108372,-0.015184106340062842,0.03067572166771204,-0.025386109831697187,1.0,,,,-0.12345615982339198,0.06573659556942038,0.0,1.0,400.0,0.0775,0.4275,0.4325,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,condition,5.0,20.0,1,400.0,0.5278835684401222,-0.07208998544594292,0.03067572166771204,-0.13656417770109108,1.0,,,,-0.26800118797600453,-0.015171684706758294,0.0,1.0,400.0,0.1175,0.355,0.445,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,both_onsets,0.05,,1,800.0,0.020669799983458637,-0.03787817325951742,0.03067572166771204,-1.8325370003497896,1.0,,,,,,0.0,1.0,800.0,0.3175,0.31875,0.35875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,both_onsets,0.25,,1,800.0,0.0696210015709664,-0.022408619370128335,0.03067572166771204,-0.3218658000386087,1.0,,,,-1.1356722056627462,-0.07795161989514403,0.0,1.0,800.0,0.19375,0.42875,0.37,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,both_onsets,1.0,,1,800.0,0.18455254709889019,-0.01606190714649075,0.03067572166771204,-0.08703161998563032,1.0,,,,-0.3224990138365011,0.04162626636940806,0.0,1.0,800.0,0.11625,0.46875,0.41,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,both_onsets,5.0,,1,800.0,0.5630050601754797,-0.04363704589300299,0.03067572166771204,-0.07750737778342884,1.0,,,,-0.15998162569985286,0.0011858888645800074,0.0,1.0,800.0,0.0975,0.39125,0.43875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,pooled_std_ge_0.25,,0.0,1,1200.0,0.2961780738332983,-0.016228607449489063,0.030675721667712014,-0.05479341275824225,1.0,,,,-0.16586738067769538,0.027926127930603457,0.0,1.0,1200.0,0.12666666666666668,0.44166666666666665,0.4091666666666667,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,pooled_std_ge_0.25,,20.0,1,1200.0,0.24860766539692583,-0.038509774156925636,0.030675721667712014,-0.15490179715674138,1.0,,,,-0.3385460498835776,-0.03243506414449823,0.0,1.0,1200.0,0.145,0.4175,0.4033333333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:eggholder,pooled_std_ge_0.25,,,1,2400.0,0.2723928696151121,-0.02736919080320721,0.030675721667712014,-0.10047689883321671,1.0,,,,-0.22207905909432887,-0.024598866248220465,0.0,1.0,2400.0,0.13583333333333333,0.4295833333333333,0.40625,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,0.05,0.0,1,400.0,0.006673606090651818,-0.020255120441145358,0.01785736892140105,-3.0351087801718037,1.0,,,,,,0.0,1.0,400.0,0.4425,0.015,0.5425,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,0.05,20.0,1,400.0,0.015421530904912661,-0.01952374578763655,0.01785736892140105,-1.2660056843913656,1.0,,,,,,0.0,1.0,400.0,0.4325,0.015,0.5525,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,0.25,0.0,1,400.0,0.039392596994748064,-0.015855785001458456,0.01785736892140105,-0.40250671981774633,1.0,,,,,,0.0,1.0,400.0,0.4175,0.0775,0.505,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,0.25,20.0,1,400.0,0.0214560724901387,-0.015414301464909519,0.01785736892140105,-0.7184120706151601,1.0,,,,,,0.0,1.0,400.0,0.4575,0.0675,0.475,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,1.0,0.0,1,400.0,0.2848855237250864,-0.0057187275469234855,0.01785736892140105,-0.020073773746545433,1.0,,,,-0.047509966601031975,0.002064439778128412,0.0,1.0,400.0,0.2975,0.3025,0.3925,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,1.0,20.0,1,400.0,0.10270949598110479,-0.005679943119134556,0.01785736892140105,-0.055301051425463925,1.0,,,,-0.1451235780748632,-0.00016734228332212223,0.0,1.0,400.0,0.3425,0.2925,0.365,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,5.0,0.0,1,400.0,0.6291435168203847,0.0021878502052767868,0.01785736892140105,0.0034775057626500188,1.0,,,,-0.00982542031265922,0.017810332186139834,1.0,0.0,400.0,0.1525,0.41,0.3975,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,condition,5.0,20.0,1,400.0,0.35342563501281593,0.006195938811954016,0.01785736892140105,0.0175310962141423,1.0,,,,-0.023925339822796758,0.06248652830540833,1.0,0.0,400.0,0.2575,0.3775,0.36,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,both_onsets,0.05,,1,800.0,0.011047568497782267,-0.019889433114390898,0.01785736892140105,-1.8003448558281019,1.0,,,,,,0.0,1.0,800.0,0.4375,0.015,0.5475,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,both_onsets,0.25,,1,800.0,0.030424334742443382,-0.015635043233183987,0.01785736892140105,-0.5138992640444613,1.0,,,,,,0.0,1.0,800.0,0.4375,0.0725,0.49,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,both_onsets,1.0,,1,800.0,0.19379750985309557,-0.005699335333029021,0.01785736892140105,-0.029408712925926093,1.0,,,,-0.057703269964073066,-0.009286537460480651,0.0,1.0,800.0,0.32,0.2975,0.37875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,both_onsets,5.0,,1,800.0,0.4912845759166003,0.004191894508615346,0.01785736892140105,0.00853251804373145,1.0,,,,-0.005593439168043026,0.0227090206793639,1.0,0.0,800.0,0.205,0.39375,0.37875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,pooled_std_ge_0.25,,0.0,1,1200.0,0.3178072125134065,-0.0064622207810349774,0.017857368921401107,-0.020333776348019077,1.0,,,,-0.034183606119117006,-0.006145080813708019,0.0,1.0,1200.0,0.2891666666666667,0.2633333333333333,0.43166666666666664,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,pooled_std_ge_0.25,,20.0,1,1200.0,0.1591970678280198,-0.004966101924030131,0.017857368921401107,-0.03119468211182758,1.0,,,,-0.0705324007386363,0.0072624092111943615,0.0,1.0,1200.0,0.3525,0.24583333333333332,0.4,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:ackley,pooled_std_ge_0.25,,,1,2400.0,0.23850214017071314,-0.005714161352532554,0.017857368921401107,-0.023958532818374366,1.0,,,,-0.0379892669804732,-0.011246331395551985,0.0,1.0,2400.0,0.32083333333333336,0.25458333333333333,0.41583333333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,0.05,0.0,1,400.0,0.010316422796963542,-0.006555718365475638,0.01228592030218889,-0.6354642975087448,1.0,,,,,,0.0,1.0,400.0,0.69,0.065,0.245,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,0.05,20.0,1,400.0,-0.0076521311823779525,-0.004008112347058557,0.01228592030218889,,0.0,,,,,,0.0,1.0,400.0,0.7525,0.07,0.1775,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,0.25,0.0,1,400.0,0.06629279964190682,-0.0033308773029410155,0.01228592030218889,-0.05024493340051082,1.0,,,,-0.4092835737624615,-0.0053421758144240735,0.0,1.0,400.0,0.61,0.1825,0.2075,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,0.25,20.0,1,400.0,0.005032693111716724,-0.0032024245463302403,0.01228592030218889,-0.6363242254677928,1.0,,,,,,0.0,1.0,400.0,0.6425,0.1475,0.21,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,1.0,0.0,1,400.0,0.1867082699805841,-4.044689795668077e-05,0.01228592030218889,-0.0002166315287527803,1.0,,,,-0.017793418365989105,0.013395765577078363,0.0,1.0,400.0,0.37,0.375,0.255,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,1.0,20.0,1,400.0,0.07192786908449122,-0.00016855166805973543,0.01228592030218889,-0.0023433429935445955,1.0,,,,-0.04989199308280007,0.06089866367504352,0.0,1.0,400.0,0.4525,0.3225,0.225,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,5.0,0.0,1,400.0,0.34377513895498757,0.00027695992293308436,0.01228592030218889,0.0008056426761254202,1.0,,,,-0.013631504718505693,0.011984082207377698,1.0,0.0,400.0,0.1425,0.4075,0.4175,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,condition,5.0,20.0,1,400.0,0.2168097647290017,-0.002948718810103168,0.01228592030218889,-0.013600488953017763,1.0,,,,-0.05914165536013751,0.017156123826195788,0.0,1.0,400.0,0.21,0.4075,0.38,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,both_onsets,0.05,,1,800.0,0.001332145807292795,-0.005281915356267097,0.01228592030218889,-3.9649678941684905,1.0,,,,,,0.0,1.0,800.0,0.72125,0.0675,0.21125,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,both_onsets,0.25,,1,800.0,0.03566274637681188,-0.003266650924635406,0.01228592030218889,-0.09159841169045244,1.0,,,,,,0.0,1.0,800.0,0.62625,0.165,0.20875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,both_onsets,1.0,,1,800.0,0.12931806953253766,-0.00010449928300826361,0.01228592030218889,-0.0008080795157707685,1.0,,,,-0.01984670647182756,0.01802294723402463,0.0,1.0,800.0,0.41125,0.34875,0.24,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,both_onsets,5.0,,1,800.0,0.2802924518419946,-0.0013358794435851529,0.01228592030218889,-0.004766020043729932,1.0,,,,-0.022389455013626828,0.008877803342347201,0.0,1.0,800.0,0.17625,0.4075,0.39875,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,pooled_std_ge_0.25,,0.0,1,1200.0,0.1989254028591595,-0.0010314547593215373,0.01228592030218889,-0.005185133444479256,1.0,,,,-0.021237373132803303,0.005447675624622532,0.0,1.0,1200.0,0.37416666666666665,0.32166666666666666,0.29333333333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,pooled_std_ge_0.25,,20.0,1,1200.0,0.09792344230840322,-0.0021065650081644183,0.01228592030218889,-0.021512366788842403,1.0,,,,-0.06862928170369341,0.006042355759136126,0.0,1.0,1200.0,0.435,0.2925,0.27166666666666667,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:shekel,pooled_std_ge_0.25,,,1,2400.0,0.1484244225837814,-0.0015690098837428668,0.01228592030218889,-0.010571103167722987,1.0,,,,-0.029391000406560445,0.0012865185187636414,0.0,1.0,2400.0,0.40458333333333335,0.3070833333333333,0.2825,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,0.05,0.0,1,400.0,0.01933920992712608,0.002491458314844746,0.0008273667098918722,0.1288293743246517,1.0,,,,0.05482568270851289,0.31505156618793834,1.0,0.0,400.0,0.4,0.435,0.165,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,0.05,20.0,1,400.0,0.013277815857364704,0.0033500915914030267,0.0008273667098918722,0.2523074297302336,1.0,,,,0.10736446309869857,0.5280855844477721,1.0,0.0,400.0,0.375,0.47,0.155,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,0.25,0.0,1,400.0,0.12992043973554807,0.01611561764156534,0.0008273667098918722,0.12404220363145739,1.0,,,,0.059804398465851526,0.28098719697677604,1.0,0.0,400.0,0.1925,0.6025,0.205,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,0.25,20.0,1,400.0,0.056741606638505235,0.015555098669239632,0.0008273667098918722,0.27413920032859695,1.0,,,,0.1605116684034436,0.4608371120668591,1.0,0.0,400.0,0.21,0.635,0.155,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,1.0,0.0,1,400.0,0.3869634796744949,0.042396968876760144,0.0008273667098918722,0.10956323039172465,1.0,,,,0.05763245935750138,0.18150779225840366,1.0,0.0,400.0,0.23,0.51,0.26,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,1.0,20.0,1,400.0,0.1553283442125605,0.02315149127292379,0.0008273667098918722,0.1490487225000089,1.0,,,,0.048122993757858425,0.2503499900106206,1.0,0.0,400.0,0.175,0.52,0.305,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,5.0,0.0,1,400.0,1.008276684829308,0.028479458198675367,0.0008273667098918722,0.028245677627165084,1.0,,,,-0.025485892662529798,0.07532566156345158,1.0,0.0,400.0,0.245,0.4,0.355,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,condition,5.0,20.0,1,400.0,0.5872656143872144,-0.021829373033151023,0.0008273667098918722,-0.0371712092422251,1.0,,,,-0.15395427132466863,0.04904428623407972,0.0,1.0,400.0,0.29,0.3325,0.3775,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,both_onsets,0.05,,1,800.0,0.016308512892245386,0.002920774953123883,0.0008273667098918722,0.17909511262137803,1.0,,,,0.0794160398954713,0.3949902786098372,1.0,0.0,800.0,0.3875,0.4525,0.16,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,both_onsets,0.25,,1,800.0,0.09333102318702664,0.015835358155402476,0.0008273667098918722,0.16966875123258746,1.0,,,,0.08960693281303365,0.3427861900137013,1.0,0.0,800.0,0.20125,0.61875,0.18,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,both_onsets,1.0,,1,800.0,0.2711459119435278,0.03277423007484204,0.0008273667098918722,0.12087303784121962,1.0,,,,0.06070416524292161,0.1941917708402385,1.0,0.0,800.0,0.2025,0.515,0.2825,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,both_onsets,5.0,,1,800.0,0.7977711496082612,0.0033250425827621166,0.0008273667098918722,0.00416791530302249,1.0,,,,-0.039723723673160814,0.04039073840984599,1.0,0.0,800.0,0.2675,0.36625,0.36625,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,pooled_std_ge_0.25,,0.0,1,1200.0,0.5083868680797837,0.028997348239000242,0.0008273667098918722,0.05703795683890391,1.0,,,,0.01918755423642991,0.09291129527812003,1.0,0.0,1200.0,0.2225,0.5041666666666667,0.2733333333333333,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,pooled_std_ge_0.25,,20.0,1,1200.0,0.26644518841276005,0.005625738969670835,0.0008273667098918722,0.021114057278286427,1.0,,,,-0.05686726209602944,0.08525717874121912,1.0,0.0,1200.0,0.225,0.49583333333333335,0.2791666666666667,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:griewank,pooled_std_ge_0.25,,,1,2400.0,0.38741602824627186,0.017311543604335566,0.0008273667098918722,0.04468463445536899,1.0,,,,0.015107407754063079,0.07348280363993438,1.0,0.0,2400.0,0.22375,0.5,0.27625,
share_of_deployed_cost,lcb1,best_observed,pooled,landscape:hartmann_3,condition,0.05,0.0,1,400.0,0.01726601908218056,0.0011536981609096553,0.00025161605520804405,0.06681900184509423,1.0,,,,0.022562009933713503,0.2639317374414965,1.0,0.0,400.0,0.1325,0.6025,0.265,
