dataset,data_basis,quantity,estimate,ci_low,ci_high,n_participants,n_ratings,units,paper_assumption,paper_expected_value,null_expected_value,identification,sigma_f_used,method
opticarvis,scale_consistent,ar1_mean_session_r1_raw,0.03665551392651133,-0.053346467524492694,0.12484711426981081,52,532,r,AR(1): 0.8 (paper_expected_value = estimator's reading under it),0.34626611285237013,-0.10268468822689203,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,mean over sessions of the lag-1 autocorrelation of session-demeaned y - b*pred
opticarvis,scale_consistent,ar1_mean_session_r1_bias_corrected,0.1976685653058554,0.06268430897825222,0.32717757353087373,52,532,r,AR(1): 0.8,0.648315153208977,0.0008792633845352899,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,as above with Kendall's correction (n r + 1)/(n - 3) per session
opticarvis,scale_consistent,ar1_pooled_r1_raw,0.09018808814854688,-0.026898957906657615,0.2097815485184477,52,532,r,AR(1): 0.8,0.48126385804989613,-0.09675802180723497,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,pooled lag-1: sum of e_t e_t+1 over sum of e_t^2 across sessions
opticarvis,scale_consistent,ar1_pooled_r1_bias_corrected,0.2659044225931568,0.10524739813945753,0.4335722461507441,52,532,r,AR(1): 0.8,0.8192350331982573,0.0013955648897632782,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,pooled lag-1 with Kendall's correction at the mean session length
opticarvis,scale_consistent,ar1_pooled_r1_detrended_raw,-0.21515292777807699,-0.3136934610040307,-0.12393427259295656,52,532,r,AR(1): 0.8,0.2519093208662662,-0.19245150623680632,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,pooled lag-1 after removing each session's linear trend (uncorrected)
opticarvis,scale_consistent,ar1_rho08_share_of_residual_variance,-0.05108781007828333,-0.27284573115420346,0.154192785377899,52,532,share,AR(1): 1 if the residual were rating error alone,1.0,0.0,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,"share of within-session residual variance an AR(1) with rho = 0.8 would carry, from the detrended lag-1, if the rest is white after detrending (approximately linear mix of the two simulated readings)"
opticarvis,scale_consistent,ar1_full_removal_pooled_r1_bias_corrected,0.24342238255713688,0.10560944451717168,0.3944257914520612,52,532,r,AR(1): 0.8,0.8192350331982573,0.0013955648897632782,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,"pooled, corrected, residual y - pred (b = 1)"
opticarvis,scale_consistent,ar1_raw_composite_pooled_r1_bias_corrected,0.26362310531335736,0.10084390926095504,0.4288977240157249,52,532,r,,,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,"pooled, corrected, raw composite (b = 0; search trajectory included)"
opticarvis,scale_consistent,ar1_consecutive_near_designs_r,0.3079742902480672,0.041238628130284546,0.5239593564833197,52,532,r,AR(1): same at any distance,0.48126385804989613,-0.09675802180723497,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,residual correlation of consecutive trials whose designs are closer than the median step
opticarvis,scale_consistent,ar1_consecutive_far_designs_r,0.009070861981276629,-0.13356383974898786,0.16346766351821937,52,532,r,AR(1): same at any distance,0.48126385804989613,-0.09675802180723497,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,same for consecutive designs farther apart than the median step
opticarvis,scale_consistent,het_resid_var_rel_slope_per_sigma_f,-0.540161056248097,-0.930022486024926,-0.07941317466390686,58,546,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,"OLS of squared within-session residual on the LOPO prediction, over the mean squared residual"
opticarvis,scale_consistent,het_resid_sd_ratio_top_to_bottom_tercile,0.614721247383125,0.46976306202752605,0.8506128749477908,58,546,ratio,1 (homoscedastic),1.0,1.0,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,within-session residual SD in the top over the bottom tercile of LOPO prediction
opticarvis,scale_consistent,het_closepair_var_rel_slope_per_sigma_f_level,-0.32820038571070925,-0.9729054771788637,0.07506673320309766,25,310,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,identified (model-free),0.2577087279351241,"model-free: squared close-pair difference on the pair's mean rating, over its mean [n_ratings counts pairs]"
opticarvis,scale_consistent,saturation_share_min_Trust,0.005494505494505495,0.0,0.014312554799382066,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Trust ratings at the instrument minimum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_max_Trust,0.38461538461538464,0.2783809523809524,0.49302807229577533,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Trust ratings at the instrument maximum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_min_Understanding,0.0,0.0,0.0,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Understanding ratings at the instrument minimum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_max_Understanding,0.3498168498168498,0.2442707629219053,0.44820945907198484,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Understanding ratings at the instrument maximum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_min_PerceivedSafety,0.020146520146520148,0.0,0.050375067231410504,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of PerceivedSafety ratings at the instrument minimum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_max_PerceivedSafety,0.31135531135531136,0.2055513468013468,0.42145960991629616,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of PerceivedSafety ratings at the instrument maximum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_min_Aesthetics,0.009157509157509158,0.0017421602787456446,0.019857394181970377,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Aesthetics ratings at the instrument minimum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_max_Aesthetics,0.3241758241758242,0.21980791672501518,0.4383192893199252,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Aesthetics ratings at the instrument maximum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_min_Acceptance,0.009157509157509158,0.0017391304347826088,0.019820356070356066,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Acceptance ratings at the instrument minimum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_max_Acceptance,0.3058608058608059,0.20604196315623025,0.4097623901452717,58,546,share,0 in the main arms,0.0,,identified,0.2577087279351241,share of Acceptance ratings at the instrument maximum (scale -1 to 1)
opticarvis,scale_consistent,saturation_share_composite_best_all,0.11721611721611722,0.05366075634930832,0.19600815717661804,58,546,share,0 in the main arms; the capped arm cuts the top 10% of the landscape,,,identified,0.2577087279351241,every construct at its best-end bound (composite at its ceiling)
opticarvis,scale_consistent,saturation_share_composite_worst_all,0.0,0.0,0.0,58,546,share,0,,,identified,0.2577087279351241,every construct at its worst-end bound
opticarvis,scale_consistent,saturation_share_composite_best_any,0.5476190476190477,0.42983522672362945,0.6616894826905357,58,546,share,0,,,identified,0.2577087279351241,at least one construct at its best-end bound
opticarvis,scale_consistent,saturation_share_composite_worst_any,0.03296703296703297,0.009614463601532567,0.06458241502210241,58,546,share,0,,,identified,0.2577087279351241,at least one construct at its worst-end bound
opticarvis,scale_consistent,saturation_share_composite_best_any_last_third,0.5989583333333334,0.47118878965198646,0.7213135143952369,58,546,share,0,,,identified,0.2577087279351241,"at least one construct at its best end, last third of each session"
opticarvis,scale_consistent,saturation_share_composite_best_any_first_two_thirds,0.519774011299435,0.4021954893025411,0.6333640226628893,58,546,share,0,,,identified,0.2577087279351241,"same, first two thirds of each session"
opticarvis,scale_consistent,offset_variance_share,0.6687063011166686,0.5166592800049026,0.7685489183471619,58,546,share,"BIAS: one rater offset by sigma_e; as a random effect SD sigma_e, share 0.5",0.5,0.0,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,"one-way random-effects (ANOVA) share of a per-participant intercept in y - c*pred, c the calibration slope"
opticarvis,scale_consistent,offset_sd_over_sigma_f,1.1559313757245766,0.907070323461121,1.3522608307205586,58,546,sigma_f,BIAS: sigma_e,0.6712291868338236,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,SD of the per-participant intercept
opticarvis,scale_consistent,offset_sd_over_within_sd,1.4207285893192934,1.0338926013986807,1.822242418879226,58,546,ratio,BIAS: 1,1.0,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,offset SD over within-participant residual SD
opticarvis,scale_consistent,offset_variance_share_full_removal,0.6111165478099907,0.47434451834236985,0.70359289999111,58,546,share,0.5,0.5,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,the same with the residual y - pred
opticarvis,scale_consistent,offset_variance_share_session_level,0.6687063011166686,0.5166592800049026,0.7685489183471619,58,546,share,0.5,0.5,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,as offset_variance_share with sessions as the groups
opticarvis,scale_consistent,offset_variance_share_shared_designs,0.7652615324522276,0.4105442750607852,0.9039817108307227,18,90,share,0.5,0.5,0.0,identified (model-free),0.2577087279351241,model-free: same decomposition of rating minus the other participants' mean on designs rated by >= 3 participants
opticarvis,scale_consistent,offset_sd_over_within_sd_shared_designs,1.8055636757479323,0.8345540616744748,3.068335724719835,18,90,ratio,1,1.0,,identified (model-free),0.2577087279351241,offset SD over within SD on the shared designs
opticarvis,scale_consistent,het_breusch_pagan_p,0.0019385058016857506,,,58,546,p,,,,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,Breusch-Pagan test of the within-session residual on the LOPO prediction (ignores clustering)
opticarvis,scale_consistent,resid_excess_kurtosis,9.100001646089666,3.3167890844897685,15.119878559920009,58,546,kurtosis,0 (gaussian),0.0,0.0,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,excess kurtosis of within-session residuals (b fixed at its full-sample value)
opticarvis,scale_consistent,resid_share_beyond_3sd,0.018315018315018316,0.0076624689567262256,0.030196725093708708,58,546,share,0.0027 (gaussian),0.0027,0.0027,not identified: design model held-out R^2 = -0.21 <= 0,0.2577087279351241,share of within-session residuals beyond 3 SD
opticarvis,pipeline,sigma_f_manifest,0.3737085152645548,,,58,626,composite points,,,,identified,0.3737085152645548,output/per_dataset/manifest.json (used by the paper)
opticarvis,pipeline,sigma_f_recomputed,0.37370851526455484,,,58,626,composite points,,,,identified,0.3737085152645548,"anchor_noise_scale.py procedure re-run: selected oracle, jitter, 100k uniform draws, seed 10007"
opticarvis,pipeline,pipeline_oracle_cv_r2,0.5180773516473657,,,58,626,R^2,,,,identified,0.3737085152645548,"output/best_oracle_models.json (group_kfold CV, jitter, oracle_target individual)"
opticarvis,scale_consistent,sigma_f_recomputed,0.2577087279351241,,,58,546,composite points (normalised scale),,,,identified,0.2577087279351241,"anchor_noise_scale.py procedure on the rows logged on the [-1, 1] scale"
opticarvis,scale_consistent,noise_nn_close_over_paper_sigma_f,0.4628784542664641,0.3399831663981182,0.5851931220077515,25,118,sigma_f,paper anchor 3.35,,,identified,0.3737085152645548,scale-consistent nugget over the paper's (mixed-scale) sigma_f
opticarvis,scale_consistent,design_model_lopo_r2_extra_trees,-0.08986928838296837,,,58,546,R^2,,,,identified,0.2577087279351241,LOPO held-out R^2 with the extra_trees family (comparison; the analysis uses gradient_boosting)
opticarvis,scale_consistent,design_model_lopo_r2_random_forest,-0.05898347116555924,,,58,546,R^2,,,,identified,0.2577087279351241,LOPO held-out R^2 with the random_forest family (comparison; the analysis uses gradient_boosting)
opticarvis,scale_consistent,design_model_lopo_r2_gradient_boosting,-0.21007696891899763,,,58,546,R^2,,,,identified,0.2577087279351241,LOPO held-out R^2 with the gradient_boosting family (comparison; the analysis uses gradient_boosting)
provoice,pipeline,design_model_lopo_r2,0.09393524155290134,-0.03933940869601558,0.15525436620082889,19,532,R^2,,,,identified,0.2983639676464009,"pooled out-of-fold R^2 of the leave-one-participant-out design model (pipeline's oracle family and hyperparameters, no jitter)"
provoice,pipeline,design_model_calibration_slope,0.7489876179723657,0.5018736534751469,0.9995283846248104,19,532,slope,,,,identified,0.2983639676464009,OLS of rating on the LOPO prediction; below 1 means over-dispersed predictions
provoice,pipeline,design_model_within_session_coef,0.477616576648415,0.21694148197044955,0.772282257518563,19,532,slope,,,,identified,0.2983639676464009,"b: coefficient of the LOPO prediction in the pooled within-session regression of rating on [trial, prediction]"
provoice,pipeline,noise_nn_close_ratings,0.3039097088135078,0.05892556509887895,0.46523216861517186,8,16,rating points,,,,weak: 16 close NN pairs,0.2983639676464009,SD of close within-rater NN pair differences / sqrt 2 (calibrate_noise_from_data.py) [n_ratings counts pairs]
provoice,pipeline,noise_nn_close_over_sigma_f,1.0185871679172713,0.19749558086287824,1.5592773225436218,8,16,sigma_f,"sweep 0.05, 0.25, 1, 5; paper anchor 0.74-3.35",,,weak: 16 close NN pairs,0.2983639676464009,the paper's anchor: close-NN nugget / sigma_f [n_ratings counts pairs]
provoice,pipeline,noise_nn_close_share_lag1_pairs,0.6875,0.5714285714285714,0.8125,8,16,share,,,,weak: 16 close NN pairs,0.2983639676464009,share of the nugget's close NN pairs rated on consecutive trials [n_ratings counts pairs]
provoice,pipeline,noise_nn_close_attenuation_under_paper_ar1,0.5682474052734424,0.4997777283731016,0.643056742623074,8,16,ratio,1 under GAUSSIAN,1.0,1.0,weak: 16 close NN pairs,0.2983639676464009,nugget / true SD if errors were AR(1) rho=0.8: sqrt(mean(1 - 0.8^lag)) over the nugget's pairs [n_ratings counts pairs]
provoice,pipeline,noise_within_session_resid_sd_over_sigma_f,2.576800286321701,2.193748682745589,2.945649232920171,19,532,sigma_f,,,,identified (upper bound),0.2983639676464009,"SD of within-session residuals y - b*pred (includes design-model misfit, so an upper bound)"
provoice,pipeline,semivar_lag1_over_sigma_f2,0.4940570564979653,0.0,1.525509507783191,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.2983639676464009,semivariance of close design pairs rated 1 trial apart [n_ratings counts pairs]
provoice,pipeline,semivar_lag2to3_over_sigma_f2,0.08915315305226451,0.0,0.6240720713658515,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.2983639676464009,semivariance of close design pairs rated 2-3 trials apart [n_ratings counts pairs]
provoice,pipeline,semivar_lag4plus_over_sigma_f2,4.992576570926809,,,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.2983639676464009,semivariance of close design pairs rated >= 4 trials apart [n_ratings counts pairs]
provoice,pipeline,semivar_ratio_lag1_to_lag4plus,0.0989583333333333,,,8,21,ratio,1 (GAUSSIAN); paper_expected_value = AR(1) rho 0.8,0.2453262561300947,1.0,not identified: 2 close pairs at lag >= 4,0.2983639676464009,lag-1 over lag>=4 semivariance of close design pairs (model-free serial dependence) [n_ratings counts pairs]
provoice,pipeline,semivar_ratio_paper_ar1_prediction,0.2453262561300947,,,8,21,ratio,AR(1),,,not identified: 2 close pairs at lag >= 4,0.2983639676464009,the same ratio implied by AR(1) with rho = 0.8 at the observed lags [n_ratings counts pairs]
provoice,pipeline,drift_resid_median_total_over_sigma_f,0.9860146214155971,-0.9584569951497455,3.0891746554310044,19,532,sigma_f,DRIFT: +sigma_e (paper_expected_value = the noise anchor),1.0185871679172713,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,median over sessions of the slope of y - b*pred on trial x session span
provoice,pipeline,drift_resid_full_removal_median_total_over_sigma_f,-0.7131112345322077,-2.6665416208427573,0.9734021775991917,19,532,sigma_f,DRIFT: +sigma_e,1.0185871679172713,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,as above with b = 1 (residual y - pred)
provoice,pipeline,drift_naive_median_total_over_sigma_f,2.73714910385734,0.8099726939986008,4.125059873945128,19,532,sigma_f,,,,identified (raw trend; includes search progress),0.2983639676464009,as above with b = 0 (raw composite: drift + search progress)
provoice,pipeline,search_progress_median_total_over_sigma_f,3.3352275028716303,3.1323492031677573,3.7562194547016943,19,532,sigma_f,,,,weak: design model held-out R^2 = 0.09,0.2983639676464009,as above on the LOPO prediction (what the model attributes to better designs)
provoice,pipeline,drift_share_sessions_significant,0.5789473684210527,0.3684210526315789,0.7105263157894737,19,532,share,0.05 with no drift; paper_expected_value = power under exact DRIFT,0.18770629100750075,0.05,weak: design model held-out R^2 = 0.09,0.2983639676464009,share of sessions whose slope of y - b*pred on trial has p < 0.05 (two-sided t)
provoice,pipeline,drift_share_sessions_significant_positive,0.34210526315789475,0.13157894736842105,0.47368421052631576,19,532,share,all significant drift positive,,,weak: design model held-out R^2 = 0.09,0.2983639676464009,significant and positive
provoice,pipeline,drift_share_sessions_significant_negative,0.23684210526315788,0.10526315789473684,0.42105263157894735,19,532,share,0,0.0,,weak: design model held-out R^2 = 0.09,0.2983639676464009,significant and negative
provoice,pipeline,drift_expected_share_significant_under_paper_drift,0.18770629100750075,0.18770629100750072,0.1877062910075008,19,532,share,DRIFT,,,identified,0.2983639676464009,power of the same test at these session lengths if DRIFT held exactly (noncentral t)
provoice,pipeline,drift_between_session_sd_over_sigma_f,4.0047927821288924,3.0448931525687226,4.690922434743646,19,532,sigma_f,0 (one common ramp),0.0,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,"SD of true per-session total drift, method of moments (variance of totals minus mean SE^2)"
provoice,pipeline,drift_resid_pooled_total_over_sigma_f,2.096604415655269,0.13691890649639557,3.878437359818681,19,532,sigma_f,DRIFT: +sigma_e,1.0185871679172713,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,"pooled within-session regression of rating on [trial, prediction]: trial coefficient x median span"
provoice,pipeline,drift_resid_full_removal_pooled_total_over_sigma_f,0.34338688922227767,-1.1465025168960759,1.8302978765031106,19,532,sigma_f,DRIFT: +sigma_e,1.0185871679172713,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled within-session slope of y - pred on trial x median span
provoice,pipeline,drift_naive_pooled_total_over_sigma_f,3.6995759412875953,2.224502398775779,5.079181893543465,19,532,sigma_f,,,,identified (raw trend; includes search progress),0.2983639676464009,pooled within-session slope of the raw composite on trial x median span
provoice,pipeline,search_progress_pooled_total_over_sigma_f,3.3561890520653175,3.103842265482772,3.587999801217578,19,532,sigma_f,,,,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled within-session slope of the LOPO prediction on trial x median span
provoice,pipeline,drift_resid_pooled_total_over_noise_sd,2.058345600349791,0.263524646519483,7.555493983535195,19,532,noise SD,DRIFT: 1,1.0,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled drift over the session / close-NN noise SD
provoice,pipeline,drift_closepair_total_over_sigma_f,3.2795334884926666,-0.9083098960717064,5.503033705019769,8,21,sigma_f,DRIFT: +sigma_e,1.0185871679172713,0.0,not identified: 2 close pairs at lag >= 4,0.2983639676464009,model-free: rating difference of close design pairs regressed on trial lag (through origin) x median span; biased low by the optimiser's selection of well-rated incumbents [n_ratings counts pairs]
provoice,pipeline,drift_closepair_total_over_noise_sd,3.2196885959189974,-1.8024683678882774,4.308668899090709,8,21,noise SD,DRIFT: 1,1.0,0.0,not identified: 2 close pairs at lag >= 4,0.2983639676464009,close-pair drift over the close-NN noise SD [n_ratings counts pairs]
provoice,pipeline,drift_crossover_total_over_sigma_f,1.9419964591507637,1.2374123656784752,2.679641892496979,18,126,sigma_f,DRIFT: +sigma_e,1.0185871679172713,0.0,identified (model-free),0.2983639676464009,"model-free: same sampling design rated in both counterbalanced conditions; difference regressed on the sitting-trial gap, x median session span [n_ratings counts design pairs]"
provoice,pipeline,drift_crossover_total_over_noise_sd,1.9065589282079891,1.028423040376293,8.263620196695081,18,126,noise SD,DRIFT: 1,1.0,0.0,identified (model-free),0.2983639676464009,crossover drift over the close-NN noise SD [n_ratings counts design pairs]
provoice,pipeline,drift_crossover_condition_effect_over_sigma_f,0.4417514692814318,-0.35296476772363766,1.1966297478911494,18,126,sigma_f,,,,identified (model-free),0.2983639676464009,intercept of the crossover regression (condition 2 minus condition 1) [n_ratings counts design pairs]
provoice,pipeline,noise_crossover_repeat_upper_bound_over_sigma_f,2.9939045817436822,2.431725538327669,3.463488656170466,18,126,sigma_f,,,,identified (model-free),0.2983639676464009,"same sampling design rated in both conditions: residual SD / sqrt 2 (includes design x condition, so an upper bound) [n_ratings counts design pairs]"
provoice,pipeline,ar1_mean_session_r1_raw,0.2518326784598976,0.13330153961863578,0.35152905894757663,19,532,r,AR(1): 0.8 (paper_expected_value = estimator's reading under it),0.47200236688308617,-0.07153422855841937,weak: design model held-out R^2 = 0.09,0.2983639676464009,mean over sessions of the lag-1 autocorrelation of session-demeaned y - b*pred
provoice,pipeline,ar1_mean_session_r1_bias_corrected,0.41087457904224955,0.2596561807218155,0.5376361469284221,19,532,r,AR(1): 0.8,0.6929379442920169,0.00036691510281639526,weak: design model held-out R^2 = 0.09,0.2983639676464009,as above with Kendall's correction (n r + 1)/(n - 3) per session
provoice,pipeline,ar1_pooled_r1_raw,0.27188827623493983,0.13347464204898457,0.41833637854632444,19,532,r,AR(1): 0.8,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled lag-1: sum of e_t e_t+1 over sum of e_t^2 across sessions
provoice,pipeline,ar1_pooled_r1_bias_corrected,0.43694871520810524,0.26078590806234403,0.6233372090589584,19,532,r,AR(1): 0.8,0.80739159303264,0.00023587312831869136,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled lag-1 with Kendall's correction at the mean session length
provoice,pipeline,ar1_pooled_r1_detrended_raw,-0.029240419163349785,-0.17537473125469671,0.11587411416166522,19,532,r,AR(1): 0.8,0.3758024895948673,-0.14258653526264525,weak: design model held-out R^2 = 0.09,0.2983639676464009,pooled lag-1 after removing each session's linear trend (uncorrected)
provoice,pipeline,ar1_rho08_share_of_residual_variance,0.21865068638451685,-0.0632501739423666,0.4985843392331706,19,532,share,AR(1): 1 if the residual were rating error alone,1.0,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,"share of within-session residual variance an AR(1) with rho = 0.8 would carry, from the detrended lag-1, if the rest is white after detrending (approximately linear mix of the two simulated readings)"
provoice,pipeline,ar1_full_removal_pooled_r1_bias_corrected,0.39391375508147947,0.2019329490320253,0.5836188021506497,19,532,r,AR(1): 0.8,0.80739159303264,0.00023587312831869136,weak: design model held-out R^2 = 0.09,0.2983639676464009,"pooled, corrected, residual y - pred (b = 1)"
provoice,pipeline,ar1_raw_composite_pooled_r1_bias_corrected,0.5018392464194971,0.34989197094935426,0.6560009452280285,19,532,r,,,,weak: design model held-out R^2 = 0.09,0.2983639676464009,"pooled, corrected, raw composite (b = 0; search trajectory included)"
provoice,pipeline,ar1_consecutive_near_designs_r,0.44921934214956416,0.22608441226663398,0.6602713444893934,19,532,r,AR(1): same at any distance,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.09,0.2983639676464009,residual correlation of consecutive trials whose designs are closer than the median step
provoice,pipeline,ar1_consecutive_far_designs_r,0.054275348624881606,-0.0490207336750421,0.19749601430777636,19,532,r,AR(1): same at any distance,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.09,0.2983639676464009,same for consecutive designs farther apart than the median step
provoice,pipeline,het_resid_var_rel_slope_per_sigma_f,-0.30463856429698283,-0.47466724590589515,-0.15990016957527858,19,532,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,"OLS of squared within-session residual on the LOPO prediction, over the mean squared residual"
provoice,pipeline,het_resid_sd_ratio_top_to_bottom_tercile,0.7092463037708332,0.57188483206014,0.8431784662249046,19,532,ratio,1 (homoscedastic),1.0,1.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,within-session residual SD in the top over the bottom tercile of LOPO prediction
provoice,pipeline,het_closepair_var_rel_slope_per_sigma_f_level,-1.1108189297422797,-1.9000385128605422,0.7543761921575711,8,21,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,weak: 21 close pairs,0.2983639676464009,"model-free: squared close-pair difference on the pair's mean rating, over its mean [n_ratings counts pairs]"
provoice,pipeline,saturation_share_min_Predictability,0.40601503759398494,0.24812030075187969,0.5752349624060148,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Predictability ratings at the instrument minimum (scale 1 to 5)
provoice,pipeline,saturation_share_max_Predictability,0.03195488721804511,0.0,0.08646616541353383,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Predictability ratings at the instrument maximum (scale 1 to 5)
provoice,pipeline,saturation_share_min_Percieved Usefulness,0.013157894736842105,0.0,0.03571428571428571,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Percieved Usefulness ratings at the instrument minimum (scale 1 to 5)
provoice,pipeline,saturation_share_max_Percieved Usefulness,0.4868421052631579,0.34774436090225563,0.618421052631579,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Percieved Usefulness ratings at the instrument maximum (scale 1 to 5)
provoice,pipeline,saturation_share_min_Mental Demand,0.44548872180451127,0.29699248120300753,0.5940319548872178,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Mental Demand ratings at the instrument minimum (scale 1 to 20)
provoice,pipeline,saturation_share_max_Mental Demand,0.0,0.0,0.0,19,532,share,0 in the main arms,0.0,,identified,0.2983639676464009,share of Mental Demand ratings at the instrument maximum (scale 1 to 20)
provoice,pipeline,saturation_share_composite_best_all,0.0018796992481203006,0.0,0.005639097744360902,19,532,share,0 in the main arms; the capped arm cuts the top 10% of the landscape,,,identified,0.2983639676464009,every construct at its best-end bound (composite at its ceiling)
provoice,pipeline,saturation_share_composite_worst_all,0.0,0.0,0.0,19,532,share,0,,,identified,0.2983639676464009,every construct at its worst-end bound
provoice,pipeline,saturation_share_composite_best_any,0.6052631578947368,0.4698778195488722,0.731203007518797,19,532,share,0,,,identified,0.2983639676464009,at least one construct at its best-end bound
provoice,pipeline,saturation_share_composite_worst_any,0.4191729323308271,0.26127819548872183,0.5883458646616542,19,532,share,0,,,identified,0.2983639676464009,at least one construct at its worst-end bound
provoice,pipeline,saturation_share_composite_best_any_last_third,0.7263157894736842,0.5789473684210527,0.8631578947368421,19,532,share,0,,,identified,0.2983639676464009,"at least one construct at its best end, last third of each session"
provoice,pipeline,saturation_share_composite_best_any_first_two_thirds,0.5380116959064327,0.39766081871345027,0.6666666666666666,19,532,share,0,,,identified,0.2983639676464009,"same, first two thirds of each session"
provoice,pipeline,offset_variance_share,0.2764041702473829,0.1314110270776043,0.38649266677774013,19,532,share,"BIAS: one rater offset by sigma_e; as a random effect SD sigma_e, share 0.5",0.5,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,"one-way random-effects (ANOVA) share of a per-participant intercept in y - c*pred, c the calibration slope"
provoice,pipeline,offset_sd_over_sigma_f,1.6610529253828916,1.0427230167272743,2.0805851643542517,19,532,sigma_f,BIAS: sigma_e,1.0185871679172713,,weak: design model held-out R^2 = 0.09,0.2983639676464009,SD of the per-participant intercept
provoice,pipeline,offset_sd_over_within_sd,0.6180509352623218,0.38896339873943864,0.7937079985160118,19,532,ratio,BIAS: 1,1.0,,weak: design model held-out R^2 = 0.09,0.2983639676464009,offset SD over within-participant residual SD
provoice,pipeline,offset_variance_share_full_removal,0.2788015668586139,0.13429830237631468,0.3869244310953613,19,532,share,0.5,0.5,,weak: design model held-out R^2 = 0.09,0.2983639676464009,the same with the residual y - pred
provoice,pipeline,offset_variance_share_session_level,0.3556506297339977,0.24544622943603472,0.44228180170092124,19,532,share,0.5,0.5,,weak: design model held-out R^2 = 0.09,0.2983639676464009,as offset_variance_share with sessions as the groups
provoice,pipeline,offset_variance_share_shared_designs,0.350428179835545,0.14367138597382773,0.5176919403185314,19,324,share,0.5,0.5,0.0,identified (model-free),0.2983639676464009,model-free: same decomposition of rating minus the other participants' mean on designs rated by >= 3 participants
