error_model,jitter_std,jitter_iteration,group,n_landscapes,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,deployed_over_search_traj,search_final,search_final_lo,search_final_hi,selection_excess,selection_share,selection_share_lo,selection_share_hi,deployed_decomposition_check
pooled,0.25,20,classical13,13,0.043029822929284374,0.03186504686058179,0.0545484517534631,0.01279640860368924,0.006986925478464476,0.019186391893275898,3.3626484009645297,0.018027685523908977,0.01066104394243689,0.025785733279404584,0.02500213740537542,0.5810420704371514,0.4272591938708686,0.7397031394275188,0.04302982292928441
pooled,0.25,20,smooth_classical3,3,0.05500448782544032,0.035699454709499645,0.07257240212831609,0.008988843289031122,0.0016130698336465556,0.02370602041872664,6.1191953243373405,0.01034475997998793,0.0020134082208114754,0.026745599210707374,0.04465972784545244,0.8119288009222526,0.5286421940587486,0.968648240354205,0.05500448782544037
pooled,0.25,20,rugged_classical10,10,0.03943742346043759,0.027026855061811832,0.053400191913093725,0.013938678198086677,0.007514609870460209,0.021317327421654122,2.8293517433992452,0.020332563187085293,0.011701529216483071,0.02929573507860993,0.019104860273352314,0.48443479814338564,0.34397721337379006,0.6185212258784785,0.03943742346043761
pooled,1.0,0,all20,20,0.2969794613530121,0.2668182076615498,0.32887448016172655,0.14085709218330705,0.10954405465163836,0.17418787713927764,2.108374216376214,0.17271687335767094,0.1357468152274445,0.2088152499680993,0.12426258799534115,0.4184214875641966,0.3435118863037307,0.49869657449939947,0.29697946135301206
pooled,1.0,0,laws6,6,0.3265437672324563,0.28631001708617826,0.37125455040175587,0.19681702994229214,0.16480364093113387,0.22262687071442952,1.6591235388939707,0.19506081721692367,0.1615464117749309,0.21822565691038406,0.13148295001553265,0.4026503127892625,0.30414943963301655,0.4874484467215285,0.32654376723245626
pooled,1.0,0,classical13,13,0.27849196583191344,0.2400481741760303,0.3233050009927062,0.11602612099388701,0.077770319544748,0.16032422671468227,2.4002523177223702,0.16180193780778168,0.11408189498030151,0.21557708478637377,0.11669002802413185,0.4190068021371979,0.29840775994778335,0.5562981938919803,0.2784919658319135
pooled,1.0,0,smooth_classical3,3,0.2721262112074394,0.18319750293851644,0.38696347967449496,0.09752621528851714,0.03767305742040272,0.2166025783367147,2.790287825713256,0.10448001126605994,0.03786313742817486,0.2374520514833421,0.1676461999413795,0.6160604639939821,0.386370900729233,0.8462208648609694,0.2721262112074394
pooled,1.0,0,rugged_classical10,10,0.2804016922192557,0.24188238936990988,0.3319375496903957,0.12157609270549796,0.08272264063017994,0.16587426834306665,2.306388418802797,0.17899851577029818,0.13294821502466495,0.2367880096242133,0.10140317644895754,0.3616353940177612,0.23117883136124454,0.5011765019193279,0.2804016922192557
pooled,1.0,20,all20,20,0.136062424879674,0.11238628848721936,0.15996578740832818,0.028110018092070182,0.018048685346308796,0.03957173960393488,4.8403535150358765,0.04149360314240603,0.025745402790890246,0.05772015436042588,0.09456882173726798,0.6950399555270262,0.5967610540673347,0.7906340256824426,0.13606242487967402
pooled,1.0,20,laws6,6,0.09506591357696408,0.0564617912122615,0.13300380664466405,0.011275779939592874,0.0003875379126953628,0.027072859247061324,8.430983407467648,0.012517633198274656,-0.0002968016601729376,0.03005594603365353,0.08254828037868944,0.868326798457151,0.7253574739394586,1.0046810413876062,0.0950659135769641
pooled,1.0,20,classical13,13,0.14754106431407246,0.1220839312343347,0.1727524327413696,0.0339055514919876,0.021419019175812178,0.04734211960282886,4.351531174738115,0.05209731073061085,0.033061844633621044,0.07184597401556493,0.09544375358346165,0.6468961982020771,0.5107568460095394,0.7731247898022405,0.1475410643140725
pooled,1.0,20,smooth_classical3,3,0.1456197782098985,0.09610220559690937,0.1854287848202257,0.016313525143103188,0.00217412694750512,0.04259910213973909,8.926321989423705,0.019114927006796376,0.002145273574286361,0.05040636516536035,0.1265048512031022,0.8687339917573298,0.6754850801964304,0.9776771660862345,0.14561977820989855
pooled,1.0,20,rugged_classical10,10,0.14811745014532465,0.11987413806246412,0.1796314255691611,0.03918315939665293,0.02604269320235096,0.05395105040945814,3.7801303525814465,0.06199202584775519,0.04112753455465459,0.0814716589229482,0.08612542429756946,0.5814671006898104,0.43071269361953013,0.7093113365423622,0.14811745014532465
pooled,5.0,0,all20,20,0.7109222754180802,0.644020295036241,0.7753800344218347,0.21966992272126631,0.17225128269669007,0.2697329944452104,3.236320505835256,0.2848868133317711,0.21781945630909225,0.3517749031454753,0.4260354620863091,0.5992715052229382,0.5175967994331193,0.6788974847895116,0.7109222754180802
pooled,5.0,0,laws6,6,0.7146944125894675,0.6557723986015872,0.7878861007086525,0.286476608879179,0.22661470243370188,0.34405594467071476,2.4947740598636057,0.28812328181477165,0.21262386861371577,0.36738523979487075,0.42657113077469583,0.5968580742490364,0.5155193134237904,0.6851613866381968,0.7146944125894675
pooled,5.0,0,classical13,13,0.7036899332156121,0.6073861368592434,0.8006282098113922,0.19038938373948608,0.1270473714846548,0.2585565914831192,3.6960565730833306,0.2821292838139297,0.1947705066550903,0.3761520634527364,0.42156064940168225,0.5990715931877844,0.4699471569261805,0.7254671522254805,0.703689933215612
pooled,5.0,0,smooth_classical3,3,0.7918440516429754,0.6659333388596983,1.008276684829308,0.15404917301503293,0.056568630318209946,0.3461068820281874,5.140203197103195,0.18237938082788543,0.05763443675033595,0.42994773518397106,0.6094646708150901,0.7696776525005505,0.5735815955550364,0.9150804346583847,0.7918440516429756
pooled,5.0,0,rugged_classical10,10,0.6772436976874029,0.573251082161365,0.7898399361099683,0.20129144695682202,0.13759619938071854,0.2703977759855142,3.3644931661337547,0.312054254709743,0.22049684549647333,0.4137627230970766,0.3651894429776599,0.5392290016498924,0.3780591728943869,0.6835124190274383,0.677243697687403
pooled,5.0,20,all20,20,0.4442785040156673,0.38389166736905794,0.50194380244747,0.04903062218079529,0.03042209523239503,0.06948116371758511,9.061245488124479,0.07517213205195711,0.04397883677209045,0.10823872622475038,0.3691063719637102,0.8307995291860752,0.7558758874790801,0.8959854149741956,0.44427850401566726
pooled,5.0,20,laws6,6,0.33602045536709535,0.2618358432760842,0.4215247927646449,0.015021420899794977,0.001720286297665526,0.03605138841502392,22.369418819206484,0.018393463058921637,0.0016915391214268273,0.04567145902898492,0.3176269923081737,0.9452608828863492,0.8869845294825525,0.9954980567952996,0.3360204553670954
pooled,5.0,20,classical13,13,0.47960318077616687,0.4158215052688761,0.5434697969939869,0.06238878379045325,0.037931068678578865,0.08814173673925789,7.687330184012273,0.0983358450639552,0.058591843929765165,0.1393577464832854,0.3812673357122117,0.7949641516038048,0.68077838907124,0.8849655485168133,0.47960318077616687
pooled,5.0,20,smooth_classical3,3,0.5251172942592884,0.44536118178972933,0.5872656143872144,0.024427316999805864,0.0037026290732916772,0.06382847666994974,21.497133486394016,0.029954313909967722,0.004627127913591578,0.07727830862911693,0.49516298034932077,0.9429569084137285,0.8684099549915699,0.9896103924122954,0.5251172942592884
pooled,5.0,20,rugged_classical10,10,0.4659489467312305,0.3895528434401503,0.5489351429282792,0.07377722382764747,0.047212142772913065,0.10097112402931696,6.315620493117818,0.11885030441015143,0.07529775618072021,0.16104251186384466,0.347098642321079,0.7449284835947769,0.6024050811637205,0.8491043297822582,0.4659489467312305
ar1,0.05,0,all20,20,0.011937248056035821,0.007375171300089066,0.016400371340524376,0.0050293876984411085,0.0015715338940762748,0.008825843734212286,2.373499275018279,0.0074992336397294666,0.0031974861612469744,0.011517219955937713,0.004438014416306372,0.371778687640019,0.2323116468225131,0.5745940338079124,0.011937248056035838
ar1,0.05,0,laws6,6,0.004328213390949104,-0.0005142595499958458,0.009679079071730549,0.003004884158754309,-0.001889840891841248,0.007988806198344158,1.440392761344713,0.0011947194890004904,-0.003318274063224545,0.005981199851816389,0.0031334939019486293,0.723969365397092,-2.7212493226227092,4.747155595635443,0.004328213390949119
ar1,0.05,0,classical13,13,0.015889910241194252,0.009344935651247705,0.02063417676415495,0.0062302015201644734,0.0010144571008219127,0.011391344243279073,2.550464891025671,0.010792180267581818,0.004922621234204618,0.015640394802550008,0.005097729973612458,0.3208155298698099,0.16121809743170754,0.5348719870032339,0.01588991024119427
ar1,0.05,0,smooth_classical3,3,0.01673355766818876,0.008963840594059257,0.02612809938527791,0.0060902457887272166,0.0026876829383915,0.00906770607388464,2.7475997272822483,0.0055641043962448705,0.0022626231994263765,0.010152738530552994,0.011169453271943935,0.6674882588283981,0.5228661851048804,0.8502440147927586,0.016733557668188806
ar1,0.05,0,rugged_classical10,10,0.015636816013095897,0.0077552073308359325,0.021129903530324498,0.006272188239595651,-0.000129194678742694,0.012683809912041266,2.49303997516885,0.0123606030289829,0.0050623241750130605,0.01776068999096466,0.003276212984113013,0.20951918736967728,0.09359971235825902,0.4159761656091153,0.015636816013095915
ar1,0.05,20,all20,20,0.0052993972857219,0.0005372968087274993,0.009358029740332221,0.0020527525613011207,-0.0006492805650286558,0.004643341941950754,2.581605491878144,0.0015729269205307626,-0.0024803536966172927,0.00530925499916282,0.003726470365191159,0.7031875823372078,0.31286742523662964,2.6262546503544293,0.005299397285721921
ar1,0.05,20,laws6,6,0.004017647986571128,0.0011004787444365575,0.006914721039482114,0.0024570758558331257,0.0003203207619591663,0.004901740707268965,1.635133883650025,0.0014712378810221814,2.469759583662344e-05,0.0032421733976681854,0.0025464101055489644,0.6338061756680164,0.47767123250615456,0.9675563278400595,0.004017647986571146
ar1,0.05,20,classical13,13,0.005395207052750589,-0.0017605934312005414,0.011093676889055314,0.0019065440673350805,-0.0021147845381924687,0.005656198633998318,2.8298360080875935,0.0011772048198800795,-0.005396122154887015,0.006656649841726472,0.004218002232870532,0.7818054416873751,-3.438616521259566,4.939457737596563,0.00539520705275061
ar1,0.05,20,smooth_classical3,3,0.012332228718225242,0.009535742280158441,0.017392712446928593,0.0019001730438366685,0.00014307768766367435,0.004808533953624241,6.490055607422496,0.0020153374614302164,0.0006093452104609843,0.00459441490251004,0.010316891256795083,0.836579623401581,0.5181901138341491,0.9515744152104144,0.0123322287182253
ar1,0.05,20,rugged_classical10,10,0.0033141005531081907,-0.005494295066133027,0.010685917652240329,0.0019084553743846041,-0.003512509526207718,0.006657801484140337,1.7365355237488052,0.0009257650274150389,-0.007103910232445566,0.007744416757622558,0.002388335525693166,0.7206587390515993,-4.52171068367592,6.692360451965156,0.003314100553108204
ar1,0.25,0,all20,20,0.07676593035145686,0.06674762811438051,0.08732214494909368,0.03894773408964573,0.029694124337861456,0.04992705875660678,1.9709986253568754,0.04737438529280383,0.03853913457846305,0.056739598128983514,0.029391545058653056,0.382872257576896,0.285375381865907,0.487794586578044,0.07676593035145687
ar1,0.25,0,laws6,6,0.07526080552308619,0.057622878763901736,0.0958384384812915,0.0491736700575888,0.041247604451870847,0.05662427389907625,1.5305102392183854,0.04786452527386372,0.037674714552309994,0.06000574495361598,0.02739628024922249,0.36401789827799136,0.24992201956374807,0.456521355643006,0.07526080552308621
ar1,0.25,0,classical13,13,0.07680131256970779,0.06454603644238324,0.09024682778280702,0.03540353937036991,0.02267928383849264,0.05116786195404357,2.1693117110766806,0.047411870536152374,0.035030867840787294,0.060838427561457686,0.029389442033555428,0.38266848638661544,0.23065147864015328,0.5426805457391106,0.0768013125697078
ar1,0.25,0,smooth_classical3,3,0.09119121020995347,0.061682732655437666,0.10920457410001361,0.03178746274435006,0.01248489184945647,0.06146034997661894,2.868779145518995,0.03151067671153417,0.007951632126015953,0.07012591276567566,0.059680533498419334,0.6544548905647182,0.31708615013384434,0.8710881995057826,0.09119121020995351
ar1,0.25,0,rugged_classical10,10,0.07248434327763408,0.05924787734494508,0.0878412490381362,0.03648836235817587,0.021882787227345924,0.054180888042780116,1.9865057950838034,0.05218222868353785,0.04138193430017864,0.06743162073370029,0.020302114594096254,0.28008965351777854,0.15932517589894785,0.40710218764401457,0.0724843432776341
ar1,0.25,20,all20,20,0.03469618553354006,0.025601960637245538,0.04423147341790681,0.008850772038508075,0.004372877375206956,0.01336415187678634,3.920130965138788,0.012245593141664651,0.006444525275843065,0.017745090326153103,0.022450592391875426,0.6470622648179267,0.5351457117771975,0.7758082080644816,0.03469618553354008
ar1,0.25,20,laws6,6,0.02595687598826744,0.012478059168210211,0.03966312175569336,0.006436902745270859,0.0006911288469603129,0.013417690474924525,4.032510201795072,0.006967283189547397,0.0008189146003129131,0.014275868963895585,0.01898959279872006,0.7315823678975614,0.5866434571841446,0.9517888529103712,0.025956875988267455
ar1,0.25,20,classical13,13,0.03611464354265322,0.02445250565891885,0.04735915596286858,0.009209707631376914,0.003631023238625125,0.015162625747885164,3.9213669953661534,0.013221575815428488,0.005763809528941828,0.01998091855409658,0.022893067727224756,0.633899866689446,0.47066202437055593,0.8034682088120672,0.03611464354265325
ar1,0.25,20,smooth_classical3,3,0.054811376921471665,0.04122089166789184,0.06529709476458341,0.009477194960919044,0.00104833282307405,0.025848067553330144,5.783502096083963,0.010958613813904517,0.0015118333305078246,0.02916053331867634,0.043852763107567194,0.8000668031090528,0.49650423633959323,0.9662546273999846,0.05481137692147172
ar1,0.25,20,rugged_classical10,10,0.03050562352900769,0.017641060400632756,0.04377597518549936,0.009129461432514276,0.00214611805654472,0.015568484424996785,3.3414483159283543,0.01390046441588568,0.005726933225463151,0.022062101325658015,0.016605159113122027,0.54433108365519,0.37605562868142084,0.7389309753068549,0.030505623529007708
ar1,1.0,0,all20,20,0.27246563423000014,0.2445807886759101,0.30258875538792124,0.11533291085239908,0.09126897963836392,0.14131986682018982,2.362427447779382,0.1469019269688862,0.11763941546620808,0.17574496787982957,0.12556370726111393,0.4608423650049022,0.38442313669738454,0.5404287276332763,0.2724656342300002
ar1,1.0,0,laws6,6,0.30343503237581865,0.256790042434128,0.3569506738641166,0.15982224791794242,0.12907883401047557,0.1833485475926312,1.8985781787502538,0.166681820146429,0.13554976731645674,0.19612843086520082,0.13675321222938971,0.4506836641723504,0.34431689945569993,0.528181121273227,0.30343503237581865
ar1,1.0,0,classical13,13,0.2515057004242744,0.21853047977925144,0.2860205017076198,0.09537190233826855,0.06642075639073228,0.12930395201796546,2.637104789335383,0.13670244043330626,0.09822169836171174,0.17847198484981222,0.11480325999096813,0.4564638487211312,0.3325929220012199,0.5862982154440037,0.2515057004242744
ar1,1.0,0,smooth_classical3,3,0.24918519632988576,0.15383023344891242,0.3541951844712465,0.0802748199110379,0.031955037671014166,0.1756959979009829,3.104151421405088,0.08795285160384463,0.02936132534741268,0.20231486005578783,0.16123234472604117,0.6470382153544645,0.4288040353857161,0.8774211815725977,0.2491851963298858
ar1,1.0,0,rugged_classical10,10,0.25220185165259096,0.22157934407971708,0.2897100778965266,0.09990102706643776,0.07169811267665627,0.13251164513434371,2.52451710516317,0.15132731708214472,0.11502883200404071,0.19480199936987042,0.10087453457044622,0.3999753923670683,0.2628928330495241,0.5352759530393879,0.25220185165259096
ar1,1.0,20,all20,20,0.12942364349322738,0.10779326405280097,0.15121256833737823,0.024231341127146287,0.015699169666383486,0.034356825521730805,5.341167160914363,0.03631373210485329,0.02296264268622525,0.05058019020988971,0.09310991138837413,0.7194196429282758,0.6221603154699745,0.8143749160932918,0.1294236434932274
ar1,1.0,20,laws6,6,0.10226232525696789,0.06454921757651232,0.13747686812961155,0.011692465730091682,0.00128900198589365,0.025639542355112677,8.74600170892834,0.012362309308125917,0.00036774545979214104,0.028037171123650072,0.089900015948842,0.8791117913947143,0.7539515906870281,0.995096148421367,0.10226232525696792
ar1,1.0,20,classical13,13,0.13593402809079477,0.11167658930509242,0.16030397885413677,0.028720069661953285,0.01784366146849712,0.04146058095765104,4.733067492202933,0.04540066519137065,0.028482382507981022,0.06339804809268368,0.09053336289942411,0.666009564867407,0.5247249698834539,0.7952073738259983,0.13593402809079477
ar1,1.0,20,smooth_classical3,3,0.14480767023292584,0.09444465838450881,0.19278385395040468,0.015150288877835616,0.002158200392113,0.03923694149401677,9.558079809605136,0.017956395305859286,0.0015077946506285873,0.04826180694755635,0.12685127492706663,0.8759983136461207,0.6721222091585694,0.9840351516282695,0.1448076702329259
ar1,1.0,20,rugged_classical10,10,0.1332719354481554,0.10523335175864437,0.16436919566658859,0.032791003897188586,0.021366876638721922,0.04722525924142544,4.0642834804939225,0.05363394615702406,0.03542994920941849,0.07369797303992133,0.07963798929113139,0.5975600866253769,0.43922156365224235,0.7285573793931315,0.13327193544815544
ar1,5.0,0,all20,20,0.6995601947557712,0.6295833004390943,0.7674020146373743,0.20778405386727491,0.16096510790901986,0.25695720628569046,3.3667655517137303,0.2677743560228752,0.2001499701925221,0.3341355120042274,0.4317858387328961,0.6172247105678162,0.532935420012178,0.6977890048398352,0.6995601947557712
ar1,5.0,0,laws6,6,0.6912152725713973,0.6322836228878935,0.759453146505214,0.2688209361090778,0.20958204578447348,0.3210371115352387,2.571285118547936,0.26313908200452435,0.1903625244687673,0.33600913841658914,0.4280761905668729,0.6193095082728455,0.5489700843025815,0.7006141212248648,0.6912152725713973
ar1,5.0,0,classical13,13,0.6932480305909245,0.5973705762569769,0.7935811486843188,0.18079896258219982,0.11814177328323798,0.24662276412921208,3.8343584536650255,0.267842266205205,0.17912500334182427,0.36358149340175433,0.42540576438571953,0.6136415043589863,0.47712157925207177,0.7417086818719194,0.6932480305909245
ar1,5.0,0,smooth_classical3,3,0.7717768787176061,0.6111693930354252,0.9948393014443383,0.14177366753020768,0.04996504362766705,0.32266146308359966,5.443725144185636,0.16212802421165648,0.04307358151697838,0.390365280572676,0.6096488545059496,0.7899288917788644,0.6076097114318547,0.9295226789694921,0.7717768787176061
ar1,5.0,0,rugged_classical10,10,0.66968937615292,0.5627895309705536,0.7918420838442647,0.1925065510977975,0.12787623386174302,0.26168824712036787,3.4787874611742606,0.2995565388032696,0.20568475490122026,0.403979458721758,0.3701328373496504,0.5526933090620397,0.387516538683366,0.7006914624086761,0.66968937615292
ar1,5.0,20,all20,20,0.390449005752731,0.33823336440828355,0.4447129273876893,0.04594376368143234,0.02920508322444393,0.06433466870819649,8.498411415748393,0.06986370639661106,0.04110206925673451,0.09921972439283662,0.3205852993561199,0.8210682947907024,0.7476865780886444,0.8873008614148132,0.3904490057527309
ar1,5.0,20,laws6,6,0.3105475033912976,0.243473769303208,0.3845145656239544,0.015242576810897775,0.0017858654231950298,0.034668096261435376,20.37368794292509,0.017897701494110286,0.0014754921525162092,0.04217397818755216,0.29264980189718737,0.942367266525538,0.8853250508534684,0.9955113688208467,0.3105475033912976
ar1,5.0,20,classical13,13,0.4117963133775527,0.35085915330908346,0.4721785282340256,0.05764996057523833,0.03585141205225949,0.08039192035899154,7.143045880146299,0.09092053738563542,0.05480649678023252,0.12794738060030061,0.32087577599191724,0.7792099287147441,0.6670739626203451,0.8704775905861382,0.4117963133775527
ar1,5.0,20,smooth_classical3,3,0.4397518582204391,0.32299513296266735,0.5611891057244184,0.02355673647853147,0.0040393064940060395,0.062111599302218136,18.667775080865248,0.02851659876442551,0.004611599194476956,0.07478092085663446,0.4112352594560136,0.9351529772271463,0.8667455941431675,0.9858476628243562,0.4397518582204391
ar1,5.0,20,rugged_classical10,10,0.40340964992468675,0.33467175008043515,0.4772457534450017,0.06787792780425038,0.043794596327188406,0.09201064337781915,5.9431638969306615,0.1096417189719984,0.0708125752379304,0.1472875864947976,0.2937679309526883,0.7282124535383138,0.5906433397956761,0.8321064662385429,0.4034096499246867
bias,0.05,0,all20,20,0.015172912755063902,0.010065887082063393,0.019878521219253133,0.011690444279986795,0.007360622437160254,0.017062385793956126,1.297890173518798,0.010803495517165343,0.0063288028659931475,0.015090339030458623,0.004369417237898579,0.2879748475743589,0.1886212271898075,0.41739356436383873,0.015172912755063921
bias,0.05,0,laws6,6,0.013237888341869647,0.0039351448901853055,0.023690018754733987,0.011167582281185263,0.003937743214700155,0.019599266024830555,1.1853853420155551,0.009563017420138228,0.002515318538533958,0.01853112203037319,0.0036748709217314384,0.27760250176067086,0.19724925105751587,0.49086004848718157,0.013237888341869666
bias,0.05,0,classical13,13,0.016166624631251923,0.009663516297999459,0.021530837236597617,0.012460509639626987,0.006626464395831924,0.02026233492140208,1.2974288451123,0.01155082620270496,0.005334200054786878,0.01668643872104999,0.00461579842854698,0.28551404723185764,0.14452511914421756,0.49611403385169545,0.01616662463125194
bias,0.05,0,smooth_classical3,3,0.021985723184879086,0.015803878916833602,0.025883157904516552,0.012138945403601477,0.00489932529749331,0.02040741059411575,1.8111724251067305,0.011087012478841654,0.003813684915308787,0.020593778649733652,0.01089871070603749,0.4957176352303554,0.20435602465106972,0.7586867796584672,0.02198572318487915
bias,0.05,0,rugged_classical10,10,0.01442089506516377,0.006783241500657637,0.021246494627983937,0.012556978910434636,0.005667193555845709,0.021027366461243164,1.1484366715930574,0.011689970319863952,0.004468740217503232,0.01816858802257018,0.0027309247452998275,0.18937276313013743,0.07810145719686505,0.39746502101284753,0.014420895065163777
bias,0.05,20,all20,20,0.008803707262226509,0.004953514044153101,0.01237629243383607,0.00212135026867023,0.00034405084740653783,0.003973622556502367,4.1500488590906395,0.003904787773312253,0.0007545040964596387,0.007055400957162799,0.004898919488914277,0.5564609707019381,0.36390801059708355,0.8706319112783238,0.00880370726222653
bias,0.05,20,laws6,6,0.005307155462399113,0.0010711744628595485,0.009397674822724559,0.001570694812971259,-0.000612675533070305,0.004166808074504469,3.378858463509948,0.0010757791598115247,-0.0009251573339182883,0.0028702662381949306,0.004231376302587611,0.7972964674893446,0.6467940148913106,1.509195372635233,0.005307155462399136
bias,0.05,20,classical13,13,0.009940831695764228,0.004411512527030995,0.014844750414522403,0.0020601683083389865,-0.000480086133971514,0.004422436893097238,4.825252216300249,0.0047794947646050846,9.783235724661228e-05,0.009063011039397979,0.005161336931159164,0.5192057454667892,0.26644529263309075,0.9534795698078944,0.00994083169576425
bias,0.05,20,smooth_classical3,3,0.01492992281917561,0.011449502391231622,0.021525640995154634,0.0030412246024459928,0.0003849555223197,0.008025810436182206,4.909181257828767,0.0024898507698092563,0.0008284067903205137,0.005594190304768391,0.01244007204936641,0.8332308344815187,0.5114031934651952,0.9513624140356831,0.014929922819175668
bias,0.05,20,rugged_classical10,10,0.008444104358740812,0.001864441767696326,0.014168993494909563,0.0017658514201068843,-0.0012168331026430345,0.004584808534795075,4.781888364214529,0.005466387963043834,-0.0006350625302405965,0.010782873180038075,0.002977716395696989,0.3526385119358027,0.1607967529037849,1.0685045410113867,0.008444104358740823
