dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
weber_fechner,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,0.0,0.0,0.0,0.0,0.065504149291346,0.17037632683092774,1.332328293448177,-0.9421162041608133,1.0766757664695104,0.0013368193732927636,10.710187726178187,0.01176643675981716,0
weber_fechner,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,0.0,0.0,0.0,0.0,-0.28488978223408046,-0.4137613937356601,0.5100331174652241,-0.6746873734420546,0.087816222444897,-0.005814077188450617,10.16444123043156,0.036976125352513003,0
weber_fechner,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,0.0,0.0,0.07752500715642485,0.0758307004091425,3.331085274159532,1.362918953423339,3.528288198005167,0.7474947195544192,6.2894549061230896,0.06798133212570472,13.975768851046373,0.2246918172851501,0
weber_fechner,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,0.0,0.0,0.00534253945853152,0.0,5.020957695826402,5.011842545990607,4.699882323819303,1.5931091454703665,8.625016595821611,0.10246852440462047,15.47028870849204,0.10052196768779109,0
weber_fechner,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,0.0,0.0,0.15240146610555774,0.1609804115295929,8.490396417466403,9.503581748146,2.8296687821343713,6.229505860158494,10.636912471466568,0.17327339627482452,19.13507999435324,0.4799367007521941,0
weber_fechner,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,0.0,0.0,0.12640313967087558,0.0854698496434238,8.186380983261355,10.283193775114217,3.690669791973266,5.0939514189265465,10.894407599012979,0.167068999658395,18.635711995926997,0.5533877499264132,0
weber_fechner,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,0.0,0.0,0.23502617543757606,0.0933569769355626,15.950456754060198,14.910873668739214,13.262437595250764,5.938546059437941,27.54940443785755,0.3255195255930653,26.595140330947043,1.2286294740838923,0
weber_fechner,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,0.0,0.0,0.060029045748238176,0.0489122053844779,10.49902429723577,9.237786617582536,6.706131475606418,5.3805172215922985,15.704831696468744,0.21426580198440348,20.948355309901412,1.8378904603910993,0
weber_fechner,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,-0.16993822167964995,-0.0012486584740847295,0.0,0.0,0.041234042483781506,0.0,0.0922021219808497,0.0,0.12370212745134453,0.0014218635339234968,10.685917619370624,0.0,0
weber_fechner,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,-0.043670587235401334,3.928012329956765e-05,0.0,0.0,0.003865012360804343,0.0,0.008642430372635455,0.0,0.011595037082413029,0.00013327628830361315,10.453196025026445,0.04277895616518356,0
weber_fechner,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,-0.41067169176714396,0.00011097492539646758,0.02909032618743774,0.0,0.8904340739577238,0.0,1.9910711188515455,0.0,2.6713022218731717,0.030704623239921496,11.535117650844565,0.13587115320521229,0
weber_fechner,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,0.04512767988639275,0.01767473371458017,0.005253221902562,0.0,0.1088874804222364,0.0,0.14920745268320534,0.0,0.22097283888557442,0.003754740704215055,10.558218493087876,0.17111430864720886,0
weber_fechner,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,-0.4723065527746006,-0.8005787726417085,0.01836899952033732,0.0,0.5631858619363866,0.0,1.259321871256572,0.0,1.6895575858091596,0.019420202135737478,11.207869438823229,0.19142552929512954,0
weber_fechner,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,-0.08260519833314471,-0.01671087423915374,0.005253221902562,0.0,0.1088874804222364,0.0,0.14920745268320534,0.0,0.22097283888557442,0.003754740704215055,10.558218493087876,0.29716023017455645,0
weber_fechner,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,-0.5006438996877808,-0.921652365964369,0.01017316484593812,0.0,0.3065082822473597,0.0,0.6853733547717883,0.0,0.9195248467420791,0.010569251111977923,10.951191859134202,0.542676997119879,0
weber_fechner,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,-0.21717975758584956,-0.04574849428285943,0.005253221902562,0.0,0.1088874804222364,0.0,0.14920745268320534,0.0,0.22097283888557442,0.003754740704215055,10.558218493087876,0.9885968642939901,0
