run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_Trajectory,response_TrajectoryAlpha,response_TrajectorySize,response_EgoTrajectory,response_EgoTrajectoryAlpha,response_EgoTrajectorySize,response_PedestrianIntention,response_PedestrianIntentionSize,response_SemanticSegmentation,response_SemanticSegmentationAlpha,response_CarStatus,response_CarStatusAlpha,response_CoveredArea,response_CoveredAreaAlpha,response_CoveredAreaSize,response_OccludedCars
e63e87d8-9d2d-4a57-b4e5-c836123ef0d2,opticarvis,composite,logei,11,gradient_boosting,True,none,0.0,0,50,0,1,2,1.7542283450855318,2.1905750525155097,3.151482453499224,215.53917396773468,4.3107834793546935,193.71260934920753,3.9533185581470924,3.151482453499224,193.71260934920753,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.5417903813332842,0.013104451043045529,0.2152380783463006,0.5203862604980818,0.8329875547198496,-0.7237015616303248,0.483309786711031,0.35385074752408985,-0.5950535982313271,-0.030288288847339362,-0.1336918920622105,0.2908126619752208,0.20449059932561542,-0.1465491445332783,0.3291051338713158,-0.5108947019702876
e63e87d8-9d2d-4a57-b4e5-c836123ef0d2,opticarvis,composite,logei,11,gradient_boosting,True,none,0.0,20,50,0,21,22,0.8262234419650021,2.1905750525155097,3.151482453499224,215.53917396773468,4.3107834793546935,193.71260934920753,3.723674065518038,3.151482453499224,193.71260934920753,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.6905299267137139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4536668341032304,0.0,0.0,0.0
d1ff7325-e964-46ef-b9de-de8f223ada86,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.018685,0,50,0,1,2,1.7542283450855318,3.61989386618964,1.722163639825094,176.9867809824945,3.5397356196498904,153.73910180148746,3.137532689826275,1.722163639825094,153.73910180148746,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.5417903813332842,0.013104451043045529,0.2152380783463006,0.5203862604980818,0.8329875547198496,-0.7237015616303248,0.483309786711031,0.35385074752408985,-0.5950535982313271,-0.030288288847339362,-0.1336918920622105,0.2908126619752208,0.20449059932561542,-0.1465491445332783,0.3291051338713158,-0.5108947019702876
b41eaa77-059e-47f3-9d29-cd22fdac0cbe,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.093427,0,50,0,1,2,1.7542283450855318,2.92320332664991,2.418854179364824,188.0527469136377,3.7610549382727534,144.75007006570542,2.9540830625654166,2.5071452608844456,146.38345507381842,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.5417903813332842,0.013104451043045529,0.2152380783463006,0.5203862604980818,0.8329875547198496,-0.7237015616303248,0.483309786711031,0.35385074752408985,-0.5950535982313271,-0.030288288847339362,-0.1336918920622105,0.2908126619752208,0.20449059932561542,-0.1465491445332783,0.3291051338713158,-0.5108947019702876
dc33eff7-787c-46fb-955d-47add492475c,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.373709,0,50,0,1,2,1.7542283450855318,0.7975773701354386,4.544480135879296,254.80678804206764,5.096135760841353,229.7757343274429,4.689300700560059,4.921989310292384,250.27220525159686,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.5417903813332842,0.013104451043045529,0.2152380783463006,0.5203862604980818,0.8329875547198496,-0.7237015616303248,0.483309786711031,0.35385074752408985,-0.5950535982313271,-0.030288288847339362,-0.1336918920622105,0.2908126619752208,0.20449059932561542,-0.1465491445332783,0.3291051338713158,-0.5108947019702876
2e372c4a-9ab6-46ac-b4b3-d636215ec86e,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,1.868543,0,50,0,1,2,1.7542283450855318,0.7081774978457396,4.633880008168994,257.6604840533558,5.153209681067116,231.37012350504958,4.721839255205094,4.79669497508256,246.5391084640974,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.5417903813332842,0.013104451043045529,0.2152380783463006,0.5203862604980818,0.8329875547198496,-0.7237015616303248,0.483309786711031,0.35385074752408985,-0.5950535982313271,-0.030288288847339362,-0.1336918920622105,0.2908126619752208,0.20449059932561542,-0.1465491445332783,0.3291051338713158,-0.5108947019702876
b98ed798-77c5-4965-bcc7-edfc2d4f952e,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.018685,20,50,0,21,22,0.9219307692949942,2.927756540670672,2.4143009653440624,203.8421221491949,4.0768424429838985,174.3963772925378,3.0575970980466702,2.4143009653440624,174.3963772925378,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.6905299267137139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6108393927094198,0.0,0.0,0.0
fde4e5d5-c66a-4f92-9b34-1202dced2a87,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.093427,20,50,0,21,22,0.9175905383123262,2.304673131366162,3.037384374648572,201.7040377091573,4.034080754183146,187.96311800837788,3.5254157434204627,3.037384374648572,188.28271142341487,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.6905299267137139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6042688278515262,0.0,0.0,0.0
309245b1-c15e-4acd-a277-5c7676d772ea,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,0.373709,20,50,0,21,22,0.9076657484900185,2.3673033212712484,2.9747541847434853,202.5522643570922,4.051045287141844,187.23323309260357,3.500247298048937,2.9747541847434853,187.61229917886726,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.6905299267137139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5890887295600709,0.0,0.0,0.0
c4265743-81f3-481b-8812-0b0455505286,opticarvis,composite,logei,11,gradient_boosting,False,gaussian,1.868543,20,50,0,21,22,1.0661249917233961,1.8615798973283544,3.48047760868638,220.8252197020393,4.416504394040786,192.31607039301684,3.6755175497873265,4.215092362091988,206.53798606989585,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.6905299267137139,0.0,0.0,0.0,0.0,0.0,0.8122751493736371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b90aecc2-ce69-4b10-a4d1-d7b28ccdbd29,opticarvis,composite,logei,12,gradient_boosting,True,none,0.0,0,50,0,1,2,1.6790785407609086,2.649761921998529,2.827792720601129,209.10205908524097,4.182041181704819,182.18259346804277,3.7180121115927096,2.827792720601129,182.18259346804277,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.21732213283545448,-0.019236241987098168,0.06945070488238908,0.00859880036643032,0.32062123345854265,0.7160774567620717,0.2523651326709667,0.7651706178000263,-0.8319536777810658,0.07856563584522469,0.6464133368678554,0.33008968380650205,0.3012471940322443,-0.03856502425265207,0.3760740362615904,0.20801834913850714
b90aecc2-ce69-4b10-a4d1-d7b28ccdbd29,opticarvis,composite,logei,12,gradient_boosting,True,none,0.0,20,50,0,21,22,0.6379384092638444,2.649761921998529,2.827792720601129,209.10205908524097,4.182041181704819,182.18259346804277,3.3067035264140032,2.827792720601129,182.18259346804277,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.25533668952758215,0.0,0.0,0.0,-0.18882370491360678,-0.362692654219691,0.3475822847925345,0.0,0.09584048663610956,-0.03046549831958245,0.0,-0.0834486462022167,0.0,-0.0716432782082886,0.17270609584128038,0.041441699515081365
36c5318a-0efe-4102-99dc-456a2a393798,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.018685,0,50,0,1,2,1.6790785407609086,2.1097555914586037,3.367799051141055,216.3119080699256,4.326238161398512,188.72152375257247,3.8514596684198463,3.367799051141055,188.72152375257247,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.21732213283545448,-0.019236241987098168,0.06945070488238908,0.00859880036643032,0.32062123345854265,0.7160774567620717,0.2523651326709667,0.7651706178000263,-0.8319536777810658,0.07856563584522469,0.6464133368678554,0.33008968380650205,0.3012471940322443,-0.03856502425265207,0.3760740362615904,0.20801834913850714
53587110-cca6-4d2b-8b1f-113ab0bfb6ff,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.093427,0,50,0,1,2,1.6790785407609086,2.526594889484222,2.9509597531154363,204.96675029254948,4.09933500585099,173.22896636148047,3.535285027785316,2.9509597531154363,173.92668075028163,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.21732213283545448,-0.019236241987098168,0.06945070488238908,0.00859880036643032,0.32062123345854265,0.7160774567620717,0.2523651326709667,0.7651706178000263,-0.8319536777810658,0.07856563584522469,0.6464133368678554,0.33008968380650205,0.3012471940322443,-0.03856502425265207,0.3760740362615904,0.20801834913850714
1b8e8f38-8b87-4a40-8ab0-f3dc306dcd80,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.373709,0,50,0,1,2,1.6790785407609086,1.4256811208794389,4.05187352172022,228.4004762623236,4.568009525246472,205.96437986095566,4.2033546910399116,4.146885194627479,208.641068784433,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.21732213283545448,-0.019236241987098168,0.06945070488238908,0.00859880036643032,0.32062123345854265,0.7160774567620717,0.2523651326709667,0.7651706178000263,-0.8319536777810658,0.07856563584522469,0.6464133368678554,0.33008968380650205,0.3012471940322443,-0.03856502425265207,0.3760740362615904,0.20801834913850714
f78a7336-eba5-4916-9be6-8c0562e53efb,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,1.868543,0,50,0,1,2,1.6790785407609086,2.230151668145258,3.2474029744544004,237.609045341086,4.75218090682172,188.729475203939,3.8516219429375305,4.020774883067411,239.51829090009124,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.21732213283545448,-0.019236241987098168,0.06945070488238908,0.00859880036643032,0.32062123345854265,0.7160774567620717,0.2523651326709667,0.7651706178000263,-0.8319536777810658,0.07856563584522469,0.6464133368678554,0.33008968380650205,0.3012471940322443,-0.03856502425265207,0.3760740362615904,0.20801834913850714
1691cc1a-3026-4d67-a50b-3ab1df121a16,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.018685,20,50,0,21,22,0.5957451667886929,3.2111381125365277,2.266416530063131,202.76878444448693,4.055375688889739,178.37166712206914,3.175292273104569,2.266416530063131,178.37166712206914,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.17515744884013768,0.0,0.0,0.0,-0.17168708404153926,-0.362692654219691,0.3361891721430714,0.0,0.1103526791674242,-0.03289852712302799,0.0,-0.08360516340878876,0.0,-0.0743669223003768,0.15373031936715909,0.02780819465526496
82ecdf8b-6acc-497a-8d23-7f83978f20c3,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.093427,20,50,0,21,22,0.6603163734112892,2.6809917204523885,2.79656292214727,207.3783801088552,4.147567602177104,180.47608954487518,3.2478585635461585,2.79656292214727,180.971850151345,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.25910988866512197,0.0,0.0,0.0,-0.19302373511256637,-0.362692654219691,0.3745440002208781,0.0,0.09223868686246584,-0.030159990929006453,0.0,-0.0825427467004669,0.0,-0.0796631786844891,0.18774458227841662,0.0443541553293077
3c551485-14e9-45e5-a50e-7f16ce0d5d66,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,0.373709,20,50,0,21,22,0.636210494957554,2.415597004310567,3.0619576382890914,207.3334257624317,4.146668515248634,181.41499520542706,3.2802346208065662,3.2158641477525958,185.08083352761093,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.09539756703330299,0.0,0.0,0.0,-0.15846248539186436,-0.362692654219691,0.40142994260752407,0.0,0.082388729038818,-0.013284267860126375,0.0,-0.07994756107262868,0.0,-0.1180489682387752,0.22191530372070245,0.03637073934534607
ab34fa17-a472-403d-a71e-19e689eea0bd,opticarvis,composite,logei,12,gradient_boosting,False,gaussian,1.868543,20,50,0,21,22,0.6289097704552139,1.78254206225259,3.695012580347069,248.28955189292515,4.965791037858503,193.4435560321016,3.695012580347069,5.363729414460917,232.97811907521847,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.18461722125148317,0.0,0.0,0.0,-0.07353090882339708,-0.362692654219691,0.40142994260752407,0.0,0.07412223219521552,0.0,0.0,-0.07845484151848059,0.0,-0.1180489682387752,0.1940377014702387,0.01047712913098936
