dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,budget,k,tolerance,extra,censored,multiplier
ackley,logei,7,misclick,0.15,0,studentt,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.4,0,studentt,50,10,0.01,3.0,False,1.3
ackley,logei,7,misclick,0.4,0,studentt,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.01,20,studentt,50,25,0.01,8.0,False,1.32
ackley,logei,7,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.05,20,studentt,50,25,0.01,8.0,False,1.32
ackley,logei,7,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.15,20,studentt,50,25,0.01,29.0,True,2.16
ackley,logei,7,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,7,misclick,0.4,20,studentt,50,25,0.01,29.0,True,2.16
ackley,logei,8,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.01,0,studentt,50,25,0.01,-2.0,False,0.92
ackley,logei,8,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,0,studentt,50,25,0.01,-1.0,False,0.96
ackley,logei,8,misclick,0.15,0,studentt,50,10,0.01,14.0,False,2.4
ackley,logei,8,misclick,0.15,0,studentt,50,25,0.01,26.0,True,2.04
ackley,logei,8,misclick,0.4,0,studentt,50,10,0.01,45.0,True,5.5
ackley,logei,8,misclick,0.4,0,studentt,50,25,0.01,26.0,True,2.04
ackley,logei,8,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.01,20,studentt,50,25,0.01,-2.0,False,0.92
ackley,logei,8,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.05,20,studentt,50,25,0.01,-2.0,False,0.92
ackley,logei,8,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.15,20,studentt,50,25,0.01,3.0,False,1.12
ackley,logei,8,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
ackley,logei,8,misclick,0.4,20,studentt,50,25,0.01,7.0,False,1.28
ackley,logei,9,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.01,0,studentt,50,25,0.01,-1.0,False,0.96
ackley,logei,9,misclick,0.05,0,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.05,0,studentt,50,25,0.01,4.0,False,1.16
ackley,logei,9,misclick,0.15,0,studentt,50,10,0.01,7.0,False,1.7
ackley,logei,9,misclick,0.15,0,studentt,50,25,0.01,26.0,True,2.04
ackley,logei,9,misclick,0.4,0,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.4,0,studentt,50,25,0.01,26.0,True,2.04
ackley,logei,9,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.01,20,studentt,50,25,0.01,-1.0,False,0.96
ackley,logei,9,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.05,20,studentt,50,25,0.01,-1.0,False,0.96
ackley,logei,9,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.15,20,studentt,50,25,0.01,-1.0,False,0.96
ackley,logei,9,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
ackley,logei,9,misclick,0.4,20,studentt,50,25,0.01,26.0,True,2.04
ackley,qnei,10,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.01,0,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.05,0,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.15,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.15,0,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.4,0,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,10,misclick,0.4,0,studentt,50,25,0.01,1.0,False,1.04
ackley,qnei,10,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.01,20,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.05,20,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.15,20,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,10,misclick,0.4,20,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,11,misclick,0.01,0,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.01,0,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,11,misclick,0.05,0,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.05,0,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,11,misclick,0.15,0,studentt,50,10,0.01,9.0,False,1.9
ackley,qnei,11,misclick,0.15,0,studentt,50,25,0.01,20.0,False,1.8
ackley,qnei,11,misclick,0.4,0,studentt,50,10,0.01,27.0,False,3.7
ackley,qnei,11,misclick,0.4,0,studentt,50,25,0.01,27.0,True,2.08
ackley,qnei,11,misclick,0.01,20,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.01,20,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,11,misclick,0.05,20,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.05,20,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,11,misclick,0.15,20,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.15,20,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,11,misclick,0.4,20,studentt,50,10,0.01,12.0,False,2.2
ackley,qnei,11,misclick,0.4,20,studentt,50,25,0.01,27.0,True,2.08
ackley,qnei,7,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.01,0,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.05,0,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.05,0,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.15,0,studentt,50,10,0.01,6.0,False,1.6
ackley,qnei,7,misclick,0.15,0,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.4,0,studentt,50,10,0.01,14.0,False,2.4
ackley,qnei,7,misclick,0.4,0,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.01,20,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.05,20,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.15,20,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,7,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
ackley,qnei,7,misclick,0.4,20,studentt,50,25,0.01,25.0,True,2.0
ackley,qnei,8,misclick,0.01,0,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.01,0,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,8,misclick,0.05,0,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.05,0,studentt,50,25,0.01,0.0,False,1.0
ackley,qnei,8,misclick,0.15,0,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.15,0,studentt,50,25,0.01,3.0,False,1.12
ackley,qnei,8,misclick,0.4,0,studentt,50,10,0.01,42.0,True,5.2
ackley,qnei,8,misclick,0.4,0,studentt,50,25,0.01,27.0,True,2.08
ackley,qnei,8,misclick,0.01,20,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.01,20,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,8,misclick,0.05,20,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.05,20,studentt,50,25,0.01,4.0,False,1.16
ackley,qnei,8,misclick,0.15,20,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.15,20,studentt,50,25,0.01,5.0,False,1.2
ackley,qnei,8,misclick,0.4,20,studentt,50,10,0.01,4.0,False,1.4
ackley,qnei,8,misclick,0.4,20,studentt,50,25,0.01,27.0,True,2.08
ackley,qnei,9,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.01,0,studentt,50,25,0.01,9.0,False,1.36
ackley,qnei,9,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.05,0,studentt,50,25,0.01,-3.0,False,0.88
ackley,qnei,9,misclick,0.15,0,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.15,0,studentt,50,25,0.01,29.0,True,2.16
ackley,qnei,9,misclick,0.4,0,studentt,50,10,0.01,-1.0,False,0.9
ackley,qnei,9,misclick,0.4,0,studentt,50,25,0.01,29.0,True,2.16
ackley,qnei,9,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.01,20,studentt,50,25,0.01,-3.0,False,0.88
ackley,qnei,9,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.05,20,studentt,50,25,0.01,-3.0,False,0.88
ackley,qnei,9,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.15,20,studentt,50,25,0.01,-3.0,False,0.88
ackley,qnei,9,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
ackley,qnei,9,misclick,0.4,20,studentt,50,25,0.01,-3.0,False,0.88
branin,logei,10,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.01,0,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,10,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.05,0,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,10,misclick,0.15,0,studentt,50,10,0.01,49.0,True,5.9
branin,logei,10,misclick,0.15,0,studentt,50,25,0.01,26.0,True,2.04
branin,logei,10,misclick,0.4,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.4,0,studentt,50,25,0.01,26.0,True,2.04
branin,logei,10,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.01,20,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,10,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.05,20,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,10,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.15,20,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,10,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,10,misclick,0.4,20,studentt,50,25,0.01,-10.0,False,0.6
branin,logei,11,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.01,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.05,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.15,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.15,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.4,0,studentt,50,10,0.01,6.0,False,1.6
branin,logei,11,misclick,0.4,0,studentt,50,25,0.01,21.0,False,1.84
branin,logei,11,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.01,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.05,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.15,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,11,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,11,misclick,0.4,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,7,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
branin,logei,7,misclick,0.01,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,7,misclick,0.05,0,studentt,50,10,0.01,2.0,False,1.2
branin,logei,7,misclick,0.05,0,studentt,50,25,0.01,7.0,False,1.28
branin,logei,7,misclick,0.15,0,studentt,50,10,0.01,42.0,True,5.2
branin,logei,7,misclick,0.15,0,studentt,50,25,0.01,42.0,True,2.68
branin,logei,7,misclick,0.4,0,studentt,50,10,0.01,42.0,True,5.2
branin,logei,7,misclick,0.4,0,studentt,50,25,0.01,42.0,True,2.68
branin,logei,7,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,7,misclick,0.01,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,7,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,7,misclick,0.05,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,7,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,7,misclick,0.15,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,7,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,7,misclick,0.4,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.01,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.05,0,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.05,0,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.15,0,studentt,50,10,0.01,-2.0,False,0.8
branin,logei,8,misclick,0.15,0,studentt,50,25,0.01,-2.0,False,0.92
branin,logei,8,misclick,0.4,0,studentt,50,10,0.01,4.0,False,1.4
branin,logei,8,misclick,0.4,0,studentt,50,25,0.01,4.0,False,1.16
branin,logei,8,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.01,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.05,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.15,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,8,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
branin,logei,8,misclick,0.4,20,studentt,50,25,0.01,1.0,False,1.04
branin,logei,9,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
branin,logei,9,misclick,0.01,0,studentt,50,25,0.01,3.0,False,1.12
branin,logei,9,misclick,0.05,0,studentt,50,10,0.01,-1.0,False,0.9
branin,logei,9,misclick,0.05,0,studentt,50,25,0.01,3.0,False,1.12
branin,logei,9,misclick,0.15,0,studentt,50,10,0.01,-2.0,False,0.8
branin,logei,9,misclick,0.15,0,studentt,50,25,0.01,-2.0,False,0.92
branin,logei,9,misclick,0.4,0,studentt,50,10,0.01,3.0,False,1.3
branin,logei,9,misclick,0.4,0,studentt,50,25,0.01,-1.0,False,0.96
branin,logei,9,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,9,misclick,0.01,20,studentt,50,25,0.01,3.0,False,1.12
branin,logei,9,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,9,misclick,0.05,20,studentt,50,25,0.01,3.0,False,1.12
branin,logei,9,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,9,misclick,0.15,20,studentt,50,25,0.01,3.0,False,1.12
branin,logei,9,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
branin,logei,9,misclick,0.4,20,studentt,50,25,0.01,3.0,False,1.12
branin,qnei,10,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.01,0,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.05,0,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.15,0,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.15,0,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.4,0,studentt,50,10,0.01,49.0,True,5.9
branin,qnei,10,misclick,0.4,0,studentt,50,25,0.01,32.0,True,2.28
branin,qnei,10,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.01,20,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.05,20,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.15,20,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,10,misclick,0.4,20,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,11,misclick,0.01,0,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.01,0,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,11,misclick,0.05,0,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.05,0,studentt,50,25,0.01,7.0,False,1.28
branin,qnei,11,misclick,0.15,0,studentt,50,10,0.01,-8.0,False,0.2
branin,qnei,11,misclick,0.15,0,studentt,50,25,0.01,10.0,False,1.4
branin,qnei,11,misclick,0.4,0,studentt,50,10,0.01,2.0,False,1.2
branin,qnei,11,misclick,0.4,0,studentt,50,25,0.01,17.0,False,1.68
branin,qnei,11,misclick,0.01,20,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.01,20,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,11,misclick,0.05,20,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.05,20,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,11,misclick,0.15,20,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.15,20,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,11,misclick,0.4,20,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,11,misclick,0.4,20,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,7,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.01,0,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,7,misclick,0.05,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.05,0,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,7,misclick,0.15,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.15,0,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,7,misclick,0.4,0,studentt,50,10,0.01,13.0,False,2.3
branin,qnei,7,misclick,0.4,0,studentt,50,25,0.01,9.0,False,1.36
branin,qnei,7,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.01,20,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,7,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.05,20,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,7,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.15,20,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,7,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,7,misclick,0.4,20,studentt,50,25,0.01,-3.0,False,0.88
branin,qnei,8,misclick,0.01,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.01,0,studentt,50,25,0.01,-1.0,False,0.96
branin,qnei,8,misclick,0.05,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.05,0,studentt,50,25,0.01,4.0,False,1.16
branin,qnei,8,misclick,0.15,0,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.15,0,studentt,50,25,0.01,7.0,False,1.28
branin,qnei,8,misclick,0.4,0,studentt,50,10,0.01,3.0,False,1.3
branin,qnei,8,misclick,0.4,0,studentt,50,25,0.01,9.0,False,1.36
branin,qnei,8,misclick,0.01,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.01,20,studentt,50,25,0.01,-1.0,False,0.96
branin,qnei,8,misclick,0.05,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.05,20,studentt,50,25,0.01,-1.0,False,0.96
branin,qnei,8,misclick,0.15,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.15,20,studentt,50,25,0.01,-1.0,False,0.96
branin,qnei,8,misclick,0.4,20,studentt,50,10,0.01,1.0,False,1.1
branin,qnei,8,misclick,0.4,20,studentt,50,25,0.01,-1.0,False,0.96
branin,qnei,9,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.01,0,studentt,50,25,0.01,-2.0,False,0.92
branin,qnei,9,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.05,0,studentt,50,25,0.01,-2.0,False,0.92
branin,qnei,9,misclick,0.15,0,studentt,50,10,0.01,-1.0,False,0.9
branin,qnei,9,misclick,0.15,0,studentt,50,25,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.4,0,studentt,50,10,0.01,16.0,False,2.6
branin,qnei,9,misclick,0.4,0,studentt,50,25,0.01,8.0,False,1.32
branin,qnei,9,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.01,20,studentt,50,25,0.01,-2.0,False,0.92
branin,qnei,9,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.05,20,studentt,50,25,0.01,-2.0,False,0.92
branin,qnei,9,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.15,20,studentt,50,25,0.01,-2.0,False,0.92
branin,qnei,9,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
branin,qnei,9,misclick,0.4,20,studentt,50,25,0.01,-2.0,False,0.92
eggholder,logei,10,misclick,0.01,0,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.01,0,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.05,0,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.05,0,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.15,0,studentt,50,10,0.01,49.0,True,5.9
eggholder,logei,10,misclick,0.15,0,studentt,50,25,0.01,49.0,True,2.96
eggholder,logei,10,misclick,0.4,0,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.4,0,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.01,20,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.01,20,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.05,20,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.05,20,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.15,20,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.15,20,studentt,50,25,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.4,20,studentt,50,10,0.01,0.0,False,1.0
eggholder,logei,10,misclick,0.4,20,studentt,50,25,0.01,0.0,False,1.0
