run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
45cadc31-efaf-4d23-847d-c62a8235518b,eggholder,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,143.65689715691502,2.364754921078837,0.8402906099762215,104.54176664269228,2.090835332853845,42.40020426148791,0.8653102910507736,0.8402906099762215,42.40020426148791,"x0,x1",-130.61818813895133,-59.80127948505765
45cadc31-efaf-4d23-847d-c62a8235518b,eggholder,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,498.8517323287996,2.364754921078837,0.8402906099762215,104.54176664269228,2.090835332853845,42.40020426148791,0.8594010607544693,0.8402906099762215,42.40020426148791,"x0,x1",142.8672473317277,-477.9560654362483
cc9edf9a-8a52-447b-a5c7-c25226f50478,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,0.05,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,118.11655779183964,2.362331155836793,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",-130.61818813895133,-59.80127948505765
ae7ebcc6-3cd0-47a9-bb46-6dfce31e3385,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,0.25,0,50,0,1,2,143.65689715691502,2.3432941863168204,0.8617513447382383,118.2840881463851,2.365681762927702,42.81399140891922,0.8737549267126372,0.9225330954885274,46.36425116662686,"x0,x1",-130.61818813895133,-59.80127948505765
b3ebd445-a355-4669-b556-e2efab66869b,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,1.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,108.00100246646248,2.1600200493292494,42.82005507404031,0.8738786749804145,2.7957826263435823,111.73392455527039,"x0,x1",-130.61818813895133,-59.80127948505765
08e0d75c-0e0c-4988-b8a9-61c305b2979c,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,5.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,146.58459562514136,2.931691912502828,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",-130.61818813895133,-59.80127948505765
cf3766e7-5e5f-4b6d-a675-a01ae57cadda,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,0.05,20,50,0,21,22,498.8489043341876,2.331166856074644,0.8738786749804146,118.62300482624612,2.3724600965249225,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",142.86256079529596,-477.95451465430244
7b6d3f9a-d93f-4b60-bdcf-8e1f368f830c,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,0.25,20,50,0,21,22,499.12246147991556,2.331166856074644,0.8738786749804146,116.82979767745871,2.3365959535491747,42.82005507404031,0.8738786749804145,0.91818150377493,43.41814326276627,"x0,x1",143.35058799346416,-478.09396615696573
53af13d3-b4b4-4222-ac12-85ae47c8c5b2,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,1.0,20,50,0,21,22,500.4499619078786,2.331166856074644,0.8738786749804146,107.01321865215542,2.140264373043108,42.82005507404031,0.8738786749804145,1.1098763009199375,52.810014835989556,"x0,x1",146.36098955930026,-478.56935245460454
483409bb-9a0a-4ba7-9286-a0959d940283,eggholder,value,logei,10,exact,False,hold5@0.6,gaussian,5.0,20,50,0,21,22,278.5908557302857,3.002743731272264,0.2023017997827949,135.8892373291644,2.717784746583288,23.680114130908155,0.21388071142413315,2.7957826263435823,99.64077856281394,"x0,x1",183.26924321479476,209.82194686926638
