run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
8ff399c7-68bf-4f83-a371-2aa0516ec1e2,eggholder,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,143.65689715691502,3.205024218816878,2.131223818091499e-05,135.22276095755544,2.7044552191511086,20.05076070602567,0.40919919808215655,2.131223818091499e-05,20.05076070602567,"x0,x1",-130.61818813895133,-59.80127948505765
8ff399c7-68bf-4f83-a371-2aa0516ec1e2,eggholder,value,logei,10,exact,True,,none,0.0,20,50,0,21,22,1290.8417686863065,3.205024218816878,2.131223818091499e-05,135.22276095755544,2.7044552191511086,20.05076070602567,0.08873059332473712,2.131223818091499e-05,20.05076070602567,"x0,x1",1024.0,785.9366843360807
a3bcecbd-1d1b-487b-97ea-8f34e98e3cf8,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.01,0,50,0,1,2,143.65689715691502,3.205024218816878,2.131223818091499e-05,135.22276095755544,2.7044552191511086,20.05076070602567,0.40919919808215655,2.131223818091499e-05,20.05076070602567,"x0,x1",-130.61818813895133,-59.80127948505765
446c2f6b-6195-4aff-b67c-a03d91c41dc5,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.05,0,50,0,1,2,143.65689715691502,3.205024218816878,2.131223818091499e-05,135.22276095755544,2.7044552191511086,20.05076070602567,0.40919919808215655,2.131223818091499e-05,20.05076070602567,"x0,x1",-130.61818813895133,-59.80127948505765
b9d236cf-6da5-41bf-b9e7-baf8bca80e92,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.15,0,50,0,1,2,143.65689715691502,2.84606852813107,0.3589770029239889,133.6614343122067,2.673228686244134,30.713262347481393,0.6268012723975794,0.3589770029239889,29.063467145822248,"x0,x1",-130.61818813895133,-59.80127948505765
d2c994ec-798e-4c31-9f62-fbda518fc853,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.4,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,159.62752309495218,3.192550461899044,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",-130.61818813895133,-59.80127948505765
914b9c85-aa72-4298-88c5-7ef66f8fd8d1,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.01,20,50,0,21,22,1290.8417686863065,3.205024218816878,2.131223818091499e-05,134.15176017253472,2.6830352034506944,20.05076070602567,0.08873059332473712,2.131223818091499e-05,20.05076070602567,"x0,x1",1024.0,785.9366843360807
3d4927af-3292-4ae2-b8ff-5bf9fee03eee,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.05,20,50,0,21,22,1290.8417686863065,3.205024218816878,2.131223818091499e-05,134.05122925219638,2.681024585043928,20.05076070602567,0.08873059332473712,2.131223818091499e-05,20.05076070602567,"x0,x1",1024.0,785.9366843360807
af48cc14-c888-4b0f-ae37-7784b41a48e3,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.15,20,50,0,21,22,1290.8417686863065,2.331166856074644,0.8738786749804146,164.25396674051046,3.2850793348102094,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",1024.0,785.9366843360807
c5213d19-2658-4fe1-966f-4ec75dedd736,eggholder,value,logei,10,exact,False,studenttrbf,misclick,0.4,20,50,0,21,22,1290.8417686863065,3.1577522796142405,0.0472932514408181,152.23260793485335,3.044652158697067,26.964530625384427,0.32713645261297014,0.0472932514408181,26.964530625384427,"x0,x1",1024.0,785.9366843360807
