delta_x0,delta_x1,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.2230705694831494,0.9186789757127007,136.17189924808747,2.7234379849617496,0.9186789757127007,61.25522755035198,61.25522755035198,0.0,logei,composite,0.0,0,50,7,c2dee130-d373-4f03-9e4a-52ed7766c499,none,extra_trees,True,0.01,2.0,10.112546499993186,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.56621195857905,0.5755375866168002,130.1153172970767,2.602306345941534,0.7363284737336668,50.03680649463152,52.660689494661106,0.0,logei,composite,0.195499,0,50,7,65f19c2b-a7fd-4a05-bcf9-bf0d3f01c77a,gaussian,extra_trees,False,0.01,2.0,9.318186299991794,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.427300685784528,0.7144488594113221,115.45907489167654,2.3091814978335305,1.2319009094729876,53.13010176117635,67.69795189114208,0.0,logei,composite,0.781998,0,50,7,dc47d7f1-8ba3-407b-9977-a77a079f6d12,gaussian,extra_trees,False,0.01,2.0,8.679268500010949,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.1099183335274216,1.0318312116684285,146.5201714261938,2.930403428523876,2.822923770761106,61.7165552887412,144.77371919901375,0.0,logei,composite,3.909988,0,50,7,022e4df0-ef5b-4f5a-b600-7dbc3c9d5d68,gaussian,extra_trees,False,0.01,2.0,8.495288600039203,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.1274755649909523,1.014273980204898,155.26588385377232,3.1053176770754463,1.014273980204898,62.295908030306244,62.295908030306244,0.0,qnei,composite,0.0,0,50,7,b50a0fa1-01e3-4b5f-8a41-9da263125765,none,extra_trees,True,0.01,2.0,9.504194500041194,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.339969106428437,0.801780438767413,147.43921379997784,2.948784275999557,0.801780438767413,67.5128679726608,67.5128679726608,0.0,qnei,composite,0.195499,0,50,7,54f8a3e7-3899-45c2-886e-ed82d315243f,gaussian,extra_trees,False,0.01,2.0,8.676610700029414,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.251565395658367,0.8901841495374829,150.46015503340573,3.0092031006681146,1.8562956850371488,58.521552240908015,75.1676167527627,0.0,qnei,composite,0.781998,0,50,7,b655c994-cfc7-4b93-b4c9-3d9fb396d9a9,gaussian,extra_trees,False,0.01,2.0,9.522631900035776,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.5393077852475496,0.6024417599483005,171.72592041359698,3.4345184082719395,4.27085543235061,83.82397646987768,217.47556787899282,0.0,qnei,composite,3.909988,0,50,7,eb37da70-8b95-48c7-95cc-e78464e33de8,gaussian,extra_trees,False,0.01,2.0,8.337167399993632,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.389605652488221,0.7521438927076289,108.27466371491545,2.165493274298309,0.7521438927076289,53.719755025034374,53.719755025034374,0.0,ucb,composite,0.0,0,50,7,aa962739-7a29-4532-bc59-a515bb7d8634,none,extra_trees,True,0.01,2.0,8.831520300009288,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.3929062134185903,0.7488433317772598,103.07930933278007,2.0615861866556013,0.7526520832622823,59.47420310014869,59.69511294564533,0.0,ucb,composite,0.195499,0,50,7,21030ac6-047d-45f9-a865-06c2fb3b127f,gaussian,extra_trees,False,0.01,2.0,8.381465599988587,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.1853031849044084,0.9564463602914417,103.46743617453463,2.0693487234906924,1.0589111588911249,66.01674101701994,66.98745362384673,0.0,ucb,composite,0.781998,0,50,7,2c8871bd-8754-467d-99c7-bdcfb1e3ea1b,gaussian,extra_trees,False,0.01,2.0,9.585531199991237,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.086405771297547,1.0553437738983034,156.43883719890098,3.12877674397802,2.67927633905459,65.34339677881121,111.1040309248206,0.0,ucb,composite,3.909988,0,50,7,e897ce25-e108-4050-91f4-c9d34ccbc73d,gaussian,extra_trees,False,0.01,2.0,11.09711899998365,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.242939286029293,0.8988102591665572,133.87229742257205,2.677445948451441,0.8988102591665572,60.60384416984901,60.60384416984901,0.0,ei,composite,0.0,0,50,7,908b1ae0-771b-477c-8d60-1ab006c2b7a5,none,extra_trees,True,0.01,2.0,11.538140400021803,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.3964427310790035,0.7453068141168466,143.65793070776928,2.8731586141553858,0.7453068141168466,54.96354148810052,55.33955745236064,0.0,ei,composite,0.195499,0,50,7,df0070bf-9b4d-4ae6-9420-9a2a46e8ad74,gaussian,extra_trees,False,0.01,2.0,10.859901899995748,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,2.431148817883158,0.7106007273126922,115.14501290235286,2.3029002580470572,0.8757998565692766,54.78850901191101,59.08142085749708,0.0,ei,composite,0.781998,0,50,7,7cf8b553-b55b-4a7a-b0aa-a9077ddd0391,gaussian,extra_trees,False,0.01,2.0,10.234592899971176,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.1707759165077924,1.9709736286880577,195.88867975753058,3.917773595150612,3.199774812949185,104.11482107607696,162.29447449155265,0.0,ei,composite,3.909988,0,50,7,5f60b882-4efc-41f1-be6c-d30bfee95c3e,gaussian,extra_trees,False,0.01,2.0,10.578678400022909,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.861653504888898,1.2800960403069521,151.45727543503617,3.0291455087007235,1.2800960403069521,92.41983640842005,92.41983640842005,0.0,random,composite,0.0,0,50,7,55917a4e-3f63-4448-976c-efcaa3923a3b,none,extra_trees,True,0.01,2.0,1.4667334000114352,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.861653504888898,1.2800960403069521,151.45727543503617,3.0291455087007235,1.6058526642462496,92.41983640842005,96.42367646467608,0.0,random,composite,0.195499,0,50,7,aa1e5b0b-62b3-4976-abd2-088da42ae413,gaussian,extra_trees,False,0.01,2.0,1.4528182999929413,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.861653504888898,1.2800960403069521,151.45727543503617,3.0291455087007235,1.9734751468054261,92.41983640842005,99.06862037507123,0.0,random,composite,0.781998,0,50,7,8d950120-507c-45ea-a391-e5edc768b0ed,gaussian,extra_trees,False,0.01,2.0,1.442821600008756,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.861653504888898,1.2800960403069521,151.45727543503617,3.0291455087007235,2.3916965776575903,92.41983640842005,121.0052967144833,0.0,random,composite,3.909988,0,50,7,fcf27f07-32f9-4445-94c0-c75adf2a212e,gaussian,extra_trees,False,0.01,2.0,1.6705863999668509,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.8239213172725337,1.3178282279233164,150.3435246880712,3.006870493761424,1.3178282279233164,79.63113960283836,79.63113960283836,0.0,sobol,composite,0.0,0,50,7,887e3679-3955-480e-9b55-c2029b2bd202,none,extra_trees,True,0.01,2.0,1.369642700010445,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.8239213172725337,1.3178282279233164,150.3435246880712,3.006870493761424,1.3178282279233164,79.63113960283836,79.63113960283836,0.0,sobol,composite,0.195499,0,50,7,aad2b9af-05e7-4269-8df1-cf34976da46e,gaussian,extra_trees,False,0.01,2.0,1.319388900010381,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.8239213172725337,1.3178282279233164,150.3435246880712,3.006870493761424,2.347734835367726,79.63113960283836,108.80981463426892,0.0,sobol,composite,0.781998,0,50,7,feef2455-d4a4-43a5-adb8-eefd3488112f,gaussian,extra_trees,False,0.01,2.0,1.498039499972947,3.14174954519585,iso_eggholder,"x0,x1"
154.20438900789918,-688.1347696424792,705.2010031049356,0.0,1.8239213172725337,1.3178282279233164,150.3435246880712,3.006870493761424,2.780574360184351,79.63113960283836,151.84705629213857,0.0,sobol,composite,3.909988,0,50,7,47b71124-a864-4ced-aa66-2d2f4d1adf08,gaussian,extra_trees,False,0.01,2.0,1.3820865000016056,3.14174954519585,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.184505956962752,1.1117468968163258,124.22274245304358,2.4844548490608718,1.1117468968163258,95.68388796940047,95.68388796940047,0.0,logei,composite,0.0,0,50,8,6f1a94d8-1b56-4f72-a71f-80fc97d979eb,none,extra_trees,True,0.01,2.0,10.987551199970767,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,3.293919193904927,0.002333659874150573,108.0340410725275,2.16068082145055,0.06936067826049896,60.11661446545216,62.99333404584371,0.0,logei,composite,0.195499,0,50,8,da7dc777-b25e-4efd-8d51-d5fcf63cd700,gaussian,extra_trees,False,0.01,2.0,10.425047299999278,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.9466087934592773,1.3496440603198003,136.955430012097,2.73910860024194,1.4770432138002967,100.9769205694494,132.36913625904026,0.0,logei,composite,0.781998,0,50,8,70bdd101-7e87-44b2-9f1c-857579d362fb,gaussian,extra_trees,False,0.01,2.0,8.679056600027252,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.540104619669594,1.7561482341094836,167.6846531782952,3.3536930635659044,3.7189744149916804,90.22653389612282,169.92629001581264,0.0,logei,composite,3.909988,0,50,8,512a663f-8aa9-47b6-8f49-fdb7b4c06160,gaussian,extra_trees,False,0.01,2.0,7.9622101000277326,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.656995513195807,0.6392573405832707,125.72372648932905,2.514474529786581,0.6392573405832707,82.51575301595021,82.51575301595021,0.0,qnei,composite,0.0,0,50,8,49ec6fee-67ec-4a99-bdea-bec85d4e14f6,none,extra_trees,True,0.01,2.0,10.428440199990291,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.9661960260779585,0.3300568277011191,126.8182576751144,2.5363651535022878,0.3300568277011191,55.435941808863625,58.53849550318043,0.0,qnei,composite,0.195499,0,50,8,71ad602d-d194-4c0a-9b7a-2c3f222afb1d,gaussian,extra_trees,False,0.01,2.0,9.262320399982855,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.3907955468566127,0.905457306922465,141.9802332680653,2.8396046653613056,1.2582882390833974,64.24726775609486,75.9746811540723,0.0,qnei,composite,0.781998,0,50,8,10e3ac11-34df-4939-896f-d95089359cde,gaussian,extra_trees,False,0.01,2.0,9.11146430001827,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.1338044687659665,1.162448385013111,175.43463621546738,3.5086927243093475,3.7896423480146955,82.90718607215621,185.69247505272008,0.0,qnei,composite,3.909988,0,50,8,882c1d03-4366-4b4e-ad8e-52c830a6c467,gaussian,extra_trees,False,0.01,2.0,8.039048500009812,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.5699805902045956,0.726272263574482,101.09758870925178,2.0219517741850357,0.726272263574482,65.37411228315948,65.37411228315948,0.0,ucb,composite,0.0,0,50,8,f68703c1-a492-477a-8355-e39fdd3463fb,none,extra_trees,True,0.01,2.0,8.493626500014216,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,3.06031608702058,0.23593676675849773,93.5655166782124,1.871310333564248,0.2541977221757832,47.60455892692724,47.75287574083161,0.0,ucb,composite,0.195499,0,50,8,ee84589c-6a4e-4614-b1eb-3619684a0e83,gaussian,extra_trees,False,0.01,2.0,9.13830869999947,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.4820875202764063,0.8141653335026713,151.04457565136795,3.020891513027359,1.3145862653984357,62.30769256402758,86.61682090243248,0.0,ucb,composite,0.781998,0,50,8,58801159-dafb-4a9d-9911-9b9bb9227016,gaussian,extra_trees,False,0.01,2.0,10.129844999988563,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.03576303669608,2.2604898170829975,181.06381845092963,3.6212763690185925,3.3368178221963705,113.3911186373257,150.20350792608423,0.0,ucb,composite,3.909988,0,50,8,639a922f-616e-4cc1-9796-bb832f3da70f,gaussian,extra_trees,False,0.01,2.0,10.21684509998886,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,3.2884551262571726,0.007797727521904996,114.58115378646916,2.291623075729383,0.007797727521904996,63.348349785968466,63.348349785968466,0.0,ei,composite,0.0,0,50,8,a3a50736-05c1-4da7-8ef4-073931d4d8bf,none,extra_trees,True,0.01,2.0,10.892589199997019,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.9887027531297763,1.3075501006493013,133.57002286351096,2.6714004572702192,1.3075501006493013,96.474598035318,97.37354480794068,0.0,ei,composite,0.195499,0,50,8,21711a22-1c05-41ec-abaa-bcb827c4cbf4,gaussian,extra_trees,False,0.01,2.0,10.387152299983427,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.8152352954659365,0.4810175583131411,88.89265247533282,1.7778530495066565,0.5277433464577608,43.2284682584665,71.317525445889,0.0,ei,composite,0.781998,0,50,8,3bf047f9-cdee-40a7-97d3-6b8436bd828e,gaussian,extra_trees,False,0.01,2.0,13.396723799989559,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.4807337184670162,1.8155191353120614,160.95081512980602,3.2190163025961205,2.3672884315030056,102.85859163351027,135.24928570326765,0.0,ei,composite,3.909988,0,50,8,bd912d37-21b8-41b2-97b1-04982cdae55d,gaussian,extra_trees,False,0.01,2.0,9.2771580000408,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.016624811014535,1.2796280427645428,162.23593478026433,3.2447186956052865,1.2796280427645428,80.10559907029212,80.10559907029212,0.0,random,composite,0.0,0,50,8,fff3ce55-215e-44c2-82a1-45e8d1416c66,none,extra_trees,True,0.01,2.0,1.411205299955327,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.016624811014535,1.2796280427645428,162.23593478026433,3.2447186956052865,1.2796280427645428,80.10559907029212,82.19523361924259,0.0,random,composite,0.195499,0,50,8,7b0e1879-e298-4882-b8d2-79d37f2d76df,gaussian,extra_trees,False,0.01,2.0,1.5834047999815084,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.016624811014535,1.2796280427645428,162.23593478026433,3.2447186956052865,2.449736994934783,80.10559907029212,122.04697078142424,0.0,random,composite,0.781998,0,50,8,d5df937a-3409-4283-8f73-0541fc99eb19,gaussian,extra_trees,False,0.01,2.0,1.54074640001636,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,2.016624811014535,1.2796280427645428,162.23593478026433,3.2447186956052865,3.525130298576286,80.10559907029212,168.9580522817103,0.0,random,composite,3.909988,0,50,8,6d113753-1cb8-4b65-a682-c28d64109c2a,gaussian,extra_trees,False,0.01,2.0,1.3924565999768674,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.8463951355792323,1.4498577181998453,160.2871593954189,3.205743187908378,1.4498577181998453,95.76472201282839,95.76472201282839,0.0,sobol,composite,0.0,0,50,8,f7762d81-699c-4413-97c2-8f3f141b851d,none,extra_trees,True,0.01,2.0,1.4305881999898702,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.8463951355792323,1.4498577181998453,160.2871593954189,3.205743187908378,1.4498577181998453,95.76472201282839,96.83671286011035,0.0,sobol,composite,0.195499,0,50,8,320b2ff3-6a2d-4ca5-b5b9-df1b1c97bbad,gaussian,extra_trees,False,0.01,2.0,1.3503282999736257,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.8463951355792323,1.4498577181998453,160.2871593954189,3.205743187908378,2.449736994934783,95.76472201282839,120.88220006484555,0.0,sobol,composite,0.781998,0,50,8,cb886fa9-6538-4013-bca9-8efbdbaf4a93,gaussian,extra_trees,False,0.01,2.0,1.2670479000080377,3.2962528537790776,iso_eggholder,"x0,x1"
-8.45971263492504,-203.49737729832611,203.67314330849516,0.0,1.8463951355792323,1.4498577181998453,160.2871593954189,3.205743187908378,1.4498577181998453,95.76472201282839,133.59879764261518,0.0,sobol,composite,3.909988,0,50,8,6fc6ed06-21c0-46de-8b40-d833fcaee08d,gaussian,extra_trees,False,0.01,2.0,1.2302141999825835,3.2962528537790776,iso_eggholder,"x0,x1"
