iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,-0.8615395490477546,False,0.0,ts,0.0,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,0.006360549547193837,False,0.0,ts,0.0,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,0.006360549547193837,2.747495266111777,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,-0.28063547255835886,False,0.0,ts,0.0,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,0.006360549547193837,2.747495266111777,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-1.3880249615002915,False,0.0,ts,0.0,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,0.006360549547193837,2.747495266111777,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,1.9146896549616432,False,0.0,ts,0.0,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,1.9146896549616432,0.8391661606973275,griewank
6,473.81652830903545,-151.67632988690073,-85.01646555793845,-120.3539260933156,-12.276003477643252,374.3504308450966,1.1797828186122539,1.1797828186122539,False,0.0,ts,0.3300092999706976,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,1.5740729970467169,15.952501853939138,0.8391661606973275,2.6587503089898563,1.9146896549616432,0.8391661606973275,griewank
7,-475.4550911911047,139.16662710652722,-184.01810892469624,127.19404650774413,480.8782782818713,600.0,-0.6337783942064071,-0.6337783942064071,False,0.0,ts,0.5601222999976017,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.3876342098653778,19.340136063804515,0.8391661606973275,2.762876580543502,1.9146896549616432,0.8391661606973275,griewank
8,389.56581151973126,-424.906449014462,468.0189492068147,53.296580492990074,-527.1145326295174,253.56476579135136,-0.6703709112269808,-0.6703709112269808,False,0.0,ts,0.4232735000550747,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.4242267268859514,22.764362790690466,0.8391661606973275,2.8455453488363083,1.9146896549616432,0.8391661606973275,griewank
9,-582.3516517599722,265.0250888913322,-600.0,600.0,-600.0,-600.0,-4.295766199856387,-4.295766199856387,False,0.0,ts,0.6466016000485979,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,7.049622015515357,29.813984806205823,0.8391661606973275,3.3126649784673137,1.9146896549616432,0.8391661606973275,griewank
10,104.88489065536906,-600.0,-599.2570749484555,423.33212909865557,-81.57426948082895,600.0,-2.1153778987257894,-2.1153778987257894,False,0.0,ts,0.47864789998857304,False,10,5bb2e778-410a-44cc-ade8-b5230403cc3a,gaussian,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,4.869233714384761,34.683218520590586,0.8391661606973275,3.4683218520590584,1.9146896549616432,0.8391661606973275,griewank
