User_ID;Run;Phase;value;x0;x1
5;1;sampling;0.9724249110946619;1.2857020276919962;4.99277862440115
5;2;sampling;-0.030014293644266776;6.014983576233575;0.2868900837194454
5;3;sampling;-2.3947673833816334;1.4792608457745593;9.282110229603695
5;4;sampling;1.573129803133161;0.7042057615419683;1.2977394939929798
5;5;sampling;-0.04338290766458308;9.48328453291775;6.218835927963829
5;6;optimization;1.793413658963956;1.720456328151962;5.049827817580877
5;7;optimization;0.9739444617341075;2.3022283920727933;5.120271664176793
5;8;optimization;1.8054517589228305;2.897042166177372;5.190941269472914
5;9;optimization;0.578998879003753;2.763045824014493;5.037011127171587
5;10;optimization;1.073757679145585;2.808015206408318;4.770756921440088
5;11;optimization;1.0467384092052998;2.846769435621008;4.452143046606215
5;12;optimization;1.9000835311527662;2.888256666631899;4.145895220182274
5;13;optimization;-0.46217411448562995;2.962583980590724;3.805291215069457
5;14;optimization;0.947227776131556;3.087310792681459;3.391457282981632
5;15;optimization;1.2373287327755658;3.254272875586153;2.9750229527915875
5;16;optimization;-0.6817266857018718;3.4354142888502324;2.717398090990725
5;17;optimization;3.151252426450265;3.22240316804285;2.6532988861796265
5;18;optimization;1.2318451541675919;3.186043674143628;2.3038064470714428
5;19;optimization;0.8427673786793062;3.266933931604968;1.905564159941404
5;20;optimization;-1.0183525708052221;3.07983865642503;2.305693226866245
