iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-1.7718038875590585,4.989714875780357,-1.8564010139083087,2.9547411027970965,1.0327178832228523,2.5892048297733252,True,1.556486946550473,qnei,0.0,False,0,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.6062211902151997,2.6062211902151997,2.6062211902151997,2.6062211902151997,1.0327178832228523,2.6062211902151997,rastrigin
2,3.7877402797692534,-1.1152915810386537,-0.63608961922254,-1.303051232365025,0.8059804770565494,-0.2979632275849923,True,-1.1039437046415417,qnei,0.0,False,1,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8329585963815025,5.439179786596702,2.6062211902151997,2.719589893298351,1.0327178832228523,2.6062211902151997,rastrigin
3,-4.0247951721187905,-0.21539374937377787,-2.6485540343328533,-2.4868326548364315,0.03811175389629434,-5.537961136241268,True,-5.576072890137563,qnei,0.0,False,2,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,3.6008273195417573,9.040007106138459,2.6062211902151997,3.013335702046153,1.0327178832228523,2.6062211902151997,rastrigin
4,-3.2283488580155915,-3.134827019219858,3.213595342387415,-0.7886419134031222,0.7637179221077934,2.1788825446626205,True,1.4151646225548271,qnei,0.0,False,3,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8752211513302584,11.915228257468717,2.6062211902151997,2.9788070643671793,1.0327178832228523,2.6062211902151997,rastrigin
5,-2.499374027179765,0.9308452020778146,1.0677483116385869,1.5038261970963243,1.0689624694041593,1.057309628668183,True,-0.011652840735976389,qnei,0.0,False,4,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.5699766040338927,14.48520486150261,2.5699766040338927,2.897040972300522,1.0327178832228523,2.6062211902151997,rastrigin
6,0.7862922034187574,5.12,-1.1023297526673126,4.892236322629033,0.3666906302831831,3.7460962086295932,True,3.37940557834641,qnei,1.465906299999915,False,0,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.2722484431548686,17.757453304657478,2.5699766040338927,2.9595755507762465,0.3666906302831831,3.2722484431548686,rastrigin
7,5.12,5.12,0.9278005860610812,2.9022678739501604,0.20279660281329512,-0.8826507686168821,True,-1.085447371430177,qnei,0.8525311999837868,False,1,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.4361424706247568,21.193595775282233,2.5699766040338927,3.0276565393260335,0.3666906302831831,3.2722484431548686,rastrigin
8,0.43179427140477983,5.12,-3.056434134210476,5.12,-0.6381082271086576,-4.500924099998405,True,-3.862815872889747,qnei,0.87582899996778,False,2,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,4.277047300546709,25.470643075828942,2.5699766040338927,3.1838303844786178,0.3666906302831831,3.2722484431548686,rastrigin
9,-5.12,5.12,-1.3356059635299051,5.12,-1.4525907236166815,2.0518973729503,True,3.5044880965669813,qnei,1.454171099991072,False,3,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,5.091529797054733,30.562172872883675,2.5699766040338927,3.395796985875964,0.3666906302831831,3.2722484431548686,rastrigin
10,3.5310296782765636,5.12,-1.4859891755152992,5.032320461723648,-1.7090047340496912,-0.7732583917498489,True,0.9357463422998423,qnei,1.4342070000129752,False,4,8,3dfd20dc-93e5-44b0-b9b7-7a6d38959e65,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,5.347943807487743,35.91011668037142,2.5699766040338927,3.5910116680371416,0.3666906302831831,3.2722484431548686,rastrigin
