User_ID;Run;Phase;value;x0;x1;x2;x3;x4
12;1;sampling;1.9180283215846199;0.4039152044902676;1.5685276647418804;1.889662821455866;0.090129177940077;0.4647235005828379
12;2;sampling;-0.14424662123449594;2.916060930713364;0.2212327647075853;0.4076968860601681;2.979261702051612;1.953704926517143
12;3;sampling;0.4170752989852117;1.1592260867346609;1.606579135616254;2.0823825501105446;0.8649081530636696;0.4334394841487681
12;4;sampling;1.0119849553430011;2.4756994008316204;2.1059998862725258;1.6096965118680393;2.5658531871613883;1.7249708309499152
12;5;sampling;-0.456013932616546;3.081631083022443;0.6424854213040749;1.73959524004701;1.519351794949105;1.1098456893559028
12;6;optimization;0.33317320725735927;0.0;2.5404926156677257;2.148452691731324;0.1001868034165041;0.4240867009436863
12;7;optimization;0.9271012058163158;1.6166854721818396;1.8012239694951775;0.9233984425036678;1.83611177059133;2.350698058542969
12;8;optimization;-1.161455583797695;2.644424497149604;2.1776998732236703;1.8226142121383064;2.711406183323527;1.4908810754144683
12;9;optimization;2.322063634927453;2.413730979737184;2.1077490259052363;1.5552799117980949;2.511943835646981;1.7996279051570356
12;10;optimization;1.8101521001850522;2.6056995004517107;1.7553094979279869;1.430307458458285;2.684568709553079;1.7077022133614537
12;11;optimization;3.2753085458206095;1.4083644183142396;1.552494110775258;1.1905207436558778;1.8819916087362736;1.7009644074104733
12;12;optimization;-0.08079700713798993;1.2053443976768;1.2613373609364744;1.0146493423279124;1.7692539729012948;1.677685983693444
12;13;optimization;5.127528509862767;1.4103864179856993;1.566592295643718;1.2910492921694658;1.918163935057675;1.5632311063984012
12;14;optimization;0.0022955860885868207;1.4002019329172757;1.509366996264305;0.865441043328771;1.74393740563128;2.1492112062822835
12;15;optimization;2.3665808851165755;1.4211635355011842;1.4381566729649504;1.200211825673053;2.471282721104447;1.562804926810178
12;16;optimization;2.8606189710661796;0.8946815735161346;1.5822612845103254;1.1937665389599748;1.1379003937296184;1.6606333422581998
12;17;optimization;4.989568941897641;1.416605843539456;1.605254162458677;1.2240752852315229;1.6144451536197535;1.7109608752085432
12;18;optimization;2.821527773272339;0.7729593635563219;1.4446815535309865;1.2268314102960447;1.944019029612088;1.4324773636974588
12;19;optimization;0.03185180093515072;0.0;1.5504215691022187;1.2042627275026727;2.04090819104209;1.12872425159296
12;20;optimization;1.7905734097199264;1.7149858021587203;1.652996532450911;1.1530640575088615;1.5867526993323084;1.9228015650123325
