dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
rastrigin,value,exact,gaussian,0,0.25,ceil0.9-anchored,logei,5,0.0,0.0,-0.04675268383650817,0.1322815436084923,2.9985766243528844,-1.0642463004574125,22.90840125093722,-15.269744416676465,20.652404250630013,0.06119544131332422,77.9617306522371,0.3589754879918955,0
rastrigin,value,exact,gaussian,0,0.25,ceil0.9-anchored,qnei,5,0.0,0.0,0.5082667077259717,0.5658694366966164,4.14762503811073,6.425227533520143,18.207758069966125,-10.06773283802526,18.68515688872855,0.08464540894103534,74.73431269016321,0.8275948253836972,0
rastrigin,value,exact,gaussian,0,0.25,ceil0.9-fixed,logei,10,0.0,0.0,-0.11223975166557332,0.09478825406540187,0.34603312402190484,-0.9602532249629334,22.353752093444733,-13.401107817458193,13.087948309989166,0.0070619004902429785,78.52997145854127,1.130330921926585,0
rastrigin,value,exact,gaussian,0,0.25,ceil0.9-fixed,qnei,10,0.0,0.0,0.2996346522562744,0.3650721504206147,1.7047894807613886,0.337563118603704,16.81946030050623,-9.043399883911528,10.990058101838244,0.034791622056354866,77.11790552368736,1.3259533747379635,0
rastrigin,value,exact,gaussian,0,1.0,ceil0.9-anchored,logei,5,0.0,0.0,-0.021904595294041006,-0.11009898551360875,7.802238836482343,7.045706541677944,12.191356155168704,-1.6882638348414076,17.29274150780609,0.15922936400984375,82.76539286436653,1.6817524247854063,0
rastrigin,value,exact,gaussian,0,1.0,ceil0.9-anchored,qnei,5,0.0,0.0,0.8255856087112765,0.330441644404329,25.30649228710252,24.46322698187099,16.277301116868735,12.542392679730478,38.07059189447457,0.5164590262673985,95.89317993915502,2.5641236261785383,0
rastrigin,value,exact,gaussian,0,1.0,ceil0.9-fixed,logei,10,0.0,0.0,0.3107855445024478,0.19871634794672888,16.367548757022462,14.941150125088598,17.97339673402326,6.397174079329837,27.272548690230806,0.3340316072861726,94.55148709154182,1.9360402820606897,0
rastrigin,value,exact,gaussian,0,1.0,ceil0.9-fixed,qnei,10,0.0,0.0,0.5617851523251792,0.6725940551470322,17.030945539339168,18.898200421004255,13.75435958805009,8.58504399468553,24.98699548859431,0.3475703171293709,92.44406158226514,1.9872872530760837,0
