iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,False,0.0,logei,0.0,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,False,0.0,logei,0.0,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,False,0.0,logei,0.0,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,False,0.0,logei,0.0,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,False,0.0,logei,0.0,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6380661071668018,0.9587223611488866,1.825020395566819,1.825020395566819,False,0.0,logei,0.41275859996676445,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,1.2298805465889087,14.46277890061829,1.2298805465889087,2.4104631501030482,1.825020395566819,1.2298805465889087,hartmann_3
7,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,False,0.0,logei,0.45871690002968535,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.825020395566819,3.691891765268929,18.154670665887217,1.2298805465889087,2.593524380841031,1.825020395566819,1.2298805465889087,hartmann_3
8,0.0,0.6459969853522076,0.8334933660772627,2.72436942436095,2.72436942436095,False,0.0,logei,0.5646455999813043,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.72436942436095,0.3305315177947774,18.485202183681995,0.3305315177947774,2.3106502729602494,2.72436942436095,0.3305315177947774,hartmann_3
9,0.0,0.575161355410305,0.8134766977281288,2.883133496249442,2.883133496249442,False,0.0,logei,0.8034917999757454,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.883133496249442,0.17176744590628568,18.656969629588282,0.17176744590628568,2.072996625509809,2.883133496249442,0.17176744590628568,hartmann_3
10,0.871909657003211,0.5665731330496817,0.8198347785378417,2.627483021233499,2.627483021233499,False,0.0,logei,0.6757511000032537,False,0,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.883133496249442,0.4274179209222284,19.08438755051051,0.17176744590628568,1.9084387550510509,2.883133496249442,0.17176744590628568,hartmann_3
11,0.0,0.570533520202556,0.8083488259355642,2.850867160365891,2.850867160365891,False,0.0,logei,0.7795790999662131,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.883133496249442,0.20403378178983678,19.288421332300345,0.17176744590628568,1.7534928483909404,2.883133496249442,0.17176744590628568,hartmann_3
12,1.0,1.0,0.0,-0.987339742589853,-0.987339742589853,False,0.0,logei,0.6879345999914221,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.883133496249442,4.042240684745581,23.330662017045924,0.17176744590628568,1.944221834753827,2.883133496249442,0.17176744590628568,hartmann_3
13,0.0,0.5625028129876205,0.8342353752595697,3.009316852050904,3.009316852050904,False,0.0,logei,0.8902453999617137,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.009316852050904,0.04558409010482345,23.37624610715075,0.04558409010482345,1.7981727774731344,3.009316852050904,0.04558409010482345,hartmann_3
14,0.0,0.5558858329677394,0.848093928834134,3.0441586930412297,3.0441586930412297,False,0.0,logei,0.7488674999913201,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0441586930412297,0.010742249114497948,23.386988356265245,0.010742249114497948,1.6704991683046604,3.0441586930412297,0.010742249114497948,hartmann_3
15,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,False,0.0,logei,0.6575911000254564,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0441586930412297,4.009887008163945,27.396875364429192,0.010742249114497948,1.8264583576286129,3.0441586930412297,0.010742249114497948,hartmann_3
16,0.0,0.5523843665445365,0.8536702334479805,3.0462086088587994,3.0462086088587994,False,0.0,logei,0.8044182999874465,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.0086923332969282,27.40556769772612,0.0086923332969282,1.7128479811078825,3.0462086088587994,0.0086923332969282,hartmann_3
17,0.0,1.0,0.35360999055973746,-0.22011969966476985,-0.22011969966476985,False,0.0,logei,0.8359428000403568,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.2750206418204977,30.680588339546617,0.0086923332969282,1.8047404905615656,3.0462086088587994,0.0086923332969282,hartmann_3
18,1.0,0.0,0.4889758616843828,-0.9061681039090654,-0.9061681039090654,False,0.0,logei,0.6800804999656975,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.961069046064793,34.64165738561141,0.0086923332969282,1.924536521422856,3.0462086088587994,0.0086923332969282,hartmann_3
19,0.0,0.5043135988369195,0.0,-0.9691049758001034,-0.9691049758001034,False,0.0,logei,0.8684415000025183,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,4.024005917955831,38.66566330356724,0.0086923332969282,2.0350349107140655,3.0462086088587994,0.0086923332969282,hartmann_3
20,0.0,0.550268428594508,0.8544859436227749,3.0453274373061303,3.0453274373061303,False,0.0,logei,0.9246364000136964,False,1,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.009573504849597292,38.67523680841684,0.0086923332969282,1.933761840420842,3.0462086088587994,0.0086923332969282,hartmann_3
21,0.0,0.5485781930721348,0.8550094251966046,3.0443317813043627,3.0443317813043627,False,0.0,logei,0.919565899996087,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.010569160851364945,38.68580596926821,0.0086923332969282,1.8421812366318195,3.0443317813043627,0.010569160851364945,hartmann_3
22,1.0,0.6981280587950827,0.23806310384614218,-0.9662087892972678,-0.9662087892972678,False,0.0,logei,1.0107212999719195,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,4.021109731452995,42.706915700721204,0.0086923332969282,1.941223440941873,3.0462086088587994,0.0086923332969282,hartmann_3
23,0.0,0.547211282592052,0.8551237909689708,3.0434809708514394,3.0434809708514394,False,0.0,logei,0.9741069999872707,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.011419971304288179,42.71833567202549,0.0086923332969282,1.8573189422619778,3.0462086088587994,0.0086923332969282,hartmann_3
24,0.0,0.546321245579449,0.8552191958120795,3.042840220343857,3.042840220343857,False,0.0,logei,0.8317804000107571,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.012060721811870678,42.73039639383736,0.0086923332969282,1.7804331830765567,3.0462086088587994,0.0086923332969282,hartmann_3
25,0.0,0.0,0.2369439707635145,-0.3971353479407046,-0.3971353479407046,False,0.0,logei,0.8793326999875717,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.4520362900964323,46.18243268393379,0.0086923332969282,1.8472973073573515,3.0462086088587994,0.0086923332969282,hartmann_3
26,0.0,1.0,0.54669814978731,1.6104691575954901,1.6104691575954901,False,0.0,logei,0.9735743000055663,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,1.4444317845602375,47.62686446849403,0.0086923332969282,1.8318024795574626,3.0462086088587994,0.0086923332969282,hartmann_3
27,1.0,0.8059291231035849,0.518623569832543,-0.6519090596194737,-0.6519090596194737,False,0.0,logei,0.8707336000516079,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.7068100017752013,51.33367447026923,0.0086923332969282,1.901247202602564,3.0462086088587994,0.0086923332969282,hartmann_3
28,1.0,0.5296012999476217,0.9000447831280964,2.4717080996358662,2.4717080996358662,False,0.0,logei,0.8868917999789119,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.5831928425198614,51.916867312789094,0.0086923332969282,1.8541738325996104,3.0462086088587994,0.0086923332969282,hartmann_3
29,1.0,0.0,1.0,-0.8986706747820983,-0.8986706747820983,False,0.0,logei,0.9604874000069685,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.953571616937826,55.87043892972692,0.0086923332969282,1.926566859645756,3.0462086088587994,0.0086923332969282,hartmann_3
30,0.0,0.0,0.7108089270833229,-0.7698464701554432,-0.7698464701554432,False,0.0,logei,0.9370138000231236,False,2,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,3.824747412311171,59.69518634203809,0.0086923332969282,1.9898395447346031,3.0462086088587994,0.0086923332969282,hartmann_3
31,0.0,0.5508622116819927,0.8529574049077362,3.0458099576649604,3.0458099576649604,False,0.0,logei,0.898880900000222,False,3,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.009090984490767173,59.70427732652886,0.0086923332969282,1.9259444298880277,3.0462086088587994,0.0086923332969282,hartmann_3
32,0.0,0.5479831216502393,0.8498348200807178,3.043600232860349,3.043600232860349,False,0.0,logei,0.9077153999824077,False,3,7,0f5f89e9-ad41-4174-8bd4-d4705046bf8d,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0462086088587994,0.011300709295378741,59.71557803582424,0.0086923332969282,1.8661118136195074,3.0462086088587994,0.0086923332969282,hartmann_3
