iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.4505564608857192,True,0.1433901301744298,logei,0.0,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.2227319798201784,True,0.6475991297185038,logei,0.0,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,0.3297385826887122,True,0.6206520156259018,logei,0.0,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.6345142768105891,True,0.2628590427174887,logei,0.0,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,2.5305026788896896,True,0.8742981803662639,logei,0.0,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.31964127959410565,0.859545349217154,0.8187964022641109,0.8049735524548501,1.1279674543809863,True,0.3229939019261362,logei,0.43280219996813685,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.2499273897008774,17.61967913324875,1.398696443632302,2.9366131888747913,1.6562044985234257,1.398696443632302,hartmann_3
7,0.6648093228898321,0.7791088691277958,0.9305570339995091,1.1040317471918306,1.6769669943027672,True,0.5729352471109366,logei,0.4664774999837391,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.950869194963897,19.570548328212645,1.398696443632302,2.795792618316092,1.6562044985234257,1.398696443632302,hartmann_3
8,0.5635808847264333,0.6030940536085788,0.7611295081307308,2.114627829374955,2.610338043871701,True,0.495710214496746,logei,0.520275299961213,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.114627829374955,0.9402731127807726,20.510821440993418,0.9402731127807726,2.563852680124177,2.114627829374955,0.9402731127807726,hartmann_3
9,0.5712965920729136,1.0,0.7361905397383427,-0.15914076273310926,0.32063977047999204,True,0.4797805332131013,logei,0.6288144999998622,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.114627829374955,3.214041704888837,23.724863145882253,0.9402731127807726,2.636095905098028,2.114627829374955,0.9402731127807726,hartmann_3
10,0.5847759303636411,0.6849758754440399,0.7546391601784718,1.65003140075714,1.8363022356623693,True,0.18627083490522933,logei,0.5145339000155218,False,0,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.114627829374955,1.4048695413985877,25.12973268728084,0.9402731127807726,2.512973268728084,2.114627829374955,0.9402731127807726,hartmann_3
11,0.5007113704788433,0.5814385363669762,0.986638695145012,1.3992772350973197,1.5719474904207371,True,0.1726702553234174,logei,0.36528500000713393,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.114627829374955,1.655623707058408,26.785356394339246,0.9402731127807726,2.435032399485386,2.114627829374955,0.9402731127807726,hartmann_3
12,0.5275004204379553,0.5283077954016396,0.8264253977226874,2.867338930950096,3.1425051976607645,True,0.2751662667106687,logei,0.6952988000120968,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.867338930950096,0.18756201120563176,26.972918405544878,0.18756201120563176,2.247743200462073,2.867338930950096,0.18756201120563176,hartmann_3
13,0.578519932477877,0.41091012471618404,0.8249977027952883,2.255424643996915,2.6232221174104597,True,0.36779747341354474,logei,0.6707498999894597,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.867338930950096,0.7994762981588126,27.77239470370369,0.18756201120563176,2.136338054131053,2.867338930950096,0.18756201120563176,hartmann_3
14,0.47734970654249526,0.5340851815573391,0.8139375898952933,2.818655644896785,3.4758433823551522,True,0.6571877374583672,logei,0.6781455000163987,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.867338930950096,0.2362452972589426,28.008640000962632,0.18756201120563176,2.0006171429259023,2.818655644896785,0.2362452972589426,hartmann_3
15,0.43223980476933577,0.40282718159815517,0.7696337497310012,1.8627036714859149,2.5527837974103096,True,0.6900801259243947,logei,0.5823640000307932,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.867338930950096,1.1921972706698127,29.200837271632444,0.18756201120563176,1.9467224847754963,2.818655644896785,0.2362452972589426,hartmann_3
16,0.26296438529561134,0.5452220016574847,0.8341600541635391,3.0052773414194993,3.713985077927718,True,0.7087077365082188,logei,0.6980997000355273,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.0052773414194993,0.04962360073622829,29.250460872368674,0.04962360073622829,1.828153804523042,3.0052773414194993,0.04962360073622829,hartmann_3
17,0.0,0.5210787341310783,0.8361713528407649,2.979171916862911,3.418617460281496,True,0.4394455434185849,logei,0.5517703000223264,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.0052773414194993,0.07572902529281667,29.32618989766149,0.04962360073622829,1.7250699939800875,3.0052773414194993,0.04962360073622829,hartmann_3
18,0.24347340614137575,0.562623432993193,0.847061324549505,3.039091788207827,3.2408963762929415,True,0.20180458808511448,logei,0.698539900011383,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.01580915394790061,29.341999051609392,0.01580915394790061,1.630111058422744,3.0052773414194993,0.04962360073622829,hartmann_3
19,0.0,0.5357213140846988,0.8160668020667969,2.906306105002222,3.874137579092614,True,0.9678314740903922,logei,0.7729220999754034,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.14859483715350574,29.4905938887629,0.01580915394790061,1.5521365204612052,2.906306105002222,0.14859483715350574,hartmann_3
20,0.0,0.5390598361655878,0.8013139737363196,2.7954544179377936,3.489219081204946,True,0.6937646632671526,logei,0.7037729999865405,False,1,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.259446524217934,29.750040412980834,0.01580915394790061,1.4875020206490417,2.906306105002222,0.14859483715350574,hartmann_3
21,0.0,0.5527145471155331,0.8186571786078727,2.933640287303957,3.6754668408530784,True,0.7418265535491213,logei,0.6629908999893814,False,2,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.12126065485177051,29.871301067832604,0.01580915394790061,1.4224429079920289,2.906306105002222,0.14859483715350574,hartmann_3
22,0.0,0.0,0.4605033727769546,-0.7778832196821701,-0.444443716511444,True,0.3334395031707261,logei,0.5812286000000313,False,2,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,3.832784161837898,33.704085229670504,0.01580915394790061,1.532003874075932,2.906306105002222,0.14859483715350574,hartmann_3
23,1.0,0.0,0.0,-0.9549860660082171,0.05953495364194594,True,1.014521019650163,logei,0.6577983000315726,False,2,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,4.009887008163945,37.71397223783445,0.01580915394790061,1.6397379233841065,2.906306105002222,0.14859483715350574,hartmann_3
24,0.0,0.5531125656377215,0.8182120086180189,2.9308290541899837,3.9316556544561263,True,1.0008266002661426,logei,0.6183178000501357,False,2,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.12407188796574387,37.83804412580019,0.01580915394790061,1.5765851719083412,2.9308290541899837,0.12407188796574387,hartmann_3
25,0.0,0.5557822400844042,0.8170393343840264,2.9230498704140726,3.6593668573420954,True,0.7363169869280228,logei,0.45319479994941503,False,2,10,135ecafa-dad3-4370-b136-f77d3a1051b4,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,3.039091788207827,0.131851071741655,37.969895197541845,0.01580915394790061,1.518795807901674,2.906306105002222,0.14859483715350574,hartmann_3
