iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,-2.8082042324817964,True,-3.0572443102319085,qnei,0.0,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,-0.995276127643903,True,-2.1706792074116366,qnei,0.0,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,-1.80074464600527,True,-2.9888094528877494,qnei,0.0,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-2.8469914535592062,True,-2.584667818511573,qnei,0.0,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-2.789791445732177,True,-2.481213473128742,qnei,0.0,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.07062524236710967,0.2563531214413931,0.9589751179812157,0.19152292754505632,-2.7170851131365854,True,-2.9086080406816417,qnei,0.5427605000440963,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.8633780146106713,16.09627636864005,1.866836135273248,2.6827127281066754,1.1754030797677335,1.879497862387994,hartmann_3
7,0.26658977944095963,0.29183138038877215,0.9070531457767999,0.8956490886985987,-2.8751992744591406,True,-3.7708483631577394,qnei,0.5482690999633633,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.159251853457129,18.25552822209718,1.866836135273248,2.60793260315674,1.1754030797677335,1.879497862387994,hartmann_3
8,0.20805775520701128,0.3098832464201047,0.8610668540456216,1.3226002162476425,0.9647247840831272,True,-0.35787543216451523,qnei,0.5867255000048317,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.3226002162476425,1.7323007259080851,19.987828948005266,1.7323007259080851,2.498478618500658,1.3226002162476425,1.7323007259080851,hartmann_3
9,0.1890991858173757,0.3215516377671441,0.8475552629812712,1.4750253284607397,-1.0491493225458073,True,-2.524174651006547,qnei,0.6779444999992847,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.4750253284607397,1.5798756136949879,21.567704561700253,1.5798756136949879,2.3964116179666948,1.3226002162476425,1.7323007259080851,hartmann_3
10,0.26816596970126644,0.1305374110818522,0.8592331801587426,-0.21934497859243152,-3.4749833014090705,True,-3.255638322816639,qnei,0.8572834000224248,False,0,7,3e03c09b-adb3-4415-9363-4984da02debe,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.4750253284607397,3.274245920748159,24.84195048244841,1.5798756136949879,2.484195048244841,1.3226002162476425,1.7323007259080851,hartmann_3
