iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,False,0.0,qnei,0.0,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.8703311095386822,False,0.0,qnei,0.0,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,False,0.0,qnei,0.0,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,False,0.0,qnei,0.0,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,False,0.0,qnei,0.0,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.015720598002932337,0.9283135573684839,0.8542229719615785,0.21786819075164865,0.21786819075164865,False,0.0,qnei,0.5462073999806307,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.837032751404079,18.20678449495195,1.398696443632302,3.0344640824919917,1.6562044985234257,1.398696443632302,hartmann_3
7,0.7539078915315177,0.8749619562807499,0.9015513301985598,0.3901175344868292,0.3901175344868292,False,0.0,qnei,0.34731149999424815,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.6647834076688985,20.87156790262085,1.398696443632302,2.9816525575172643,1.6562044985234257,1.398696443632302,hartmann_3
8,0.3311424769973819,0.7048443943404228,0.7582004674151794,1.842072929793559,1.842072929793559,False,0.0,qnei,0.667971300019417,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.842072929793559,1.2128280123621686,22.08439591498302,1.2128280123621686,2.7605494893728775,1.842072929793559,1.2128280123621686,hartmann_3
9,0.7405453982339744,0.6158946021131868,0.8509844680475991,2.6952940043243427,2.6952940043243427,False,0.0,qnei,0.6849435000331141,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.6952940043243427,0.35960693783138487,22.444002852814403,0.35960693783138487,2.4937780947571557,2.6952940043243427,0.35960693783138487,hartmann_3
10,0.5379760251360964,0.5522344658408206,0.9638884597265454,1.8115727714314742,1.8115727714314742,False,0.0,qnei,0.6262903999886476,False,0,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.6952940043243427,1.2433281707242534,23.687331023538658,0.35960693783138487,2.3687331023538656,2.6952940043243427,0.35960693783138487,hartmann_3
11,1.0,0.5729497091158627,0.7962408227584646,2.318280345444968,2.318280345444968,False,0.0,qnei,0.6279596000094898,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.6952940043243427,0.7366205967107597,24.42395162024942,0.35960693783138487,2.2203592382044928,2.6952940043243427,0.35960693783138487,hartmann_3
12,0.0,0.6071430216341847,0.8464364049047459,2.9456042172861805,2.9456042172861805,False,0.0,qnei,0.6308117999578826,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9456042172861805,0.10929672486954711,24.533248345118967,0.10929672486954711,2.0444373620932472,2.9456042172861805,0.10929672486954711,hartmann_3
13,0.0,0.5518090704510733,0.8433359867704957,3.036859478673794,3.036859478673794,False,0.0,qnei,0.7316169000114314,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,0.018041463481933473,24.5512898086009,0.018041463481933473,1.8885607545077614,3.036859478673794,0.018041463481933473,hartmann_3
14,0.0,0.5474437983578728,0.8197627986234266,2.9392976054324853,2.9392976054324853,False,0.0,qnei,0.5954540999955498,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,0.1156033367232423,24.666893145324142,0.018041463481933473,1.7619209389517245,3.036859478673794,0.018041463481933473,hartmann_3
15,0.0,0.0,0.38184710178818854,-0.5757934293370263,-0.5757934293370263,False,0.0,qnei,0.6429962000111118,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,3.630694371492754,28.297587516816897,0.018041463481933473,1.8865058344544599,3.036859478673794,0.018041463481933473,hartmann_3
16,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,False,0.0,qnei,0.5714471000246704,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,4.009887008163945,32.30747452498084,0.018041463481933473,2.0192171578113025,3.036859478673794,0.018041463481933473,hartmann_3
17,0.0,1.0,0.0,-0.9870929751322833,-0.9870929751322833,False,0.0,qnei,0.5906396000063978,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,4.041993917288011,36.34946844226885,0.018041463481933473,2.138204026015815,3.036859478673794,0.018041463481933473,hartmann_3
18,0.0,0.39279248555250706,0.5660659587100247,-0.210537933987263,-0.210537933987263,False,0.0,qnei,0.5376371999736875,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,3.2654388761429907,39.61490731841184,0.018041463481933473,2.2008281843562134,3.036859478673794,0.018041463481933473,hartmann_3
19,0.0,0.5337910747223514,0.8586660058333198,3.0250415064379013,3.0250415064379013,False,0.0,qnei,0.5851161000318825,False,1,10,25476e00-3322-42d2-80f2-7351dd962a19,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.036859478673794,0.029859435717826344,39.64476675412966,0.018041463481933473,2.086566671269982,3.036859478673794,0.018041463481933473,hartmann_3
