run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
18b017d7-6ded-4d5d-b517-1e50490498d9,michalewicz,value,logei,10,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,3.409690555775156,3.661603278945366,4.386117887743612,381.24287712972944,7.624857542594588,283.58650087728273,5.787479609740464,6.563863618717549,350.74454291823577,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-3.024986857493868,3.024986857493868,104.4738311238662,2.0894766224773234,62.9953185388336,1.2856187456904813,5.202732588467804,130.15336057978664
eca4b814-97b9-4583-afc9-cc03d6fd417c,michalewicz,value,logei,10,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,3.409690555775156,5.408447696865138,2.6392734698238405,337.6232094514694,6.752464189029388,251.26987914576696,5.127956717260551,2.6392734698238405,252.00667639201495,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-1.2781424395740961,1.2781424395740961,60.85416344560616,1.2170832689121234,30.678696807317834,0.6260958532105683,1.2781424395740961,31.415494053565823
33b8fee1-0d7b-43bc-825c-ce145fbfc679,michalewicz,value,logei,10,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,3.409690555775156,2.925196892723121,5.122524273965857,365.848690753149,7.316973815062981,308.8669394602578,6.3034069277603635,6.28213569211692,332.8433849005439,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-3.761393243716113,3.761393243716113,89.07964474728578,1.7815928949457156,88.27575712180868,1.801546063710381,4.921004661867175,112.2522025620948
67a3e002-983e-4dc9-8788-bb988863dc5d,michalewicz,value,logei,10,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,3.409690555775156,2.6615764499968004,5.386144716692177,373.0961902509584,7.461923805019169,304.50794699745705,6.214447897907287,6.28213569211692,332.8433849005439,"x0,x1,x2,x3,x4",-2.5763639183200144,1.5122202941068952,0.04179210139287726,0.8677923190970707,1.3952484867540926,3.409690555775156,6.686590136439234,1.3611310302497444,276.76904600586323,5.535380920117265,220.59118233844913,4.501860864049982,1.3611310302497444,220.59118233844913,0.0,-4.025013686442433,4.025013686442433,96.32714424509516,1.9265428849019042,83.91676465900792,1.7125870338573046,4.921004661867175,112.2522025620948
cd825f95-c9e5-4027-a939-6b94a5e1e4d9,michalewicz,value,logei,11,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,4.57017014560389,2.953246945182893,5.094474221506085,367.2050026926968,7.344100053853936,266.30839839945503,5.434865273458266,9.092765524010872,389.65992279160054,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-4.339144892725926,4.339144892725926,130.7229482871627,2.614458965743254,97.73397255547346,1.9945708684790504,8.337436195230712,221.08549694761896
13dbfade-5174-4be3-8199-c38a6d62d61c,michalewicz,value,logei,11,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,4.57017014560389,4.08995685166055,3.957764315028428,325.74190228801484,6.514838045760297,249.7107592854589,5.096137944601202,9.092765524010872,389.65992279160054,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-3.202434986248269,3.2024349862482686,89.25984788248076,1.7851969576496156,81.13633344147732,1.6558435396219866,8.337436195230712,221.08549694761896
e5a749d5-3102-4b38-9061-5ab95e586c5e,michalewicz,value,logei,11,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,4.57017014560389,2.63126680311451,5.416454363574468,397.0808414460163,7.941616828920326,284.5516285177301,5.807176092198573,9.05472275077719,370.75159380201563,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-4.661125034794309,4.661125034794309,160.5987870404822,3.2119757408096445,115.97720267374851,2.3668816872193577,8.299393421997031,202.17716795803406
c67e3795-acb1-48b0-b897-978380f187ae,michalewicz,value,logei,11,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,4.57017014560389,5.088628288449424,2.959092878239554,344.9968054941424,6.899936109882848,296.2434394642455,6.045784478862153,7.164700632434287,327.61393301691675,"x0,x1,x2,x3,x4",2.5121457262230966,-1.347294900034295,-1.481965935395698,2.889132524111535,1.488981425934305,4.57017014560389,7.292391837908819,0.7553293287801592,236.4820544055341,4.729641088110681,168.57442584398157,3.4402944049792157,0.7553293287801592,168.57442584398157,0.0,-2.203763549459395,2.203763549459395,108.5147510886083,2.1702950217721666,127.66901362026394,2.605490073882937,6.409371303654128,159.03950717293517
5db77e00-0a97-442a-874c-04ca3c7f2fa3,michalewicz,value,logei,7,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,3.462243739646996,6.288643607000157,1.759077559688821,251.10992547979623,5.022198509595925,171.55775786531075,3.5011787319451173,1.759077559688821,175.15444423386475,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729,3.462243739646996,3.6942492615675873,4.353471905121391,330.42923102821914,6.608584620564383,254.09034597118003,5.1855172647179595,4.353471905121391,254.09034597118003,0.0,2.59439434543257,-2.59439434543257,-79.3193055484229,-1.5863861109684576,-82.53258810586928,-1.6843385327728422,-2.59439434543257,-78.93590173731528
df438263-93c4-41b6-8b37-e4b6aa831221,michalewicz,value,logei,7,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,3.462243739646996,6.288643607000157,1.759077559688821,251.10992547979623,5.022198509595925,171.55775786531075,3.5011787319451173,1.759077559688821,175.15444423386475,"x0,x1,x2,x3,x4",0.7805537608974431,-2.802138843683271,0.14307670014143614,1.7965582081583973,0.5270608146792729,3.462243739646996,3.6942492615675873,4.353471905121391,330.42923102821914,6.608584620564383,254.09034597118003,5.1855172647179595,4.353471905121391,254.09034597118003,0.0,2.59439434543257,-2.59439434543257,-79.3193055484229,-1.5863861109684576,-82.53258810586928,-1.6843385327728422,-2.59439434543257,-78.93590173731528
