iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-1.0005544249713205,-1.0005544249713205,0.0,False,True,0.0,logei,0.0,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.28151697911973667,0.28151697911973667,0.0,False,True,0.0,logei,0.0,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.0711521180853574,1.0711521180853574,0.0,False,True,0.0,logei,0.0,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-0.9794788163623632,-0.9794788163623632,0.0,False,True,0.0,logei,0.0,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.9565206783538978,-1.9565206783538978,0.0,False,True,0.0,logei,0.0,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,0.7040757063615724,0.804250079613813,-4.62170300630067,1.8042713428996935,1.6221606548442424,2.999145628309429,10.0,-1.932167786349023,-0.01588793975672364,2.4760727715517086,-10.0,1.0388836487297006,1.0388836487297006,1.0388836487297006,0.0,False,True,0.0,logei,0.3171124000218697,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.5855966830489117,17.291883164424462,1.553328213693255,2.881980527404077,1.0711521180853574,1.553328213693255,levy_10
7,2.4507942715637636,4.67212407409658,1.1297925715734392,-0.3629079278010346,-7.812855512258993,4.831321486724421,10.0,3.197805965839148,-7.452890569922409,-10.0,-10.0,-1.1912267757560686,-1.1912267757560686,-1.1912267757560686,0.0,False,True,0.0,logei,0.6802201999817044,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.815707107534681,21.107590271959143,1.553328213693255,3.015370038851306,1.0711521180853574,1.553328213693255,levy_10
8,-1.3251793852100437,-4.096008290159993,-4.611842615516078,10.0,-3.0473247019206524,-0.9358293732408571,10.0,-10.0,0.5757546822550164,-7.529172596086316,-10.0,-2.0519550276151204,,-2.0519550276151204,0.0,False,True,,logei,0.5174931999645196,False,True,-1.153092305599119,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.676435359393732,25.784025631352876,1.553328213693255,3.2230032039191094,1.0711521180853574,1.553328213693255,levy_10
9,1.1194952514591918,1.3187972626685758,-2.9669256571996767,-1.2715692887302197,-2.922571250981853,7.372186843272262,8.12710813686575,-4.785569930946314,0.17364365252700203,0.23157183757335056,-9.14351611101793,1.808698249950303,1.808698249950303,1.808698249950303,0.0,False,True,0.0,logei,0.6977356999996118,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.808698249950303,0.8157820818283092,26.599807713181185,0.8157820818283092,2.955534190353465,1.808698249950303,0.8157820818283092,levy_10
10,2.988946417727836,4.106907369457177,-1.9690195416506826,-2.3771634226039766,-4.730258281421486,10.0,10.0,-8.729832754505818,0.7501134701744238,3.9088616314382203,-10.0,-0.47109096779648185,-0.47109096779648185,-0.47109096779648185,0.0,False,True,0.0,logei,0.7216133000329137,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.808698249950303,3.095571299575094,29.69537901275628,0.8157820818283092,2.9695379012756282,1.808698249950303,0.8157820818283092,levy_10
11,1.017145458200074,0.9559324263340967,-3.386051241731231,-6.2808871794036865,-2.6785954581410074,10.0,5.989481637567888,-3.6865156803818673,1.3372168585111657,1.524348082454588,-8.996912739459056,0.03163648339506825,0.03163648339506825,0.03163648339506825,0.0,False,True,0.0,logei,0.7667058000224642,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.808698249950303,2.592843848383544,32.28822286113982,0.8157820818283092,2.9352929873763474,1.808698249950303,0.8157820818283092,levy_10
12,0.088676960013713,0.6951834754136517,-3.716728739601399,-1.6570967447933111,-0.12381639059296072,6.0436535385327455,8.257071461630687,-1.3720798012973596,0.4536282814496412,1.214956031664852,-9.530190314637522,1.701111114334034,1.701111114334034,1.701111114334034,0.0,False,True,0.0,logei,0.4829860999598168,False,False,,11,4b793d68-aec3-4924-854b-12a16057dca8,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.808698249950303,0.9233692174445782,33.2115920785844,0.8157820818283092,2.767632673215367,1.808698249950303,0.8157820818283092,levy_10
