iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.4104892994768138,0.4104892994768138,0.0,False,True,0.0,ucb,0.0,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.2824822027103648,0.2824822027103648,0.0,False,True,0.0,ucb,0.0,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,,-0.3949587224150516,0.0,False,True,,ucb,0.0,False,True,0.2824822027103648,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,-0.35953658243578,-0.35953658243578,0.0,False,True,0.0,ucb,0.0,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.4104892994768138,2.2139910323017986,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.0834676156006213,2.0834676156006213,0.0,False,True,0.0,ucb,0.0,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-2.073682897593925,2.542643493233348,8.743131258767004,-5.625100995280357,-3.791362280242483,-9.386867176502014,2.150418615251293,-3.120865307654415,0.7649363289274062,2.302073933699048,-4.1690035344721075,0.3174828302027581,0.3174828302027581,0.3174828302027581,0.0,False,True,0.0,ucb,0.2518506999476813,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.306997501575854,13.407455347531947,0.541012716177991,2.2345758912553246,2.0834676156006213,0.541012716177991,levy_10
7,-2.1737973262388146,-1.7797733940524634,6.575877327046799,-6.005894919027209,-0.8006917846439704,-2.215349236173142,-3.2382338034755813,2.1770834949934113,2.8628323459874667,5.3819395667157135,-5.337711982224797,0.8440169494335975,0.8440169494335975,0.8440169494335975,0.0,False,True,0.0,ucb,0.29868200002238154,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.7804633823450149,15.187918729876962,0.541012716177991,2.169702675696709,2.0834676156006213,0.541012716177991,levy_10
8,-2.7298552063997192,-1.0078061608752702,3.6585943128207155,-3.3104959254339277,-0.12973925673092707,-2.7497915195974305,-2.273684793047031,1.385630338731113,1.5523526690544454,4.721068059313769,-5.564155572422826,1.7898303042655117,1.7898303042655117,1.7898303042655117,0.0,False,True,0.0,ucb,0.4171885999967344,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.8346500275131006,16.02256875739006,0.541012716177991,2.0028210946737577,2.0834676156006213,0.541012716177991,levy_10
9,-2.588614402741792,4.650766093176972,4.383238508999767,-0.9258378153205103,-2.6007149254458732,-10.0,4.4980823137537795,-4.738881661290418,-1.567879189244566,1.0628057767429613,-4.231349989511516,0.2804211970907053,0.2804211970907053,0.2804211970907053,0.0,False,True,0.0,ucb,0.43487569998251274,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.344059134687907,18.366627892077968,0.541012716177991,2.0407364324531074,2.0834676156006213,0.541012716177991,levy_10
10,-2.301419222384412,2.379772338788279,9.546764062054184,-1.8245264343113012,1.5605139736495444,-4.733448668339959,-3.73127159772104,1.734071040016307,0.2720561428761958,8.03169862352988,-4.436046252212801,1.050171914133389,1.050171914133389,1.050171914133389,0.0,False,True,0.0,ucb,0.609051899984479,False,False,,8,1e53513e-bbef-4ffa-b492-662ec516e3d3,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.5743084176452233,19.94093630972319,0.541012716177991,1.9940936309723192,2.0834676156006213,0.541012716177991,levy_10
