iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,-0.44983930380907383,0.0,False,True,0.0,ucb,0.0,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,True,0.0,ucb,0.0,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,ucb,0.0,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,ucb,0.0,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,,1.5853975188741656,0.0,False,True,,ucb,0.0,False,True,-1.5068566253412978,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,0.48461625305099937,2.139864078727613,levy_10
6,10.0,-10.0,-10.0,3.0737029819688075,-1.9577596739621805,4.20947020178409,8.388145322197976,-9.737322376405814,-10.0,-10.0,-10.0,-6.744482328579746,,-6.744482328579746,0.0,False,True,,ucb,0.4723445000126958,False,True,-1.5068566253412978,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,9.368962660358358,22.997435826953826,1.0390828129044467,3.832905971158971,0.48461625305099937,2.139864078727613,levy_10
7,7.165135995266638,-10.0,-2.5838943386582263,-1.7983892579864353,3.5950933153928437,9.818181284059905,2.5352527656880817,8.199018873293785,2.414594579739239,-6.288731131004048,-10.0,-1.6241330529835465,-1.6241330529835465,-1.6241330529835465,0.0,False,True,0.0,ucb,0.38221960002556443,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.248613384762159,27.246049211715984,1.0390828129044467,3.892292744530855,0.48461625305099937,2.139864078727613,levy_10
8,-2.106216054622933,-10.0,-10.0,2.9425909024121606,-4.9460319007588724,10.0,7.7021333706235104,-1.0500464144892783,3.5861673530618905,-1.477241005769268,-10.0,-2.3267964249901847,-2.3267964249901847,-2.3267964249901847,0.0,False,True,0.0,ucb,0.7169037000276148,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.951276756768797,32.19732596848478,1.0390828129044467,4.024665746060598,0.48461625305099937,2.139864078727613,levy_10
9,-3.0851194368665196,-5.427093974149322,-3.5704792668732384,-1.0787774065701623,2.3913047990623806,8.151976815898001,2.5485935562705326,0.03646599854300849,6.7536003709536105,-8.113105437605743,-7.235173141189238,1.3606276264353678,1.3606276264353678,1.3606276264353678,0.0,False,True,0.0,ucb,0.38541009998880327,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.2638527053432445,33.46117867382803,1.0390828129044467,3.717908741536448,1.3606276264353678,1.2638527053432445,levy_10
10,-9.636854279376234,-10.0,-8.618637230902404,-3.657975513227443,5.349370955099006,9.443212999596733,2.0943806010613004,-1.0409126950344822,10.0,-10.0,-9.996851593653494,-4.576303157526405,-4.576303157526405,-4.576303157526405,0.0,False,True,0.0,ucb,1.0213708999799564,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,7.200783489305017,40.66196216313305,1.0390828129044467,4.066196216313305,1.3606276264353678,1.2638527053432445,levy_10
11,-0.31598791940397725,-5.016575194561689,0.11657001646766368,-1.6946505568560257,3.840800745356272,7.98747922223602,2.163938071209343,2.361864961279415,7.603486173860599,-9.206889215692383,-6.7618169442889275,1.3661423443562537,1.3661423443562537,1.3661423443562537,0.0,False,True,0.0,ucb,0.4702290999703109,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.2583379874223586,41.920300150555406,1.0390828129044467,3.8109363773232188,1.3661423443562537,1.2583379874223586,levy_10
12,-1.207648529875396,-2.38253548914473,-4.051589325709988,2.039584923794008,-2.532668068569697,4.272362269328882,1.9618171365665797,-7.9909036334914765,3.340287286131793,-8.772111951185408,-4.980135548361639,1.65866520750775,,1.65866520750775,0.0,False,True,,ucb,0.6994787999428809,False,True,-1.9051984017862016,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.65866520750775,0.9658151242708624,42.88611527482627,0.9658151242708624,3.5738429395688556,1.3661423443562537,1.2583379874223586,levy_10
13,-0.9509592761342244,-10.0,-10.0,-4.647080275783026,2.416159972018986,9.536349071566482,-1.516106350301503,1.3826445639591238,2.381704525451989,-6.725249550175101,-10.0,-2.718932653656492,-2.718932653656492,-2.718932653656492,0.0,False,True,0.0,ucb,0.8404982999782078,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.65866520750775,5.343412985435105,48.229528260261375,0.9658151242708624,3.709963712327798,1.3661423443562537,1.2583379874223586,levy_10
14,10.0,-5.858837918831274,-0.32927684951069297,-0.7017596142866335,1.8528086638456167,6.561939403503328,-0.3142718860915069,5.065829429381554,-2.2812914589461357,-7.464914469190413,-7.538725074860841,-0.17433303925299248,-0.17433303925299248,-0.17433303925299248,0.0,False,True,0.0,ucb,1.1276867000269704,False,False,,7,faf95dd0-b98a-4bc2-bdaf-5e4f1071cc14,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.65866520750775,2.7988133710316045,51.02834163129298,0.9658151242708624,3.644881545092356,1.3661423443562537,1.2583379874223586,levy_10
